target,kpi,variante,muestra,n,coef,ci_low,ci_high,p,r2_adj
st_F01_sn_ext,rendimiento_proxy_batch,A_controles,total,360,0.1930210589454593,-0.4123159374627965,0.7983580553537151,0.531994151236063,0.005292032311512429
st_F01_sn_ext,rendimiento_proxy_batch,B_controles_idx,dev,297,0.11024645973899701,-0.5643780863001545,0.7848710057781486,0.74874446418728,0.0015615951917195003
st_F01_sn_ext,rendimiento_proxy_batch,B_controles_idx,lockbox,63,1.6656188526655051,0.6580835714063369,2.6731541339246734,0.001194720250682663,0.1187961944809327
st_F01_sn_ext,rendimiento_proxy_batch,B_controles_idx,total,360,0.280046884457158,-0.3390622461888875,0.8991560151032034,0.3753119951289877,0.009474131466484015
st_F01_sn_ext,rendimiento_proxy_batch,C_solo,dev,298,0.13869366899410895,-0.4469078399243509,0.7242951779125688,0.6425064483150766,-0.0024256985400146203
st_F01_sn_ext,rendimiento_proxy_batch,C_solo,lockbox,63,1.2613829188111598,0.11061149706149265,2.412154340560827,0.03168559551013604,0.044608469208173074
st_F01_sn_ext,rendimiento_proxy_batch,C_solo,total,361,0.19975232706120488,-0.34667500101987586,0.7461796551422857,0.4736914940209911,-0.0008664475338744371
st_F01_sn_ext,recuperacion_real_pct,A_controles,dev,297,0.5880331379651891,-0.15350568511642482,1.329571961046803,0.12012895711851129,0.11187566973670715
st_F01_sn_ext,recuperacion_real_pct,A_controles,lockbox,63,1.417022865479069,0.29937818123714144,2.5346675497209965,0.012956226455078601,0.08696451734532729
st_F01_sn_ext,recuperacion_real_pct,A_controles,total,360,0.6688425744439113,-0.017122719491027727,1.3548078683788503,0.055999395391507306,0.11165420727420616
st_F01_sn_ext,recuperacion_real_pct,B_controles_idx,dev,297,0.4250194681677816,-0.3254676626868699,1.175506599022433,0.2670092843344949,0.12183443751832024
st_F01_sn_ext,recuperacion_real_pct,B_controles_idx,lockbox,63,1.4165167175664868,0.2581333519442024,2.574900083188771,0.016542513863006116,0.07036469178111382
st_F01_sn_ext,recuperacion_real_pct,B_controles_idx,total,360,0.5861953674722332,-0.10357748263320155,1.275968217577668,0.09578266643816265,0.1140510186205137
st_F01_sn_ext,recuperacion_real_pct,C_solo,dev,298,1.0537051110536528,0.30532795262576184,1.8020822694815437,0.005787158963546463,0.038519136356592765
st_F01_sn_ext,recuperacion_real_pct,C_solo,lockbox,63,1.3702763351930285,0.2901884252433553,2.4503642451427017,0.012898855205979887,0.04810081133523725
st_F01_sn_ext,recuperacion_real_pct,C_solo,total,361,0.9956730242812384,0.3138549980752944,1.6774910504871823,0.004207430451813021,0.034193589158243776
st_R21_ln_feo_ret,recuperacion_refinada_pct,A_controles,dev,285,1.2277410751211324,0.6618516561588225,1.7936304940834424,2.1159164272435192e-05,0.087663389908755
st_R21_ln_feo_ret,recuperacion_refinada_pct,A_controles,lockbox,63,-0.5926540578278376,-1.7021530948643224,0.5168449792086471,0.29512655058835835,0.04809840926803466
st_R21_ln_feo_ret,recuperacion_refinada_pct,A_controles,total,348,1.0527570125763588,0.5586818638959061,1.5468321612568114,2.963949915732081e-05,0.0688839935629797
st_R21_ln_feo_ret,recuperacion_refinada_pct,B_controles_idx,dev,285,1.2334448313323858,0.664483652741455,1.8024060099233166,2.1474140901800527e-05,0.08547100066046853
st_R21_ln_feo_ret,recuperacion_refinada_pct,B_controles_idx,lockbox,63,-0.5200254995231317,-1.6593193184358854,0.619268319389622,0.37099203393281865,0.04595406285810155
st_R21_ln_feo_ret,recuperacion_refinada_pct,B_controles_idx,total,348,1.0493425300366033,0.5545744728450123,1.5441105872281944,3.226743432421674e-05,0.06642154409443923
st_R21_ln_feo_ret,recuperacion_refinada_pct,C_solo,dev,286,1.2285319500836072,0.6885723962531666,1.7684915039140479,8.220166515886252e-06,0.07403869857891132
st_R21_ln_feo_ret,recuperacion_refinada_pct,C_solo,lockbox,63,-0.04709326149218196,-1.2320163137484959,1.137829790764132,0.9379105595029802,-0.016297075656276583
st_R21_ln_feo_ret,recuperacion_refinada_pct,C_solo,total,349,1.0140035417254047,0.5357597197129345,1.492247363737875,3.2437448757819555e-05,0.048081882628667416
st_R21_ln_feo_ret,sn_perdido_escoria_frac,A_controles,dev,285,0.0016898993368070206,0.00019592931247419307,0.003183869361139848,0.026622620696725642,0.12227732768422428
st_R21_ln_feo_ret,sn_perdido_escoria_frac,A_controles,lockbox,63,0.0029997442687163985,0.0001648864768817775,0.005834602060551019,0.03808272895425498,0.03458354797721552
st_R21_ln_feo_ret,sn_perdido_escoria_frac,A_controles,total,348,0.0017140123899827813,0.00040862861697723457,0.0030193961629883283,0.010067622332224059,0.07586984924139717
st_R21_ln_feo_ret,sn_perdido_escoria_frac,B_controles_idx,dev,285,0.001732110543600348,0.00020052702075153595,0.0032636940664491597,0.026651944961826917,0.14526716127051398
st_R21_ln_feo_ret,sn_perdido_escoria_frac,B_controles_idx,lockbox,63,0.002659257143335857,0.0001387781384387431,0.005179736148232971,0.038651304723950786,0.07176243576353958
st_R21_ln_feo_ret,sn_perdido_escoria_frac,B_controles_idx,total,348,0.0017804880168904298,0.0004125561576771785,0.0031484198761036813,0.010739219961853329,0.10960080843515851
st_R21_ln_feo_ret,sn_perdido_escoria_frac,C_solo,dev,286,0.0017457713830144792,0.00027916484756258537,0.003212377918466373,0.019646141769697083,0.06528212532813515
st_R21_ln_feo_ret,sn_perdido_escoria_frac,C_solo,lockbox,63,0.001953794201532226,0.0003203492984784682,0.0035872391045859834,0.01906028472376339,0.01084852830983496
st_R21_ln_feo_ret,sn_perdido_escoria_frac,C_solo,total,349,0.001763524082440638,0.0004982781727799702,0.0030287699921013054,0.006298257969123123,0.051422699716749176
st_R21_ln_feo_ret,rendimiento_proxy_batch,A_controles,dev,285,1.361072567337376,0.7897900876807556,1.9323550469939965,3.0180593856708487e-06,0.10535172050457542
st_R21_ln_feo_ret,rendimiento_proxy_batch,A_controles,lockbox,63,-0.39018868889603175,-1.4804100196193484,0.7000326418272849,0.4830107686434826,0.03540550037719037
st_R21_ln_feo_ret,rendimiento_proxy_batch,A_controles,total,348,1.1861505781673285,0.6970942351620291,1.675206921172628,1.997570959228191e-06,0.08308135328843924
st_R21_ln_feo_ret,rendimiento_proxy_batch,B_controles_idx,dev,285,1.3698205384276132,0.7921593572050454,1.947481719650181,3.3564801005778605e-06,0.1045716879316746
st_R21_ln_feo_ret,rendimiento_proxy_batch,B_controles_idx,lockbox,63,-0.33897989968462383,-1.4614434570975483,0.7834836577283006,0.5539162321875097,0.025847754741573303
st_R21_ln_feo_ret,rendimiento_proxy_batch,B_controles_idx,total,348,1.1872185908284876,0.6958582165297427,1.6785789651272325,2.1836526105505348e-06,0.08041053301015755
