kpi,modelo,n_dev,r2_oof_mean,r2_oof_sd,rho_oof_mean,rho_oof_sd,r2_lockbox,rho_lockbox,p_lockbox,n_lockbox
recuperacion_refinada_pct,HGB,299,0.08734493236727336,0.03179376276928438,0.3546347631553351,0.01890026468735277,0.029492673721430718,0.22710253456221197,0.0734632441355546,63
recuperacion_refinada_pct,Ridge,299,0.1575632432460051,0.012662590538093692,0.4045736347107809,0.006800728055310622,0.08917307209728453,0.24788786482334868,0.05013154870293073,63
sn_perdido_escoria_frac,HGB,299,0.7906732737843812,0.01678464012511193,0.8884948336363568,0.004780519746233126,0.5325998952455633,0.8570468509984639,3.1954995641807916e-19,63
sn_perdido_escoria_frac,Ridge,299,0.7257931319050877,0.0539370252579165,0.8686476173374335,0.010132454429084852,0.9464076389239697,0.8857526881720431,5.307578966920693e-22,63
rendimiento_proxy_batch,HGB,299,0.10336928789990245,0.02574615315012384,0.37397245104861093,0.02094575561410041,-0.024386704007052895,0.29651497695852536,0.018288652947243605,63
rendimiento_proxy_batch,Ridge,299,0.15180830625185618,0.011884117257185661,0.402778089530351,0.008814772372543356,0.0016892035783281356,0.221534178187404,0.08099974765314394,63
recuperacion_real_pct,HGB,299,0.0977202862262964,0.018517065403834916,0.3974276671679648,0.02735557427241805,-0.017876094199773762,0.42180299539170507,0.0005751132656361123,63
recuperacion_real_pct,Ridge,299,0.14487646008721533,0.013003950593209102,0.39219411461022197,0.009431731240291253,-0.12818280121040604,0.47868663594470057,7.234673865527582e-05,63
