Batch,idx_cronologico,es_dev,fecha_batch,kpi_a_refinado,kpi_b_sinpolvo,kpi_c3_polvosuav,kpi_c5_polvosuav,kpi_d3_todosuav,kpi_e_legado,kpi_f_real,kpi_g_controlable,kpi_h_medido_cargado,kpi_g_dross_frac,kpi_g_escoria_frac,M_kg,D_kg,P_kg,E_kg,cierre_sn_frac,x_R_gn,x_R_carbon,x_F_carbon,x_F_exo2
AP0045,45,True,2026-05-06 10:18:00,68.17813473003088,84.22503998673109,66.575208985706,67.09294557269482,68.0788108022169,69.45631778005225,67.37854416048518,87.23055104141318,95.40961187094327,0.0931129998439097,0.03458148974195856,33468.96,4570.96,9352.91882,1697.6212410284827,0.011727961944278912,-0.5309260316237779,0.7197261047297014,0.01109931363261671,0.4024891522632361
AP0046,46,True,2026-05-06 18:03:00,70.73450083007361,85.94765820478543,70.31042517420207,69.45366223074043,69.07963335271431,69.27836970204622,76.46141821401072,88.43499167819398,106.08529150949813,0.09704570935388179,0.01860437386417841,38084.76,5225.120000000001,9530.270772,1001.6938060673523,-0.08096356539922371,0.6714793787723989,0.38852661505100583,1.3091207518803951,0.3238319495648956
AP0047,47,True,2026-05-07 01:40:00,67.82223857401883,85.01775300332478,68.47217294101372,68.80674349438435,68.09604455125489,66.2649904433585,72.04657504149617,88.0480312136261,104.98573278072347,0.10782029915877243,0.01169938870496644,35818.99999999999,5694.320000000001,10681.860136000001,617.8805253764145,-0.06228541782599881,0.15442837918442373,0.048737230092055085,0.026566930239309377,-0.1815934814235768
AP0048,48,True,2026-05-07 09:53:00,64.70774231269817,80.6740766957038,64.80743506522003,64.29529399243009,66.53317868164156,66.38969486269455,67.24259120969654,84.49890080742676,102.01146272940032,0.13667028322972083,0.018340708696011558,33772.76,7133.200000000001,10329.55288,957.2523022469256,-0.03917381145441267,-0.3209609125364258,0.02213436408327893,1.4301634131017782,-0.12993436581694076
AP0049,49,True,2026-05-07 17:37:00,68.07164741269094,84.53153079688,66.34647601551072,67.14255419770498,66.41026401856341,67.02329586535424,69.9504800338644,87.54353349948187,101.63150899596502,0.1135820731836254,0.010982591821555891,34037.36,5679.36,9736.382500000002,549.1543774415261,-0.027600810213727716,0.8929591117712922,0.5453121781638397,1.5653536969345054,-0.03748410011285395
AP0050,50,True,2026-05-08 01:25:00,65.97494431801756,87.55772741452981,69.47668296403742,69.66596790079784,66.76810609881807,65.34519030193479,72.80907025627563,90.62471965347319,109.15937476987038,0.08288556493066615,0.01086723853460193,34911.520000000004,4386.0,13043.75674,575.0543927960773,-0.10358668747510694,0.5486490280033212,0.33654001840202485,1.378742579559087,0.06504386708775468
AP0051,51,True,2026-05-08 09:35:00,64.71543628585202,77.79027112942529,62.17678815069405,62.24064008466366,67.98667896192215,70.50059543823967,64.00630309992407,81.52323841038726,95.35919921315632,0.14892456326967554,0.03584305262645178,32149.879999999997,7398.400000000001,8349.921632000001,1780.6413846676548,0.01095771313038294,0.878815455566546,-0.5029699577735729,0.6897952678094884,-0.11099835416590581
AP0052,52,True,2026-05-08 17:23:00,76.28575459062732,93.3659453017729,76.46644174313286,75.52465769914961,69.23234834171079,70.49562535199873,90.20093906874045,94.57956681085366,117.25854679483683,0.04589652676180447,0.00830780512965887,40621.0,2443.92,9741.175796,442.37794327767665,-0.1824086889195271,-0.8637507938468221,0.5325346262465269,1.2201367252330808,-0.5867935534651529
AP0053,53,True,2026-05-09 01:19:00,64.70549611337013,81.278244154403,65.6470819201318,66.3210176114656,70.36034669864095,67.18171359516384,65.32819413331246,85.09563644360398,100.25566700427831,0.1420440939036974,0.006999541660262875,34129.48,7492.240000000001,10754.957900000001,369.1969484084467,-0.00962357229826825,-0.1480263806698514,0.5651764170361375,1.0074514212551453,0.75265918565231
AP0054,54,True,2026-05-09 09:42:00,69.65793107695757,84.27607094501874,69.33628710430375,69.02777640837171,66.2543191085651,67.16954360743867,75.05160542421862,87.00347139954565,106.56740256297242,0.11905335958044697,0.010911926424096496,38147.48,6519.839999999999,9499.114348000001,597.5809051302557,-0.07743087203239181,0.3839748361875567,-0.14002016680167498,0.7920321799532157,0.3989879480797906
AP0055,55,True,2026-05-09 17:09:00,64.68115613791976,78.60103175180222,63.64526828460027,63.51105575624452,66.38274356236703,64.52956952735724,64.26541871322979,82.39068908379397,98.47197319971652,0.16718306100092112,0.008910048161139236,32890.759999999995,8501.36,9005.40486,453.08135035741043,0.006427489078944188,-0.23286367745878106,0.30762700502006457,0.8276176658640306,-0.5543485725552478
AP0056,56,True,2026-05-10 01:00:00,64.37798291679474,81.17896123965757,65.83481547493344,66.10135095577924,65.72151869799266,66.19917497908548,66.45938771185979,85.07420527083886,102.23342902934935,0.13957431555425556,0.009683631737355747,34200.04,7414.72,10994.622700000002,514.4314527388503,-0.032331003563053004,-0.2639683639647434,0.05201921683478634,0.30178934191944434,-0.12206833711426124
AP0057,57,True,2026-05-10 09:15:00,68.02036704137622,82.94524941967,67.518518314863,67.92465903600063,67.1046568542474,68.40688444632352,71.12274781200608,86.01402247398552,103.31095775018157,0.12790501841330748,0.011954756846837321,35750.399999999994,6722.48,9457.173008000002,628.3226006663516,-0.04560958585746406,0.39330336960855844,0.19520032070060692,0.6464119053453676,0.10824375310173523
AP0058,58,True,2026-05-10 16:52:00,68.7934018512708,83.09096491427934,68.6284155176096,68.12684597981527,68.84099961362362,69.77611013731624,81.40389250163494,86.00052308010548,116.41858084332071,0.12383349837867927,0.01616127082026585,36348.2,6542.960000000001,9091.684188000001,853.9090788084577,-0.1833095952665288,-1.3724400649320965,1.1356153469835277,0.7434399470858821,-0.088323670491883
AP0059,59,True,2026-05-11 00:45:00,70.75881842336166,85.40976703088161,70.63924025456093,70.60137854662806,71.29832874777615,71.76387449232558,73.83532355622665,87.91253411283614,103.83001700735588,0.11591185332820327,0.004962805543435298,37567.32,6154.000000000001,9107.262400000001,263.4856094296413,-0.043478752209480866,-0.045583719362640024,0.42765561244973743,-0.08038054404688853,1.031254253423718
AP0060,60,True,2026-05-11 08:48:00,72.7689305612895,87.56011482931989,73.03073459037017,72.59807107903401,71.95621998482638,72.89661535598793,79.58059894887703,89.66153548404766,107.81806950203826,0.08927891040453526,0.014105734754988138,40460.280000000006,4963.999999999999,9392.463512,784.2934799101686,-0.09360682278888802,-2.436891747325549,-2.547217742802761,-0.3661136765450184,-0.15723993300565323
AP0061,61,True,2026-05-11 18:09:00,73.02430015068636,88.30407099231111,72.0274961555536,72.5063575175246,68.3952834030298,66.51338717612208,75.6799679365923,90.3278861234726,102.0927486807231,0.08182350153530321,0.014897637229970818,38318.00000000001,4293.52,9079.700948000002,781.7228815614421,-0.03636690499499411,-1.2418082126740804,0.17092268162784674,-0.2149434942403047,-0.08226217358052794
AP0062,62,True,2026-05-12 02:04:00,60.002474201557796,74.57366476564815,61.48928084655321,61.180092824542385,67.94258800782752,65.39140561980636,69.76594676860427,79.54179898850653,115.13802518209593,0.19483107940958116,0.009750930705353548,33612.04,10914.000000000002,10945.491416000003,546.2252636526489,-0.1627178328388498,0.1675970234779539,0.7492824612773795,-0.7232083781502238,-0.17431385225760776
AP0063,63,True,2026-05-12 10:43:00,70.78033703805492,85.33368229110327,68.71686497273393,68.54326145750377,65.85370700045218,69.24233276698514,73.3755354469083,87.83496876413204,102.06940978742668,0.1062437714765044,0.015406540882175227,36305.079999999994,5449.5199999999995,8747.7652,790.2416443000494,-0.0366655277080424,0.17130154802837946,0.6113985946196908,0.43566130344812737,0.0420033571396227
AP0064,64,True,2026-05-12 18:45:00,67.70432849591536,83.80688492829569,68.2633761082474,69.15973768398064,66.85038512772405,64.83880704569015,72.51937508839299,86.91821103809254,106.11621370388585,0.1215223713652986,0.009295518253775942,39362.68,7065.2,11170.776327999998,540.4329657883187,-0.0711187408463572,0.1573925162698687,0.7066858787494501,-0.3030518363219437,-0.05693339078507112
AP0065,65,True,2026-05-13 02:40:00,61.97328559546493,80.07055853018741,64.552987153549,64.89944210647803,67.42607844577981,67.62153013087581,63.6809058217972,84.57494251771512,101.87830279867009,0.1457146681558495,0.008535906666999491,33357.24,7843.12,12165.385248000002,459.4468157898318,-0.02755413417127638,0.6636385597393127,-0.18568375947017263,-0.05252579700565074,-0.1218811723367234
AP0066,66,True,2026-05-13 10:43:00,73.2697746662867,86.46728154808494,68.75666703143327,67.349606427944,66.76452802942774,69.81862851359995,64.08152837988834,88.53278125735089,86.10041465736172,0.09913028948990095,0.015541897936590068,32196.92,4356.080000000001,6707.019428,682.9572586945637,0.12540295542393837,0.3177793353845243,-0.3347978653536067,-0.01863821883969327,-0.05921870863110467
AP0067,67,True,2026-05-13 18:23:00,66.36748236091319,83.69737154041344,66.45685212277318,66.41408005285564,67.28780468862239,65.17918270658748,60.2954778329233,87.0728986249502,89.38445743183694,0.11312944147292456,0.016141572277573433,31738.280000000002,5410.080000000001,9901.751212000001,771.9228187682218,0.0914906564478325,0.7215832252685903,-0.3419030889637834,0.035626037533828536,-0.045912704842790975
AP0068,68,True,2026-05-14 01:50:00,63.990883052261786,83.37935503205922,67.32408301810014,68.17746256861008,63.99548411709368,62.1388657258114,66.79353930925875,87.24420753809237,103.76410982234285,0.12165961249642107,0.005898312122655234,35509.32,6751.040000000001,12903.552832000003,327.30452000824675,-0.043797743105185936,0.16610710833130407,-0.06445527271434293,0.4360970953559152,0.004738121957095682
AP0069,69,True,2026-05-14 09:42:00,60.28684839936101,72.56795300158817,56.98095878120272,56.418371830746096,63.90544684284642,63.84771960764661,51.780314292929205,77.21044083135145,84.48952055864976,0.21159122714336911,0.016304364543116442,27298.880000000005,9581.2,7663.281980000001,738.288537145538,0.14110099187938263,-0.23403633219966172,0.01909369930898777,-0.019016941890151923,-0.07631149418318889
AP0070,70,True,2026-05-14 17:28:00,67.40859081593221,83.87678374117102,67.35630144981558,66.85963183817803,61.26362919737525,61.74346200870063,67.65810212365633,87.0423824215531,98.91261127146802,0.11505456350922187,0.0145216122752472,35378.0,6038.400000000001,10304.388076000001,762.1366844421115,-0.003701476394981189,-0.5208665398504522,-0.10086976411497191,-0.38467534245664653,-0.03520142686277372
AP0071,71,True,2026-05-15 00:58:00,56.07833320146904,73.49538253193138,58.222965702015756,59.29866036729562,63.564039493787924,61.88014800748611,57.19889676039003,79.77648773913022,100.31325379064248,0.18571564219989706,0.016519480408800656,30922.92,10240.8,13067.72322,910.9232424717077,-0.01998211243003997,0.33416859161411083,0.7963764897708034,-0.08969376069270936,-0.08868002389897635
AP0072,72,True,2026-05-15 09:19:00,67.68196281350318,82.52521824485238,66.38018212950192,66.20627568156168,63.109091675503706,66.99887188878822,69.26879699212839,85.66828959583202,100.69615356266091,0.12721080753205563,0.01610629650962419,36642.200000000004,6887.04,9737.580824000002,871.9755063711112,-0.023445451530383722,0.015845764999208076,-0.8876734489290822,-0.0938895428463426,0.003966665654537081
AP0073,73,True,2026-05-15 17:25:00,66.31578096407327,82.39323966747614,65.17924733411438,64.7734861106652,65.22419898946657,63.90371738169797,61.602707877348436,85.82886088214484,91.84338233082286,0.13041234857429734,0.01129904260425414,32600.679999999997,6411.040000000001,9592.583620000001,555.4582437130821,0.0710701588401432,-0.5849712974353302,-0.08000563240863226,-0.3986333510698646,0.06456837003088893
AP0074,74,True,2026-05-16 01:09:00,61.491653799322684,80.4523365423657,63.58946627825563,64.47112955393327,64.98430319906323,63.97133806118332,60.37514149571205,85.05925115935514,97.61703487770308,0.1436300715605506,0.005777416845897904,31360.0,7324.96,12019.18972,294.6412742103774,0.018157135718846643,0.3061630314710355,0.08508160470365844,0.03140341977026745,0.07426004912727474
AP0075,75,True,2026-05-16 09:11:00,66.45102232304394,79.8475765245936,66.1416320591268,65.4342352461938,66.54722497934486,69.0368244042247,69.86607765287579,83.22868143887625,104.19471015479667,0.15872989114894867,0.008983294462288799,37224.32000000001,8891.68,9398.455132000001,503.22330045252556,-0.051392066072813006,0.5095255881471681,-0.4027006278386718,-0.11563358298337818,0.023706587180916613
AP0076,76,True,2026-05-16 16:49:00,71.62262648540546,84.70593410010973,68.3468391950993,67.93607429338583,64.53488097312028,64.51207441231048,66.59993232007334,87.06818853923012,91.21708404505748,0.11028114445718545,0.019036970150513418,35074.2,5400.56,7563.821088000001,932.2563709517078,0.07012719878899709,-0.13309109406408326,-0.1026653153912403,-0.4598521206355634,-0.2184564317241248
AP0077,77,True,2026-05-17 00:36:00,57.40152233921551,74.228992493686,60.48789728442722,60.682321826959154,65.74084834871933,62.978082233421574,61.93994308480698,80.07119572310503,106.8597354030911,0.1895878692484088,0.009700173520540834,32336.08,10680.08,12770.538868000001,546.4412339458119,-0.07906446659674933,0.08653276092192476,0.016939680623952152,-0.09257337703819608,-0.05492276312894808
AP0078,78,True,2026-05-17 08:27:00,68.55464212762764,83.46371667816366,67.01896191121563,67.60933637103905,64.61367998883344,68.47060600554497,67.85958359635525,86.41758322816052,97.69345129095841,0.1227650294987773,0.013059138219617412,35899.35999999999,6428.720000000001,9354.117144,683.8555197516979,0.010138752237644407,0.4960999076495461,-0.1032716446705656,0.08733274830563238,-0.11743393066053649
AP0079,79,True,2026-05-17 16:24:00,68.38656988346229,83.85052059200886,67.73832264006835,67.26834714849144,67.14087272927952,66.89793291356378,67.07604363369406,86.82885336526613,96.38526636356279,0.11439580442550941,0.017315661921829352,35366.240000000005,5915.999999999999,9537.460716000001,895.4826310631651,0.019163503184930885,0.11827926553804105,0.5354688985122807,-0.3824172600320151,-0.2698787302711915
AP0080,80,True,2026-05-18 00:28:00,65.40929594366527,81.50931846713335,66.88523755167827,67.13106513018646,67.5700267603036,66.89570174331988,70.88721973426762,85.16166637964189,107.40431424369707,0.13942806927784668,0.008955266925734439,37106.719999999994,7909.76,11205.527724000001,508.03265429532735,-0.08374839862701296,-0.6426324598973888,-0.20991232051937847,-0.25898143914661637,-0.09149663761999753
AP0081,81,True,2026-05-18 08:31:00,68.3821075429745,83.12348122809739,67.28848408317451,66.847462970016,66.65640503577596,67.48707875822926,66.39995775414715,86.11641494604318,95.79481908629374,0.1253803970094927,0.01345545353007546,35158.479999999996,6446.4,9118.047316,691.8085897407975,0.02898638050284831,-0.4105575335765739,-0.5087437038019391,-0.1387877691978703,-0.12734419292995033
AP0082,82,True,2026-05-18 16:26:00,66.59204997348402,79.9943547544159,65.76921191276314,65.50464696872224,66.92059585718516,66.49870465486063,67.66144533448792,83.3461132096676,100.42638847994475,0.154930269720489,0.011608598182834837,37908.36,8819.6,9537.460716,660.8340172520225,-0.016058904350139583,-0.9343091857153838,0.310353500877114,-0.7033499501443706,-0.07491893710874445
AP0083,83,True,2026-05-19 00:21:00,66.40535933623725,82.73130421655796,67.95470855638052,68.52871857339477,65.67400445404056,64.74126446946961,73.47767102380801,86.13905631457305,110.18383659086265,0.13439457265296878,0.004214864201300702,40695.48,8236.16,12093.485808000001,258.3013231480963,-0.10650212209169416,-0.022946858587478067,-0.2168330716046608,0.18860202407681803,-0.04413554369158776
AP0084,84,True,2026-05-19 08:52:00,63.07716960270198,78.36135656934184,62.70903174744899,62.32937776844598,65.5646723788156,65.06391646413222,61.1745785606485,82.58191994876687,96.08360704055,0.1648998409921245,0.009280959520206744,33819.8,8841.360000000002,10457.773548000001,497.6129981077063,0.030162910828705976,-0.29897253415785835,-0.44534357771197214,-0.31887393850506784,-0.36277136525773895
AP0085,85,True,2026-05-19 16:24:00,67.05066332556247,80.52946908062144,65.34280664053237,65.62633559503453,66.10203260056767,67.67668434050834,73.5825140544748,83.78839413260998,108.49495575687088,0.1507556620435471,0.011360396630353176,39123.56,8796.480000000001,9766.3406,662.8706371380135,-0.09741664593528546,-0.3142500973261008,0.3505092474676836,-0.29570395694892815,-0.10241246275549136
AP0086,86,True,2026-05-20 00:05:00,68.30270535545422,91.1267861443975,71.97315348882529,72.48955977227335,66.02353012652867,65.43483211615566,75.06705164081117,93.34921665541023,108.63323134199263,0.05494995685135036,0.011557876594547276,37224.32000000001,2994.72,13650.108684,629.8932006235422,-0.09903482226881943,-0.8784835836775698,-0.6972224082837724,0.743176068155436,0.050988989233537174
AP0087,87,True,2026-05-20 08:56:00,62.566958876857086,75.86314135125204,60.75299604360382,61.0306354663515,66.65213204011107,65.03089910326605,65.81414761441746,80.09349711079685,104.07776312438791,0.1884919775702133,0.010573051321818261,32828.03999999999,9889.92,9195.938376,554.7537517331514,-0.05189941777338786,0.2492485918860274,-0.5290746410168946,-0.7958705539395549,-0.18263396761727216
AP0088,88,True,2026-05-20 16:40:00,67.49483932967502,81.0170361589263,67.1614482891543,66.65163964000192,65.88541366391712,68.77391579079628,76.90164396931094,84.18539908148526,110.65273152806682,0.12932008952821256,0.028825919656934977,38180.799999999996,7315.44,9441.594796000001,1630.6382594107615,-0.13937072423698751,0.6859717233306845,-0.10158971823543006,-0.8311318752944238,0.007884664964424762
AP0089,89,True,2026-05-21 00:13:00,70.05299225191753,87.9408061993161,71.7385547707018,72.22273322295757,69.63600445289411,70.00391922841101,71.79328321460846,90.39373589583658,101.11248818970665,0.08267754908979143,0.013385091951842756,36263.92,4279.92,10529.672988,692.898173412404,-0.024842492900698267,0.4974275283248707,0.21005012979001525,-0.024595260970115756,-0.40629492050420607
AP0090,90,True,2026-05-21 09:09:00,69.9548462049045,83.52138939364174,68.865408208345,68.04319820066281,69.42584965759661,69.26880976584104,69.83042645054556,86.19804245346934,97.8690013658685,0.11845336153499379,0.01956621393031291,34319.600000000006,5811.279999999999,7968.8546000000015,959.9115315554623,0.001778572337855005,0.05097456029217012,-0.1408461788372926,-0.29388535699157764,-0.16983527904579362
AP0091,91,True,2026-05-21 16:42:00,68.58277332677757,81.65359077375038,66.94122421093182,66.42678300725721,67.08898583116788,66.21822681912934,67.31092478646873,84.59041894666225,96.17085114231664,0.13397592738814837,0.020119883145229035,33145.560000000005,6474.959999999999,7736.379744,972.3794498738918,0.018544723093200537,-0.09078540567008156,-0.1921573769526748,-0.710657331155922,-0.18957380216480346
AP0092,92,True,2026-05-22 00:05:00,63.853680311481114,80.97896820513886,66.02160021758671,66.69251630027468,68.24466012841474,67.49697577879502,67.13474349853955,85.00150211414393,104.46498032663742,0.14357981662946515,0.00640516222909552,33392.52,7508.56,11059.332196,334.96034495580915,-0.05138408892100282,0.1910444480174701,0.6285145223136754,-0.6179488521243459,-0.2379803792173444
AP0093,93,True,2026-05-22 08:44:00,71.14027124610894,87.77573658378057,70.76766578351618,69.98217442732376,67.82847788463542,70.25136937433498,69.61262854170334,90.0925079177925,96.3331088958606,0.08354622156126454,0.015528699260810406,34648.880000000005,4069.12,9230.689772,756.3255351986553,0.021473669943156703,0.41522208912367997,-0.22343343059874338,-0.3760032280606796,-0.0703045726650928
AP0094,94,True,2026-05-22 16:30:00,69.36246750256105,84.03845627634183,66.1245965370769,66.56992013978655,66.89731017918731,65.55192971282989,69.74643177413016,86.82588773189278,98.82160252413955,0.11451687468363683,0.017224247997435396,32455.640000000003,5358.400000000001,8171.3713560000015,805.9459422415208,-0.005535620132818128,0.8974338246378448,-0.03440017082368528,0.21466175175396487,-0.07338456713242088
AP0095,95,True,2026-05-22 23:53:00,61.74139192309872,82.87725413139623,66.41437846867207,65.70763131165181,66.21342802456817,64.45662599977601,72.03736335197623,87.24400108868237,116.10399952801606,0.12265783905438406,0.004902150058792211,33858.99999999999,6726.5599999999995,13985.639404000001,268.83407333508495,-0.16675962604959615,0.4603633866456736,-0.2693865054624207,-0.7322110330796171,-0.044773781591177085
AP0096,96,True,2026-05-23 07:41:00,67.17186007645331,81.54240106493587,62.153907014678865,63.94274916051658,62.07717408156402,62.22099819110058,65.00942946460091,84.7952569850612,95.67167573241788,0.14058778014232715,0.011459650007060751,31346.28,6560.639999999999,8224.097612000001,534.7736349931,0.03219250753799552,-0.10943376722616285,-0.20209202330289566,-0.4625917811762066,-0.01387842742714549
AP0097,97,True,2026-05-23 15:22:00,57.27013630574783,81.67407491258913,62.00261340527737,61.093293335178586,61.96725181409007,59.73221174435001,63.26252553774238,87.1497996297088,108.46152394165715,0.11037969626546983,0.018122307437442208,26383.56,5085.039999999999,13765.147788000002,834.869648400358,-0.10463375187380365,-0.04773701802198695,-0.6240836105514957,1.4144064674022847,-0.13618194797088723
AP0098,98,True,2026-05-23 23:11:00,62.19428718295218,77.6806064644023,59.51645973541541,61.04000973410343,62.618333729565556,64.9681323019571,65.38080398350426,82.1301759282941,103.81546274374642,0.16625549154938077,0.012442749167678277,27320.44,7303.200000000001,8757.351792000001,546.5797542958001,-0.0512348793576257,0.047704594369039066,-0.8172904024306,2.3539890666645857,0.1399622816921207
AP0099,99,True,2026-05-24 06:19:00,67.741977420962,83.87010390854913,69.15518973399178,67.93606972751628,66.4087924760266,67.87467535335261,80.5813127589205,86.97186475384646,118.07390619304947,0.12288864731463248,0.007392705146902892,34096.159999999996,6185.280000000001,9678.862948,372.09255932293826,-0.18953292813069697,0.6642956950884178,-0.3788911221899256,1.0926899739149436,-0.12133836612412867
AP0100,100,True,2026-05-24 13:29:00,68.00737328574324,81.0712652752085,66.76246215970295,66.38045268988506,66.82375842398575,66.82913972985477,65.67906342793384,84.12145753633183,94.8111942657025,0.14050774885490755,0.01827767578177409,31714.760000000002,6552.48,7514.689804000001,852.3665490522592,0.03423613860259909,-0.597646793049931,-0.6104687941259452,-0.532875101462536,-0.010160631046641928
AP0101,101,True,2026-05-24 21:10:00,65.65090617396629,78.22448241593277,65.22315780479705,64.82603281657875,67.36027228482018,66.99580252555165,66.75876793296183,81.72461590477748,100.28261681393352,0.16893810875395607,0.013815732198269154,32508.559999999994,8365.359999999999,7959.268008,684.1178367305855,-0.016875041390287088,0.22358713504080646,-0.30043861048315806,-0.5969781642731289,0.14506125778058696
AP0102,102,True,2026-05-25 04:50:00,68.34069887713703,84.6319810291172,69.47250088592614,69.86181433778712,67.77520903516574,68.79501077188314,67.84663352193634,87.59025673207516,98.02310668279902,0.11146663127695344,0.012630801402295028,33294.52,5430.4800000000005,9378.083624,615.3528963184597,0.007229445459563217,0.08689646094571676,-0.3441334314935964,-0.33844116274367414,-0.08323112262436294
AP0103,103,True,2026-05-25 12:39:00,69.24932266662927,84.550936747306,68.82250482011577,69.13210264093914,66.53284906995671,65.67958373878734,67.89673691771856,87.34683248654771,96.611585417073,0.11189373457917699,0.014637940555345898,32202.799999999996,5203.36,8415.829452,680.7036573988739,0.019532115215366654,0.21158027653375094,-0.3036300838195817,-0.07202231708619788,-0.22287613644391935
AP0104,104,True,2026-05-25 20:20:00,62.10984481094542,74.79223418606755,62.03408125922661,61.37109978121348,66.30292188412064,65.09013957952757,63.69402157005183,79.06667129585956,100.9097918626504,0.19333325407142116,0.01600003296998306,30470.16,9484.640000000001,8318.765208,784.9376634004152,-0.025506049225021338,0.1925940094557885,-0.4648622075789838,-0.0038390612175837426,-0.06239131300749664
AP0105,105,True,2026-05-26 03:48:00,68.07043434810971,82.92560157448037,67.32954072269565,67.51222146086745,65.68222345098,67.62401911131612,69.54700039798003,85.98428356273175,100.69883371080239,0.12576593395542932,0.014391230417253162,31924.48,5898.32,8401.449564,674.9370002275423,-0.02169173832973102,-0.15935802187812342,-0.5801121841905349,-1.3487804845676168,-0.041550971331523856
AP0106,106,True,2026-05-26 11:34:00,67.17760387452252,83.94228138883567,68.4890226970744,68.67263203531863,67.82554373793387,67.38457286388801,73.32948553261873,87.14927635820946,108.32262421614062,0.12085762417614684,0.007649612241758538,33745.32,6071.04,10032.368528,384.26290621532536,-0.09157637818679848,0.6762696436740624,-0.571458781712062,-1.2825252073734579,0.7440708435349407
AP0107,107,True,2026-05-26 19:40:00,67.5915418532535,81.97487268793674,66.86069868103928,67.34923055688581,68.73225031056656,69.41607840771,74.73721283681844,85.13756585189749,109.29712940348278,0.13709597644097524,0.011528365040049829,33813.92,6858.480000000001,8777.7233,576.7278013000052,-0.1057184196075709,-0.0306196280611791,0.21716674072840636,-0.6218054993858773,0.052080378951775204
AP0108,108,True,2026-05-27 02:45:00,71.2406149621665,87.44254102881122,71.79028944100332,71.22266744569355,70.57442910428671,72.47208806364499,76.83114004378601,89.76926918014765,105.81767086665765,0.08348706709688514,0.018820241101638404,35232.96,4128.96,9163.583628000002,930.7791661772264,-0.07847384647912484,-0.340482493928451,-0.20393721305945112,-0.631155386693894,-0.06760808743164709
AP0109,109,True,2026-05-27 11:01:00,73.70356116512347,90.53949788152833,72.72318910006423,72.14775969300172,70.27778373430748,70.20019567231981,73.69685732994002,92.29869048474355,97.94375333031022,0.05653972299827881,0.020473372154285817,33347.44,2558.16,8413.432804000002,926.3250495903948,9.095673367031148e-05,0.3548420612970856,-0.6404433950708468,-0.34953713924019264,0.7067752369827671
AP0110,110,True,2026-05-27 18:29:00,66.69683017951613,82.14454959968691,66.46647061125722,66.97633611753876,66.4532042478719,62.85247050296198,66.58205534659736,85.50236200780151,98.6197141806942,0.13287353852153916,0.012102841400445848,33668.880000000005,6707.52,9493.122728000002,610.9572429062619,0.001720843893327984,0.03526908725275335,0.03587484799189583,-0.6665041338113641,0.05041179367058803
AP0111,111,True,2026-05-28 01:52:00,59.00811082640783,75.76282210006121,60.80868158642043,61.817546643438924,64.99890684486888,64.3104247635834,56.50046303848369,81.12279822747263,94.23108808949632,0.17290527792363533,0.015866739801638448,29611.68,8676.8,11097.678564,796.2309165117584,0.042496662794395,0.5453824331036159,0.5955204572368467,-0.30943758827736023,-0.40834935145326806
AP0112,112,True,2026-05-28 10:10:00,69.61273870075898,82.35589799762909,68.98900401603665,68.24578905427535,67.91047228155259,71.94550227078292,69.39358842565466,85.08601943316864,98.73869320561468,0.13964498139370565,0.009494824274607946,37091.04,7440.56,8244.46912,505.9029619224199,0.003148134654583343,-0.2637251996142822,-0.48031781626951026,0.09746301114463223,0.3582144319522451
AP0113,113,True,2026-05-28 18:01:00,74.27826584080685,85.66315160463498,71.74073161828025,71.16927723880465,69.05585258636765,69.10255538325588,71.92181136326094,87.56856108510664,95.6321392707392,0.11196880566514215,0.012345583483791436,38208.240000000005,5759.6,6836.43842,635.048504901411,0.031724683537930926,0.23562521438586626,0.3273967064966431,0.2613078541750854,-0.07291722982971983
AP0114,114,True,2026-05-29 01:56:00,63.9268449257049,79.37454237820948,66.53763148621292,66.97026698253697,67.509155248722,64.16263982678691,66.57168761416128,83.38862321086124,103.0218908083105,0.15540285964858805,0.01071090824279954,35760.2,8693.12,10886.773540000002,599.1602141311788,-0.04137295828583738,-0.6016715582108617,-0.25304662302984465,0.40499861013864447,-0.09684117916015139
AP0115,115,True,2026-05-29 09:59:00,64.39843472786895,77.14950695988468,63.73197070509868,63.743040187190466,66.01251310279582,67.30974164768284,59.95015318809327,80.92617772257906,91.79860442606328,0.1768385279216234,0.013899694852586126,32543.840000000004,8936.56,8352.318280000001,702.4230437321927,0.06907437360198217,0.8160714537678879,-0.14510098460206874,-0.3074868287594204,0.5296404182057791
AP0116,116,True,2026-05-29 17:41:00,70.22104856749674,82.60018098092999,68.1843732748004,67.2659300246978,64.91432438490602,65.44666427673224,67.14725879225685,85.20785884614641,94.34626036191852,0.1345727581754818,0.013348653363053997,34688.08,6647.68,7403.245672000002,659.4022236862656,0.04377305434687933,-0.901563200438954,-0.7343582744096516,0.15053347038352932,-0.004000145744789713
AP0117,117,True,2026-05-30 01:42:00,60.67227998596772,75.94562482863108,62.21091528845632,63.011612624105695,65.09238050974075,62.64432360303719,62.831044297952054,80.78317495473937,102.5717684756061,0.1826440773537798,0.009524173098826527,32826.08,9881.76,10880.781920000003,515.2950707443912,-0.035580734933376525,0.7185793302717388,-0.006863423016205364,0.7662424471699275,0.15108791615367648
