t_gn_null,t_carbon_null
1.1907777309493506,-0.6047080372458544
-1.5861701645933932,0.4419328130862158
-0.8532458724080012,0.08339386334069157
-0.18731014378924643,1.2611489505441846
-1.1802444554032379,1.0905906641257241
-1.6269271753412802,0.5697625405783979
-0.9420256752498821,1.277453943295264
-0.675217473028176,1.5835579048536397
-0.5115505214246917,0.6784465349738638
-2.2083565905141698,0.889670969276677
-1.7623133920958212,1.6194638792957687
-1.194268878421057,0.40254163670422227
0.048183513603217286,0.05467354099098004
-2.653640634281727,-1.1037942964407053
-1.5417721918768386,-0.7497567116026805
-0.9596288737560932,1.3030074453019673
-1.4682578744711297,0.07668766833266312
-0.7107516999362387,0.46662176859023735
-0.1427227071792844,-0.16984565425200773
1.1294825964351645,0.3154273390848556
-3.4428205367449483,0.9420368604477766
-2.6172738402520186,-0.7968043957208931
0.16410589543646617,1.2877320404003119
0.31961836038078206,-1.1824726267408165
0.672258183162635,-1.1688103925054867
-0.34382392297554065,0.46559540520808523
0.7692741779444859,1.1804712495371321
-2.002568972113125,1.2471207766529706
-0.2870858012520078,-0.6207346623730652
-0.2513937558963793,0.5202895896314877
-0.7131154895287268,1.283413711963938
-1.524306677885537,1.438462799896475
0.3683415787844801,-0.18365283851995035
-1.6478144335405085,-0.7426759427014976
-0.24292195790366183,-0.18348056556173792
-0.10072019271719755,0.939910832733052
-0.9478686168340291,-0.3419051445055228
0.9690105113638935,-0.3037950487621166
-1.0422251899023935,-0.13995251433287742
-1.0379481290882262,0.5091991519572577
-1.0003066507653675,-0.9295283849960838
-0.1799814265461862,2.3389360592120396
-2.021724552523452,1.3482701736275486
0.6820257129654863,1.0608653119467144
-0.26259216242831096,-0.5352821644121795
-0.2281829297893347,0.9069863575045204
0.9742565494903134,-0.3227763737794478
-0.8923687083106913,0.5440107995250371
-1.7169345498331188,1.5718457767634317
-2.769173948210036,1.7361298820453948
-1.6080034727411578,1.1293806766313448
0.3180210179337575,-0.12861880707161463
-1.234056199759965,1.157951848188897
-0.15829058782698185,1.5572574121648908
-1.7124029241849004,0.48554684937457243
-1.8652838018348048,-0.11085719580221903
0.1395375146526473,0.35541493600000573
-0.880727350709851,2.0417359017495684
0.7505687303309816,0.9741502711833123
-1.5868663452066047,2.32908436233477
-0.4225811907634004,-1.5944193088839897
-0.2914274417548059,1.1692606043643083
-1.7623803384151162,0.6800083654360989
-0.15204957238251385,1.2774082088096261
0.6279321800748641,2.306411304164244
-1.3738458527297728,1.5049520368383311
0.0009459858846490659,0.16736875550074468
0.7613890695424118,0.43624704026935074
-0.6718954575841036,0.7548962269807845
-1.4739002299802777,1.468729246222069
0.873608100718773,0.7791841390124287
-0.020206368682166433,-1.0179929114954673
-0.3358746403971891,1.5267401086060584
-0.3306894365623998,1.0404393339717277
-2.9636099955609008,0.9034077769345589
-0.36298823183968976,1.9945574713750214
0.45938767102539513,1.1760288291840688
-1.6558020646951104,-0.12483697015023552
-1.240754051343796,1.1381955900627856
-0.36484650825895065,1.8283108736506155
-0.8455310292838238,-0.4672562282528989
-0.1378515161758577,1.3266933942619032
-0.19893983166897564,-0.6853029822318507
-1.5775802107969397,1.2105090399208949
-0.9129302752099989,0.8245102944084627
-1.2148241814986822,1.727032945847056
-1.2049585193775691,1.5620708576840439
-1.2462164696122229,1.3169002440628157
-1.5331417355149322,2.02042624570647
0.3671873370774336,0.9129582218203579
0.6261309379293507,1.1320260820126653
-1.775324583861985,-0.5805980618598042
0.044072003990679065,1.3447414919293526
0.35216903033751024,-0.15248764095930348
-0.6892624667377851,-0.12805467118060893
-0.5395144512185803,1.1194281179064736
0.2626644321833885,-0.9704611809465125
-1.0112653539186016,-1.2791251616081423
-0.728738469919591,2.520451960980365
1.7126968307133263,-0.9700494150039438
-0.9270680590437285,-0.010090218218119814
-1.4396513099489996,1.3282276325593805
-0.9732558988328877,0.42326667011297203
-1.2599813421682262,1.16868927951514
-0.3771654733666044,0.5468479283592318
-0.2505126628061444,1.3772802687331538
-0.9661393906846395,1.257859842077103
-1.3480204388805215,0.4793853676190996
0.9992297535609218,0.6998813508576218
0.15730152817422027,0.6870512922071579
-2.093104795109237,1.1384357545436434
1.0907263842363728,-0.4047267979863187
0.772656449515747,0.2620700559826929
-1.6071927870487188,1.659425966835007
0.5955293600225536,0.37983632248787863
0.5936155960247511,2.4728660181200555
1.0677966897139215,0.4531884064533364
-0.24753460422395449,-1.0199451379806614
1.2402337983927452,2.042557162373086
-1.2857137035613575,-0.6203821649600592
0.2046084028453758,0.020845388301531577
-0.6286837150264492,0.5649683822652474
-0.9319360038080154,1.7548236106857624
-2.42037503209651,-0.4177755953376866
-1.5966727546897592,1.675290693521429
0.24215754352455487,0.7045965824572699
0.04737849897984816,1.1841766140738295
-0.6592212946907213,0.9568459687676065
-0.4432693679489172,1.9094421283941252
-1.9775589303770054,2.008129323830866
0.7883740449319996,-0.6056841362889244
-3.8687392251619888,1.1614589327623437
0.8713515542331784,1.5988754360204882
-0.6466162367684777,-0.7260316243775987
-0.26827467343146666,-0.38072803581263936
-0.7444880711257892,0.3726933603770829
-0.19953194860522108,0.8535104893023464
-1.113358342222976,0.4212865924934889
-2.124426862424817,0.08769033995981672
-0.8024203450786993,1.0439638366408068
-1.3649068069796113,0.39948916327299033
-0.9255402118948408,0.3988551095910279
-0.5906686033422958,1.6539550409945039
-0.8620068633633492,0.4805395017351778
-0.8941591488200719,1.5768883916718608
-2.286905128931952,0.11131849405113214
-0.8921022145786793,-0.559705990517899
0.679579245251157,0.7249478671761447
-0.6177740625904272,-0.3304296970980923
-2.744433562760026,-1.9671105570192131
-1.9548696878714664,0.49635620826249
0.651216754780653,0.15110433763672845
