y,exposicion,coef,ci_lo,ci_hi,p,n,spec,conjunto,q_bh
f_dross,x_Rl_gn,0.7573836960481525,0.08250264369582305,1.432264748400482,0.027837770083162548,297,spec9,dev,
f_dross,x_Rl_exo2,0.4827843139919084,-0.0810426044519264,1.0466112324357433,0.09329922447857614,297,spec9,dev,
f_polvo,x_F_carbon,1.0429072222847944,0.28254658225263307,1.8032678623169556,0.007182162746521831,297,spec9,dev,
f_polvo,x_F_gn,0.11202025632454342,-0.5388563277380162,0.7628968403871029,0.7358733931394749,297,spec9,dev,
f_polvo,x_F_exo2,-0.1782227758159574,-1.0662031896229573,0.7097576379910424,0.6940417609823212,297,spec9,dev,
f_polvo,x_Rt_carbon,0.09682147667406893,-0.534673609475817,0.7283165628239548,0.7637929778518874,297,spec9,dev,
f_polvo,x_Rt_gn,-0.10929479723109946,-0.7845230977796258,0.5659335033174269,0.7510565113273973,297,spec9,dev,
f_polvo,x_Rt_exo2,-0.015519257118369581,-0.7584545860476033,0.7274160718108642,0.967342212910974,297,spec9,dev,
f_polvo,x_Rl_carbon,-0.31802186140300864,-0.8417789227104462,0.20573519990442884,0.23401600742037976,297,spec9,dev,
f_polvo,x_Rl_gn,0.3026475872206342,-0.25849313419360315,0.8637883086348714,0.2904687858738426,297,spec9,dev,
f_polvo,x_Rl_exo2,0.13659406278863284,-0.45676174044417395,0.7299498660214396,0.6518486827049657,297,spec9,dev,
sn_perdido_escoria_frac,x_F_carbon,0.08043914398865899,-0.09027526011100827,0.25115354808832624,0.35573732408663883,297,spec9,dev,
sn_perdido_escoria_frac,x_F_gn,0.005261572488912152,-0.152174346770329,0.16269749174815332,0.9477736818612698,297,spec9,dev,
sn_perdido_escoria_frac,x_F_exo2,-0.1380405033913801,-0.391877681462361,0.11579667467960078,0.28648778735571945,297,spec9,dev,
sn_perdido_escoria_frac,x_Rt_carbon,-0.27268800326305187,-0.48193906482187765,-0.06343694170422609,0.010644729079063485,297,spec9,dev,
sn_perdido_escoria_frac,x_Rt_gn,-0.02133515802916979,-0.17636150162742845,0.13369118556908885,0.7873635834512824,297,spec9,dev,
sn_perdido_escoria_frac,x_Rt_exo2,-0.057664312572658194,-0.25192375176275156,0.13659512661743517,0.5607019793209409,297,spec9,dev,
sn_perdido_escoria_frac,x_Rl_carbon,-0.16431676260024167,-0.3147570904123789,-0.013876434788104408,0.0322943086239411,297,spec9,dev,
sn_perdido_escoria_frac,x_Rl_gn,0.08091089669753902,-0.07991637291006205,0.2417381663051401,0.3241125004418174,297,spec9,dev,
sn_perdido_escoria_frac,x_Rl_exo2,0.2525373510763335,0.019699166899537962,0.48537553525312904,0.03352109632663614,297,spec9,dev,
recuperacion_refinada_pct,x_F_carbon,0.7361152456260251,-1.4519926937220151,2.9242231849740654,0.5096621222324782,63,spec9,lockbox,0.755529241650654
recuperacion_refinada_pct,x_F_gn,0.4105967782504242,-3.918301499558776,4.739495056059624,0.852520880097581,63,spec9,lockbox,0.852520880097581
recuperacion_refinada_pct,x_F_exo2,-2.1074018501714984,-6.314322745573829,2.099519045230832,0.3261893937436098,63,spec9,lockbox,0.755529241650654
recuperacion_refinada_pct,x_Rt_carbon,1.1839370420336128,-2.0344861361669166,4.402360220234142,0.4709112637619569,63,spec9,lockbox,0.755529241650654
recuperacion_refinada_pct,x_Rt_gn,-1.287367743866807,-3.4684185105880965,0.8936830228544825,0.2473250626932173,63,spec9,lockbox,0.755529241650654
recuperacion_refinada_pct,x_Rt_exo2,-1.355017080479357,-4.973304056172904,2.26326989521419,0.4629551327973209,63,spec9,lockbox,0.755529241650654
recuperacion_refinada_pct,x_Rl_carbon,0.5897991336059262,-1.541960309496075,2.721558576707927,0.5876338546171753,63,spec9,lockbox,0.755529241650654
recuperacion_refinada_pct,x_Rl_gn,1.7434196830113793,0.11332345835190094,3.373515907670858,0.03606270782275647,63,spec9,lockbox,0.32456437040480823
recuperacion_refinada_pct,x_Rl_exo2,0.210099291377293,-1.140496448363604,1.56069503111819,0.7604477277064579,63,spec9,lockbox,0.852520880097581
f_metal,x_F_carbon,0.8325433535178899,-1.2030516822711261,2.868138389306906,0.4227781216931329,63,spec9,lockbox,
f_metal,x_F_gn,0.26502858075764313,-3.047274962105175,3.5773321236204616,0.8753840852898361,63,spec9,lockbox,
f_metal,x_F_exo2,-1.8585236997621117,-4.996362294155387,1.2793148946311632,0.2456925894869656,63,spec9,lockbox,
f_metal,x_Rt_carbon,1.1943131223117962,-1.5668686043095839,3.955494848933176,0.39657340187783885,63,spec9,lockbox,
f_metal,x_Rt_gn,-1.0321679200919736,-2.974044284511115,0.9097084443271677,0.29751273579140425,63,spec9,lockbox,
f_metal,x_Rt_exo2,-1.5299586797368434,-4.917723326567687,1.8578059670940008,0.37607827697442275,63,spec9,lockbox,
f_metal,x_Rl_carbon,0.48763219976584526,-1.472870162383056,2.4481345619147463,0.6259052542981556,63,spec9,lockbox,
f_metal,x_Rl_gn,1.6432124742678598,-0.0026572006697216377,3.2890821492054414,0.05037102363398118,63,spec9,lockbox,
f_metal,x_Rl_exo2,0.15998857423154367,-1.1805738225608409,1.5005509710239282,0.8150543324014863,63,spec9,lockbox,
f_dross,x_F_carbon,-0.5247438681630361,-2.1314769829384157,1.0819892466123435,0.5221038602583202,63,spec9,lockbox,
f_dross,x_F_gn,-0.13771583707718993,-2.522184809260613,2.2467531351062333,0.9098732613805611,63,spec9,lockbox,
f_dross,x_F_exo2,1.3851496420571718,-1.7653715246065136,4.535670808720857,0.38884575560179346,63,spec9,lockbox,
f_dross,x_Rt_carbon,-1.900304846616847,-4.665827908785499,0.8652182155518044,0.17805367131526162,63,spec9,lockbox,
f_dross,x_Rt_gn,3.3745749012758477,1.444759257744851,5.304390544806845,0.0006096290069779882,63,spec9,lockbox,
f_dross,x_Rt_exo2,3.627803864343641,-0.7705583726926006,8.026166101379882,0.10596600119954011,63,spec9,lockbox,
f_dross,x_Rl_carbon,-0.03482626050301518,-2.0930538560426646,2.0234013350366338,0.9735441330356699,63,spec9,lockbox,
f_dross,x_Rl_gn,-1.1026484437572364,-2.515136759517054,0.30983987200258145,0.1260089984944084,63,spec9,lockbox,
f_dross,x_Rl_exo2,-0.7596956429684176,-2.0114226258322345,0.4920313398953995,0.2342282506939568,63,spec9,lockbox,
f_polvo,x_F_carbon,-0.3077994853548488,-1.8555137404777677,1.2399147697680704,0.6966954864110704,63,spec9,lockbox,
f_polvo,x_F_gn,-0.12731274368045478,-1.386143127293644,1.1315176399327342,0.8428710547302545,63,spec9,lockbox,
f_polvo,x_F_exo2,0.473374057704951,-0.517617784344344,1.4643658997542461,0.3491548778203607,63,spec9,lockbox,
f_polvo,x_Rt_carbon,0.7059917243050355,-0.7621850300927413,2.1741684787028124,0.3459500392495418,63,spec9,lockbox,
f_polvo,x_Rt_gn,-2.342406981183877,-3.8037220913110374,-0.8810918710567164,0.0016796233653670707,63,spec9,lockbox,
f_polvo,x_Rt_exo2,-2.097845184606812,-5.533197506463802,1.3375071372501783,0.23135372552555133,63,spec9,lockbox,
f_polvo,x_Rl_carbon,-0.45280593926282414,-1.421542460954269,0.5159305824286207,0.35960156036040536,63,spec9,lockbox,
f_polvo,x_Rl_gn,-0.540564030510626,-1.6096006622114798,0.528472601190228,0.32165327485239736,63,spec9,lockbox,
f_polvo,x_Rl_exo2,0.5997070687368831,-0.39484552818887986,1.594259665662646,0.2372683091241411,63,spec9,lockbox,
sn_perdido_escoria_frac,x_F_carbon,0.14007455966285914,-0.5359470972589733,0.8160962165846917,0.6846596732475672,63,spec9,lockbox,
sn_perdido_escoria_frac,x_F_gn,-0.22254886905897647,-1.9002034895931728,1.4551057514752197,0.7948648923469666,63,spec9,lockbox,
sn_perdido_escoria_frac,x_F_exo2,0.43603116755070165,-1.4770305019561076,2.349092837057511,0.655076305046308,63,spec9,lockbox,
sn_perdido_escoria_frac,x_Rt_carbon,-0.0017808447241560998,-1.168083793596851,1.164522104148539,0.997612176706145,63,spec9,lockbox,
sn_perdido_escoria_frac,x_Rt_gn,0.4067873682613908,-0.5707721279626878,1.3843468644854695,0.41473417818868186,63,spec9,lockbox,
sn_perdido_escoria_frac,x_Rt_exo2,-0.2330286609836562,-1.338585259384109,0.8725279374167965,0.6795185372413215,63,spec9,lockbox,
sn_perdido_escoria_frac,x_Rl_carbon,-0.16178883968669933,-0.7307051230089727,0.40712744363557407,0.5772705397173744,63,spec9,lockbox,
sn_perdido_escoria_frac,x_Rl_gn,-0.18697841358304726,-0.5598969174503033,0.18594009028420885,0.32574990567168016,63,spec9,lockbox,
sn_perdido_escoria_frac,x_Rl_exo2,-0.07693557393957508,-0.3332367931750812,0.17936564529593108,0.5563075196349395,63,spec9,lockbox,
recuperacion_refinada_pct,x_F_carbon,-0.005598053463726771,-0.9266459976187922,0.9154498906913386,0.9904954253657591,360,spec9,total,0.9904954253657591
recuperacion_refinada_pct,x_F_gn,0.010483009940547738,-0.8558485776302018,0.8768145975112973,0.9810787733042462,360,spec9,total,0.9904954253657591
recuperacion_refinada_pct,x_F_exo2,-1.3674725501805263,-2.2292303241352,-0.5057147762258527,0.0018699161758448442,360,spec9,total,0.016829245582603597
recuperacion_refinada_pct,x_Rt_carbon,0.6838119379553822,-0.3172965094363045,1.684920385347069,0.1806478973489969,360,spec9,total,0.3251662152281944
recuperacion_refinada_pct,x_Rt_gn,-0.4377642240853854,-1.3920299983273463,0.5165015501565755,0.3685872560071207,360,spec9,total,0.552880884010681
recuperacion_refinada_pct,x_Rt_exo2,0.09189431774784484,-1.4263010409142827,1.6100896764099724,0.9055653457242688,360,spec9,total,0.9904954253657591
recuperacion_refinada_pct,x_Rl_carbon,0.5484582241683476,-0.14058152124054024,1.2374979695772352,0.11874055185319629,360,spec9,total,0.3251662152281944
recuperacion_refinada_pct,x_Rl_gn,-0.4993417887112106,-1.1792038209675684,0.18052024354514717,0.14999619786914953,360,spec9,total,0.3251662152281944
recuperacion_refinada_pct,x_Rl_exo2,-0.5014777109387549,-1.2169020407163602,0.21394661883885024,0.16949149403461106,360,spec9,total,0.3251662152281944
f_metal,x_F_carbon,0.07634034469649031,-0.8632307440385553,1.015911433431536,0.8734738991564023,360,spec9,total,
f_metal,x_F_gn,-0.030025680694983237,-0.9033138546937931,0.8432624933038266,0.946272722446452,360,spec9,total,
f_metal,x_F_exo2,-1.3450475813261862,-2.132321685365272,-0.5577734772871007,0.0008122887552512089,360,spec9,total,
f_metal,x_Rt_carbon,0.5653382585817366,-0.4482611703941388,1.578937687557612,0.27431650787840267,360,spec9,total,
f_metal,x_Rt_gn,-0.42011665402116183,-1.381795303429369,0.5415619953870454,0.39187321629177996,360,spec9,total,
f_metal,x_Rt_exo2,0.04966473999297616,-1.4749823744913857,1.574311854477338,0.9490936430266051,360,spec9,total,
f_metal,x_Rl_carbon,0.5092529055437787,-0.18469872314372315,1.2032045342312805,0.15034620290913417,360,spec9,total,
f_metal,x_Rl_gn,-0.51681653579362,-1.2109179391159146,0.17728486752867478,0.14446685271823675,360,spec9,total,
f_metal,x_Rl_exo2,-0.40189158275090797,-1.0640587331924154,0.26027556769059934,0.2342161254367746,360,spec9,total,
f_dross,x_F_carbon,-0.9229894728908086,-1.7034532155308608,-0.1425257302507562,0.020455507593627496,360,spec9,total,
f_dross,x_F_gn,-0.03191724138969937,-0.7582232095205836,0.6943887267411848,0.9313631735537414,360,spec9,total,
f_dross,x_F_exo2,1.126788323766813,0.20909936133186324,2.044477286201763,0.016103991716839586,360,spec9,total,
f_dross,x_Rt_carbon,-0.8410141018562796,-1.6887648185127917,0.0067366148002326875,0.05184853348559335,360,spec9,total,
f_dross,x_Rt_gn,0.7549253545304138,0.0008769122362097814,1.5089737968246177,0.04973416463430372,360,spec9,total,
f_dross,x_Rt_exo2,0.09949783409024893,-1.0923160795570097,1.2913117477375073,0.8700252928485099,360,spec9,total,
f_dross,x_Rl_carbon,-0.1865453480750917,-0.7586359978604571,0.3855453017102737,0.5227589835160529,360,spec9,total,
f_dross,x_Rl_gn,0.3835137571613011,-0.23912768444139498,1.0061551987639972,0.22734251397858296,360,spec9,total,
f_dross,x_Rl_exo2,0.2267732838041725,-0.32885903983460163,0.7824056074429466,0.4237508292718065,360,spec9,total,
f_polvo,x_F_carbon,0.8466491281943178,0.25224385041100605,1.4410544059776296,0.0052431784049683655,360,spec9,total,
f_polvo,x_F_gn,0.061942922084672114,-0.4230820458382306,0.5469678900075748,0.802348745027851,360,spec9,total,
f_polvo,x_F_exo2,0.21825925755936537,-0.4937764448025418,0.9302949599212725,0.547983275946472,360,spec9,total,
f_polvo,x_Rt_carbon,0.275675843274533,-0.2761622896253467,0.8275139761744127,0.32752161141368974,360,spec9,total,
f_polvo,x_Rt_gn,-0.3348087005092446,-0.8978508410167609,0.22823343999827173,0.24382572788172452,360,spec9,total,
f_polvo,x_Rt_exo2,-0.14916257408321942,-0.7777231925904191,0.47939804442398026,0.641848761818132,360,spec9,total,
f_polvo,x_Rl_carbon,-0.32270755746869373,-0.7470993085367502,0.10168419359936276,0.13613040901404375,360,spec9,total,
f_polvo,x_Rl_gn,0.13330277863232537,-0.3165823022414445,0.5831878595060953,0.5614121276810565,360,spec9,total,
f_polvo,x_Rl_exo2,0.17511829894674302,-0.2665490851744452,0.6167856830679312,0.4370919804540031,360,spec9,total,
sn_perdido_escoria_frac,x_F_carbon,0.124589490256419,-0.04983761374506296,0.29901659425790095,0.16152539102233432,360,spec9,total,
sn_perdido_escoria_frac,x_F_gn,-0.06434229320501683,-0.20961977624035324,0.08093518983031958,0.38536523467679984,360,spec9,total,
sn_perdido_escoria_frac,x_F_exo2,0.07370708105942553,-0.345750954925986,0.49316511704483706,0.7305421246235203,360,spec9,total,
sn_perdido_escoria_frac,x_Rt_carbon,-0.17968681834529607,-0.35239568021825507,-0.006977956472337038,0.04143481855145809,360,spec9,total,
sn_perdido_escoria_frac,x_Rt_gn,0.03244348452951913,-0.12511490508598427,0.19000187414502256,0.6865185781981253,360,spec9,total,
sn_perdido_escoria_frac,x_Rt_exo2,-0.06566034590467405,-0.22879710290500005,0.09747641109565196,0.4301943703572576,360,spec9,total,
sn_perdido_escoria_frac,x_Rl_carbon,-0.06389165399691278,-0.20062823486137182,0.07284492686754625,0.35976420731527947,360,spec9,total,
sn_perdido_escoria_frac,x_Rl_gn,-0.015631237643426686,-0.15606244017166188,0.12479996488480849,0.8273033864017294,360,spec9,total,
sn_perdido_escoria_frac,x_Rl_exo2,0.1591344249830724,-0.04733184189405418,0.36560069186019895,0.13087829516693725,360,spec9,total,
recuperacion_refinada_pct,x_F_carbon,-0.537594370707566,-1.6080600774838003,0.5328713360686682,0.3249651781445141,298,spec6,dev,0.48744776721677113
recuperacion_refinada_pct,x_F_gn,-0.12079066327928115,-1.3762418737822684,1.134660547223706,0.8504267788982862,298,spec6,dev,0.8504267788982863
recuperacion_refinada_pct,x_F_exo2,-0.9135041861597714,-1.9989812709331214,0.17197289861357878,0.09905639754104242,298,spec6,dev,0.2931801165580237
recuperacion_refinada_pct,x_R_carbon,1.09000640820017,-0.38164741485922904,2.5616602312595687,0.14659005827901184,298,spec6,dev,0.2931801165580237
recuperacion_refinada_pct,x_R_gn,-1.504826855829121,-2.4270042382195562,-0.5826494734386855,0.0013823699732127656,298,spec6,dev,0.008294219839276595
recuperacion_refinada_pct,x_R_exo2,-0.5063192015373192,-1.702503456278809,0.6898650532041706,0.4067588576257499,298,spec6,dev,0.4881106291508999
f_metal,x_F_carbon,-0.5069784860525084,-1.595349349451048,0.5813923773460312,0.36125366791829416,298,spec6,dev,
f_metal,x_F_gn,-0.12370309363308835,-1.3359722413719333,1.0885660541057567,0.8414807238598702,298,spec6,dev,
f_metal,x_F_exo2,-1.0191983571152052,-2.1192904368046226,0.08089372257421212,0.06939479788099477,298,spec6,dev,
f_metal,x_R_carbon,0.8519930302852932,-0.6434675694881999,2.3474536300587863,0.26415270633390553,298,spec6,dev,
f_metal,x_R_gn,-1.5043923809004822,-2.4290296288402295,-0.5797551329607349,0.0014282640487666438,298,spec6,dev,
f_metal,x_R_exo2,-0.35209758709294775,-1.4623553261215225,0.7581601519356271,0.5342272077570335,298,spec6,dev,
f_dross,x_F_carbon,-0.5234176131094587,-1.4207265926569683,0.373891366438051,0.2529203853956121,298,spec6,dev,
f_dross,x_F_gn,0.07562352178965195,-0.8126253518357568,0.9638723954150606,0.8674747397176099,298,spec6,dev,
f_dross,x_F_exo2,1.1732721325528064,0.004826314796036568,2.341717950309576,0.04906116921090976,298,spec6,dev,
f_dross,x_R_carbon,-0.4607241711984717,-1.6182047431638802,0.6967564007669367,0.43530547990935664,298,spec6,dev,
f_dross,x_R_gn,1.1329462516887032,0.37052271444464213,1.8953697889327643,0.003585853984561236,298,spec6,dev,
f_dross,x_R_exo2,0.11120873481500229,-0.7348981856485571,0.9573156552785617,0.7967083571370366,298,spec6,dev,
f_polvo,x_F_carbon,1.0303960991619723,0.27764766062824175,1.7831445376957027,0.0072989577234667,298,spec6,dev,
f_polvo,x_F_gn,0.048079571843424734,-0.5785614502091124,0.6747205938959618,0.880464879560436,298,spec6,dev,
f_polvo,x_F_exo2,-0.1540737754376021,-1.0237090908779187,0.7155615400027144,0.7284050761160119,298,spec6,dev,
f_polvo,x_R_carbon,-0.3912688590868143,-1.253194870464247,0.47065715229061855,0.37361621399228895,298,spec6,dev,
f_polvo,x_R_gn,0.3714461292117719,-0.2723912087651459,1.0152834671886897,0.2581590447736083,298,spec6,dev,
f_polvo,x_R_exo2,0.24088885227793924,-0.30896080515763735,0.7907385097135158,0.39052855866321323,298,spec6,dev,
sn_perdido_escoria_frac,x_F_carbon,0.061550629378161775,-0.11392416652450713,0.23702542528083068,0.49177454100545026,298,spec6,dev,
sn_perdido_escoria_frac,x_F_gn,-0.005769155458054582,-0.18956540047913836,0.17802708956302918,0.9509442552772521,298,spec6,dev,
sn_perdido_escoria_frac,x_F_exo2,-0.13160547145156384,-0.4032921998700506,0.1400812569669229,0.34241233705131435,298,spec6,dev,
sn_perdido_escoria_frac,x_R_carbon,-0.35614355061055025,-0.6571955118644999,-0.05509158935660069,0.02041503065113932,298,spec6,dev,
sn_perdido_escoria_frac,x_R_gn,0.03010503306335661,-0.17446861860115795,0.23467868472787115,0.7730190946013117,298,spec6,dev,
sn_perdido_escoria_frac,x_R_exo2,0.23137368367583627,-0.022067049854895715,0.48481441720656826,0.07356487394544618,298,spec6,dev,
recuperacion_refinada_pct,x_F_carbon,0.5437790052850322,-1.5000452506538515,2.587603261223916,0.6020413647503711,63,spec6,lockbox,0.7816849384537151
recuperacion_refinada_pct,x_F_gn,0.3738738874587313,-2.2703557989071443,3.0181035738246074,0.7816849384537151,63,spec6,lockbox,0.7816849384537151
recuperacion_refinada_pct,x_F_exo2,-1.968158938804207,-5.106446183148393,1.1701283055399794,0.21900423970085015,63,spec6,lockbox,0.6570127191025504
recuperacion_refinada_pct,x_R_carbon,0.5336358329588925,-3.131096369726294,4.198368035644079,0.7753392872216897,63,spec6,lockbox,0.7816849384537151
recuperacion_refinada_pct,x_R_gn,1.5173665809263763,-0.6238419036666047,3.6585750655193574,0.16485472586974115,63,spec6,lockbox,0.6570127191025504
recuperacion_refinada_pct,x_R_exo2,-0.3700579325222715,-2.743645659648665,2.003529794604122,0.7599310967982253,63,spec6,lockbox,0.7816849384537151
f_metal,x_F_carbon,0.6385371219440503,-1.3044240034994867,2.5814982473875876,0.5194944045152355,63,spec6,lockbox,
f_metal,x_F_gn,0.18476715077201575,-1.6675548578049686,2.037089159349,0.84499815338888,63,spec6,lockbox,
f_metal,x_F_exo2,-1.7463246892852613,-3.9732946051164,0.4806452265458776,0.12430642449048071,63,spec6,lockbox,
f_metal,x_R_carbon,0.5385305089160239,-2.587110940489149,3.6641719583211962,0.7355961986941868,63,spec6,lockbox,
f_metal,x_R_gn,1.6710199719623722,-0.3384122152014748,3.680452159126219,0.1031262692248434,63,spec6,lockbox,
f_metal,x_R_exo2,-0.37113048025767714,-2.601739271758448,1.8594783112430937,0.7443484094187598,63,spec6,lockbox,
f_dross,x_F_carbon,-0.08262651970506207,-1.9672432604719656,1.8019902210618413,0.9315221111331179,63,spec6,lockbox,
f_dross,x_F_gn,0.22971650489630208,-0.8783760845268385,1.3378090943194427,0.6845102134268226,63,spec6,lockbox,
f_dross,x_F_exo2,1.2241564308854378,-1.0229906919674323,3.471303553738308,0.2856511330637984,63,spec6,lockbox,
f_dross,x_R_carbon,0.07573137540415824,-3.405428686329883,3.556891437138199,0.9659898593920706,63,spec6,lockbox,
f_dross,x_R_gn,-0.08175817520311712,-2.2125532513551964,2.049036900948962,0.9400528626260962,63,spec6,lockbox,
f_dross,x_R_exo2,-0.3172100695816872,-3.0267027869961702,2.3922826478327957,0.8185113742222765,63,spec6,lockbox,
f_polvo,x_F_carbon,-0.5559106022389585,-2.2145061968036637,1.1026849923257465,0.5112323028649841,63,spec6,lockbox,
f_polvo,x_F_gn,-0.41448365566831036,-2.4953679888585123,1.6664006775218914,0.6962422823919112,63,spec6,lockbox,
f_polvo,x_F_exo2,0.5221682583998161,-0.886163855743816,1.930500372543448,0.46741147937710925,63,spec6,lockbox,
f_polvo,x_R_carbon,-0.6142618843202177,-2.4835508318485666,1.2550270632081313,0.5195375919829046,63,spec6,lockbox,
f_polvo,x_R_gn,-1.5892617967592546,-3.221474529562416,0.04295093604390687,0.056341031997047965,63,spec6,lockbox,
f_polvo,x_R_exo2,0.6883405498393423,-1.3888714003047729,2.7655524999834573,0.5160234819602703,63,spec6,lockbox,
sn_perdido_escoria_frac,x_F_carbon,0.1413423107883614,-0.4439422273171251,0.7266268488938479,0.6359861616499007,63,spec6,lockbox,
sn_perdido_escoria_frac,x_F_gn,-0.28725851013007997,-1.662077805683117,1.087560785422957,0.6821579131591339,63,spec6,lockbox,
sn_perdido_escoria_frac,x_F_exo2,0.39232988631215676,-1.2334930723634747,2.0181528449877884,0.6362403037535677,63,spec6,lockbox,
sn_perdido_escoria_frac,x_R_carbon,0.0043855847938708,-1.3281701869078404,1.3369413564955819,0.9948533189086578,63,spec6,lockbox,
sn_perdido_escoria_frac,x_R_gn,0.19716251359985834,-0.6016490591291874,0.9959740863289042,0.6285576814922509,63,spec6,lockbox,
sn_perdido_escoria_frac,x_R_exo2,0.011651402533025351,-0.6469161913401217,0.6702189964061723,0.9723382930388064,63,spec6,lockbox,
recuperacion_refinada_pct,x_F_carbon,-0.0019780543168045465,-0.9195968070435028,0.9156406984098937,0.9966289686366315,361,spec6,total,0.9966289686366315
recuperacion_refinada_pct,x_F_gn,-0.006951628673384422,-0.8960383439632845,0.8821350866165157,0.9877731777405543,361,spec6,total,0.9966289686366315
recuperacion_refinada_pct,x_F_exo2,-1.306443850252322,-2.152741807918663,-0.46014589258598104,0.0024811726519621056,361,spec6,total,0.014887035911772633
recuperacion_refinada_pct,x_R_carbon,1.0994793081586929,-0.1859855580038643,2.38494417432125,0.0936619179391668,361,spec6,total,0.1873238358783336
recuperacion_refinada_pct,x_R_gn,-0.9367559166532416,-1.8023928521291506,-0.07111898117733262,0.03392258805231656,361,spec6,total,0.10176776415694967
recuperacion_refinada_pct,x_R_exo2,-0.38718988355783435,-1.413397525755737,0.6390177586400682,0.45960481465293523,361,spec6,total,0.6894072219794029
f_metal,x_F_carbon,0.07567649367917163,-0.8529567959432083,1.0043097833015515,0.8731000395221444,361,spec6,total,
f_metal,x_F_gn,-0.054170744862678505,-0.9304352972261815,0.8220938075008245,0.9035602423204289,361,spec6,total,
f_metal,x_F_exo2,-1.2835348529467305,-2.059914501683675,-0.507155204209786,0.0011941527182089892,361,spec6,total,
f_metal,x_R_carbon,0.9718484679170875,-0.3399171459427529,2.283614081776928,0.14647949306336275,361,spec6,total,
f_metal,x_R_gn,-0.952839199416492,-1.8319296133896987,-0.07374878544328534,0.03363758072425185,361,spec6,total,
f_metal,x_R_exo2,-0.2837175426854527,-1.271092492283318,0.7036574069124125,0.5733079474598426,361,spec6,total,
f_dross,x_F_carbon,-0.9300458917243147,-1.7006474164877066,-0.1594443669609229,0.01800583511296497,361,spec6,total,
f_dross,x_F_gn,0.05355324512375572,-0.6334303315265014,0.7405368217740128,0.8785659376489763,361,spec6,total,
f_dross,x_F_exo2,1.0687958724101483,0.20063810198274068,1.936953642837556,0.015824984134520523,361,spec6,total,
