Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,valor_hist_pp__gn,valor_rec_pp__gn,z_hist__gn,delta__gn,beta__gn,t__gn,valor_hist_pp__carbon,valor_rec_pp__carbon,z_hist__carbon,delta__carbon,beta__carbon,t__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,valor_hist_pp,valor_rec_pp
AP0114,2026-05-29 01:56:00,False,64.61897281426242,63.9268449257049,0.01071090824279954,66.57168761416128,0.6461897281426243,0.15708538681302708,0.19672488504434868,35.7602,8.69312,10.886773540000002,53.71682960369027,41.05276577000001,276.0309300526082,0.4536784830583174,18.58028628230287,1079.258538437595,1094.5376607293738,2.8572508439810234,-0.24739460494373852,4,-1.429620666290418,-1.5393399303547475,-1.4210086821372858,-1.3385761365332967,0.08243254560398916,4.698356384005766,39482.034445107056,0.3833047945436383,114,64.39843472786895,65.30617057079391,59.95015318809327,0.6530617057079391,0.17933117655326905,0.16760711773879178,True,2.9474395640112743,-0.34543526503549005,4.0395395539770504,37621.79648886449,56720.88223256851,76847.78898919483,0.9089845234762032,0.6146925221360457,0.8494090401541157,-0.5513445547613455,-1.9768590071181031,-1.1148972395349421,-1.5880846662998436,-0.01580020699119315,0.0,-0.3004687646113774,0.0,0.052585189717237135,0.043011870124415374,-0.1319447367733743,0.02133455540566794,0.5988923151448526,0.8494090401541157
AP0115,2026-05-29 09:59:00,False,65.30617057079391,64.39843472786895,0.013899694852586126,59.95015318809327,0.6530617057079391,0.17933117655326905,0.16760711773879178,32.54384,8.93656,8.352318280000002,54.2848320969154,41.05276577,276.0309300526082,0.4450218918192929,18.82271772323794,1083.7595191903692,1060.4895324871713,2.8002414963032254,-0.25150917723902944,3,-1.4816179743518754,-1.5815918428756282,-1.344144734896683,-1.3364320795212359,0.007712655375447186,4.1179791847476785,40588.93784979147,0.28514972391293103,115,70.22104856749674,71.17108673377778,67.14725879225685,0.7117108673377779,0.1363934267501689,0.15189570591205312,True,2.9166456029008567,-0.3745665582140859,3.345718733975791,38508.56503545207,57491.46046998493,77007.13747557392,1.0838168591795438,-0.7930914174112489,0.0,0.7113583111409189,0.0,-1.1148972395349421,-1.5880846662998436,-0.020080421632658066,0.0,-0.3818645846983759,0.0,0.052585189717237135,0.043011870124415374,0.0,0.0,-0.813171839043907,0.0
AP0116,2026-05-29 17:41:00,False,71.17108673377778,70.22104856749674,0.013348653363053997,67.14725879225685,0.7117108673377779,0.1363934267501689,0.15189570591205312,34.68808,6.64768,7.4032456720000015,51.65971124349173,41.05276577000001,276.0309300526082,0.44877382740804,20.629883523387022,1045.6502330124438,1050.987265471709,2.3333951289778616,-0.09539911593161077,4,-1.2955381813741762,-1.4115410158903419,-1.0445549515318278,-1.2421226295358962,-0.1975676780040685,4.9283022999864965,41587.09578080248,1.379403969661754,116,60.67227998596772,61.25568977870816,62.831044297952054,0.6125568977870816,0.18440033809326214,0.20304276411965624,True,2.4475156575702,-0.24056412905211383,4.4079516025298915,41044.962246949115,56560.917378097634,66049.88747114957,1.0919046609731915,1.5637683343830953,0.2213189013256832,-1.402612078432799,-0.6840965484294879,-1.1148972395349421,-1.5880846662998436,-0.02363916072718844,0.0,-0.4495402765360691,0.0,0.052585189717237135,0.043011870124415374,-0.045659775778187355,0.007382871344260298,1.5401291736559068,0.2213189013256832
AP0117,2026-05-30 01:42:00,False,61.25568977870816,60.67227998596772,0.009524173098826527,62.831044297952054,0.6125568977870816,0.18440033809326214,0.20304276411965624,32.826080000000005,9.88176,10.880781920000002,52.245001442813766,41.05276577000001,275.6297972422721,0.43092513752529965,20.48251176979824,1080.298526337233,1090.6799110401757,2.3740221264811843,-0.16102356844336504,4,-1.5525900752267567,-1.638674092442,-1.324929196973109,-1.4677655714377638,-0.1428363744646548,5.274938454180962,23570.427662038284,0.7637864420475338,117,64.61636722010667,65.27657038031192,68.64451032565773,0.6527657038031193,0.15591018673349127,0.19132410946338943,True,2.4307804272164333,-0.22673323203783757,4.95993818018488,42688.50261148685,55437.93546788885,65679.84776558999,0.9421234816202988,-1.0067774008283938,0.8413759967507851,0.9030225971752801,-1.9268443182582726,-1.1148972395349421,-1.5880846662998436,-0.01693958354418764,0.0,-0.32213601653385193,0.0,0.052585189717237135,0.043011870124415374,-0.12860652452219662,0.02079478947054804,-1.0237169843725815,0.8413759967507851
AP0118,2026-05-30 10:31:00,False,65.27657038031192,64.61636722010667,0.010113937609755286,68.64451032565773,0.6527657038031193,0.15591018673349127,0.19132410946338943,35.29176,8.42928,10.343932768,51.41235596637179,41.05276577,275.6297972422721,0.4563143851702192,20.429463765490603,1158.6820250936864,1127.6501816031316,2.601484728674754,-0.3530876361135792,4,-1.4915480280317583,-1.599845519148707,-1.2862005493911386,-1.296200191578364,-0.009999642187225488,4.422211783743812,40237.50337121905,-0.9293916324610376,118,66.71193248568531,67.34192726605917,62.903528450651855,0.6734192726605918,0.1747367886643327,0.1518439386750755,True,2.662377024238825,-0.41471482353058414,3.8694236906732495,39539.74162221962,54391.20193080223,70657.89629808364,0.9298656852914572,-0.8615218045273332,0.8408202465605689,0.772736512368351,-1.9511450990965442,-1.1148972395349421,-1.5880846662998436,0.026454696418348154,0.0,0.5030826466653681,0.0,0.052585189717237135,0.043011870124415374,-0.13022847131736412,0.0210570470991034,-0.835067108108985,0.8408202465605689
AP0119,2026-05-30 17:59:00,False,67.34192726605917,66.71193248568531,0.009355164099846052,62.903528450651855,0.6734192726605918,0.1747367886643327,0.1518439386750755,32.732,8.4932,7.380477516,52.03523682408122,41.05276577000001,275.447265115845,0.45657286667561,20.626335178475536,1101.0213462559154,1095.158311387121,3.2779497042048646,-0.2641677300647463,3,-1.488897457994648,-1.533469633471021,-1.43782659008374,-1.3562746822390557,0.08155190784468425,4.113459993126661,38207.3202495637,0.6362724035574017,119,67.99647941835006,68.49535442370555,70.40181745875891,0.6849535442370555,0.14950643077353729,0.16554002498940718,True,3.304827269535347,-0.29644911461791157,3.466418082551814,37073.121609592585,55761.52613724091,73446.44539014698,1.1001909692219332,-0.6770608809737297,0.5656082877225147,0.6072854582151019,-1.3009367270880206,-1.1148972395349421,-1.5880846662998436,0.007310823290761739,0.0,0.13902818132013492,0.0,0.052585189717237135,0.043011870124415374,-0.0868305495720105,0.014039901977526073,-0.669750057682968,0.5656082877225147
AP0120,2026-05-31 02:17:00,False,68.49535442370555,67.99647941835006,0.007283340739716364,70.40181745875891,0.6849535442370555,0.14950643077353729,0.16554002498940718,36.17572,7.89616,8.742971904,51.38463935422062,41.05276577,274.96051277870623,0.45943370915615606,20.12500243507925,1051.5277619754393,1007.4112865651059,3.200066990072366,-0.2919620497695554,3,-1.3784441552404232,-1.509297893520415,-1.088007568455491,-1.2648415669191977,-0.17683399846370662,4.03575693602457,38631.90691409595,0.28044649237681174,120,66.75667092196463,67.45212522669513,64.38597487413709,0.6745212522669514,0.14098574866345623,0.18449299906959235,True,3.284734189811597,-0.381362954219145,3.4566635566658435,37345.00540097159,55742.53095987531,74153.09455712304,0.9641385235167441,0.6460708721370843,0.2213189013256832,-0.5794891665590456,-0.6840965484294879,-1.1148972395349421,-1.5880846662998436,0.004923746303648727,0.0,0.09363370808634261,0.0,0.052585189717237135,0.043011870124415374,-0.045659775778187355,0.007382871344260298,0.650994618440733,0.2213189013256832
AP0121,2026-05-31 09:59:00,False,67.45212522669513,66.75667092196463,0.010310339405811384,64.38597487413709,0.6745212522669514,0.14098574866345623,0.18449299906959235,33.73062,7.05024,9.225896476,52.38814829772672,41.05276577,274.96051277870623,0.4492593578271692,20.257209409666416,1050.1652119546623,1059.176934046436,3.1573532611786463,-0.456640702076972,3,-1.570579504065751,-1.6843604626799016,-1.440539791349789,-1.2477643017484958,0.1927754896012932,3.5652461834172318,37831.7128483861,-1.4090537595910737,121,69.55998775272788,70.19702705991743,67.78579603835547,0.7019702705991743,0.1415617786559881,0.15646795074483746,True,3.1903148371262056,-0.49039912555191206,3.208282062729064,37190.87113880954,55375.27987347201,76239.46461158888,1.0819746726000419,-0.24481104440656828,0.3005243530570648,0.19868312044661485,-0.452232972161974,-1.2321683082904258,-1.9511902783737582,0.12896533670382102,0.0,-0.1695492228940872,0.0,-0.7606365544027422,-0.7528840557336433,-0.02570677414185213,0.003723487629434658,-0.11584570770274727,0.3005243530570648
AP0122,2026-05-31 17:39:00,False,70.19702705991743,69.55998775272788,0.00907501832870794,67.78579603835547,0.7019702705991743,0.1415617786559881,0.15646795074483746,35.06832,7.072,7.816667452000001,51.734024013168145,41.05276577,274.96051277870623,0.4581358469623688,20.559546987471666,1111.2389610719163,1118.4720138436812,2.9703187051164037,-0.25528413098867186,3,-1.3612350694347,-1.476092153893504,-1.1025009665561176,-1.207860342122718,-0.10535937556660047,4.48100046672206,39704.5447914459,0.41747739522968486,122,70.14900140914891,71.38927536616988,67.32431137186096,0.7138927536616989,0.09711335760622933,0.1889938887320717,True,3.0501814081895833,-0.3467614833188163,3.90465805388019,38586.73142530374,56191.608540783636,71453.95008389662,1.06084791293193,0.8098048660918155,1.1427321262940198,-0.6572193592735563,-2.4239440901688143,-1.2321683082904258,-1.9511902783737582,0.0015200777773187735,0.0,-0.0019984285116462497,0.0,-0.7606365544027422,-0.7528840557336433,-0.1377869087266133,0.01995769081373439,0.8113249438691342,1.1427321262940198
AP0123,2026-06-01 01:19:00,False,71.38927536616988,70.14900140914891,0.017373393281545208,67.32431137186096,0.7138927536616989,0.09711335760622933,0.1889938887320717,35.11634,4.777,9.296597592000001,52.159969087596664,41.38141076,274.4602209748508,0.4499688509084896,18.593151977366293,1098.9078879728906,1059.75046660197,2.13190630180666,-0.19387495061337454,3,-1.3880759779525336,-1.473864502624585,-1.1701016190699007,-1.292948413617486,-0.12284679454758529,5.1795374899930975,42373.45307895513,0.19315679567291455,123,69.49960314497643,70.91459476986874,68.00491329730613,0.7091459476986873,0.12545983982435388,0.16539421247695874,True,2.1571694383115254,-0.247202439952666,4.746159849636732,41827.79039914722,56793.37450381205,66473.98412900358,1.0685583270402357,0.44912239328036485,0.6339034340896214,-0.3644976017144123,-1.48698007819238,-1.2321683082904258,-1.9511902783737582,0.1660727210094111,0.0,-0.2183338679269927,0.0,-0.7606365544027422,-0.7528840557336433,-0.08452603719003955,0.01224314074202895,0.6151951142897759,0.6339034340896214
AP0124,2026-06-01 09:24:00,False,70.91459476986874,69.49960314497643,0.019953461335910156,68.00491329730613,0.7091459476986873,0.12545983982435388,0.16539421247695874,35.60339999999999,6.29884,8.303786158,52.35415835962891,41.38141076,274.4602209748508,0.4535814386108877,18.445777509375276,1056.5649269132987,1062.770627918914,2.2833608443650784,-0.3372292182146254,4,-1.4032451673385737,-1.5579808584494124,-1.296507690336268,-1.260487628768296,0.036020061567971995,4.375245640386845,39693.11769480421,-1.088931337781176,124,64.00234748194958,64.66488603060837,68.6474340841311,0.6466488603060837,0.19046399806576092,0.16288714162815537,True,2.3780306991141256,-0.4374608873389926,3.8166732095386062,38646.55415930644,55618.97777599835,73517.48515441194,1.075380921370496,-0.31914767282811923,0.7530883079517746,0.25901305096129384,-1.76710881791695,-1.2321683082904258,-1.9511902783737582,-0.07435880206616331,0.0,0.09775864916793334,0.0,-0.7606365544027422,-0.7528840557336433,-0.1004497019514006,0.014549597725974764,-0.39350647489428253,0.7530883079517746
AP0125,2026-06-01 17:03:00,False,64.66488603060837,64.00234748194958,0.01024572359634545,68.6474340841311,0.6466488603060837,0.19046399806576092,0.16288714162815537,34.39016,10.129280000000001,8.662684196,50.09678869839916,41.38141076,274.4602209748508,0.4383808381532993,18.533204957102487,1075.9875306127615,1074.2250972200293,3.132485276354757,-0.21198304042906907,3,-1.4906823432557772,-1.5438900064000156,-1.4045450899136773,-1.3339178249601846,-0.016845091765723463,2.1443771326855665,33997.18037809368,1.0126548720640662,125,64.54368986571316,64.97174973309644,73.85278442260177,0.6497174973309645,0.10105017716390223,0.2492323255051333,True,3.308257437823082,-0.39409265297815643,1.6594497743853172,30224.283300870222,54455.968760973,79777.46207984384,0.9134111098221305,0.30294479143131614,0.8645360736571063,-0.2458631579736355,-2.022972889028942,-1.2321683082904258,-1.9511902783737582,0.20474922609409094,0.0,-0.2691814177335477,0.0,-0.7606365544027422,-0.7528840557336433,-0.11499406357909492,0.01665627008789415,0.5076940175254071,0.8645360736571063
