seed,n,pendiente,t,p_perm
0,261,0.7004456396081784,2.3198223672862732,0.002997002997002997
1,261,0.7004456396081784,2.3198223672862732,0.004995004995004995
2,261,0.7004456396081784,2.3198223672862732,0.004995004995004995
3,261,0.7004456396081784,2.3198223672862732,0.004995004995004995
