Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0101,0,1066.7800829681821,28.369608504683878,26.140622060712357,26.140622060712357,0.0,0.60316575547766,-0.6878586637053374,-1.0552044037049813,"mantener: horno frio (T_prev < P10), no recortar GN",-0.41489279055568357,-0.0,65.07613335065943,57.80815552245508,57.80815552245508,0.0,0.7203172936208441,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,0.5756515113868453,0.0,0.0,0.0,100
AP0101,1,1093.1201740483552,25.05501230197483,24.053891941820005,22.699671226268215,-1.35422071555179,0.3900348741318927,-0.6878586637053374,-1.0552044037049813,recomendar,-0.2682888673188432,0.3629157455342478,29.245845481676934,37.83547546197451,37.83547546197451,0.0,-1.3085597763070538,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-1.0457536139173849,0.0,-0.02213223497446549,0.00415476240907136,100
AP0101,2,1102.391639074316,18.502281765407986,19.740966829023787,18.142828351831586,-1.598138477192201,-0.4089338791928052,-0.6878586637053374,-1.0552044037049813,recomendar,0.28128871168540287,0.362915745534248,5.0050017341734865,9.46326591326451,9.46326591326451,0.0,-0.6119684667219782,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.48906305028271096,0.0,-0.026118620024609695,0.004903104489007332,100
AP0101,3,1104.22409088649,16.783672417534724,18.120846316478733,17.147757922387996,-0.9730883940907376,-0.7250069958975929,-0.6878586637053374,-1.0552044037049813,recomendar,0.4987023433751393,0.36291574553424777,4.90337388009736,6.583032012826454,6.583032012826454,0.0,-0.316924626025536,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.25327469100490757,0.0,-0.015903331518722325,0.0029854447166867294,100
AP0102,0,1111.5749710243092,28.375203540943282,26.953733406365238,25.003990495633488,-1.94974291073175,0.384651108996449,-0.6878586637053374,-1.0552044037049813,recomendar,-0.2645855978270735,0.3629157455342478,56.215215593528725,61.189340614744964,61.189340614744964,0.0,-0.49297732575766795,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.39396963694338666,0.0,-0.03186494472027821,0.005981830332259345,100
AP0102,1,1084.1451333558998,24.256729939778648,22.699476321263187,21.345255605711397,-1.35422071555179,0.6067034926701311,-0.6878586637053374,-1.0552044037049813,recomendar,-0.4173262537334374,0.3629157455342478,18.41134170277077,32.282761928686334,32.282761928686334,0.0,-2.1131972610601757,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-1.6887907703464735,0.0,-0.02213223497446549,0.00415476240907136,100
AP0102,2,1097.0008908698062,18.742656055026583,19.367463430492123,17.769324953299922,-1.598138477192201,-0.20627107834138542,-0.6878586637053374,-1.0552044037049813,recomendar,0.14188534830896435,0.362915745534248,15.293655443948413,10.350466553811971,10.350466553811971,0.0,0.6785321829965416,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,0.5422583632598098,0.0,-0.026118620024609695,0.004903104489007332,100
AP0102,3,1081.7095365417713,15.04294263109749,17.77210260721376,16.799014213123023,-0.9730883940907376,-1.47973279853173,-0.6878586637053374,-1.0552044037049813,recomendar,1.017847025438995,0.36291574553424777,7.0936333773428935,6.742918345333797,6.742918345333797,0.0,0.0661743173775612,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,0.05288411947171328,0.0,-0.015903331518722325,0.0029854447166867294,100
AP0103,0,1120.985332163721,28.74289814136646,26.80670803144689,24.85696512071514,-1.94974291073175,0.5239348016478699,-0.6878586637053374,-1.0552044037049813,recomendar,-0.3603930925302248,0.3629157455342478,65.48532334194388,59.71435072113674,59.71435072113674,0.0,0.571951576908816,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,0.4570830002326103,0.0,-0.03186494472027821,0.005981830332259345,100
AP0103,1,1125.8032060694861,22.507472504077317,22.167613193934127,20.813392478382337,-1.35422071555179,0.13240863789220186,-0.6878586637053374,-1.0552044037049813,recomendar,-0.09107842872357388,0.3629157455342478,26.273926563752003,30.718117134665142,30.718117134665142,0.0,-0.6770360344600718,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.54106269549797,0.0,-0.02213223497446549,0.00415476240907136,100
AP0103,2,1094.8283745325057,18.489791680628958,17.548991557133704,16.34144638527764,-1.207545171856065,0.3105914936303079,-0.6878586637053374,-1.0552044037049813,recomendar,-0.2136430497667884,0.2742172612478316,5.390095476782511,8.033438888589501,8.033438888589501,0.0,-0.3628413996482777,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.2899697146674271,0.0,-0.01973509427147562,0.0037047604054992944,100
AP0103,3,1069.4802401963439,20.089273432978878,16.3395879274965,16.3395879274965,0.0,2.0330551067721365,-0.6878586637053374,-1.0552044037049813,"mantener: horno frio (T_prev < P10), no recortar GN",-1.3984545689835939,-0.0,5.151125653584798,7.961246806629744,7.961246806629744,0.0,-0.5302249178933715,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.4237365645158972,0.0,0.0,0.0,100
AP0104,0,1073.7015809604152,28.221503375018084,25.840192615238433,23.890449704506683,-1.94974291073175,0.6443848536334684,-0.6878586637053374,-1.0552044037049813,recomendar,-0.44324570433227706,0.3629157455342478,66.31520103536626,57.98940749020483,57.98940749020483,0.0,0.825155664402771,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,0.6594345430125134,0.0,-0.03186494472027821,0.005981830332259345,100
AP0104,1,1074.5120427086924,23.735449110243056,22.361857993154963,21.007637277603173,-1.35422071555179,0.5351488789812303,-0.6878586637053374,-1.0552044037049813,recomendar,-0.3681067927794384,0.3629157455342478,29.56759933080429,33.3137557111317,33.3137557111317,0.0,-0.5706962425967796,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.4560797824834056,0.0,-0.02213223497446549,0.00415476240907136,100
AP0104,2,1096.5420050365124,18.327414211697047,18.190511686161376,16.592373208969175,-1.598138477192201,0.045196380002494686,-0.6878586637053374,-1.0552044037049813,recomendar,-0.031088721552834632,0.362915745534248,4.738939836290148,9.707392482268709,9.707392482268709,0.0,-0.682000039836172,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.5450297489376014,0.0,-0.026118620024609695,0.004903104489007332,100
AP0104,3,1088.9602232252032,16.657448272705075,17.456426671028996,16.48333827693826,-0.9730883940907376,-0.43320089392513034,-0.6878586637053374,-1.0552044037049813,recomendar,0.2979809880112978,0.36291574553424777,3.3052661317767518,5.917523861531433,5.917523861531433,0.0,-0.49289125444811277,0.7991638080674113,0.7244816237055102,mantener: beta no distinguible de 0,-0.39390085186787716,0.0,-0.015903331518722325,0.0029854447166867294,100
