Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,valor_hist_pp__gn,valor_rec_pp__gn,z_hist__gn,delta__gn,beta__gn,t__gn,valor_hist_pp__carbon,valor_rec_pp__carbon,z_hist__carbon,delta__carbon,beta__carbon,t__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,valor_hist_pp,valor_rec_pp
AP0157,2026-06-12 01:58:00,False,70.87437249317207,70.20792602921432,0.009403207965219722,80.81828607072019,0.7087437249317207,0.07972764671832977,0.21152862834994962,40.3074,4.5342400000000005,12.029974635999999,49.8741088925456,38.661193440000005,270.33385704868624,0.46309488166857055,18.901138218482355,1062.5794229835406,1025.817198417924,2.5101446865132138,-0.12863566049973085,4,-1.303423797885953,-1.3248232138605172,-1.2946332819850144,-1.216010571456886,0.0786227105281283,3.8629737586529282,38500.030132317595,1.2237880815159052,157,71.286399896656,72.61908325123001,75.1663904892895,0.7261908325123002,0.13950207164741357,0.13430709584028627,True,2.6086203319775736,-0.23006259509003296,3.3007691128110928,37516.06303698372,57122.31713178091,71865.46024476724,0.8347294112366686,0.54498840178623,1.1144268435616944,-0.244515108791015,-1.350983809248259,-2.2288536871233875,-4.1003747702094735,0.0,0.0,-0.034525400098191716,0.0,0.0,0.1466665675697169,-0.09605620105503547,0.015863586450721834,0.54498840178623,1.1144268435616944
AP0158,2026-06-12 09:41:00,False,72.61908325123001,71.286399896656,0.01835169620585148,75.1663904892895,0.7261908325123002,0.13950207164741357,0.13430709584028627,37.975,7.29504,7.0233769640000006,50.52124992673564,38.661193440000005,270.33385704868624,0.46520550621890966,19.48101054830905,1063.9875641245842,1068.8295698083784,2.5680933723358366,-0.13408673716630634,4,-1.2606681981550545,-1.281026245522896,-1.172919862735365,-1.182942253417445,-0.010022390682079996,3.794934751819861,34855.00328312765,1.227226000672773,158,77.36984939134257,79.06775670112962,73.28734518556259,0.7906775670112963,0.06742519133641707,0.14189724165228654,True,2.677694409350371,-0.25366401478141276,3.173282389605761,32974.97248643765,57832.66986675891,78534.9273470119,0.9820017698974207,5.072242616543777,2.2288536871233875,-2.27571807240974,-2.48345669546131,-2.2288536871233875,-4.1003747702094735,0.0,0.0,-0.44351611024892545,0.0,0.0,0.1466665675697169,-0.17657607294601488,0.02916136353032702,5.072242616543777,2.2288536871233875
AP0159,2026-06-12 17:16:00,False,79.06775670112962,77.36984939134257,0.02147407970868636,73.28734518556259,0.7906775670112963,0.06742519133641707,0.14189724165228654,36.45796,3.10896,6.54284904,49.746596643238924,38.661193440000005,270.33385704868624,0.46736079007166165,19.082361628752594,1081.4262780975805,1068.4330937428083,2.2068347505282513,-0.13724775257820576,3,-1.3669516273509996,-1.4371052702315004,-1.3292320787722227,-1.3235307879287528,0.0057012908434699305,3.9074038475450807,38401.01449507408,0.8343572247461937,159,64.73236719558052,65.36215586362145,70.29780110447513,0.6536215586362146,0.14211354708239224,0.20426489428139316,True,2.287819837777056,-0.2197671636180702,3.555713208928239,37949.005754434584,56743.6272802963,70179.6775974099,1.1640169756738223,2.5314285449694784,1.67164026534254,-1.1357535757479897,-2.0285098233362273,-2.2288536871233875,-4.1003747702094735,0.0,0.0,-0.31836496075408216,0.0,0.0,0.1466665675697169,-0.14422892865083406,0.023819264693141388,2.5314285449694784,1.67164026534254
AP0160,2026-06-13 00:38:00,False,65.36215586362145,64.73236719558052,0.009635371718077707,70.29780110447513,0.6536215586362146,0.14211354708239224,0.20426489428139316,34.978159999999995,7.605119999999999,10.931111528,49.75711821770382,38.661193440000005,270.2033740983223,0.4651754867071772,19.02166239221368,1102.9892955398598,1068.253666260569,2.7300181884661168,-0.18109639042796916,3,-1.3586730296833176,-1.3373930236614389,-1.3960476043270715,-1.260538802776073,0.13550880155099843,4.257235669320905,37122.63857564359,0.9190542841864251,160,72.35892775745542,73.58917465220368,72.31558069968986,0.7358917465220367,0.09803702804957856,0.16607122542838468,True,2.812126104422928,-0.263858449540378,3.6524574835888486,36467.36734296866,56522.72866106043,72630.23883809977,0.8908411841405287,0.18675000499178462,1.6716402653425413,-0.08378746710503401,-2.028509823336229,-2.2288536871233875,-4.1003747702094735,0.0,0.0,0.04299636726583349,0.0,0.0,0.1466665675697169,-0.14422892865083417,0.02381926469314141,0.18675000499178462,1.6716402653425413
AP0161,2026-06-13 08:38:00,False,73.58917465220368,72.35892775745542,0.016717769978568768,72.31558069968986,0.7358917465220367,0.09803702804957856,0.16607122542838468,36.09732,4.80896,8.146206552,49.91637991528265,38.661193440000005,270.2033740983223,0.45994619144153503,19.08428330041241,1071.731471703839,1067.062486508698,2.645102861798826,-0.12737818472870113,4,-1.2738232445323767,-1.3403294074195944,-1.1102334199938766,-1.1685031219765847,-0.05826970198270809,3.831564567420701,36192.275591799,1.3713210145118149,161,79.92966748153054,82.04861096752636,77.90919830891345,0.8204861096752636,0.06895839545602223,0.11055549486871422,True,2.7553910843814733,-0.24363216651464423,3.3201284520460783,34775.82868167609,56941.25745313223,75594.6913615237,1.061802899522064,0.9843681017750952,1.8207099696031492,-0.47671126088559845,-2.189458433565453,-2.064914724159043,-3.1163466572834104,0.0,0.0,0.8361762689396943,0.0,0.0,0.043612990132270525,-0.14736398151439767,0.022584174981489465,0.9843681017750952,1.8207099696031492
AP0162,2026-06-13 16:16:00,False,82.04861096752636,79.92966748153054,0.02582546445343787,77.90919830891345,0.8204861096752636,0.06895839545602223,0.11055549486871422,39.450880000000005,3.3156800000000004,5.315765264,50.636999040312936,38.661193440000005,270.2033740983223,0.46701786989497573,19.59003762636991,1088.810052651557,1059.5104487366903,2.4206839239041424,-0.15699438118582826,4,-1.3164984017901236,-1.3852122494081585,-1.2612657976455095,-1.2412675008689986,0.019998296776510882,3.5058537115319552,35016.999189137634,0.8507401120458598,162,67.56753752221942,68.27180915430661,66.05707065721455,0.6827180915430662,0.07813474167212492,0.239147166784809,True,2.5196135257230132,-0.25950538374414145,3.1035036778761675,33810.85451592772,57402.33140063128,77648.25279226915,1.1545699936915732,-0.19618776840849206,1.3872111339485074,0.09501010676767363,-1.8294038603996379,-2.064914724159043,-3.1163466572834104,0.0,0.0,-0.1152656131846983,0.0,0.0,0.043612990132270525,-0.12313010036335123,0.018870226655911822,-0.19618776840849206,1.3872111339485074
AP0163,2026-06-13 23:47:00,False,68.27180915430661,67.56753752221942,0.010315701909926119,66.05707065721455,0.6827180915430662,0.07813474167212492,0.239147166784809,33.8198,3.8705600000000002,11.846631064,51.19785007648731,38.661193440000005,268.83244508966925,0.46834167096829465,20.301265899327795,1090.8798543331263,1067.5502030761807,3.4095558531429577,-0.2947514225407984,3,-1.463599043698723,-1.510768796676224,-1.2363052783089363,-1.2838170861528826,-0.04751180784394626,2.8426260408040105,33276.46177906434,0.4620416277349739,163,69.82753416358047,70.82211568321414,74.18462740464771,0.7082211568321414,0.12278353036371618,0.16899531280414237,True,3.478800586385502,-0.36458616758970175,2.7040318750914802,32429.951343937064,56844.20053859318,81350.64253303496,1.0749514641963718,0.017470452813550974,1.977030156128241,-0.008460617094328687,-2.389478116639588,-2.064914724159043,-3.1163466572834104,0.0,0.0,-0.06931923733004725,0.0,0.0,0.043612990132270525,-0.1608265329961595,0.024647369903592696,0.017470452813550974,1.977030156128241
AP0164,2026-06-14 07:52:00,False,70.82211568321414,69.82753416358047,0.014043374870109891,74.18462740464771,0.7082211568321414,0.12278353036371618,0.16899531280414237,37.22236,6.453200000000001,8.881977488,50.175300870579015,38.63335399999999,268.69535218880395,0.4626601321232604,19.397204080129885,1141.49496932108,1107.769957624786,1.750522525681267,-0.24556087741580093,2,-1.3527065809909995,-1.3501852219781234,-1.1911752876349462,-1.2336726315842264,-0.042497343949280175,4.505792219030235,40800.812259621656,-0.7050862484767424,164,71.64698373868731,72.89123557366597,75.31858736879063,0.7289123557366597,0.1122670661555655,0.15882057810777472,True,1.6741108978514463,-0.17411588927401284,4.16530300972853,40592.436177398544,59310.132640171425,68321.74835414352,0.9301220607894852,1.7693144476522966,1.860596775879395,-0.8568462546911557,-2.2349577718063376,-2.064914724159043,-3.1163466572834104,0.0,0.0,-0.0497711009390355,0.0,0.0,0.043612990132270525,-0.15042636604595888,0.02305349881089908,1.7693144476522966,1.860596775879395
AP0165,2026-06-14 15:40:00,False,72.89123557366597,71.64698373868731,0.01706997864950697,75.31858736879063,0.7289123557366597,0.1122670661555655,0.15882057810777472,37.98676,5.850719999999999,8.276823868000001,50.434774903572304,38.633354,268.69535218880395,0.4575848042351001,19.17461983176142,1119.8661531568632,1048.6684418822877,2.707800739700816,-0.2328882726888949,4,-1.3616677752935678,-1.416986477146102,-1.328094797540187,-1.252963819041492,0.0751309784986951,3.6225972588789506,35010.90050747568,0.37891801281186677,165,66.2838230796189,67.7053590858021,71.1461608912173,0.6770535908580211,0.1151308997495203,0.20781550939245852,True,2.7742197157808017,-0.3021818099879637,3.023292010909406,33229.823652707026,56768.88225463364,79088.93858716065,1.0004719292428637,2.293752215944657,1.5486860431192824,-1.1108217637795237,-2.036248156640748,-2.064914724159043,-3.1163466572834104,0.0,0.0,0.3558934221616306,0.0,0.0,0.043612990132270525,-0.13705199016967912,0.021003817186162288,2.293752215944657,1.5486860431192824
AP0166,2026-06-14 23:22:00,False,67.7053590858021,66.2838230796189,0.02099591561698571,71.1461608912173,0.6770535908580211,0.1151308997495203,0.20781550939245852,36.06204,6.13224,11.068918788000001,50.687260631165984,38.633354,268.525595553321,0.45654372389712916,19.592874216773183,1072.4168793715905,1065.4039332316186,2.5521027885969807,-0.20978771343791083,4,-1.3662140762521584,-1.4071580034602824,-1.3132605116576914,-1.244241148960043,0.06901936269764852,3.962527119890867,32621.910364083553,0.4542256542178724,166,69.98344633646374,71.239339811662,71.54436366581557,0.7123933981166201,0.10800812853233105,0.17959847335104892,True,2.638842229197716,-0.2972171403045444,3.5470401329981365,31060.278120905372,57497.33455513774,82967.34331963607,0.936631379727916,0.013904771654671189,1.8117971810985938,-0.0067338236741635304,-2.174442236645782,-2.064914724159043,-3.1163466572834104,0.0,0.0,0.22049576993796924,0.0,0.0,0.043612990132270525,-0.14635329936059976,0.02242928351902032,0.013904771654671189,1.8117971810985938
AP0167,2026-06-15 07:15:00,False,71.239339811662,69.98344633646374,0.017629212714751485,71.54436366581557,0.7123933981166201,0.10800812853233105,0.17959847335104892,35.93464,5.448160000000001,9.05932944,50.227073327328846,38.633354,268.4878718565471,0.45912933426133345,19.148258939831223,1092.9077090094802,1134.6590892055951,2.374050331607351,-0.2180446572837941,4,-1.347065278150298,-1.417118450501874,-1.2251862579326134,-1.2653768258446305,-0.04019056791201714,4.5771554485683605,38399.792753579415,0.19360375876940994,167,72.54929498186115,73.33522315428759,82.72382343877364,0.7333522315428759,0.10067554188071781,0.16597222657640637,True,2.384317211838747,-0.2339998152383702,4.175249709651917,37905.12178442819,56277.793193738544,70466.9991835184,1.0240486465334528,-0.9762566404942344,1.9580362176072241,0.4727830302492636,-2.3611533081626206,-2.064914724159043,-3.1163466572834104,0.0,0.0,-0.2794219569935919,0.0,0.0,0.043612990132270525,-0.15892009965684217,0.02435520065244172,-0.9762566404942344,1.9580362176072241
AP0168,2026-06-15 14:51:00,False,73.33522315428759,72.54929498186115,0.01071692617301976,82.72382343877364,0.7333522315428759,0.10067554188071781,0.16597222657640637,37.86328,5.19792,8.569214924,45.77070839577881,38.633354,268.4878718565471,0.4781121909405818,16.928480666278706,1110.4395816678327,1092.1305273486232,3.0349980088188495,-0.3996901255773209,4,-1.472114671093209,-1.6286633374959032,-1.3547142438746342,-1.223395324213787,0.1313189196608473,2.5650782608730562,23037.182940214465,-0.9619032469543596,168,70.60652534331085,72.62295031042878,70.09568380606254,0.7262295031042878,0.042315850408485796,0.23145464648722647,True,3.1608256245768254,-0.543522181398836,3.1285790420188233,28378.139128703835,48603.94172737214,71806.0785753684,0.8929598980612494,1.1043184426014956,1.8972946064166858,-0.5348009918672261,-2.2795298155741275,-2.064914724159043,-3.1163466572834104,0.0,0.0,-0.48955460256206906,0.0,0.0,0.043612990132270525,-0.15342633797196584,0.02351325763541128,1.1043184426014956,1.8972946064166858
AP0169,2026-06-15 22:57:00,False,72.62295031042878,70.60652534331085,0.027765671299481116,70.09568380606254,0.7262295031042878,0.042315850408485796,0.23145464648722647,37.204719999999995,2.16784,11.85741598,53.077048371389424,38.633354,267.61327744578233,0.4645024522069187,19.61592523600112,1080.286576150105,1043.6646141554386,2.2898065893107367,-0.15815050620168541,4,-1.213898108147899,-1.218795490992473,-0.7325960381566706,-1.1330788235764062,-0.4004827854197356,3.295806441687703,36274.85966514916,0.7083015272938824,169,69.56579232283426,70.43130460975291,71.51281470704735,0.7043130460975291,0.1424641151483263,0.1532228387541447,True,2.316845670064078,-0.18911488234536747,3.0071805539390843,34867.1200577158,61682.07943556377,82065.90607702953,1.014730590220479,0.37739947918135885,1.3964282570822655,-0.18276758587939196,-1.8247333855918741,-2.064914724159043,-3.1163466572834104,0.0,0.0,-0.06805857897503864,0.0,0.0,0.043612990132270525,-0.12281574876266158,0.018822050897610985,0.37739947918135885,1.3964282570822655
AP0170,2026-06-16 07:14:00,False,70.43130460975291,69.56579232283426,0.012288744212737433,71.51281470704735,0.7043130460975291,0.1424641151483263,0.1532228387541447,36.508919999999996,7.3848,7.942491472,51.05227664378614,38.633354,267.28530454174546,0.46454875433955733,19.184334335164653,1089.9363468051986,1094.0890861788841,2.8398708643038857,-0.39913494170004393,4,-1.389065590068877,-1.6025976309982986,-1.210424363839383,-1.2699792231250222,-0.059554859285639195,5.058693308873974,37371.0370277389,-1.1514785526965534,170,67.75530084635038,69.97863436383892,63.6708854643433,0.6997863436383893,0.1355159148425546,0.16469774151905614,True,2.877555736241503,-0.4391076736788515,4.407253434997806,36675.36847241766,55144.13485122942,74673.93433721758,1.034890861921744,1.8354687324038945,2.0649147241590433,-0.8888835509424766,-2.5064901848863164,-2.064914724159043,-3.1163466572834104,0.0,0.0,0.04967413332970773,0.0,0.0,0.043612990132270525,-0.16870216287692053,0.025854344643883465,1.8354687324038945,2.0649147241590433
AP0171,2026-06-16 14:54:00,False,69.97863436383892,67.75530084635038,0.031771604829108145,63.6708854643433,0.6997863436383893,0.1355159148425546,0.16469774151905614,31.567760000000003,6.113200000000001,7.4296088,49.57958377644747,38.633354,267.28530454174546,0.45780277579564116,19.44814622371897,1109.166755826755,1042.8244125747585,3.1351661252820526,-0.22369199482685964,4,-1.4174915826228411,-1.5371038578702063,-1.4578846103418905,-1.506903329410369,-0.049018719068478545,2.7014431401582146,24681.425918733108,0.8982461770134562,171,68.97613503041453,69.77450250230696,70.40107032702976,0.6977450250230695,0.07967490955247566,0.22258006542445488,True,3.094214126830086,-0.182622551255555,2.377952791144337,19106.554726500926,56492.736039959564,92767.37086608224,1.2030651765697782,-1.5172068727090628,0.660840880899946,1.3367854828080876,-1.5867909243417175,-1.134966598770939,-1.8453756520069764,0.0,0.0,-0.4734749132990256,0.0,0.0,-0.6470989317841735,-0.11065784704740314,0.010739278402065252,-1.5172068727090628,0.660840880899946
AP0172,2026-06-16 23:35:00,False,69.77450250230696,68.97613503041453,0.011442109126697544,70.40107032702976,0.6977450250230695,0.07967490955247566,0.22258006542445488,35.623000000000005,4.06776,11.363706492,50.600082973913146,38.633354,264.93334014025874,0.4593525543542663,19.389100242092525,1103.802787045685,1056.4973320163822,2.8356821742274,-0.2653422693765962,3,-1.407349283014676,-1.4600469537597855,-1.2881571424325107,-1.2732576337752262,0.01489950865728451,3.8777393032357814,38341.03525856121,0.18225948046143792,172,72.80351613390985,73.88973264520219,68.94034605552513,0.7388973264520219,0.07225685666923806,0.18884581687874014,True,2.9345640229704606,-0.36612253851253745,3.321263709282587,36970.26767302005,57394.76241103941,75687.52748782287,1.0552349167971273,-0.1709036403524406,1.0280711757300707,0.1505803259210562,-2.277286197994067,-1.134966598770939,-1.8453756520069764,0.0,0.0,0.20651002645773298,0.0,0.0,-0.6470989317841735,-0.15881083255207806,0.015412497075873279,-0.1709036403524406,1.0280711757300707
AP0173,2026-06-17 07:35:00,False,73.88973264520219,72.80351613390985,0.014700506720034204,68.94034605552513,0.7388973264520219,0.07225685666923806,0.18884581687874014,34.92132,3.41496,8.925117152000002,50.65440195480609,38.633354,264.6981437001101,0.4658108035331722,20.297431566279474,1117.5301154834583,1109.0632863012574,3.338013930256455,-0.24120822760493227,4,-1.3471772310951664,-1.4764777829599605,-1.4335834594823909,-1.329393357290346,0.10419010219204483,3.3148267264062223,31866.808486728394,0.9259316542071323,173,75.53968544582273,76.49096191076157,74.91746711088027,0.7649096191076157,0.08689176848795753,0.1481986124044267,True,3.424939500376889,-0.3411145117144322,2.6855075498444196,29432.394750341984,57267.216817800894,83381.63717018567,1.1826931413782424,-0.23398236833976138,1.0472198636065309,0.20615793327587092,-2.3220071592396283,-1.134966598770939,-1.8453756520069764,0.0,0.0,-0.015839686665781373,0.0,0.0,-0.6470989317841735,-0.16192953282532116,0.015715165087050172,-0.23398236833976138,1.0472198636065309
AP0174,2026-06-17 15:10:00,False,76.49096191076157,75.53968544582273,0.01243645577432615,74.91746711088027,0.7649096191076157,0.08689176848795753,0.1481986124044267,36.28744,4.12216,7.030566908000002,48.43655478407114,38.633354,264.6981437001101,0.45121891331341596,18.733219342072058,1113.3952100732472,1066.1287147074172,3.129476904992568,-0.25997533945799,3,-1.5064219640891796,-1.5494655371528763,-1.4037110528276961,-1.2959497274425311,0.10776132538516503,3.8525491795969455,34875.38093427097,0.5297235104126679,174,67.44666048640316,68.14622211976875,65.23940536277274,0.6814622211976875,0.10327259885320501,0.21526517994910746,True,3.180473156338268,-0.33171312395791963,3.4423834557383666,34343.48405746837,55527.41779443365,72965.51638558855,1.1454232343534563,-1.0740568168567903,0.7854148977048981,0.9463334145867305,-1.6789021616280722,-1.134966598770939,-1.8453756520069764,0.0,0.0,0.1690727225901604,0.0,0.0,-0.6470989317841735,-0.11708139727738004,0.011362680140758225,-1.0740568168567903,0.7854148977048981
AP0175,2026-06-17 22:34:00,False,68.14622211976875,67.44666048640316,0.010265596706683144,65.23940536277274,0.6814622211976875,0.10327259885320501,0.21526517994910746,32.56736,4.93544,10.287611540000002,49.91976830399463,38.63335399999999,264.24208307056364,0.4543172787040649,19.25432431522999,1085.6574636220723,1052.470706370961,2.9870578214016374,-0.22649908393346077,4,-1.4850041748928822,-1.5792047558890596,-1.215094006404437,-1.343417456377263,-0.12832344997282585,4.2606691331165685,38394.79074595992,0.7220669820670298,175,66.12018177517912,67.43467254270297,63.59665281870104,0.6743467254270297,0.14116170594894256,0.18449156862402769,True,3.12994821386681,-0.3712871526875932,3.7537130435788786,36865.90655585915,55460.41214179562,73256.63563606994,1.1459991338424844,-0.20953344870565915,0.9988662589971578,0.18461640098709864,-2.2090793340136883,-1.134966598770939,-1.8453756520069764,0.0,0.0,0.362743382377206,0.0,0.0,-0.6470989317841735,-0.1540542987163083,0.014950878289188473,-0.20953344870565915,0.9988662589971578
AP0176,2026-06-18 06:37:00,False,67.43467254270297,66.12018177517912,0.019492802707560264,63.59665281870104,0.6743467254270297,0.14116170594894256,0.18449156862402769,32.84176,6.8748000000000005,8.985033351999999,51.64070520130055,38.36008214,264.07106033448366,0.46315092728407325,20.30055001378737,1094.2121068423126,1119.9499201398369,2.871868838316048,-0.09892979387419895,4,-1.4989335066212979,-1.6015136871503932,-1.6644785736303216,-1.4540304626037899,0.21044811102653171,3.461803483501379,35289.78293947827,1.8825708995740582,176,73.1548127993984,74.24335351979437,71.63530196179043,0.7424335351979438,0.07397315609166814,0.18359330871038804,True,3.0417142769321637,-0.2954221374260595,2.875502848621712,31834.941179873684,57815.97557076138,80710.0724330311,1.1616466372167578,-0.24891875588295076,1.0468360639267642,0.21931813337282885,-2.321110811107807,-1.134966598770939,-1.8453756520069764,0.0,0.0,-0.28902647135648885,0.0,0.0,-0.6470989317841735,-0.1618670243039081,0.01570909867213367,-0.24891875588295076,1.0468360639267642
AP0177,2026-06-18 14:23:00,False,74.24335351979437,73.1548127993984,0.014661793531534956,71.63530196179043,0.7424335351979438,0.07397315609166814,0.18359330871038804,35.37996,3.52512,8.748963524,49.38900099684275,38.36008214000001,264.07106033448366,0.4672616811338887,19.119836851918997,1098.1480512447154,1038.7198634048054,2.981111887953542,-0.1884818855503868,4,-1.4444648599575254,-1.5848859215677484,-1.3892048607577911,-1.3746016682209476,0.014603192536843501,3.1434667854003937,34197.93325578462,1.096293032449674,177,72.96918734475213,73.73316950812031,69.7522155538076,0.7373316950812031,0.0837938033603143,0.17887450155848267,True,3.108826561863242,-0.3319494191974831,2.7100812780752688,32609.067380723252,55793.89238179024,75121.35272583622,1.1662936804345385,0.2810254223467047,0.6554140729914453,-0.24760677772458548,-1.5603693942728452,-1.134966598770939,-1.8453756520069764,0.0,0.0,-0.23847706019701875,0.0,0.0,-0.6470989317841735,-0.10881529199602952,0.01056045952752709,0.2810254223467047,0.6554140729914453
AP0178,2026-06-18 22:29:00,False,73.73316950812031,72.96918734475213,0.010361444767189164,69.7522155538076,0.7373316950812031,0.0837938033603143,0.17887450155848267,34.99188,3.9766399999999997,8.488927216,50.16597640974843,38.36008214,263.7436215972739,0.4590300250609168,19.770584949095074,1081.9353283245575,1080.954467875898,3.4584880671084903,-0.29587351449462207,4,-1.4650672699123637,-1.5972811948762216,-1.0722257169771607,-1.3433260365135957,-0.271100319536435,2.957967905073555,34393.93874854863,0.49975292216226963,178,68.8241809147443,70.13008619595749,77.76140270509424,0.7013008619595749,0.08084889313818,0.2178502449022451,True,3.5797747702682803,-0.41775428971944595,2.782664246891864,33279.12004769282,55999.08023275933,80642.85042612477,1.2062170655888627,0.1737873256072049,1.0472198636065309,-0.15312109254615952,-2.3220071592396283,-1.134966598770939,-1.8453756520069764,0.0,0.0,0.10702318132970122,0.0,0.0,-0.6470989317841735,-0.16192953282532116,0.015715165087050172,0.1737873256072049,1.0472198636065309
AP0179,2026-06-19 06:26:00,False,70.13008619595749,68.8241809147443,0.018621184602058263,77.76140270509424,0.7013008619595749,0.08084889313818,0.2178502449022451,38.18668,4.4023200000000005,11.862209276000002,49.107498928254735,38.36008214,263.6208320708202,0.46185181229395766,19.81029336206969,1134.3852173735752,1107.308562303014,2.5977307280547577,-0.1903844930216454,4,-1.4074050460875782,-1.4305598362789287,-1.5715327423091068,-1.31111727491187,0.26041546739723676,2.7165620005253555,30927.85395878723,0.6938857978383037,179,69.40097316818414,70.57977974260392,72.99196359687046,0.7057977974260392,0.11890940982783,0.17529279274613077,True,2.669714370983376,-0.26460820758382153,2.4445614819826385,30141.90675421439,58218.33955574241,81161.99343309419,0.9136025722495391,-0.3135567918544845,1.0472198636065309,0.27626962079239753,-2.3220071592396283,-1.134966598770939,-1.8453756520069764,0.0,0.0,-0.01150907214440633,0.0,0.0,-0.6470989317841735,-0.16192953282532116,0.015715165087050172,-0.3135567918544845,1.0472198636065309
AP0180,2026-06-19 14:49:00,False,70.57977974260392,69.40097316818414,0.0167017604577225,72.99196359687046,0.7057977974260392,0.11890940982783,0.17529279274613077,35.33292,5.952719999999999,8.775326652,48.40658924473009,38.36008214000001,263.6208320708202,0.4531998968615053,18.953413545268507,1090.6484145260479,1029.8435038002094,2.9038259184805306,-0.34726116295478987,3,-1.5561973921951797,-1.6830325111838733,-1.544967038986088,-1.329331381687712,0.21563565729837597,2.9705630879047535,30535.508641906818,-0.5687857110673682,180,60.880923793292574,61.566424845284466,61.56346671990152,0.6156642484528446,0.1453188528826246,0.23901689866453069,True,2.99764069151111,-0.4425840766014256,2.5663185596671156,29253.18273711008,55305.21799542358,80519.19997567598,1.0601863565589205,-0.4761509246581306,0.6727537232207801,0.4195285792319851,-1.6029629932174556,-1.134966598770939,-1.8453756520069764,0.0,0.0,-0.2931317640747238,0.0,0.0,-0.6470989317841735,-0.11178563666142169,0.010848729714982217,-0.4761509246581306,0.6727537232207801
AP0181,2026-06-19 22:41:00,False,61.566424845284466,60.880923793292574,0.011134332612532528,61.56346671990152,0.6156642484528446,0.1453188528826246,0.23901689866453069,29.62736,6.99312,11.502112914000001,48.12490520522037,38.36008214,263.6208320708202,0.45670944659426144,18.589637112376256,1103.1531964353567,1094.8228618384692,3.1636713757233474,-0.32325239878782763,4,-1.5394354199647295,-1.6551070966497778,-1.5161429597475304,-1.4187626820787693,0.09738027766876112,3.346262235501474,32873.85909933099,-0.0688526121549291,181,68.50290935570159,72.27615768788192,51.248115490032504,0.7227615768788193,0.11605401201245291,0.1611844111087278,True,3.237147692811809,-0.3975686431380767,3.171469788539338,32142.514074161474,54072.77416453342,75413.08110381578,1.065916555564371,-0.6755220249736036,1.1549462861920132,0.5848947548901822,-2.4685873059664387,-1.154946286192013,-2.006137767240968,0.0,0.0,0.041029159155528495,0.0,0.0,0.17148564201712124,-0.18048774826852781,0.014281867935443426,-0.6755220249736036,1.1549462861920132
AP0182,2026-06-20 06:49:00,False,72.27615768788192,68.50290935570159,0.052205989539106115,51.248115490032504,0.7227615768788193,0.11605401201245291,0.1611844111087278,34.8194,5.59096,7.76513952,67.94279100228026,38.36008214,263.6208320708202,0.4019354658627292,23.10062057670409,1152.8315055411304,1108.372359827922,2.7340178709819067,-0.18363145673868314,4,-1.404639389364203,-1.4348363518807878,-1.637952549333831,-1.3839021971170338,0.25405035221679717,3.1029221113508934,43179.54947690737,0.8977033035950752,182,60.067392287869666,61.809401595145594,62.83809539396241,0.618094015951456,0.1642205216386546,0.2176854624098895,True,2.7876514453344434,-0.23848834418004997,2.1351189471887633,34859.45362055782,76152.85419679589,116807.99333528554,1.4521974140234228,-1.6607561756552391,1.0878596378337715,1.4379510073415949,-2.316295802444327,-1.154946286192013,-2.006137767240968,0.0,0.0,-0.6228189752555128,0.0,0.0,0.17148564201712124,-0.16935314084155917,0.013400794320693792,-1.6607561756552391,1.0878596378337715
AP0183,2026-06-20 15:50:00,False,61.809401595145594,60.067392287869666,0.028183565320469693,62.83809539396241,0.618094015951456,0.1642205216386546,0.2176854624098895,30.74848,8.16952,10.829253988,48.93286438301942,38.9181859,263.6208320708202,0.44811847392746146,19.90862612264185,1147.4508942160394,1021.9158126078186,2.536427698732202,-0.34314241860017325,4,-1.4358677304864333,-1.562336383471141,-1.4504269672294132,-1.352952364484892,0.09747460274452124,2.4945391752519606,28413.916676894016,-0.8949964872695304,183,63.853562342251784,64.8089817681888,63.659007961804875,0.648089817681888,0.12493108104011452,0.22697910127799747,True,2.6025486517693186,-0.4116761922237736,2.2364695705950335,27614.21495180639,56485.84716406128,83655.1116514988,1.008059037960711,-0.21965238665792458,0.5642350939959744,0.1901840711416486,-1.3243394398068231,-1.154946286192013,-2.006137767240968,0.0,0.0,0.2286201508940064,0.0,0.0,0.17148564201712124,-0.09682746194806315,0.007661888617553039,-0.21965238665792458,0.5642350939959744
