Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0101,0,1066.7800829681821,28.369608504683878,27.37368341870093,27.37368341870093,0.0,0.26949823248621446,-0.1101358945566486,-1.0860180896667386,"mantener: horno frio (T_prev < P10), no recortar GN",-0.029681428916304885,-0.0,65.07613335065943,59.853251793743524,59.853251793743524,0.0,0.5176311756731612,0.0,0.8634996537676223,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,100
AP0101,1,1093.1201740483552,25.05501230197483,23.757787838172227,22.364021673695657,-1.3937661644765704,0.5053965542982387,-0.1101358945566486,-1.0860180896667386,recomendar,-0.055662301613484344,0.059804786905074396,29.245845481676934,33.63822805450775,33.63822805450775,0.0,-0.6691435102725312,0.0,0.8634996537676223,mantener: beta no distinguible de 0,-0.0,0.0,-0.022778532256528074,0.004276088233403905,100
AP0101,2,1102.391639074316,18.502281765407986,20.175746147527544,18.53093942578794,-1.6448067217396058,-0.5524699550937673,-0.1101358945566486,-1.0860180896667386,recomendar,0.06084677271992354,0.059804786905074486,5.0050017341734865,7.608036835034626,7.608036835034626,0.0,-0.3573084356392417,0.0,0.8634996537676223,mantener: beta no distinguible de 0,-0.0,0.0,-0.026881326238085486,0.005046283120020891,100
AP0101,3,1104.22409088649,16.783672417534724,17.71370418429114,16.712200025365394,-1.0015041589257443,-0.504257178395338,-0.1101358945566486,-1.0860180896667386,recomendar,0.05553681542918209,0.059804786905074486,4.90337388009736,4.328043981766048,4.328043981766048,0.0,0.10855555027361563,0.0,0.8634996537676223,mantener: beta no distinguible de 0,0.0,0.0,-0.016367734682169184,0.0030726245613056273,100
AP0102,0,1111.5749710243092,28.375203540943282,28.186794764353813,26.180116187369624,-2.0066785769841893,0.05098358600500341,-0.1101358945566486,-1.0860180896667386,recomendar,-0.005615122852366881,0.05980478690507444,56.215215593528725,63.23443688603341,63.23443688603341,0.0,-0.6956634437053508,0.0,0.8634996537676223,mantener: beta no distinguible de 0,-0.0,0.0,-0.032795452967165635,0.006156509513551208,100
AP0102,1,1084.1451333558998,24.256729939778648,22.40337221761541,21.00960605313884,-1.3937661644765704,0.7220651728364771,-0.1101358945566486,-1.0860180896667386,recomendar,-0.07952529373854648,0.059804786905074396,18.41134170277077,28.085514521219576,28.085514521219576,0.0,-1.4737809950256537,0.0,0.8634996537676223,mantener: beta no distinguible de 0,-0.0,0.0,-0.022778532256528074,0.004276088233403905,100
AP0102,2,1097.0008908698062,18.742656055026583,19.80224274899588,18.157436027256274,-1.6448067217396058,-0.34980715424234754,-0.1101358945566486,-1.0860180896667386,recomendar,0.0385263238547965,0.059804786905074486,15.293655443948413,8.495237475582087,8.495237475582087,0.0,0.9331922140792783,0.0,0.8634996537676223,mantener: beta no distinguible de 0,0.0,0.0,-0.026881326238085486,0.005046283120020891,100
AP0102,3,1081.7095365417713,15.04294263109749,17.364960475026166,16.36345631610042,-1.0015041589257443,-1.258982981029475,-0.1101358945566486,-1.0860180896667386,recomendar,0.1386592168472774,0.059804786905074486,7.0936333773428935,4.487930314273391,4.487930314273391,0.0,0.4916544936767128,0.0,0.8634996537676223,mantener: beta no distinguible de 0,0.0,0.0,-0.016367734682169184,0.0030726245613056273,100
AP0103,0,1120.985332163721,28.74289814136646,28.039769389435467,26.033090812451277,-2.0066785769841893,0.19026727865642434,-0.1101358945566486,-1.0860180896667386,recomendar,-0.02095525693968443,0.05980478690507444,65.48532334194388,61.75944699242518,61.75944699242518,0.0,0.3692654589611332,0.0,0.8634996537676223,mantener: beta no distinguible de 0,0.0,0.0,-0.032795452967165635,0.006156509513551208,100
AP0103,1,1125.8032060694861,22.507472504077317,21.87150909028635,20.47774292580978,-1.3937661644765704,0.24777031805854782,-0.1101358945566486,-1.0860180896667386,recomendar,-0.02728840562396351,0.059804786905074396,26.273926563752003,26.520869727198384,26.520869727198384,0.0,-0.03761976842554965,0.0,0.8634996537676223,mantener: beta no distinguible de 0,-0.0,0.0,-0.022778532256528074,0.004276088233403905,100
