Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0250,0,973.6166479033168,29.095483014142072,28.836907948904727,28.836907948904727,0.0,0.10369709190808467,-0.25636547135495935,-1.1768159853645728,"mantener: horno frio (T_prev < P10), no recortar GN",-0.026584353845154667,-0.0,60.60652931787634,57.09129492061886,57.09129492061886,0.0,0.4398385498620108,0.0,0.8893187687922144,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,240
AP0250,1,980.8990953267353,25.370400512695316,23.8454865436013,23.8454865436013,0.0,0.5527434494021553,-0.25636547135495935,-1.1768159853645728,"mantener: horno frio (T_prev < P10), no recortar GN",-0.14170433494434967,-0.0,28.32740509815705,30.72912538473935,30.72912538473935,0.0,-0.4115710801658009,0.0,0.8893187687922144,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,240
AP0250,2,955.6666283683275,17.037167684766978,20.556124661102256,20.556124661102256,0.0,-1.1807223246915675,-0.25636547135495935,-1.1768159853645728,"mantener: horno frio (T_prev < P10), no recortar GN",0.3026964353088771,-0.0,14.211990211123512,13.860595302139856,13.860595302139856,0.0,0.06415683066882599,0.0,0.8893187687922144,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,240
AP0250,3,946.4643282809693,9.767635928966378,17.963936265081554,17.963936265081554,0.0,-3.769859534154209,-0.25636547135495935,-1.1768159853645728,"mantener: horno frio (T_prev < P10), no recortar GN",0.9664618164154313,-0.0,5.047497431437174,7.296421581475892,7.296421581475892,0.0,-0.5894556369972718,0.0,0.8893187687922144,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,240
AP0251,0,983.7379574683453,28.469342334888598,29.202513880334525,27.891938970463496,-1.310574909871029,-0.30055311680088204,-0.10241078419908095,-1.074502621956497,recomendar,0.030779880385056302,0.05502032806926674,59.12116554834508,56.50565609522397,61.612880711224776,5.107224616000806,0.3387523300644,1.0146593057509705,1.3229424476122669,recomendar,0.3437182040446677,0.6711679327213762,-0.006249397833336617,0.0030861327243686554,250
AP0251,1,974.2614903412357,28.063565606011288,25.317132707085975,25.317132707085975,0.0,1.0201129795481745,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.10447057020718957,-0.0,28.26583447578626,30.156751152041885,33.989932685500335,3.8331815334584505,-0.3263051741850909,1.0146593057509705,1.3229424476122669,recomendar,-0.33108858150159387,0.6711679327213759,0.008588357156125315,-0.00025891573479527765,250
AP0251,2,962.0555302411624,19.95981952243381,19.7971371509688,19.7971371509688,0.0,0.05555957724555918,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.00568989987548713,-0.0,15.761013454861109,15.062168278106995,18.591838524937458,3.529670246830463,0.13096576790244308,1.0146593057509705,1.3229424476122669,recomendar,0.13288563513703563,0.6711679327213762,0.007908331097426122,-0.00023841478875084548,250
AP0251,3,954.7919363040975,16.29746292873167,17.66922906474738,17.66922906474738,0.0,-0.6207425091597807,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.06357072714875833,-0.0,6.071317733355111,5.690198715069086,8.13284181947682,2.4426431044077335,0.10320757174330447,1.0146593057509705,1.3229424476122669,recomendar,0.10472052309330479,0.671167932721376,0.005472814476039921,-0.00016499055124314315,250
AP0252,0,1004.7386738266514,27.60914774576823,28.63996701584226,27.32939210597123,-1.310574909871029,-0.42256951514767893,-0.10241078419908095,-1.074502621956497,recomendar,0.04327567542489921,0.05502032806926674,60.58030126428091,58.53430185659009,63.6415264725909,5.107224616000806,0.2649912298495348,1.0146593057509705,1.3229424476122669,recomendar,0.2688758173092249,0.6711679327213762,-0.006249397833336617,0.0030861327243686554,250
AP0252,1,1036.3744620588589,24.850759290907117,26.27199592265767,24.825563316619316,-1.4464326060383534,-0.5278927206360612,-0.10241078419908095,-1.074502621956497,recomendar,0.05406190749332539,0.05502032806926673,28.126158181214947,28.95374230420523,32.786923837663686,3.833181533458454,-0.14281167689519828,1.0146593057509705,1.3229424476122669,recomendar,-0.1449051969316138,0.6711679327213765,-0.010937958895927823,0.003527866619064624,250
