Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0101,0,1066.7800829681821,28.369608504683878,26.140622060712357,26.140622060712357,0.0,0.60316575547766,-0.07008979127693508,-1.0552044037049813,"mantener: horno frio (T_prev < P10), no recortar GN",-0.042275761906824055,-0.0,65.07613335065943,57.80815552245508,57.80815552245508,0.0,0.7203172936208441,0.0,0.7244816237055102,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,100
AP0101,1,1093.1201740483552,25.05501230197483,24.053891941820005,22.699671226268215,-1.35422071555179,0.3900348741318927,-0.07008979127693508,-1.0552044037049813,recomendar,-0.027337462918630005,0.036979528205092434,29.245845481676934,37.83547546197451,37.83547546197451,0.0,-1.3085597763070538,0.0,0.7244816237055102,mantener: beta no distinguible de 0,-0.0,0.0,-0.02213223497446549,0.00415476240907136,100
AP0101,2,1102.391639074316,18.502281765407986,19.740966829023787,18.142828351831586,-1.598138477192201,-0.4089338791928052,-0.07008979127693508,-1.0552044037049813,recomendar,0.028662090238691106,0.03697952820509245,5.0050017341734865,9.46326591326451,9.46326591326451,0.0,-0.6119684667219782,0.0,0.7244816237055102,mantener: beta no distinguible de 0,-0.0,0.0,-0.026118620024609695,0.004903104489007332,100
AP0101,3,1104.22409088649,16.783672417534724,18.120846316478733,17.147757922387996,-0.9730883940907376,-0.7250069958975929,-0.07008979127693508,-1.0552044037049813,recomendar,0.050815589016780016,0.03697952820509243,4.90337388009736,6.583032012826454,6.583032012826454,0.0,-0.316924626025536,0.0,0.7244816237055102,mantener: beta no distinguible de 0,-0.0,0.0,-0.015903331518722325,0.0029854447166867294,100
AP0102,0,1111.5749710243092,28.375203540943282,26.953733406365238,25.003990495633488,-1.94974291073175,0.384651108996449,-0.07008979127693508,-1.0552044037049813,recomendar,-0.026960115944002716,0.036979528205092434,56.215215593528725,61.189340614744964,61.189340614744964,0.0,-0.49297732575766795,0.0,0.7244816237055102,mantener: beta no distinguible de 0,-0.0,0.0,-0.03186494472027821,0.005981830332259345,100
AP0102,1,1084.1451333558998,24.256729939778648,22.699476321263187,21.345255605711397,-1.35422071555179,0.6067034926701311,-0.07008979127693508,-1.0552044037049813,recomendar,-0.04252372116823701,0.036979528205092434,18.41134170277077,32.282761928686334,32.282761928686334,0.0,-2.1131972610601757,0.0,0.7244816237055102,mantener: beta no distinguible de 0,-0.0,0.0,-0.02213223497446549,0.00415476240907136,100
AP0102,2,1097.0008908698062,18.742656055026583,19.367463430492123,17.769324953299922,-1.598138477192201,-0.20627107834138542,-0.07008979127693508,-1.0552044037049813,recomendar,0.014457496827416028,0.03697952820509245,15.293655443948413,10.350466553811971,10.350466553811971,0.0,0.6785321829965416,0.0,0.7244816237055102,mantener: beta no distinguible de 0,0.0,0.0,-0.026118620024609695,0.004903104489007332,100
AP0102,3,1081.7095365417713,15.04294263109749,17.77210260721376,16.799014213123023,-0.9730883940907376,-1.47973279853173,-0.07008979127693508,-1.0552044037049813,recomendar,0.10371416299472398,0.03697952820509243,7.0936333773428935,6.742918345333797,6.742918345333797,0.0,0.0661743173775612,0.0,0.7244816237055102,mantener: beta no distinguible de 0,0.0,0.0,-0.015903331518722325,0.0029854447166867294,100
AP0103,0,1120.985332163721,28.74289814136646,26.80670803144689,24.85696512071514,-1.94974291073175,0.5239348016478699,-0.07008979127693508,-1.0552044037049813,recomendar,-0.036722480890221586,0.036979528205092434,65.48532334194388,59.71435072113674,59.71435072113674,0.0,0.571951576908816,0.0,0.7244816237055102,mantener: beta no distinguible de 0,0.0,0.0,-0.03186494472027821,0.005981830332259345,100
AP0103,1,1125.8032060694861,22.507472504077317,22.167613193934127,20.813392478382337,-1.35422071555179,0.13240863789220186,-0.07008979127693508,-1.0552044037049813,recomendar,-0.009280493793127707,0.036979528205092434,26.273926563752003,30.718117134665142,30.718117134665142,0.0,-0.6770360344600718,0.0,0.7244816237055102,mantener: beta no distinguible de 0,-0.0,0.0,-0.02213223497446549,0.00415476240907136,100
