n_escalones,uplift_fisico_fusion_kg,uplift_fisico_reduccion_kg,uplift_fisico_total_kg,uplift_J_total_kg,pct_escalones_con_mejora,support_medio_historico,support_medio_recomendado,R_sdi_pred_hist,R_sdi_pred_rec,R_d_sn_dep_pred,R_d_feo_ret_pred,F_d_sn_dep_pred,Batch,es_lockbox,fold,dist_Fusión_tasa_feed_Carbon_kg_min,dir_Fusión_tasa_feed_Carbon_kg_min,dist_Fusión_tasa_gn_nm3_min,dir_Fusión_tasa_gn_nm3_min,dist_Fusión_tasa_o2_nm3_min,dir_Fusión_tasa_o2_nm3_min,dist_Fusión_tasa_aire_nm3_min,dir_Fusión_tasa_aire_nm3_min,dist_F,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dist_Reducción_tasa_o2_nm3_min,dir_Reducción_tasa_o2_nm3_min,dist_Reducción_tasa_aire_nm3_min,dir_Reducción_tasa_aire_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2
10,14.046171699651097,33.78850113717708,47.834672836828176,41.71376238311274,40.0,0.3159162204109688,0.31617658388100284,1.1643544829783616,1.1832181909819497,-0.01667864040883882,0.005836182005324611,0.005217299217651572,AP0019,False,1,0.1695587249703531,-0.1695587249703531,0.17336824153669325,0.17336824153669325,0.1659132273813085,0.1659132273813085,0.01989464224720369,-0.019043109760600137,0.13218370903388965,0.05996456783508414,-0.05996456783508414,0.0884256164153541,-0.007864342889576027,0.053250114375333606,0.041602652453826015,0.033351986953923045,0.03242463356297771,0.058748071394923725,0.09546589021440668,68.85542078251675,68.38198798518673,70.74325481605581,0.6885542078251674,0.09437178171045839,0.2170740104643743,35.28891372434783,299.99971591319826,43650.52199010718,1190.4465858385224,0.6203017455709027,25.119522998098997,2026-04-28 00:59:00,19,70.29318056956637,69.33758427737655,71.49362988104966,70.1745253317832,71.32181111876966,71.03253296741273
10,24.42026508679764,92.00965398738546,116.42991907418309,89.25175866508263,70.0,0.3335709687314138,0.33322631830857713,1.0918610989504942,1.1473943116792473,-0.06923486315365565,0.020487368782004713,-0.015981882837449002,AP0020,False,1,0.23795356325516107,-0.23795356325516107,0.12035572058335499,0.12035572058335499,0.16634425336099903,0.16634425336099903,0.07588727894514773,-0.040401513321802314,0.1501352040361657,0.13386617258901048,-0.10061753678939811,0.15792532420762334,-0.09323709062035065,0.16642808707974277,0.16642808707974277,0.08155672857836752,0.0782311107094008,0.13494407811368603,0.14253964107492587,71.49362988104966,70.29318056956637,71.32181111876966,0.7149362988104967,0.07676869893964335,0.20829500224986,35.28891372434783,299.99971591319826,42744.06317196997,1139.1142490748966,0.6196261540791163,25.606002980611702,2026-04-28 08:52:00,20,69.79018382328715,70.04168219642676,71.54015202378017,71.51689095241491,68.30979644844187,69.81580378360576
10,47.804999058830774,181.96641510828346,229.77141416711424,180.68244248335571,80.0,0.45285537641326873,0.4547359981184139,0.7073431128399474,0.8229841614428299,-0.05258052247782313,0.027622589668424576,-0.043994529566623364,AP0021,False,3,0.3149999269203721,-0.3149999269203721,0.09360636991024622,0.03347340216019646,0.13323979420409723,0.11426698591904559,0.034726607605306443,0.03240886556998075,0.1441431746600055,0.13529354255278225,-0.10338794054608677,0.28317478963632786,-0.25978894579694145,0.2622069271374782,-0.04616979738280222,0.20850895654283302,0.1957521158716532,0.22229605396735536,0.18321961431368042,71.54015202378017,69.79018382328715,68.30979644844187,0.7154015202378016,0.10428212462251149,0.18031635513968697,35.28891372434783,299.99971591319826,43965.99252446615,1184.0442043784049,0.48620184977987424,23.483715197983013,2026-04-28 17:01:00,21,57.322123227247275,63.55615352526721,57.762105962367876,64.65112899307402,64.27199374552181,66.29089509698184
10,38.163751439681846,206.9797640571569,245.14351549683875,200.62990086291916,70.0,0.3843899462007673,0.3875890338586673,0.844195600990608,0.960086312248706,-0.07513200477173726,0.031366620037739795,0.0070991787610194534,AP0022,False,2,0.46469576222299797,-0.46469576222299797,0.30809243616026416,0.30809243616026416,0.35527266050813666,0.35527266050813666,0.131393091105782,-0.11419482719558749,0.31486348749929516,0.2974734008083425,-0.2974734008083425,0.2372585152046872,-0.17043250035987223,0.15897162798185413,-0.06416003934744409,0.12650165441843342,-0.028007073926403454,0.20505129960332932,0.25995739355131225,57.762105962367876,57.322123227247275,64.27199374552181,0.5776210596236788,0.15524928539727031,0.2671296549790508,35.28891372434783,299.99971591319826,45032.55354828112,1173.838405441427,0.49703650706909375,24.369313803896905,2026-04-29 00:38:00,22,73.02108529158157,65.17160425941442,73.71980227073506,65.74095411655146,73.95511020108592,69.11355197330386
10,20.17801182424273,17.799915374460895,37.977927198703625,34.76815324639483,60.0,0.362646297838482,0.3678680328482571,1.2979223789213048,1.3062803779083372,0.028874202410723027,-0.003368834716533809,-0.014818254306188883,AP0023,False,0,0.15738306786661285,-0.15738306786661285,0.18830674161450953,0.11124547842980931,0.1890341247081173,0.1569434046748787,0.07087404050649754,-0.026407412733842017,0.1513994936739343,0.10889993176244109,-0.04520882636237182,0.15136817860503254,0.08474837654430228,0.04379592766647411,0.04379592766647411,0.1602541694010397,0.15662858868327706,0.11607955185874687,0.13373952276634057,73.71980227073506,73.02108529158157,73.95511020108592,0.7371980227073506,0.07479701333866365,0.18800496395398575,34.73982860413044,299.99971591319826,43299.88815232649,1170.6939436827236,0.493087396639473,21.814879929650484,2026-04-29 09:40:00,23,68.24465926788112,70.63287227973134,69.97752808840514,71.8486651795701,67.2198616368222,70.58748591895406
10,42.48035876502864,166.77195679635722,209.25231556138584,202.34523714741937,70.0,0.33953887531575944,0.3450706892890911,1.0962661961887044,1.1991948974697513,-0.0463236646827031,0.024507777662356393,0.014330302316668653,AP0024,False,2,0.46114277035373424,-0.46114277035373424,0.4049508290985954,0.4049508290985954,0.3436931810059392,0.3436931810059392,0.16709590903997973,-0.1498976451297866,0.34422067237456216,0.21598382551944523,-0.1353600530647447,0.28351321175398186,-0.2597928439304004,0.29348049089349165,-0.10415422159015815,0.018258219443721115,0.001981131547978893,0.20280893690265994,0.27351480463861105,69.97752808840514,68.24465926788112,67.2198616368222,0.6997752808840514,0.09847890920794468,0.20174580990800395,34.73982860413044,299.99971591319826,44941.30047933872,1230.4594276320875,0.5033261970245505,24.186200162264576,2026-04-29 17:18:00,24,70.25938653818,69.25202290303056,71.64213374701936,70.80983091771225,68.17736396153971,67.69861279918095
10,56.45459061238755,354.4296559649885,410.884246577376,407.2719386119195,60.0,0.31199239911654175,0.3252865689470039,0.791498382804039,0.9913006835709995,0.0011074220906781285,0.03262641685981651,-0.04449910214181518,AP0025,False,4,0.4095809477634454,-0.4095809477634454,0.07192268661057745,-0.03858540959120374,0.09722192287862264,0.09722192287862264,0.009240037741532177,-0.009240037741532177,0.14699139874854442,0.7052889902379826,-0.5693614351963319,0.31656086026132196,-0.13719566563615598,0.3203356747081853,-0.3203356747081853,0.30604282361540946,-0.0699560604401157,0.41205708720572487,0.27952424297713463,71.64213374701936,70.25938653818,68.17736396153971,0.7164213374701935,0.08047182239334534,0.203106840136461,34.73982860413044,299.99971591319826,47044.11865805386,1229.2390262620386,0.5017354479484737,25.285084461026933,2026-04-30 00:49:00,25,73.63430377036208,71.94684515427105,74.97094771520791,73.30654073111364,71.45226203507471,69.81481299830722
10,81.13068871584032,59.62763356987715,140.75832228571747,131.32658394716475,90.0,0.30929076159159824,0.31767989006498226,0.8338685308277818,0.8529593827551206,0.1242472690097498,-0.01726706356033019,-0.051846864807733706,AP0026,False,0,0.511691533946338,-0.511691533946338,0.30790060300697286,-0.19704738396930907,0.38554864069644273,-0.20111373815874364,0.23934368622636745,0.23934368622636745,0.36112111596903024,0.3674948119099408,-0.34197365680776226,0.47389860810490014,0.3677170876016079,0.20502436976115318,0.1188081208245049,0.46199048671481846,0.46199048671481846,0.37710206912270317,0.36911159254586673,74.97094771520791,73.63430377036208,71.45226203507471,0.7497094771520791,0.06748106245890709,0.1828094603890138,34.73982860413044,299.99971591319826,44534.06945238459,1207.7796165929892,0.47727937514076174,23.876078716483566,2026-04-30 08:56:00,26,68.35179128931844,70.99304752984025,69.86460301210657,72.41777536365724,70.45627783754603,70.95426993631037
10,19.212049230519114,109.66071403523186,128.87276326575096,102.92983847071935,60.0,0.43784903838224454,0.43729798053921576,0.9089407887556129,0.9693677373918581,-0.07912140964380482,0.022914344545164195,-0.016323941051277435,AP0027,False,1,0.11278482231785708,-0.11278482231785708,0.09581542757589567,-0.00272345864282277,0.1098091234252746,-0.016939055930900684,0.040621608861521545,0.040621608861521545,0.08975774554513723,0.19311540839013328,-0.19311540839013328,0.18044298472327405,-0.18044298472327405,0.1341262249503603,-0.06698232353321276,0.008061933722425694,0.0014106979844909972,0.12893663794654833,0.10934719174584279,69.86460301210657,68.35179128931844,70.45627783754603,0.6986460301210656,0.11648692833651526,0.18486704154241906,34.73982860413044,299.99971591319826,44768.58694228547,1171.041769911373,0.5033514782905039,24.193710190368503,2026-04-30 17:13:00,27,65.6207391190057,66.98626520416207,66.29014116195945,68.07737208703301,65.64352511167066,68.04990147460833
10,35.15448408791951,174.40837069903952,209.56285478695904,192.39590522736523,70.0,0.39504422930797223,0.3984487091806356,0.6383573152192379,0.7359688969680759,-0.0979961846420806,0.03211950187042999,-0.0015269369300894287,AP0028,False,2,0.3129954313760523,-0.3129954313760523,0.04661162798200155,0.04661162798200155,0.0320859034131712,-0.004980182326341394,0.017907595573284713,0.012635059073053114,0.10240013958612743,0.2334555113495911,-0.2334555113495911,0.3053727955592786,-0.3053727955592786,0.23200682796785976,-0.1656278845157898,0.0136724551983027,0.006566895793396676,0.19612689751875806,0.14926351855244274,66.29014116195945,65.6207391190057,65.64352511167066,0.6629014116195945,0.09901552951796164,0.2380830588624438,36.50794218065217,299.99971591319826,46868.47628560724,1222.8230532164794,0.49515441350451184,23.62152638075584,2026-05-01 00:37:00,28,65.88376038277886,65.75224975089228,67.01348465735106,66.65181290965526,65.86678950590893,65.75515730878979
