fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__m6_dosis_C_sn,derivada__m6_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,85.50784844981654,1.2104674812678162,0.8141593162956177,1.6067756462400147,-0.1382544798116055,-0.2130927895141238,-0.06341617010908718,-12.084073072480708,-26.841353580537685,2.673207435576268,1040.725851499746,0.03073509210132144,-16.76413584126576,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-652.4791785322544,1794.7147419452435,-1248.3570219826777,-631.6686913931453,-872.1607366055197
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,87.83300525590276,1.2119729310394076,0.8156647660672091,1.608281096011606,-0.13744688062272634,-0.21228519032524465,-0.06260857092020802,-12.214690095742709,-26.971970603799683,2.542590412314267,1040.5952344764842,0.035271064217131616,-15.919459233470182,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-643.4072343006341,1796.9468158672155,-1241.0648740554743,-631.6686913931453,-853.564570524724
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,90.15816206198897,1.213478380810999,0.8171702158388005,1.6097865457831975,-0.13663928143384724,-0.21147759113636555,-0.061800971731328924,-12.345307119004708,-27.102587627061684,2.4119733890522674,1040.4646174532222,0.04055098860551904,-15.074782625674604,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-632.8473855238592,1799.1788897891877,-1233.7727261282712,-631.6686913931453,-833.4804998987738
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,92.48331886807519,1.2149838305825904,0.8186756656103918,1.6112919955547889,-0.13583168224496808,-0.2106699919474864,-0.06099337254244977,-12.475924142266708,-27.233204650323685,2.281356365790268,1040.3340004299603,0.047151342517106655,-14.23010601787904,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-619.6466777006839,1801.4109637111599,-1226.4805782010676,-631.6686913931453,-810.7555702264227
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,94.8084756741614,1.2164892803541818,0.8201811153819832,1.6127974453263803,-0.13502408305608896,-0.20986239275860727,-0.06018577335357064,-12.606541165528709,-27.363821673585683,2.150739342528267,1040.2033834066983,0.0577407442324597,-13.38542941008346,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-598.4678742699779,1803.643037633132,-1219.1884302738642,-631.6686913931453,-780.0525449465412
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,97.13363248024763,1.2179947301257732,0.8216865651535746,1.6143028950979716,-0.1342164838672098,-0.20905479356972811,-0.05937817416469149,-12.737158188790708,-27.494438696847684,2.0201223192662674,1040.0727663834361,0.07149493370192997,-12.540752802287884,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-570.9594953310373,1805.875111555104,-1211.8962823466607,-631.6686913931453,-743.019944158425
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,99.45878928633384,1.2195001798973646,0.823192014925166,1.615808344869563,-0.13340888467833067,-0.208247194380849,-0.05857057497581236,-12.86777521205271,-27.625055720109685,1.8895052960042662,1039.9421493601742,0.08884680441729761,-11.696076194492319,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-536.2557539003021,1808.1071854770762,-1204.6041344194573,-631.6686913931453,-698.7919808785143
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,101.78394609242005,1.221005629668956,0.8246974646967574,1.6173137946411544,-0.13260128548945155,-0.20743959519196986,-0.057762975786933235,-12.998392235314709,-27.755672743371683,1.7588882727422668,1039.8115323369123,0.11021424987221844,-10.85139958669673,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-493.5208629904604,1810.3392593990484,-1197.311986492254,-631.6686913931453,-646.532868119497
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,104.10910289850628,1.2225110794405474,0.8262029144683488,1.6188192444127458,-0.13179368630057242,-0.20663199600309073,-0.05695537659805411,-13.12900925857671,-27.886289766633688,1.6282712494802656,1039.6809153136503,0.13576475714834033,-10.006722978901164,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-442.41984843821666,1812.5713333210206,-1190.0198385650508,-631.6686913931453,-585.9076317180779
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,106.43425970459249,1.224016529212139,0.8277083642399404,1.6203246941843377,-0.1309860871116933,-0.2058243968142116,-0.05614777740917498,-13.25962628183871,-28.016906789895685,1.4976542262182662,1039.5502982903881,0.16589488844689593,-9.162046371105587,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-382.1595858411054,1814.803407242993,-1182.7276906378474,-631.6686913931453,-516.1231472717909
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,108.7594165106787,1.2255219789837304,0.8292138140115318,1.621830143955929,-0.13017848792281414,-0.20501679762533245,-0.05534017822029583,-13.39024330510071,-28.147523813157687,1.367037202956265,1039.4196812671262,0.20064415028253016,-8.317369763310008,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-312.66106216983695,1817.035481164965,-1175.4355427106439,-631.6686913931453,-437.10040175134696
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,111.08457331676493,1.2270274287553218,0.8307192637831232,1.6233355937275205,-0.12937088873393499,-0.2042091984364533,-0.05453257903141667,-13.52086032836271,-28.278140836419688,1.2364201796942655,1039.2890642438642,0.23882565231464226,-7.472693155514431,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-236.29805810561277,1819.2675550869371,-1168.1433947834403,-631.6686913931453,-351.213175837947
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,113.40973012285114,1.2285328785269132,0.8322247135547146,1.6248410434991118,-0.1285632895450559,-0.2034015992475742,-0.053724979842537574,-13.651477351624711,-28.408757859681685,1.1058031564322643,1039.1584472206023,0.2795305784239293,-6.628016547718854,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-154.88820588703868,1821.4996290089093,-1160.8512468562371,-631.6686913931453,-260.2791017701976
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,115.73488692893736,1.2300383282985046,0.833730163326306,1.6263464932707032,-0.12775569035617676,-0.20259400005869507,-0.05291738065365845,-13.78209437488671,-28.539374882943687,0.9751861331702649,1039.02783019734,0.31760927501961356,-5.783339939923289,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-78.73081269567017,1823.7317029308815,-1153.5590989290338,-631.6686913931453,-174.59748672965355
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,118.06004373502358,1.231543778070096,0.8352356130978974,1.6278519430422946,-0.1269480911672976,-0.20178640086981592,-0.05210978146477929,-13.912711398148712,-28.669991906205688,0.8445691099082637,1038.8972131740782,0.34695731685018283,-4.9386633321277,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-20.03472903453163,1825.9637768528535,-1146.2669510018302,-631.6686913931453,-106.37718121933946
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,120.38520054110978,1.2330492278416874,0.8367410628694888,1.629357392813886,-0.12614049197841848,-0.2009788016809368,-0.051302182275900166,-14.043328421410711,-28.800608929467685,0.7139520866462643,1038.7665961508162,0.3534172270011607,-4.093986724332134,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-7.11490873257592,1828.1958507748257,-1138.9748030746268,-631.6686913931453,-83.93313906820819
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,122.71035734719601,1.2345546776132788,0.8382465126410802,1.6308628425854774,-0.12533289278953935,-0.20017120249205766,-0.05049458308702104,-14.173945444672713,-28.93122595272969,0.5833350633842631,1038.6359791275543,0.3336949446279602,-3.2493101165365568,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-46.55947347897693,1830.4279246967978,-1131.6826551474237,-631.6686913931453,-113.8534819654339
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,125.03551415328222,1.2360601273848701,0.8397519624126716,1.6323682923570688,-0.12452529360066023,-0.19936360330317854,-0.04968698389814191,-14.304562467934712,-29.061842975991688,0.4527180401222637,1038.5053621042923,0.30160829670844513,-2.4046335087409796,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-110.73276931800702,1832.6599986187698,-1124.3905072202203,-631.6686913931453,-168.50255595528864
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,127.36067095936843,1.2375655771564615,0.841257412184263,1.6338737421286602,-0.12371769441178107,-0.19855600411429938,-0.04887938470926276,-14.435179491196712,-29.192459999253686,0.32210101686026427,1038.3747450810301,0.2641973487915118,-1.5599569009454142,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-185.55466515187368,1834.892072540742,-1117.0983592930168,-631.6686913931453,-233.80022993997954
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,129.68582776545466,1.239071026928053,0.8427628619558544,1.6353791919002516,-0.12291009522290192,-0.19774840492542023,-0.0480717855203836,-14.565796514458713,-29.32307702251569,0.19148399359826307,1038.2441280577682,0.22579146020852758,-0.7152802931498246,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-262.36644231784214,1837.1241464627142,-1109.8062113658132,-631.6686913931453,-301.08778525677224
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,3.294660545117927,0.28894665027308275,-0.10736151469911581,0.6852548152452813,0.034526892797932515,-0.0403114169045858,0.10936520250045083,-9.036136500856722,-23.7934170089137,5.7211440072002535,1019.6003836378974,0.27326216507394835,-5.995598963920716,,0.04734959382167942,0.0,-29.102876499946674,-0.0,-603.4721886382519,428.4103628605145,311.757630785459,-631.6686913931453,-524.0757628853703
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,5.916107315446935,0.29120930070437756,-0.105098864267821,0.6875174656765761,0.032293571546645146,-0.04254473815587317,0.10713188124916345,-8.918836507013678,-23.676117015070652,5.838444001043298,1019.7176836317404,0.30087221034511125,-5.995598963920716,,0.0850240182731335,0.0,-32.37968496285794,-0.0,-548.252098095926,431.76510980560414,291.59204721676156,-631.6686913931453,-488.94331742956354
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,8.537554085775941,0.2934719511356724,-0.10283621383652614,0.6897801161078709,0.030060250295357773,-0.044778059407160536,0.10489855999787609,-8.801536513170634,-23.55881702122761,5.955743994886342,1019.8349836255835,0.330397629878475,-5.995598963920716,,0.12269844272458756,0.0,-35.65649342576919,-0.0,-489.2012590291985,435.1198567506939,271.42646364806404,-631.6686913931453,-449.9801234493552
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,11.15900085610495,0.2957346015669673,-0.10057356340523127,0.6920427665391659,0.027826929044070404,-0.04701138065844791,0.10266523874658871,-8.684236519327591,-23.441517027384567,6.073043988729385,1019.9522836194266,0.36079355347277403,-5.995598963920716,,0.16037286717604163,0.0,-38.933301888680454,-0.0,-428.40941184060046,438.4746036957836,251.26088007936656,-631.6686913931453,-409.27592134727604
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,13.780447626433958,0.29799725199826216,-0.0983109129739364,0.6943054169704608,0.02559360779278303,-0.04924470190973528,0.10043191749530134,-8.566936525484547,-23.324217033541522,6.190343982572429,1020.0695836132696,0.3937129253249949,-5.995598963920716,,0.19804729162749574,0.0,-42.210110351591716,-0.0,-362.5706681361587,441.8293506408733,231.09529651066904,-631.6686913931453,-363.52482272935345
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,16.401894396762966,0.30025990242955697,-0.0960482625426416,0.6965680674017556,0.023360286541495662,-0.05147802316102265,0.09819859624401397,-8.449636531641502,-23.206917039698478,6.3076439764154735,1020.1868836071126,0.42884820629404985,-5.995598963920716,,0.23572171607894982,58.03632054220526,-45.48691881450298,-0.0,-292.3001061980488,445.184097585963,210.9297129419716,-631.6686913931453,-313.3419058777625
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,19.02334116709197,0.30252255286085183,-0.09378561211134673,0.6988307178330504,0.021126965290208292,-0.05371134441231002,0.09596527499272661,-8.332336537798458,-23.089617045855434,6.424943970258518,1020.3041836009556,0.4664810763179981,-5.995598963920716,,0.27339614053040384,123.57248980043039,-48.763727277414226,-0.0,-217.03436615015227,448.5388445310527,190.7641293732741,-631.6686913931453,-258.163810916385
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,21.64478793742098,0.3047852032921467,-0.09152296168005186,0.7010933682643452,0.01889364403892092,-0.05594466566359739,0.09373195374143924,-8.215036543955414,-22.97231705201239,6.542243964101562,1020.4214835947987,0.5021315297745274,-5.995598963920716,,0.3110705649818579,189.10865905865558,-52.04053574032549,-0.0,-145.7334592370938,451.89359147614243,170.59854580457662,-631.6686913931453,-206.95054908984557
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,24.266234707749987,0.30704785372344157,-0.089260311248757,0.7033560186956401,0.01666032278763355,-0.058177986914884766,0.09149863249015186,-8.097736550112371,-22.855017058169345,6.659543957944605,1020.5387835886418,0.532925369125133,-5.995598963920716,,0.348744989433312,254.64482831688076,-55.31734420323675,-0.0,-84.14578053588251,455.2483384212322,150.43296223587913,-631.6686913931453,-165.45051547515334
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,26.887681478078996,0.3093105041547364,-0.08699766081746219,0.7056186691269349,0.014427001536346181,-0.06041130816617213,0.0892653112388645,-7.980436556269327,-22.737717064326304,6.776843951787649,1020.6560835824848,0.5554038224620705,-5.995598963920716,,0.3864194138847661,320.18099757510595,-58.59415266614801,-0.0,-39.188873862007426,458.6030853663218,130.26737866718167,-631.6686913931453,-140.5812538877973
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,29.509128248408004,0.31157315458603124,-0.08473501038616732,0.7078813195582299,0.012193680285058808,-0.0626446294174595,0.08703198998757712,-7.863136562426282,-22.620417070483256,6.894143945630693,1020.7733835763279,0.572208145056097,-5.995598963920716,,0.4240938383362202,385.71716683333125,-61.870961129059275,-0.0,-5.580228673954579,461.9578323114115,110.10179509848416,-631.6686913931453,-127.06025378626343
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,32.130575018737005,0.3138358050173261,-0.08247235995487245,0.7101439699895247,0.009960359033771442,-0.06487795066874687,0.08479866873628976,-7.745836568583239,-22.503117076640216,7.011443939473737,1020.8906835701708,0.577707821442239,-5.995598963920716,,0.4617682627876742,451.2533360915562,-65.14776959197053,-0.0,-0.0,465.31257925650124,89.93621152978673,-631.6686913931453,-141.5676701988279
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,34.75202178906601,0.316098455448621,-0.08020970952357759,0.7124066204208195,0.0077270377824840706,-0.06711127192003424,0.08256534748500238,-7.6285365747401945,-22.38581708279717,7.128743933316781,1021.0079835640139,0.5702852956859652,-5.995598963920716,,0.49944268723912827,516.7895053497814,-68.42457805488178,-0.0,-9.425927414218105,468.667326201591,69.77062796108923,-631.6686913931453,-171.081242699565
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,37.37346855939502,0.3183611058799158,-0.07794705909228278,0.7146692708521143,0.005493716531196703,-0.0693445931713216,0.08033202623371502,-7.51123658089715,-22.268517088954127,7.246043927159826,1021.125283557857,0.5416099076334911,-5.995598963920716,,0.5371171116905824,582.3256746080067,-71.70138651779304,-0.0,-66.7767035191662,472.0220731466806,49.605044392391775,-631.6686913931453,-248.51966389103214
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,39.99491532972403,0.32062375631121065,-0.07568440866098791,0.7169319212834092,0.0032603952799093285,-0.07157791442260898,0.07809870498242764,-7.393936587054107,-22.151217095111083,7.363343921002869,1021.2425835517,0.505132991498669,-5.995598963920716,,0.5747915361420365,647.8618438662319,-74.97819498070429,-0.0,-139.73053578881056,475.37682009177036,29.439460823694258,-631.6686913931453,-341.56114124719556
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,42.61636210005304,0.3228864067425055,-0.07342175822969305,0.7191945717147041,0.001027074028621955,-0.07381123567389636,0.07586538373114027,-7.276636593211062,-22.033917101268038,7.480643914845913,1021.3598835455431,0.4658964780793259,-5.995598963920716,,0.6124659605934906,713.3980131244571,-78.25500344361556,-0.0,-218.20356262749675,478.73156703686004,9.27387725499675,-631.6686913931453,-440.12181317240083
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,45.23780887038205,0.3251490571738004,-0.07115910779839818,0.7214572221459989,-0.0012062472226654125,-0.07604455692518372,0.0736320624798529,-7.159336599368018,-21.916617107424994,7.597943908688958,1021.4771835393861,0.4283041556447358,-5.995598963920716,,0.6501403850449446,778.9341823826824,-81.53181190652681,-0.0,-293.38820749667696,482.0863139819498,-10.891706313700707,-631.6686913931453,-535.3941031280999
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,47.859255640711055,0.32741170760509525,-0.06889645736710331,0.7237198725772938,-0.0034395684739527872,-0.0782778781764711,0.07139874122856553,-7.042036605524975,-21.79931711358195,7.715243902532001,1021.5944835332291,0.3902230722230265,-5.995598963920716,,0.6878148094963987,844.4703516409074,-84.80862036943809,-0.0,-369.5503743400955,485.44106092703953,-31.057289882398226,-631.6686913931453,-631.6439150580376
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,50.48070241104006,0.32967435803639006,-0.0666338069358085,0.7259825230085886,-0.005672889725240154,-0.08051119942775847,0.06916541997727815,-6.92473661168193,-21.682017119738905,7.8325438963750456,1021.7117835270722,0.3530879590059384,-5.995598963920716,,0.7254892339478528,910.0065208991327,-88.08542883234934,-0.0,-443.82060077427167,488.79580787212916,-51.22287345109567,-631.6686913931453,-726.0017865787329
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,53.10214918136907,0.3319370084676849,-0.06437115650451364,0.7282451734398835,-0.00790621097652753,-0.08274452067904584,0.06693209872599079,-6.807436617838887,-21.56471712589586,7.949843890218089,1021.8290835209152,0.3187388231913415,-5.995598963920716,,0.7631636583993068,975.5426901573578,-91.36223729526061,-0.0,-512.5188724034655,492.15055481721885,-71.3884570197932,-631.6686913931453,-814.7877032944457
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,55.72359595169808,0.3341996588989798,-0.06210850607321877,0.7305078238711784,-0.010139532227814899,-0.08497784193033321,0.06469877747470341,-6.690136623995842,-21.44741713205282,8.067143884061133,1021.9463835147583,0.2884716114407838,-5.995598963920716,,0.800838082850761,1041.078859415583,-94.63904575817186,-0.0,-573.0532959045809,495.5053017623086,-91.55404058849066,-631.6686913931453,-895.4097718820801
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,58.34504272202708,0.33646230933027466,-0.059845855641923906,0.7327704743024732,-0.012372853479102264,-0.08721116318162057,0.06246545622341605,-6.572836630152799,-21.330117138209776,8.184443877904176,1022.0636835086013,0.26040176258909625,-5.995598963920716,,0.8385125073022149,1106.6150286738082,-97.91585422108311,-0.0,-629.1929936079559,498.86004870739833,-111.71962415718811,-631.6686913931453,-971.6371146719741
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,60.96648949235609,0.33872495976156947,-0.057583205210629096,0.735033124733768,-0.014606174730389637,-0.08944448443290795,0.060232134972128676,-6.455536636309755,-21.21281714436673,8.30174387174722,1022.1809835024444,0.23473375905104782,-5.995598963920716,,0.876186931753669,1172.1511979320333,-101.19266268399439,-0.0,-680.5290006840529,502.21479565248796,-131.8852077258856,-631.6686913931453,-1043.0607668345901
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,63.5879362626851,0.34098761019286433,-0.05532055477933423,0.7372957751650628,-0.016839495981677013,-0.09167780568419533,0.0579988137208413,-6.338236642466711,-21.095517150523687,8.419043865590265,1022.2982834962875,0.21108474104105115,-5.995598963920716,,0.9138613562051231,1237.6873671902586,-104.46947114690563,-0.0,-727.8270367040462,505.5695425975777,-152.05079129458315,-631.6686913931453,-1110.4464479411026
Reducción,AP0290,0.9650275173655378,tasa_feed_Carbon_kg_min,66.2093830330141,0.3432502606241592,-0.053057904348039364,0.7395584255963578,-0.01907281723296438,-0.09391112693548269,0.05576549246955394,-6.220936648623667,-20.978217156680643,8.536343859433309,1022.4155834901304,0.1907547355470832,-5.995598963920716,,0.9515357806565773,1303.2235364484839,-107.74627960981691,-0.0,-768.4870476919821,508.9242895426674,-172.21637486328058,-631.6686913931453,-1171.1941040155575
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,10.37701100559476,0.07086062957605192,-0.3254475353961466,0.4671687945482505,0.07654175056532933,0.0017034408628110176,0.15138006026784764,-16.35527555278109,-31.112556060838067,-1.5979950447241151,1012.281244585973,0.1451820080699369,131.9693448502424,,0.4919693133645342,503.7892723719292,-56.35225220128225,-0.0,-859.6325026462748,105.06239819880308,691.1272019776866,-631.6686913931453,-751.4638460642127
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,11.178045194171851,0.08935394855210532,-0.30695421642009324,0.4856621135243039,0.07079410086965321,-0.004044208832865104,0.14563241057217152,-15.897502024968146,-30.65478253302512,-1.1402215169111702,1012.739018113786,0.16327601001447206,115.34610056207686,,0.4919693133645342,503.7892723719292,-56.953027842715066,-0.0,-823.4444987572044,132.48174874513586,639.2292897561719,-631.6686913931453,-740.3551794917571
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,11.97907938274894,0.10651379402250293,-0.2897943709496956,0.5028219589947015,0.06555711047588073,-0.009281199226637588,0.14039542017839904,-15.439728497155208,-30.197009005212184,-0.6824479890982325,1013.1967916415989,0.18218348917257315,100.9460299543639,,0.4919693133645342,503.7892723719292,-57.553803484147885,-0.0,-785.6295404410022,157.92400812988924,591.9423321036581,-631.6686913931453,-724.985695084748
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,12.780113571326032,0.12259090504248807,-0.2737172599297105,0.5188990700146866,0.06073475780550468,-0.014103551897013636,0.135573067508023,-14.981954969342269,-29.739235477399244,-0.2246744612852929,1013.6545651694119,0.201064909452889,88.35109962342939,,0.4919693133645342,503.7892723719292,-58.1545791255807,-0.0,-747.8666998803704,181.76093774755796,548.3993103748568,-631.6686913931453,-707.5297222766817
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,13.581147759903121,0.13777686497318675,-0.2585312999990118,0.5340850299453853,0.05625367520252443,-0.018584634499993882,0.13109198490504276,-14.524181441529329,-29.281461949586305,0.23309906652764667,1014.1123386972248,0.21908075257707713,77.24190083392057,,0.4919693133645342,503.7892723719292,-58.75535476701352,-0.0,-711.8350136319942,204.27659106330748,507.9377575836739,-631.6686913931453,-690.0447111451717
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,14.382181948480213,0.15222057524532698,-0.24408758972687158,0.5485287402175255,0.05205684023616391,-0.022781469466354405,0.12689514993868223,-14.066407913716386,-28.82368842177336,0.6908725943405898,1014.5701122250377,0.2375815435830998,67.3701843777563,,0.4919693133645342,503.7892723719292,-59.35613040844634,-0.0,-674.8334316199489,225.6917386446746,470.0427945597068,-631.6686913931453,-670.1237202171592
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,15.183216137057304,0.16603951439855372,-0.23026865057364485,0.5623476793707523,0.04809926400428946,-0.026739045698228853,0.12293757370680777,-13.608634385903446,-28.365914893960422,1.1486461221535293,1015.0278857528507,0.2545119187107263,58.54008944761731,,0.4919693133645342,503.7892723719292,-59.95690604987916,-0.0,-640.9726813646959,246.18056151694563,434.3081978520673,-631.6686913931453,-652.1095194387075
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,15.984250325634394,0.17932761171001588,-0.21698055326218268,0.5756357766822144,0.044344975894141415,-0.030493333808376898,0.11918328559665972,-13.150860858090505,-27.908141366147483,1.6064196499664707,1015.4856592806636,0.26804216002112896,50.59501668408931,,0.4919693133645342,503.7892723719292,-60.55768169131198,-0.0,-613.9121987438906,265.8823250970014,400.4091738838329,-631.6686913931453,-639.8470728475135
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,16.785284514211483,0.19216086633187937,-0.2041472986403192,0.5884690313040779,0.04076487170992914,-0.034073437992589176,0.11560318141244745,-12.693087330277566,-27.450367838334543,2.0641931777794102,1015.9434328084766,0.2783797266618995,43.40825992157163,,0.4919693133645342,503.7892723719292,-61.15845733274479,-0.0,-593.2370654623495,284.9097104777901,368.0829288038829,-631.6686913931453,-633.0715749065665
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,17.586318702788574,0.20460143076193807,-0.1917067342102605,0.6009095957341366,0.03733514989054141,-0.037503159811976904,0.11217345959305972,-12.235313802464624,-26.9925943105216,2.5219667055923516,1016.4012063362895,0.2865395892824351,36.87619820570419,,0.4919693133645342,503.7892723719292,-61.75923297417761,-0.0,-576.9173402212783,303.354868837072,337.11454844822174,-631.6686913931453,-629.8758473033075
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,18.387352891365666,0.21670062695028672,-0.17960753802191184,0.6130087919224853,0.03403615647877811,-0.0408021532237402,0.10887446618129643,-11.777540274651683,-26.534820782708657,2.979740233405293,1016.8589798641025,0.2967735906890839,30.913267325277715,,0.4919693133645342,503.7892723719292,-62.360008615610425,-0.0,-556.4493374079807,321.29389330567943,307.32656908826755,-631.6686913931453,-621.8575750227894
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,19.188387079942757,0.2285012069476367,-0.16780695802456186,0.6248093719198353,0.030851519396544954,-0.043986790305973356,0.10568982909906327,-11.319766746838742,-26.077047254895717,3.4375137612182343,1017.3167533919154,0.3223969108724517,25.44819084808417,,0.4919693133645342,503.7892723719292,-62.960784257043244,-0.0,-505.2026970412451,338.7901707460004,278.57116044263415,-631.6686913931453,-582.4708415027991
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,19.98942126851985,0.24003907000915492,-0.15626909496304364,0.6363472349813535,0.02776749087269789,-0.04707081882982042,0.1026058005752162,-10.8619932190258,-25.619273727082778,3.8952872890311756,1017.7745269197284,0.3551289387081901,20.421117356831463,,0.4919693133645342,503.7892723719292,-63.56155989847606,-0.0,-439.73864136976823,355.89692763744864,250.72418818549232,-631.6686913931453,-528.3477768384487
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,20.790455457096936,0.251344582749169,-0.14496358222302957,0.6476527477213676,0.024772441884232072,-0.050065867818286244,0.09961075158675038,-10.404219691212862,-25.161500199269838,4.353060816844113,1018.2323004475412,0.392381389358073,15.781419480633753,,0.4919693133645342,503.7892723719292,-64.16233553990888,-0.0,-365.2337400700025,372.6591874203397,223.68064904644763,-631.6686913931453,-464.72493053626937
Reducción,AP0290,0.9650275173655378,tasa_gn_nm3_min,21.591489645674027,0.2624436054331314,-0.13386455953906717,0.65875177040533,0.021856469133446337,-0.05298184056907197,0.09669477883596465,-9.94644616339992,-24.703726671456895,4.8108343446570565,1018.6900739753542,0.431570318667063,11.48598285592846,,0.4919693133645342,503.7892723719292,-64.7631111813417,-0.0,-286.85588145202246,389.1152921405001,197.35112204440142,-631.6686913931453,-396.821269841608
