subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
DEV,recuperacion_refinada_pct,dist_total,298,-0.14553939685506934,-0.6620129323768037,0.370934138666665,0.5807379994300348,0.56,-0.0513897709286452,0.3767065412306843,-0.0027212297636958205
DEV,recuperacion_refinada_pct,dist_F,297,-0.42413149705914294,-1.0357946494794923,0.18753165536120647,0.17412988964121956,0.094,-0.09290916195410713,0.11007114464211921,0.004507675346253737
DEV,recuperacion_refinada_pct,dist_R,298,0.06295822981884905,-0.3646847567114896,0.49060121634918774,0.77292669478104,0.806,-0.039321951353439064,0.4989067709139099,-0.0035002745107890476
DEV,recuperacion_refinada_pct,uplift_fisico_total_kg,298,-0.147324242964551,-0.7667971873437687,0.47214870141466675,0.6411278965698991,0.55,-0.10702731429912173,0.06502064762123395,-0.0026351796169559183
DEV,recuperacion_refinada_pct,dir_Fusión_tasa_feed_Carbon_kg_min,297,0.5703775824445413,-0.09992393303137359,1.2406790979204563,0.09535820540126481,0.02,0.10044422519172959,0.08397071573175448,0.010031796561069561
DEV,recuperacion_refinada_pct,dir_Fusión_tasa_gn_nm3_min,297,0.30505825354577376,-0.27441752545484843,0.884534032546396,0.30216575349562436,0.184,0.029219784283255744,0.6159853234014308,0.0012566591049351095
DEV,recuperacion_refinada_pct,dir_Fusión_tasa_o2_nm3_min,297,0.26123911590326565,-0.30070300220299895,0.8231812340095302,0.36221100313162957,0.324,0.05335214122008874,0.3595464806414472,0.0003062823686869054
DEV,recuperacion_refinada_pct,dir_Fusión_tasa_aire_nm3_min,297,0.3816115002949404,-0.23341154423117072,0.9966345448210515,0.22393737242288236,0.122,0.12539421665009182,0.030739694051542588,0.002062264192498109
DEV,recuperacion_refinada_pct,dir_Reducción_tasa_feed_Carbon_kg_min,298,0.07042620333722444,-0.46911875709880607,0.609971163773255,0.7980806267939187,0.794,0.02604194181262091,0.65434070334077,-0.003459266434501229
DEV,recuperacion_refinada_pct,dir_Reducción_tasa_gn_nm3_min,298,0.7202011278542779,0.2248318228220424,1.2155704328865133,0.004378427192879698,0.004,0.19292567029297705,0.0008141957340009116,0.022188443060048857
DEV,recuperacion_refinada_pct,dir_Reducción_tasa_o2_nm3_min,298,0.5821168390787145,0.12387897929616482,1.0403546988612642,0.01278091780712694,0.028,0.1261759760177985,0.02942902276145268,0.013102215503439152
DEV,recuperacion_refinada_pct,dir_Reducción_tasa_aire_nm3_min,298,0.2469954315454249,-0.16337868543220233,0.6573695485230521,0.2381352562929412,0.342,0.05823483252288669,0.3163848297875202,-0.0006615746569740288
DEV,rendimiento_proxy_batch,dist_total,298,-0.0761966713994684,-0.6090971072397804,0.4567037644408436,0.7792894736526765,0.8,-0.04556192236473631,0.4332618173709574,-0.0030942167801075726
DEV,rendimiento_proxy_batch,dist_F,297,-0.4266601153831789,-1.0593428984263737,0.20602266766001603,0.18625668252851213,0.11,-0.10181588153611018,0.0798049404110753,0.004607414222904338
DEV,rendimiento_proxy_batch,dist_R,298,0.14943172710119323,-0.27398767010101327,0.5728511243033998,0.48912336423263625,0.572,-0.025252922602041674,0.6641648759904532,-0.002291679998486007
DEV,rendimiento_proxy_batch,uplift_fisico_total_kg,298,-0.09806779419207184,-0.712677811352034,0.5165422229678902,0.7544828911598223,0.694,-0.09981188274380598,0.08541852428005185,-0.00290170060565198
