Batch,fold,orden_escalon_fase,d_sn_dep_opt,d_feo_ret_opt,d_sn_dep_cruzado,d_feo_ret_cruzado,d_sn_dep_hgb,d_feo_ret_hgb
AP0057,2,1,0.006443126516323006,0.0,0.00836229089736984,-0.0026743168420566427,0.05930077882696866,-0.026774814751971958
AP0064,2,0,0.03093420785310541,0.0,0.04184790345188594,-0.005150340934592185,0.08747689840481665,-0.02736720738120746
AP0064,2,2,0.004739940316299707,0.0,0.006083604942639265,-0.0023477948104554947,0.02805626549965462,-0.0033740220264479176
AP0064,2,3,0.006215204928959328,0.0,0.008147657605858227,-0.002386147487400181,0.12338149757979455,0.0009192429153404846
AP0080,2,0,0.03559268639194002,0.0,0.048258632480131514,-0.005452739705268994,0.23860638197427497,-0.051913023380328716
AP0080,2,2,0.009467113588188636,0.0,0.012507352626848323,-0.003211008626709061,-0.01792668847203238,-0.003210215531108257
AP0088,2,0,0.054255794329431506,0.0,0.0754266567885975,-0.00028681180217235425,-0.19570605935855268,-0.0002863768289687041
AP0088,2,1,0.002998984763385615,0.0,0.004172881395383632,0.0,0.0,-0.011260258700519651
AP0092,2,0,0.020233070974305267,0.0,0.0278740156394226,-0.0011952882673112175,0.0215607511022895,-0.013748257462107394
AP0092,2,1,0.02465577215072634,0.0,0.03249673658839958,-0.007997894110064352,0.04920311952204426,-0.015870345820361648
AP0092,2,2,0.006634625651092685,0.0,0.008596378905419533,-0.003037128227248158,-0.017614010920282364,0.0023172535296414193
AP0092,2,3,0.006587688083567578,0.0,0.008666701736482763,-0.0023993089672455156,0.0588983879274842,-0.00957251688681041
AP0095,2,0,0.0002573282537370325,0.0,0.00018869009826061323,-0.000726297666247655,-0.0006666581951417783,-0.0027867153437771686
AP0102,2,0,0.057877281131492264,0.0,0.07980148235500728,-0.0031200377863725426,0.04335309882169547,-0.026240737020133825
AP0104,2,0,1.227966095695976e-06,0.0,-0.00040413461440858,-0.0017361160147823795,0.14287299637988382,-0.021063922195305035
AP0104,2,1,0.009548500458766818,0.0,0.012682991465086502,-0.0026706067504139036,0.04284169570551938,-0.019887649576688933
AP0104,2,2,0.010609124498259459,0.0,0.014124588448733266,-0.0030018980046741806,0.17532549737155034,-0.02147894733185951
AP0104,2,3,0.008744000762610893,0.0,0.011668431620746267,-0.002423033044421777,-0.11468519385046061,-0.019816638657995184
AP0111,2,0,0.051032012525534354,0.0,0.07009286040514473,-0.0039027003013442085,0.10678726656853921,-0.04958226802360169
AP0111,2,1,0.001020054437808171,0.0,0.0010728712937840834,-0.001518247561658262,-0.008060129791822801,-0.007061544166082526
AP0111,2,3,0.0059769150716680874,0.0,0.007816630574452754,-0.0023954535640725513,-0.03670405715328989,-0.005830414321875227
AP0113,2,0,0.022189126090675915,0.0,0.030957464118098077,0.00035674604882504624,-0.0747584035609068,-0.007551895195720859
AP0113,2,1,0.03207046590261364,0.0,0.042828412767802915,-0.008251608744082047,0.0444508180229517,0.013944858067948727
AP0113,2,2,0.005446189444388239,0.0,0.006942559257942071,-0.003033796049357218,-0.0017885154162492478,-0.00775317927209028
AP0113,2,3,0.01278478535118771,0.0,0.016789486846579493,-0.004791055785530497,-0.04190708397890902,-0.008911874583703197
AP0123,2,1,0.021051736605957994,0.0,0.027486833868357485,-0.008082217183311119,0.04214960185671074,-0.013670836159368566
AP0123,2,3,0.021300445563055437,0.0,0.028145533664235056,-0.007306559453154594,0.03792924608897669,-0.019531423044925875
AP0125,2,2,0.01864902591886669,0.0,0.02467457960518299,-0.006008999349413388,0.06942209232577426,-0.0027708973711541435
AP0125,2,3,0.007392793089846084,0.0,0.009788741319247729,-0.0024303539658737106,-0.0006176083016981027,-0.02622085496258291
AP0128,2,0,0.00323486191358735,0.0,0.004706559084165951,0.0008826476778769632,0.04981758858184593,-0.008725823264684851
AP0128,2,1,0.016726892720462794,0.0,0.022072163891837637,-0.005216650281108459,0.028873341900958804,-0.030032941746079227
AP0128,2,2,0.027967954493793024,0.0,0.037003358665493924,-0.009000665805513411,0.05197922569827923,-0.017131814641622604
AP0128,2,3,0.021524619652436405,0.0,0.028454928637241916,-0.0072627473828576206,0.021633437010375844,-0.01191321013994956
AP0129,2,1,0.012316175324478262,0.0,0.01675505105897135,-0.0016707501913454242,0.08898128207157141,-0.007251502454098169
AP0129,2,2,0.0031195654621773983,0.0,0.004340661158980241,-1.3877787807814457e-17,0.0,0.00201526534704434
AP0129,2,3,0.007432126509001935,0.0,0.009842858161598245,-0.0024197312945866134,-0.008402072847201736,-0.004736421285635631
AP0132,2,0,0.002393163095077977,0.0,0.003063514712743798,-0.0011491247608724775,0.052498196184508794,-0.009609678540544841
AP0132,2,1,0.012021321990051015,0.0,0.015523000496727002,-0.00538175189339616,0.0184142953918196,0.004604004939643497
AP0145,2,2,0.009872599341200827,0.0,0.013101125252437562,-0.003025486086369711,0.055648484088690664,-0.014069085122780892
AP0164,2,1,0.012298119687377096,0.0,0.016510334779717195,-0.002695511133179708,0.11487959929985081,-0.03230908935875054
AP0164,2,3,0.019495644820592822,0.0,0.02567787855357831,-0.008062235511829483,-0.02020850788098913,-0.01679597861960693
AP0167,2,2,0.012739201046017001,0.0,0.017017791461298892,-0.0031896271318938296,0.0765995083585074,-0.015605676486756068
AP0167,2,3,0.021821132907128282,0.0,0.028880223166214913,-0.007483147242038711,0.14357261537020655,-0.009815116517469288
AP0170,2,0,0.007860348444467036,0.0,0.010505057133637585,-0.0018573478627724738,-0.013551207230406037,0.0
AP0170,2,1,0.023197988493892763,0.0,0.030475943807289574,-0.008129840668423191,0.10514867246535364,-0.03930285764467689
AP0170,2,2,0.025243717292796397,0.0,0.03324825858525901,-0.00961574384871687,-0.06896580428313656,-0.00828938110524808
AP0170,2,3,0.020977346202351088,0.0,0.027711333612531697,-0.007572954315115982,0.00938264152013113,-0.006492859270536118
AP0172,2,0,0.0009787447246343284,0.0,0.001422697688018948,0.000261862443108829,-0.12088255387816904,0.008086151856761425
AP0172,2,1,0.015576231864578738,0.0,0.020465875296945046,-0.005320429115023527,0.017206392295042616,-0.03573998741614913
AP0172,2,2,0.008849523041401186,0.0,0.011634120783117152,-0.003276185304182694,-0.04756836130487646,-0.004882221673657261
AP0172,2,3,0.013664918797488795,0.0,0.017999120448965344,-0.004995589684163609,0.09977585883454951,0.006359636548410208
AP0181,2,0,0.055456309039552565,0.0,0.07597337693839012,-0.005075654582222172,0.2740275959968528,-0.0470217901871024
AP0181,2,2,0.004075806921995495,0.0,0.0051851863252912744,-0.0022209123029430164,0.06989007750024007,0.033860318734444575
AP0181,2,3,0.005610972640339995,0.0,0.007309200454615028,-0.00242584699406298,-0.058810102430233435,-0.01807048446753197
AP0186,2,0,0.003305625499352427,0.0,0.004789176179468724,0.0008230434132937836,0.011085922384939106,-0.007147771367418149
AP0186,2,1,0.007667247214797945,0.0,0.010668448085183968,0.0,0.020781727269602368,0.0066760741436516224
AP0186,2,3,0.02126152357556854,0.0,0.028089740208383396,-0.007278201891514791,-0.02180485558962353,-0.01623484612129951
AP0192,2,3,0.020577752925371312,0.0,0.027180975404898472,-0.008017480597362368,0.07390762025064919,-0.011162196891854548
AP0194,2,2,0.025882940687564082,0.0,0.034153481202508315,-0.009889359470213813,0.08391980883403238,-0.02043293254549384
AP0195,2,0,0.009811854727515223,0.0,0.01354390049423082,-0.00047600195763625175,0.005391786704572521,-0.004308629188231744
AP0195,2,3,0.014108290706275783,0.0,0.01863686859385061,-0.004891837198744198,-0.0258046435897632,-0.005274783887974949
AP0205,2,0,0.006475596272143447,0.0,0.008735649473017304,-0.0011705617653080813,0.0867934330347313,-0.02774737074403566
AP0205,2,2,0.023733367318128862,0.0,0.03114967175375366,-0.009667070531605482,0.0194115783113889,-0.015529996467643734
AP0210,2,0,0.034102159285067435,0.0,0.046122142746093386,-0.005708377247785723,0.2679881885395117,-0.019660071754413116
AP0210,2,1,0.009219167475772394,0.0,0.012209508366586241,-0.002687329930002577,0.02719012256667286,3.9820475043805814e-05
AP0215,2,0,0.032083443507504805,0.0,0.04444306531561937,-0.0008464938317859771,0.026819577647757553,-0.008980229746484408
AP0215,2,1,0.0065797243600709265,0.0,0.008326936882742886,-0.003564038748563314,0.033211011820591496,-0.04256834681766983
AP0223,2,0,0.0011958936528524422,0.0,0.0019480733340984102,0.0012141732154244134,0.003150086496662041,-0.011076901678892026
AP0223,2,1,0.001511974367040203,0.0,0.002103808523320483,0.0,0.0,-0.0013017664996715361
AP0223,2,3,0.0042373568801908346,0.0,0.005674397499442707,-0.001047971753375329,0.031009816832418602,0.01306099555228267
AP0227,2,1,0.005620171544083119,0.0,0.007383562063214111,-0.0018869719546545927,0.02719165666810519,-0.016068914222319264
AP0227,2,2,0.007885084216250199,0.0,0.010332008956449867,-0.0029626513286710038,0.05012957052740574,-0.004479678006592602
AP0227,2,3,0.006364060410231409,0.0,0.008382309654202613,-0.0022530919037841574,0.0871685806223601,-0.003463037018772888
AP0228,2,0,0.02998788225203386,0.0,0.04138969412633209,-0.0014338815618943068,0.04439518968906997,-0.0044614692140378664
AP0228,2,1,0.0041055383528346145,0.0,0.0052349809608008835,-0.0020896907023769534,0.1013535995002724,-0.011511475573104557
AP0234,2,0,0.04697052082459319,0.0,0.06535625484777507,0.0,-0.1981894876600736,0.0009335017305267257
AP0234,2,1,0.010511826986466355,0.0,0.014023126883656367,-0.002665973941469224,0.02367450044194963,-0.023031628329177656
AP0235,2,0,0.009881242428001258,0.0,0.013609314258512972,-0.0005968870067044607,-0.003150086496662041,0.0006304266074562415
AP0235,2,2,0.014642734411011299,0.0,0.0193026224603437,-0.005041666656499008,0.0022361922861815486,0.03627414892678687
AP0235,2,3,0.007346687061050294,0.0,0.009729840513210686,-0.0025213890443125525,0.031929019898182975,-0.010384334082100585
AP0239,2,0,0.0005118458798267778,0.0,0.0007121983997082637,0.0,0.0,0.0
AP0239,2,1,0.012625711274351081,0.0,0.016443033833633103,-0.004900752592712693,0.14757666196466324,-0.04863497893106493
AP0239,2,2,0.020065268359282407,0.0,0.02664190264957078,-0.0059521332571559615,0.12438617748620623,-0.02599945147739579
AP0243,2,0,0.0001255072310797356,0.0,0.0001746346950322053,0.0,0.0,0.0
AP0243,2,1,0.022513484977648046,0.0,0.030122829321741318,-0.005393960120291141,-0.03861956537922373,-0.0017136878337207367
AP0244,2,0,0.03780627510666079,0.0,0.052356983645483135,-0.0010561215813993663,0.05411589173829556,-0.014325977803144346
AP0244,2,1,0.009415465428347536,0.0,0.012598268363669785,-0.0021682253312549984,0.11036455799923794,-0.019762273462110014
AP0244,2,2,0.005694326628941759,0.0,0.007284264640920801,-0.002972087575527499,0.1099520811714142,-0.014081063232691662
AP0257,2,0,0.015252968175783588,0.0,0.021310135533764374,0.00037016611075665895,0.0640039107334438,0.004087218342670285
AP0257,2,1,0.003574190512251829,0.0,0.004688675268215148,-0.0012443870137267068,0.09590250596751479,-0.016892840522398467
AP0257,2,3,0.014312982547097813,0.0,0.018927141497365102,-0.004986437255833573,0.05275942383947377,0.0015427361726312872
AP0266,2,3,0.014451938380519419,0.0,0.01911364915396463,-0.004867892211452951,-0.009754788757146804,-0.028539368691601577
AP0273,2,0,0.057930769248520475,0.0,0.07912590076525272,-0.0063109328693727595,0.12395657248943959,-0.01952090742362375
AP0273,2,3,0.02120604824147282,0.0,0.02801190385720581,-0.007267001686326158,-0.004218957353796182,-0.010874702561443433
AP0274,2,0,0.03435803911623081,0.0,0.04707173935767561,-0.00313513536717136,0.017364157595972873,-0.006406362251421799
AP0276,2,0,0.027694692211840843,0.0,0.037827520244427815,-0.003018552261755597,0.05342849100771474,-0.023604929504214445
AP0276,2,2,0.007519595846292526,0.0,0.009827563657620886,-0.0030338263167792034,0.11409754134341527,-0.014253972591664554
AP0276,2,3,0.007241182019515305,0.0,0.009576967227906907,-0.002416182032042122,-0.011461301723916406,-0.009326139458125665
AP0290,2,0,0.008374409353331114,0.0,0.011789535613225599,0.0005861345270579965,-0.026430025259216006,0.006747492835074892
AP0290,2,1,0.0024213071336081082,0.0,0.0029398745385629255,-0.0018728660154877352,-0.005257639817014936,-0.01965024711910855
AP0290,2,3,0.007428267107114805,0.0,0.009837512240035956,-0.00242015021844752,-0.13248418885070984,-0.0028228872452490533
AP0294,2,0,0.03828665932173969,0.0,0.052545224472826835,-0.0031258345251791997,0.15128420461578163,0.0007991262632732199
AP0294,2,1,0.033230205868801654,0.0,0.04443617323368887,-0.008148692814510222,0.008406539921387957,-0.01753658752854463
AP0294,2,2,0.024603848572870207,0.0,0.0323489368829353,-0.009459962597636845,-0.060266791867254754,-0.0020712061568681182
AP0297,2,3,0.0018078358278300621,0.0,0.002515479432894374,6.938893903907228e-18,0.020471118041101577,-0.0020386619000428083
AP0012,3,0,0.05146367817958453,-0.0002033045656960053,0.021044677328809325,-0.00017853982761126264,0.01883356289344973,-1.0719234338874006e-05
AP0021,3,0,0.013956026965455282,-0.0009495827672278134,0.007324853753836846,-0.000824213521763234,0.1044147936336195,-0.019706329750480533
AP0021,3,1,-0.011572507408905475,0.002714513592183998,-0.009559681873523851,0.0023815850564574276,-0.0019497861351334134,0.020750802890989295
AP0021,3,2,-0.01449495490982472,0.002973625763549495,-0.011202546295276589,0.0027287310153901075,-0.0627923050396949,0.006817626667741598
AP0021,3,3,-0.006615030309924108,0.001817808784148306,-0.005945887893567814,0.0017079795244535623,-0.10048263986656025,0.0018057459411229826
AP0029,3,0,0.008052587582965343,0.0006534851753784154,0.002053298020682215,0.0005656087689491218,-0.04734714738934276,0.0006898410976826919
AP0029,3,1,0.003229132517093447,0.0,0.0012973918221252934,2.7755575615628914e-17,0.0,0.0
AP0043,3,0,-0.014432605072225213,0.004121044198967194,-0.013252988313508851,0.0035915015073909873,-0.4304014418488564,0.043361751161937134
AP0043,3,1,-0.00838104078213553,0.002199109696111798,-0.007345141781640141,0.0019361854412136281,-0.05513764846844338,0.02793980991096122
AP0043,3,3,-0.018498148059984787,0.0038992190400869986,-0.01448518526867637,0.0036679883341663305,-0.03532140543471071,-0.0014250155763505037
AP0045,3,0,0.030078878094591976,-0.0037476945964133868,0.018863975560327262,-0.0033858976926813833,0.0,-0.001893775931789965
AP0045,3,2,-0.015374876526117132,0.004226195067829799,-0.013821772267785026,0.0038619221226797312,0.0034971783429681436,-0.010776092565714962
AP0051,3,0,0.005679073192532691,0.0027780083304426995,-0.0027432417417427857,0.0024055948033757657,-0.2361798943144029,0.012001751849575776
AP0051,3,1,-0.02999480591980097,0.006328455256404304,-0.02349837228953433,0.005528650101324167,-0.11647025045611215,0.09690854253454245
AP0051,3,3,0.002048739891634621,0.0,0.0008231369778100572,-6.938893903907228e-18,0.11306108762024514,0.0019025538689419336
AP0052,3,0,0.00813097461978729,0.0005584408806196262,0.002256711768700903,0.00048360703896552226,-0.020131503760418834,0.0
AP0052,3,1,0.012040733195959552,-0.0016284574415263015,0.007783305920506689,-0.0014972527443432027,0.0,-0.002620263085153937
AP0053,3,0,0.022069287880143618,-0.0012004282175016867,0.01103831550643597,-0.0010518042217725898,0.05956073978145038,-0.0049536439892733375
AP0053,3,2,-0.010663501404535092,0.0021534828329246025,-0.008179650868306965,0.00201010951323935,-0.16660335653867508,0.007482279366737149
AP0053,3,3,-0.028579370129746817,0.005453426352445001,-0.021346897924334196,0.005175014876906844,-0.10369096808946165,0.0056402230214584875
AP0071,3,2,-0.011434241451142524,0.0021534828329246025,-0.008489316646394296,0.0020036777989376614,-0.11669085885193164,0.011190647814347462
AP0071,3,3,-0.007587771773737428,0.0018178087841483961,-0.006336713235517377,0.0017222579904485821,-0.2988349606574994,0.02294390095124004
AP0077,3,2,0.004144767014303441,0.0,0.0016652728869150923,0.0,0.07556655178555371,-0.004477894090832837
AP0077,3,3,0.0011959669644538984,0.0,0.00048051225863321445,0.0,-0.22028986345472773,-0.001082249336928201
AP0079,3,0,0.0492679079831837,0.0012228881557068139,0.017582716960870437,0.001065285851573422,-0.12613165967615636,0.008831754077816556
AP0079,3,3,-0.00796074730691182,0.001817808784148299,-0.006486566301017738,0.0017219514733030489,-0.10391487941598021,0.00594019333313138
AP0090,3,0,0.0697779087940853,-0.0003194932065735956,0.028613083927301997,-0.00027717156207207605,0.006538441692020669,-0.0011862344052275542
AP0090,3,2,-0.01036892601992756,0.0021534828329246025,-0.008061297195001316,0.002038022148125075,0.04522823195173448,0.0019143880711589845
AP0090,3,3,-0.007484808779720409,0.0017646958735441087,-0.006199272461529737,0.0017401209460542674,-0.2723752794574764,0.004779295922609658
AP0091,3,0,0.0345019133731741,-0.000785606489017987,0.015283116136054486,-0.0006771282686884317,0.024554926804842614,-0.0037983428380558015
AP0091,3,2,0.0036828116103646003,0.0,0.0014796697380558,0.0,0.048650859749423736,-0.00809225966304078
AP0091,3,3,0.001639187956546495,0.0,0.000658588347951683,0.0,0.08287520212681149,0.0028755722795560795
AP0093,3,0,0.03265972836673847,0.0043045600167822,0.00533568739542245,0.003744892559124857,-0.20447567072098494,0.015630193113829988
AP0093,3,3,-0.00814149308523271,0.001817808784148403,-0.006559185833798109,0.001729573746014526,-0.10495091407122309,0.0026092478306250014
AP0096,3,0,0.025543899650530832,0.004220711649388781,0.0026283776736972797,0.0036734017191592527,-0.3204646065753851,0.022762536372722852
AP0099,3,0,-0.008086241261362481,0.005621541894619997,-0.013417319571804365,0.004917288931409081,-0.28501631314387765,0.03151858855759865
AP0105,3,0,0.0223484203818205,2.6087586786210926e-05,0.008931897583599024,2.2458098150268668e-05,0.04617421341982153,0.0
AP0105,3,1,-0.0011038880682663343,0.002109485085468099,-0.004259231438663913,0.001884339535822191,0.02957943362319304,0.0022039675128680686
AP0114,3,0,0.021035306864820358,0.001049468551643895,0.006553189298579065,0.0009055947281328414,-0.13750317140874646,0.016491717420195007
AP0114,3,1,-0.011371045933252222,0.004218970170936198,-0.012200055761875217,0.0038175984107570032,0.020020136714515968,0.0029066978012909084
AP0115,3,0,0.0020210898124259913,0.0011938409101338032,-0.0013474356384888253,0.001025089834420706,-0.04370939082487624,0.0034715845525621902
AP0115,3,1,-0.009507591408286387,0.0021851109344509997,-0.007772442662108581,0.0019080508469151354,-0.06337772463267499,0.02818408753214984
AP0115,3,2,-0.0066974102495523935,0.0021534828329246025,-0.006586165867911387,0.0020321230788840905,0.01870896635188518,0.0031404711175645056
AP0117,3,0,0.008003222383926367,0.0001574598450065079,0.0029306931109800427,0.00013608075643556372,0.0,0.0
AP0117,3,1,0.007740270923221826,0.0,0.0031098643811188764,0.0,0.0,0.024543099523740213
AP0117,3,3,-0.026365213537658083,0.005453426352445001,-0.020457300287732294,0.005165913075286965,-0.021997420311975435,0.009060472780793534
AP0120,3,0,0.004380853836692733,-0.00035406960487890937,0.0024005813422460776,-0.0003100592231113086,0.0,0.0
AP0120,3,1,0.038303264564783945,-0.006328455256404311,0.02683652154274907,-0.00572053026003376,0.046851550496369465,-0.006929924560626105
AP0124,3,0,-0.014742521615259907,0.002873555795625621,-0.011121002706375727,0.0024915911685392256,-0.10012974916719042,0.017272318037563572
AP0124,3,1,-0.011933184755288373,0.002109485085468099,-0.008610195942826582,0.001888351991278861,-0.0049834105188403255,0.0
AP0124,3,3,0.00047476252123640483,0.0,0.0001907487565911692,0.0,-0.16489989790337495,0.0009537785011911465
AP0131,3,0,0.005275534324317599,-0.00042379249379520534,0.002886160895283929,-0.0003673125757782947,0.029761313233070075,-0.009374261214967178
AP0131,3,1,0.0010103713870018849,0.0,0.0004059441871359093,1.0625181290357943e-17,0.0,0.0
AP0135,3,0,0.04929495060536482,0.0003626296974660048,0.019149649279488257,0.00031389183719951474,-0.0011763571505585269,0.0008124203157622301
AP0135,3,3,-0.0057166161043014085,0.0014620223863502993,-0.004941365998201941,0.0013679877944753338,0.027418231135638446,0.0027040821916015853
AP0144,3,0,0.02624583545349135,-0.0009134274355665772,0.012197219503775614,-0.0008031123770987914,0.07988453576766541,0.004059055883760737
AP0144,3,1,0.005093132370246556,-0.0007751284601058978,0.003448385395442677,-0.0007014572362895738,0.025688652615954766,-0.014308086965123826
AP0155,3,0,0.026459883599075695,-0.0012676761300590977,0.012923997265136267,-0.001091540471026442,0.03441435899540224,0.0036719697531294726
AP0155,3,1,0.037740739343379626,-0.004218970170936212,0.02279479735304535,-0.003784672274495249,0.14871317458832756,-0.014639188496960956
AP0158,3,0,0.039359856669056725,-0.002610062559713411,0.020535070385366838,-0.0022640134927695565,0.21563994579088486,0.002225766425015596
AP0158,3,1,0.04349706592520097,-0.006328455256404304,0.02892327251226745,-0.006357190609880256,0.010631537209623287,-0.009763225416627996
AP0160,3,0,0.018062867993472675,-0.002093045390696213,0.011043226187114952,-0.0018108594108836307,0.0634797733200465,-0.004249141771084763
AP0160,3,2,-0.010747258227506717,0.0021534828329246025,-0.008213302450146842,0.002032103476526062,-0.09478408040202674,0.0004962424908711571
AP0173,3,1,0.005765377617547696,0.0027780166531711087,-0.0027085816459444523,0.0024455239264252193,0.005850231251278926,0.0012282186880096108
AP0173,3,2,0.016461623105074263,-0.0021534828329246025,0.010509203972165815,-0.001994971554847333,0.05542459336958366,-0.011164845748471874
AP0174,3,0,0.012208219125489306,-0.0014017100966043916,0.007440448992646065,-0.0012123657751754169,0.12043666075998094,-0.013477540519114165
AP0174,3,2,-0.024739658376053075,0.004499994238768706,-0.018079586133913306,0.004174202105996935,-0.18789765675331038,0.007120855330063583
AP0174,3,3,-0.028462413120948993,0.005453426352445001,-0.02129990726478348,0.005240965084269883,-0.138203835232046,0.03796716870575339
AP0176,3,0,-0.0013809633203689664,0.002785974658230106,-0.005594213233285128,0.0024147195556566553,-0.10686477698886909,0.013093931485658128
AP0176,3,2,0.015143084766906068,-0.0021769755849224,0.010021939885953624,-0.002024456169811638,0.04888359288662614,-0.003213525612731402
AP0184,3,0,-0.0026888593631875235,0.0005241021589353911,-0.002028337691166726,0.0004550362356928461,0.0,0.0
AP0184,3,1,0.003924955408271924,0.0,0.0015769575952497283,-2.0816681711721685e-17,0.0,-0.00465683874230266
AP0184,3,2,-0.010069509730463,0.0021534828329246025,-0.00794099855649505,0.002014584926109217,-0.054280670984446944,0.002009774197083994
AP0184,3,3,-0.0077102576401636425,0.001817808784148292,-0.00638592526400672,0.0017155355940970535,-0.344090624059603,0.024038199478577035
AP0189,3,0,0.011859283004367338,-0.001982643281132901,0.00835106777299699,-0.0017118566054883377,0.08811958828836852,-0.0015786469996790231
AP0189,3,1,0.0038248473149786744,0.0,0.0015367364457988253,-1.0408340855860843e-17,0.0,0.015235029656678209
AP0189,3,2,0.016022165168607105,-0.002639915042111793,0.011212516303346465,-0.0024659440553752437,0.16551421912953218,-0.006452478410682985
AP0189,3,3,-0.007628232103562782,0.001817808784148292,-0.006352969273557996,0.0017228674614330197,-0.1221370885759134,0.003556043316722546
AP0206,3,0,0.01990614563725024,0.00364275548483059,0.001408685064965054,0.0031415047772176408,-0.09865986955682682,0.02214522422334292
AP0207,3,0,0.0029039594407658242,0.0009850727137480086,-0.0006150911418727478,0.0008467326555895438,-0.016482321319836846,0.002362980840852291
AP0207,3,1,0.0019315620938851752,0.0010473648548344969,-0.0011184545464570927,0.0009138334039196228,-0.10581625300610109,0.043161947782403225
AP0211,3,3,-0.01025643323823669,0.001817808784148299,-0.00740892056728043,0.0017414114805622723,-0.11948906855480848,0.023516683574595184
AP0217,3,0,0.04323378657688459,-0.0009156696116139063,0.01902664667570164,-0.0007823715742748816,0.04391770826854002,-0.01335216461215924
AP0217,3,1,0.003036813466431698,0.0,0.0012201224123855603,1.3877787807814457e-17,0.0,-0.002180222088260117
AP0221,3,0,0.021225397099268628,-0.0002812130481860964,0.009036549149327389,-0.00024140235836755952,0.0,0.007416620539833663
AP0221,3,1,-0.01141788406847144,0.0020700858976268888,-0.008331893172287053,0.0017914570577312466,-0.042145288311365214,0.014095463815812698
AP0221,3,2,-0.017250421435060947,0.0034598139344338974,-0.013189065006382394,0.003163517038385355,0.0008314261688491809,-0.010586193213442993
AP0221,3,3,-0.0009085310427415783,0.0002459085311399961,-0.0008098354743976688,0.00022497158329404243,-0.011799668526556228,0.009371533693972395
AP0241,3,0,0.0308415578427248,-0.0001348431957422791,0.01263534410600009,-0.0001152528082052906,0.0,0.004132830042790858
AP0246,3,1,0.007400409157566901,0.0,0.0029733156724241483,0.0,0.039956293192161096,0.0
AP0246,3,3,0.002940636592902224,0.0,0.001181480737404872,0.0,0.04443631401739717,-0.0034410541271633066
AP0251,3,0,0.019531981515877206,-0.0010867704944809986,0.009813295380108222,-0.0009317478855290495,0.024647417908574498,-0.001462757282093316
AP0251,3,1,0.0009974454752003092,0.0,0.0004007508504808577,0.0,0.0,0.0
AP0251,3,3,0.0014421494760540332,0.0,0.0005794227789074347,-1.3877787807814457e-17,0.02949846693335345,-0.0016135174710023986
AP0255,3,0,0.03802333521624912,-0.0016374342556255972,0.018238760609046833,-0.0014130489059640816,0.011660653004966548,-0.0025848135700070607
AP0270,3,0,0.01809012277417721,0.0037476945964134145,0.0004892307501209725,0.003223824272160808,0.12772810614155006,0.020900762838151843
AP0270,3,1,0.041623226395234914,-0.006328455256404304,0.028170406512100565,-0.006037270919186016,0.0,-0.012187590602413194
AP0271,3,0,0.026607487870450752,-0.0014042951006351112,0.01323042272598518,-0.0012049529151076932,0.07532531148642763,0.008949448345438121
AP0277,3,0,0.012105178443510889,0.0002803711288955901,0.0043564390713861645,0.0002403536113826099,-0.0325035187214231,0.022406407661863803
AP0277,3,2,-0.02457984299579319,0.005383707082311499,-0.019613868324151573,0.004882310336498358,-0.06267339727321311,-0.014011015033370336
AP0279,3,0,-0.0015486269521793883,0.0011525599460263936,-0.0027069959164953694,0.000990054547417657,-0.049145344041599426,0.002823902086429908
AP0279,3,1,-0.004898168968402727,0.0013268684098426964,-0.004368061104674026,0.0011509976618111345,-0.08085876654452884,0.010364297876723508
AP0283,3,0,0.004761206253459882,0.0028107709473099984,-0.003171281979839291,0.002417663939695447,-0.04436132487971123,0.003803731334418886
AP0289,3,0,-0.006473212102406922,0.0018738472982066934,-0.005990273101085686,0.0016079653707973263,-0.02590196530222122,0.02314102007406335
AP0292,3,0,0.010983022015196298,0.0024877320974633077,-8.717368302324502e-05,0.0021458816573862727,-0.003086488045521918,0.025572253326704653
AP0292,3,1,-0.01276062328719102,0.0024912407531937977,-0.009633175603424082,0.002168272398542396,-0.08445356907664031,0.022164568971559072
AP0292,3,2,-0.02267819904493451,0.004306965665849198,-0.016902181577319653,0.004097246014430317,-0.16213740901639195,0.0057342277891864885
AP0293,3,0,0.0094122878060936,0.0028107709473099984,-0.0013025834552411464,0.0024151364759797955,0.0014436370706905066,0.0017452574881704208
AP0293,3,1,-0.02480338919860664,0.004218970170936198,-0.0175968650325386,0.0037009511826457467,-0.07234030728228916,0.023794490019371138
AP0298,3,0,0.009207352797479196,0.004475169149874891,-0.004395546490077562,0.0038835708809357716,-0.03949551660514006,0.007870714715374927
AP0298,3,3,0.0007653862458104066,0.0,0.0003075147429921765,6.938893903907228e-18,-0.1690135187156619,0.005585863572390902
AP0299,3,0,0.03987589662176205,-0.00013928631113599432,0.01627317231813441,-0.00012046354748232457,-0.00530487319849593,0.0016794553584079663
AP0299,3,2,0.014726828488353882,-0.0021534828329246025,0.009812203047959211,-0.0020133695560008713,-0.03040954462324308,-0.003915457506871306
AP0004,4,1,0.016795322759378617,0.0,0.028628880786852107,-0.004176691175052417,0.00012874284101066502,-0.029902678148848196
AP0004,4,2,0.008855909856857469,0.0,0.014345222129534263,-0.002225786952428213,0.04994321376518707,-0.0073275318892976615
AP0006,4,1,0.01679532275937856,0.0,0.027347824544163846,-0.0041787661575027266,0.014534468634648912,-0.031771364144982536
AP0015,4,2,0.0197856256104057,0.0,0.03428530433210922,-0.005032701023146874,0.11111229237001918,-0.009157870165671378
