fase,Batch,orden,avance_prev,q_avance,caja,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,sn_dep_sd_rep,pred_feo_ret,feo_ret_lo,feo_ret_hi,feo_ret_sd_rep,pred_dT,dT_lo,dT_hi,dT_sd_rep,pred_temperatura,mae_dT,support_score,derivada__exceso_o2_combustion_pct,derivada__m8_dosis,derivada__m8_exceso_C_pos,derivada__Cx_sn_v6,derivada__Cx_sn_F6,sn_disp,feo_inv_prev,J_costo,J_soporte,admisible_T,J_sn,J_feo,J_incertidumbre,J,hist
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,26.55078524014889,0.7093344071797836,0.7006723939703979,0.7198329150191126,0.004721860491647308,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.969647631643012,-4.386699309063149,-3.507593349430727,0.23275544851340013,1100.2231477928779,9.424418909990605,0.4885739009885373,-4.957702356358019,0.2752970434133907,175.86191204096446,64.01575201898862,372.1841523687963,2411.1033768241186,12889.815867087344,-56.04367006586847,-5.939545974868232,True,1010.9877305130764,-715.1918396160582,-3.5010023594548567,230.3116724968266,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,27.46099425193591,0.7105230654609388,0.7026325097392403,0.7199851210497633,0.004299415108913034,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.8393730405662563,-4.196422666675576,-3.447467226356142,0.20267955085215864,1100.3534223839547,9.424418909990605,0.48383105269189886,-4.957702356358019,0.284734724731165,198.61713733564005,66.21032795551862,384.9432992816389,2411.1033768241186,12889.815867087344,-57.181431330602244,-15.425242568145148,True,1012.6818805865213,-715.1918396160582,-3.2127291557361137,221.67063791597954,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,28.371203263722936,0.711711723742094,0.704449165126126,0.7200110822716776,0.003878813265729011,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.7090984494895007,-4.0399323543102055,-3.3548513894806895,0.1870946574680296,1100.4836969750313,9.424418909990605,0.47828683254585186,-4.957702356358019,0.29417240604893935,221.37236263031565,68.40490389204862,397.7024461944815,2411.1033768241186,12889.815867087344,-58.31919259533602,-26.51368286023914,True,1014.3760306599663,-715.1918396160582,-2.9282691916821006,211.42304639665085,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,29.281412275509958,0.7129003820232492,0.7063341050317743,0.7200370434935921,0.0034607271948994814,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.578823858412745,-3.9108936072574125,-3.2152624841703776,0.18960836049872343,1100.6139715661081,9.424418909990605,0.4721474822566215,-4.957702356358019,0.30361008736671363,244.12758792499113,70.59947982857862,410.4615931073241,2411.1033768241186,12889.815867087344,-59.4569538600698,-38.792383438699844,True,1016.0701807334113,-715.1918396160582,-2.648851262985804,199.98015255559767,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,30.191621287296982,0.7140890403044046,0.7084034402175172,0.7201998819894847,0.003046192932188324,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.448549267335989,-3.818902017707155,-3.023157540999533,0.20957041510536822,1100.744246157185,9.424418909990605,0.4652386773999502,-4.957702356358019,0.313047768684488,266.88281321966684,72.79405576510862,423.2207400201667,2411.1033768241186,12889.815867087344,-60.594715124803585,-52.60999315204251,True,1017.7643308068565,-715.1918396160582,-2.3762546773268434,186.9915282366253,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,31.101830299084007,0.7152776985855598,0.7104775803997632,0.7206961697487335,0.002636886106411718,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.3182746762592337,-3.7426578642724637,-2.77711363401351,0.24271319783305312,1100.8745207482616,9.424418909990605,0.4582384023683132,-4.957702356358019,0.32248545000226236,289.63803851434244,74.98863170163864,435.97988693300937,2411.1033768241186,12889.815867087344,-61.73247638953736,-66.61054321531645,True,1019.4584808803014,-715.1918396160582,-2.113120984052542,173.8105006753368,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,32.01203931087103,0.716466356866715,0.7124657300934102,0.721192036459397,0.002235679671092427,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.1880000851824777,-3.681239594881546,-2.5476413653738534,0.28446641790507576,1101.0047953393384,9.424418909990605,0.450516242063332,-4.957702356358019,0.3319231313200367,312.39326380901804,77.18320763816865,448.739033845852,2411.1033768241186,12889.815867087344,-62.87023765427114,-82.05486382527883,True,1021.1526309537464,-715.1918396160582,-1.8634631787609632,159.17222667937727,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,32.92224832265805,0.7176550151478702,0.7145938355484565,0.7214708240415074,0.0018478574460062006,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-3.057725494105723,-3.6379980674466146,-2.319445584543689,0.33159327259103333,1101.1350699304153,9.424418909990605,0.44215043168907797,-4.957702356358019,0.341360812637811,335.1484891036935,79.37778357469864,461.49818075869456,2411.1033768241186,12889.815867087344,-64.0079989190049,-98.78648457378691,True,1022.8467810271915,-715.1918396160582,-1.6334719059665317,143.22698601237488,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,33.832457334445074,0.7188436734290256,0.7162294853214393,0.7219073749423667,0.00148395046590544,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-2.927450903028967,-3.622028120296323,-2.088798269949854,0.3821106684430645,1101.265344521492,9.424418909990605,0.4332193328116164,-4.957702356358019,0.3507984939555853,357.9037143983691,81.57235951122864,474.25732767153715,2411.1033768241186,12889.815867087344,-65.14576018373869,-116.64868232871007,True,1024.5409311006365,-715.1918396160582,-1.4326502155778398,126.12199875655168,19.181326059194713
Reducción,AP0105,1,0.9474738933387213,0.25,False,tasa_feed_Carbon_kg_min,34.7426663462321,0.7200323317101808,0.7177591360226983,0.7222710073470832,0.0011665586677219247,-0.08461999562325034,-0.08507100401578144,-0.08418748494832658,0.00022871316222127124,-2.797176311952211,-3.56911856762101,-1.859224559454885,0.43483851766703907,1101.3956191125687,9.424418909990605,0.4238003661009669,-4.957702356358019,0.36023617527335966,380.6589396930447,83.76693544775866,487.0164745843798,2411.1033768241186,12889.815867087344,-66.28352144847247,-135.4866157500091,True,1026.2350811740816,-715.1918396160582,-1.274858241702891,107.99824611783893,19.181326059194713
