Batch,n_escalones,uplift_J_total_kg,pct_escalones_con_mejora,es_lockbox,fold,J_R_temprano_hist_pp,J_R_tardio_hist_pp,J_R_hist_pp,dSn_hist,dFeO_hist,J_F_hist_pp,J_batch_hist_pp,J_R_temprano_rec_pp,J_R_tardio_rec_pp,J_R_rec_pp,dSn_rec,dFeO_rec,J_F_rec_pp,J_batch_rec_pp,uplift_batch_pp,uplift_batch_kg,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dir_R_temprano_tasa_feed_Carbon_kg_min,dir_R_tardio_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dir_R_temprano_tasa_gn_nm3_min,dir_R_tardio_tasa_gn_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2
AP0075,3,98.33610082517347,100.0,False,1,2.366439403386689,-0.2517560484060722,2.1146833549806168,2.5724700997357766,-0.3055760810307342,0.0,2.1146833549806168,2.499761281722332,-0.17364813936679258,2.3261131423555392,2.466879238038382,-0.2749492017095771,0.0,2.3261131423555392,0.21142978737492246,108.35776602964776,0.4707629992028186,-0.3485503495050488,-0.4083405127266726,-0.2289700230618012,1.0000000000000009,-1.0000000000000009,-1.0000000000000009,-1.0000000000000009,0.7353814996014097,0.7353814996014097,67.05338260366518,66.45102232304394,69.86607765287579,0.6705338260366518,0.16016873405057705,0.16929743991277113,40.5127848,288.09999968157933,53279.533144748966,1164.1384006813355,0.46835955309646776,26.456625336395742,2026-05-16 09:11:00,71,71.62262648540546,69.0368244042247,73.0125644963346,70.0329735499999,66.59993232007334,68.23300498647455
AP0076,4,0.0,0.0,False,0,1.8943390413116596,-0.014616815365323693,1.879722225946336,3.2013802174234254,-0.4258793049868149,0.0,1.879722225946336,1.8943390413116596,-0.014616815365323693,1.879722225946336,3.2013802174234254,-0.4258793049868149,0.0,1.879722225946336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0125644963346,71.62262648540546,66.59993232007334,0.730125644963346,0.11242130549415949,0.15745304954249445,40.5127848,288.09999968157933,52664.01748193454,1191.40415887861,0.46552793051196223,24.41910580254848,2026-05-16 16:49:00,72,57.40152233921551,64.51207441231048,57.96378107353545,65.48817278493503,61.93994308480698,64.26993770244016
AP0077,4,1.5790300754774034,25.0,False,3,2.017861194536983,-0.14718051111001462,1.870680683426968,3.12669995607999,-0.4138339293696436,0.0,1.870680683426968,2.017861194536983,-0.13232792991509046,1.8855332646218925,3.1320406900587474,-0.4138339293696436,0.0,1.8855332646218925,0.014852581194924497,7.611947862398805,0.4438399780257449,0.4438399780257449,0.0,0.8876799560514897,0.0,0.0,0.0,0.0,0.22191998901287244,0.22191998901287244,57.96378107353545,57.40152233921551,61.93994308480698,0.5796378107353546,0.19144491817432555,0.22891727109031995,40.01559039,287.70047848371865,52205.53715350701,1161.3857944223098,0.4668406144695366,25.121198187594633,2026-05-17 00:36:00,73,68.55464212762764,62.978082233421574,69.46175275786955,63.7127669157025,67.85958359635524,64.8997633405811
AP0078,4,45.22220756294419,50.0,False,1,3.01697350363401,-0.5021435316768781,2.5148299719571323,3.6480422276755897,-0.46269012039712276,0.0,2.5148299719571323,3.01697350363401,-0.41574627530894115,2.601227228325069,3.6147793825585253,-0.4518419214563161,0.0,2.601227228325069,0.08639725636793649,44.27859388856745,0.3374999999999999,0.3374999999999999,0.0,0.6749999999999998,0.25000000000000044,-0.25000000000000044,0.0,-0.5000000000000009,0.2937500000000002,0.2937500000000002,69.46175275786955,68.55464212762764,67.85958359635524,0.6946175275786955,0.12438944849979813,0.1809930239215064,40.01559039,287.70047848371865,52902.41716415153,1139.6959362959312,0.4575722980894493,25.063776516003493,2026-05-17 08:27:00,74,68.38656988346229,68.47060600554497,69.59159440477647,69.52667358132301,67.07604363369407,67.46781361502465
AP0079,4,80.03695849383305,25.0,False,3,2.192050484675644,0.3064859722177847,2.498536456893429,3.1265706875189703,-0.3757402601910718,0.0,2.498536456893429,2.3492315889057305,0.3143252184935512,2.663556807399282,3.167877848195242,-0.3726995632512167,0.0,2.663556807399282,0.16502035050585295,84.57292963424963,0.4249999999999998,0.4249999999999998,0.49999999999999983,0.34999999999999976,0.13771735192782059,-0.13771735192782059,-0.10876803718897428,-0.1666666666666669,0.2813586759639102,0.2813586759639102,69.59159440477647,68.38656988346229,67.07604363369407,0.6959159440477647,0.11641154742450922,0.18767250852772618,40.01559038999999,287.70047848371865,52725.590365968776,1120.4605134301396,0.4370929465399629,6.7675545974573295,2026-05-17 16:24:00,75,65.40929594366527,66.89793291356378,66.00034666524354,67.79597053501001,70.88721973426762,68.98163168398085
AP0080,4,55.1584486410913,50.0,False,2,1.945254590261202,0.478196161367356,2.423450751628558,3.566857479577714,-0.4545406525172357,0.0,2.423450751628558,2.0442378511171873,0.5045242042561087,2.5487620553732957,3.611917279557843,-0.4545406525172357,0.0,2.5487620553732957,0.12531130374473776,64.22204316917811,0.08165088579051356,0.08165088579051356,0.16330177158102713,0.0,0.27346765567782005,0.27346765567782005,0.37198730514347433,0.17494800621216577,0.1775592707341668,0.1775592707341668,66.00034666524354,65.40929594366527,70.88721973426762,0.6600034666524354,0.14068796758077157,0.19930856576679307,40.01559038999999,287.1931308754305,52346.13536699652,1122.9019125700377,0.4468800516142051,18.950994813405284,2026-05-18 00:28:00,76,68.3821075429745,66.89570174331988,69.31476919887791,67.65755793206073,66.39995775414715,68.64358874420739
AP0081,3,65.72878764599218,100.0,False,4,1.6729659670868278,0.14250007885278004,1.8154660459396077,2.968352113810135,-0.39047919012998816,0.0,1.8154660459396077,1.71480639364511,0.22479645500064407,1.939602848645754,3.0129895833197167,-0.39047919012998816,0.0,1.939602848645754,0.12413680270614624,63.62011138689995,0.14858228223199577,-0.14858228223199577,0.0,-0.22287342334799365,0.6825280633554945,0.6825280633554945,0.7142508567331507,0.6666666666666664,0.41555517279374515,0.41555517279374515,69.31476919887791,68.3821075429745,66.39995775414715,0.6931476919887791,0.12709045674433211,0.17976185126688876,40.01559038999999,287.1931308754305,52949.55176052669,1165.8104782458172,0.46350693054731257,25.927038535495154,2026-05-18 08:31:00,77,66.59204997348402,67.48707875822926,67.37416963669861,68.34446941778826,67.66144533448792,67.03070154431754
AP0082,3,64.11410478670825,66.66666666666666,False,1,2.046931178362594,0.25182070903204734,2.298751887394641,3.0627516244850654,-0.377092713583339,0.0,2.298751887394641,2.1372146143249275,0.3154450846683829,2.4526596989933105,3.0608690159414547,-0.3674425916126762,0.0,2.4526596989933105,0.1539078115986694,78.87775344431806,0.4944018072397935,-0.17226485942687333,0.2416027108596901,-1.0000000000000002,0.26375196300474013,-0.26375196300474013,-0.06229461117377688,-0.6666666666666666,0.3790768851222668,0.3790768851222668,67.37416963669861,66.59204997348402,67.66144533448792,0.6737416963669861,0.15674991651652223,0.16950838711649172,40.01559039,287.1931308754305,56026.53004617035,1164.6816866953845,0.4554940728669849,25.67492021156799,2026-05-18 16:26:00,78,66.40535933623725,66.49870465486063,66.68643359792155,67.03030161731007,73.47767102380801,70.56955817914798
AP0083,3,55.70684535318023,66.66666666666666,False,1,1.2774677926643918,0.424520189758171,1.7019879824225628,2.635811805223554,-0.3412826405089305,0.0,1.7019879824225628,1.3288255373426978,0.5255393827872907,1.8543649201299885,2.622752345136575,-0.32984054965214,0.0,1.8543649201299885,0.15237693770742577,78.09318057505571,0.4082433993096824,-0.19324410970086311,0.32249893441322897,-0.45111563175790914,0.40416693768019213,-0.2624997289864745,0.21250081304057641,-0.5,0.40620516849493726,0.40620516849493726,66.68643359792155,66.40535933623725,73.47767102380801,0.6668643359792155,0.13496342516216972,0.1981722388586149,40.01559038999999,287.1931308754305,55384.82566603666,1173.6930746375142,0.45221555124104346,28.340105250540805,2026-05-19 00:21:00,79,63.07716960270198,64.74126446946961,63.66807038669051,65.17725199230603,61.1745785606485,67.32612479222826
AP0084,4,76.74194260572301,100.0,False,4,2.2711783389672036,0.510096345165491,2.7812746841326943,2.7753121296964594,-0.2993614431676014,0.0,2.7812746841326943,2.353111691156765,0.5785756127346466,2.9316873038914117,2.8293979332774435,-0.2993614431676014,0.0,2.9316873038914117,0.15041261975871745,77.0864676263427,0.6326480257867552,-0.11735197421324431,-0.7499999999999994,0.5152960515735109,0.5833333333333341,0.5833333333333341,0.6666666666666684,0.4999999999999999,0.6079906795600447,0.6079906795600447,63.66807038669051,63.07716960270198,61.1745785606485,0.6366807038669051,0.16644460664878863,0.19687468948430628,40.01559039,287.1931308754305,55284.07517588542,1152.9862153490433,0.512191649660424,25.96214669598801,2026-05-19 08:52:00,80,67.05066332556247,65.06391646413222,67.82113835722257,65.74460437195654,73.5825140544748,67.37854630756165
AP0085,4,79.05839554983854,100.0,False,4,2.1118107943407147,0.03079797462493722,2.142608768965652,3.7285132430437566,-0.49883099543451237,0.0,2.142608768965652,2.1988721506144904,0.07464895688217232,2.273521107496663,3.7755870792649047,-0.49883099543451237,0.0,2.273521107496663,0.1309123385310107,67.09257349714298,0.6792911728941569,-0.4792911728941569,-0.30000000000000004,-0.6585823457883138,0.5055505512343454,0.5055505512343454,0.6777677691353574,0.33333333333333354,0.5924208620642512,0.5924208620642512,67.82113835722257,67.05066332556247,73.5825140544748,0.6782113835722257,0.15248798604639793,0.16930063038137635,40.83807624000001,287.1931308754305,53169.642954895426,1138.01909471013,0.4937416431402906,22.579827578908773,2026-05-19 16:24:00,81,62.566958876857086,64.80881110120978,63.23555160938662,65.52834498330459,65.81414761441746,69.69833083444612
AP0087,4,0.0,0.0,False,0,2.1314826509215847,-0.04136300662395939,2.090119644297625,2.9477006401481067,-0.370342224426669,0.0,2.090119644297625,2.1314826509215847,-0.04136300662395939,2.090119644297625,2.9477006401481067,-0.370342224426669,0.0,2.090119644297625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.23555160938662,62.566958876857086,65.81414761441746,0.6323555160938662,0.19050620950038594,0.17713827440574798,40.83807624000001,287.29884625368226,49879.913650676186,1098.6764720516562,0.4441671511041741,23.025846579895823,2026-05-20 08:56:00,82,67.49483932967502,65.03089910326605,69.49818852850008,66.36687006894334,76.90164396931094,71.3578957918642
AP0088,4,49.020585362174586,25.0,False,2,2.600421469330151,0.3333770372493785,2.93379850657953,3.6936285528425277,-0.44497214590184914,0.0,2.93379850657953,2.759647009987275,0.3333770372493785,3.093024047236654,3.750883331935345,-0.44497214590184914,0.0,3.093024047236654,0.15922554065712413,81.60308958677612,0.37500000000000044,0.37500000000000044,0.7500000000000009,0.0,0.009778146796565614,0.009778146796565614,0.019556293593131227,0.0,0.19238907339828304,0.19238907339828304,69.49818852850008,67.49483932967502,76.90164396931094,0.6949818852850007,0.1331585059215445,0.17185960879345463,40.83807624000001,287.29884625368226,49648.873586157366,1136.3594418405828,0.451106581688232,24.81816718928087,2026-05-20 16:40:00,83,70.05299225191753,68.77391579079628,71.00337900884242,70.25078376867125,71.79328321460846,74.3474635919597
AP0089,4,4.862826742809332,25.0,False,0,1.2729908421541765,-0.321265510751324,0.9517253314028525,3.140843201709871,-0.4719425063079994,0.0,0.9517253314028525,1.2729908421541765,-0.31841685501592076,0.9545739871382557,3.151618904248787,-0.473586920253104,0.0,0.9545739871382557,0.0028486557354031605,1.4599360643941197,0.25000000000000006,-0.25000000000000006,0.0,-0.5000000000000001,0.08333333333333315,0.08333333333333315,0.0,0.1666666666666663,0.1666666666666666,0.1666666666666666,71.00337900884242,70.05299225191753,71.79328321460846,0.7100337900884243,0.08379920921056655,0.20616700070100924,40.83807624000001,285.7074118814135,50511.577652184926,1090.6854257094724,0.45766312591586733,24.971546965348793,2026-05-21 00:13:00,84,69.9548462049045,70.00391922841101,71.35091344142262,71.17714622513252,69.83042645054556,70.81185483257701
AP0090,4,110.20616269025807,75.0,False,3,1.9024545666642736,-0.13799983268046168,1.764454733983812,2.707889124039285,-0.3496494776327585,0.0,1.764454733983812,2.0912380631182614,-0.12303509111093393,1.9682029720073273,2.7598132980337224,-0.3460507921328634,0.0,1.9682029720073273,0.20374823802351538,104.42097198705163,0.5499999999999999,0.5499999999999999,0.49999999999999983,0.6000000000000001,0.17844025842664815,-0.15002339232809875,0.028416866098549393,-0.3284636507547469,0.36422012921332403,0.36422012921332403,71.35091344142262,69.9548462049045,69.83042645054556,0.7135091344142261,0.12081729864679958,0.16567356693897434,40.83807624000001,285.7074118814135,49147.057728919084,1070.6165770486539,0.44509711156351855,22.333755838728838,2026-05-21 09:09:00,85,68.58277332677757,69.26880976584104,69.99098374086337,70.670948591143,67.31092478646873,68.57067561850715
AP0091,4,22.476856422662735,25.0,False,3,2.950932682359249,0.8209570527837914,3.77188973514304,3.796608005596747,-0.4115178780863347,0.0,3.77188973514304,3.033926807589509,0.8357575335793712,3.8696843411688806,3.8364319185368325,-0.4123034845753527,0.0,3.8696843411688806,0.09779460602584056,50.11973558824329,0.6021783861692187,0.6021783861692187,0.2806394653266018,0.9237173070118356,0.03493732252399607,0.03493732252399607,0.06987464504799214,0.0,0.3185578543466074,0.3185578543466074,69.99098374086337,68.58277332677757,67.31092478646873,0.6999098374086337,0.13672685574862534,0.1633633068427411,40.83807624000001,285.7074118814135,49242.46711087103,1081.922803880067,0.4498461087939244,22.679513693715542,2026-05-21 16:42:00,86,63.853680311481114,66.21822681912934,64.26531004804194,67.12814689445266,67.13474349853956,67.22283414250415
AP0092,4,75.57150454156096,100.0,False,2,1.8679315128353302,-0.027517188171077872,1.8404143246642524,2.6775983785010493,-0.33993539429185926,0.0,1.8404143246642524,1.992767385566043,0.009254066325012314,2.0020214518910553,2.7357095353607415,-0.33993539429185926,0.0,2.0020214518910553,0.16160712722680293,82.8236527037365,0.715582482029995,-0.4096942318076595,0.18061153638468094,-0.9999999999999999,0.457598472618168,0.457598472618168,0.5818636119030027,0.3333333333333332,0.5865904773240815,0.5865904773240815,64.26531004804194,63.853680311481114,67.13474349853956,0.6426531004804193,0.14450539714113395,0.2128415023784466,40.83807624000001,285.03208862608784,49739.55102804022,1058.812367620985,0.4570361660460067,24.137898614532293,2026-05-22 00:05:00,87,71.14027124610894,67.49697577879502,72.26241251796098,68.26386128300146,69.61262854170336,68.37368602012145
AP0093,4,94.58056781161044,50.0,False,3,2.5582321047571295,0.3485811876294386,2.9068132923865684,3.1288547848812955,-0.3513683774667244,0.0,2.9068132923865684,2.7200467290865897,0.3559177798956966,3.0759645089822865,3.1533730201628014,-0.3452460086657938,0.0,3.0759645089822865,0.16915121659571808,86.68999850530551,0.3929065373904341,0.3929065373904341,0.49999999999999983,0.2858130747808683,0.2747647990003331,-0.2747647990003331,-0.3828629313339994,-0.1666666666666669,0.3338356681953836,0.3338356681953836,72.26241251796098,71.14027124610894,69.61262854170336,0.7226241251796098,0.08486404986974624,0.19251182495064403,40.83807624000001,285.03208862608784,49773.84237005595,1122.7955121839784,0.45715377455182765,23.208578882718882,2026-05-22 08:44:00,88,69.36246750256105,70.25136937433498,70.57812258923136,71.42026755359618,69.74643177413017,69.67953015791676
AP0094,2,37.802871131703455,50.0,False,4,1.008427360184775,0.10263298494112441,1.1110603451258996,1.9031025454884565,-0.2535555248653382,0.0,1.1110603451258996,1.0670068160774202,0.10263298494112441,1.1696398010185447,1.9241667151729747,-0.2535555248653382,0.0,1.1696398010185447,0.05857945589264513,30.02197114498063,0.49999999999999994,-0.49999999999999994,-0.9999999999999999,0.0,0.5,0.5,1.0,0.0,0.5,0.5,70.57812258923136,69.36246750256105,69.74643177413017,0.7057812258923135,0.11652391143176881,0.17769486267591758,40.83807624000001,285.03208862608784,46533.76405707139,1102.294789255957,0.47514976528950115,23.25179133016272,2026-05-22 16:30:00,89,61.74139192309872,65.55192971282989,62.04554851238651,66.31183555080894,72.03736335197623,70.89189756305319
AP0095,4,0.14752955760801,0.0,False,2,1.1428483300144312,0.31151826069221866,1.4543665907066499,2.987118635578467,-0.4155401859545026,0.0,1.4543665907066499,1.143563959888074,0.31151826069221866,1.4550822205802927,2.9873759638322044,-0.4155401859545026,0.0,1.4550822205802927,0.0007156298736428202,0.36676031024194533,0.012500000000000133,-0.012500000000000133,-0.025000000000000265,0.0,0.02485828311615091,0.02485828311615091,0.04971656623230182,0.0,0.01867914155807552,0.01867914155807552,62.04554851238651,61.74139192309872,72.03736335197623,0.6204554851238651,0.12326208830782912,0.25628242656830574,40.83807624000001,285.03208862608784,47001.99788624153,1066.2104856884448,0.47535327003995015,23.45278869015179,2026-05-22 23:53:00,90,67.17186007645331,64.45662599977601,67.9505495925716,64.99804905247906,65.00942946460091,68.52339640828856
AP0096,4,67.98362795858247,25.0,False,3,2.496158092127017,0.3589766263502194,2.8551347184772364,3.2580593988076147,-0.3762903580006428,0.0,2.8551347184772364,2.636800825700058,0.3589766263502194,2.9957774520502776,3.2836032984581456,-0.37206964635125406,0.0,2.9957774520502776,0.14064273357304113,72.07940095618358,0.24999999999999992,0.24999999999999992,0.49999999999999983,0.0,0.18770257913705776,-0.18770257913705776,-0.3754051582741155,0.0,0.21885128956852884,0.21885128956852884,67.9505495925716,67.17186007645331,65.00942946460091,0.679505495925716,0.1422175434147238,0.17827696065956017,40.83807624000001,285.03208862608784,48218.05122450544,1093.801438306028,0.4622493674312567,24.413378678496308,2026-05-23 07:41:00,91,57.27013630574783,62.22099819110058,58.327159013340165,63.138854302955885,63.26252553774237,64.13597750117164
AP0097,3,26.14659394246598,66.66666666666666,False,0,0.9353060983570646,0.7182784214233993,1.653584519780464,1.8848044768945775,-0.21757230802266142,0.0,1.653584519780464,0.9387996353836147,0.7255844528082911,1.6643840881919056,1.925656354959035,-0.22380646284739747,0.0,1.6643840881919056,0.010799568411441696,5.534778810863869,0.3999999999999999,-0.3999999999999999,-0.1999999999999998,-0.5,0.3333333333333334,0.3333333333333334,0.33333333333333287,0.33333333333333365,0.3666666666666667,0.3666666666666667,58.327159013340165,57.27013630574783,63.26252553774237,0.5832715901334017,0.11241695080921424,0.3043114590573841,40.11343322,285.03208862608784,41704.879430176385,1125.3281733181789,0.18153246029457965,2.071211462594122,2026-05-23 15:22:00,92,62.19428718295218,59.73221174435001,62.977905463743305,60.65253223854174,65.38080398350426,64.32166476062332
AP0098,4,29.79787427912867,75.0,False,4,1.1873125167995922,-1.125770326724952,0.061542190074640235,2.048688667152996,-0.34174690539076236,0.0,0.061542190074640235,1.206942689970725,-1.057291059155796,0.14965163081492883,2.080371313949216,-0.34174690539076236,0.0,0.14965163081492883,0.08810944074028859,45.1560883793979,0.4374999999999997,0.4374999999999997,0.19999999999999968,0.6749999999999998,0.32004603186822883,0.32004603186822883,0.14009206373645716,0.5000000000000004,0.3787730159341143,0.3787730159341143,62.977905463743305,62.19428718295218,65.38080398350426,0.629779054637433,0.1683502312491344,0.2018707141134327,40.11343322,284.86787887502146,41786.63818036409,1074.043682706655,0.1840471106751293,2.2244734183099597,2026-05-23 23:11:00,93,67.741977420962,64.9681323019571,68.24650370012404,65.61220458193367,80.5813127589205,72.98105837121238
AP0099,2,37.74846954157158,50.0,False,3,1.3442456478782765,-0.20276268993544128,1.1414829579428352,1.6017939232520653,-0.2008998632991492,0.0,1.1414829579428352,1.4144645134234315,-0.20276268993544128,1.2117018234879902,1.5937076819907028,-0.1952783214045292,0.0,1.2117018234879902,0.070218865545155,35.98716859189194,0.23241451209204445,0.23241451209204445,0.4648290241840889,0.0,0.5,-0.5,-1.0,0.0,0.3662072560460222,0.3662072560460222,68.24650370012404,67.741977420962,80.5813127589205,0.6824650370012404,0.12380389299155778,0.19373107000720186,40.11343322,284.8313878192289,42312.738316894065,1073.3649355154187,0.18256182529912254,2.7880213201175104,2026-05-24 06:19:00,94,68.00737328574324,67.87467535335261,69.27353245216207,68.76001807614306,65.67906342793384,73.13018809342717
AP0100,4,57.515046239038355,50.0,False,1,3.3445592596336273,0.7804333341194051,4.124992593753032,3.2654041894239434,-0.300527395730663,0.0,4.124992593753032,3.3445592596336273,0.8998438931637539,4.244403152797381,3.2133608321133074,-0.2845103045848775,0.0,4.244403152797381,0.11941055904434883,61.19791151022878,0.17872783385088564,-0.17872783385088564,0.0,-0.3574556677017713,0.34142592265513266,-0.34142592265513266,0.0,-0.6828518453102653,0.2600768782530092,0.2600768782530092,69.27353245216207,68.00737328574324,65.67906342793384,0.6927353245216208,0.1431237177648965,0.16414095771348278,40.11343322,284.8313878192289,48287.47297043742,1096.3384736737328,0.47393552029369673,25.44557251469248,2026-05-24 13:29:00,95,65.65090617396629,66.82913972985477,66.5706281446838,67.92208029842294,66.75876793296183,66.21891568044784
AP0101,4,66.74697652686177,75.0,False,1,3.0235259156751315,-0.017446577637047718,3.006079338038084,3.2538911964160606,-0.36643448886141883,0.0,3.006079338038084,3.094779673209717,0.04330060846352571,3.138080281673243,3.200473711376487,-0.34942221819979147,0.0,3.138080281673243,0.13200094363515902,67.65048361301899,0.4171086479435788,0.11710864794357942,-0.2407827041128412,0.47500000000000003,0.3921461978609432,-0.3921461978609432,-0.45095906238855366,-0.3333333333333327,0.404627422902261,0.404627422902261,66.5706281446838,65.65090617396629,66.75876793296183,0.6657062814468379,0.17130481013505733,0.1629889084181047,40.11343322,284.8024547953325,48695.566150418796,1107.9128138493245,0.4891908483436986,24.82118668144655,2026-05-24 21:10:00,96,68.34069887713703,66.99580252555165,69.21493902604699,67.8927835853654,67.84663352193635,67.30270072744909
AP0102,1,81.87418041483079,100.0,False,2,1.3981108743851502,0.0,1.3981108743851502,1.8917347612276645,-0.2342323812930179,0.0,1.3981108743851502,1.5590675932118303,0.0,1.5590675932118303,1.9496120423591567,-0.2342323812930179,0.0,1.5590675932118303,0.16095671882668006,82.49031839867352,1.0000000000000009,1.0000000000000009,1.0000000000000009,,0.42866271780088666,0.42866271780088666,0.42866271780088666,,0.7143313589004437,0.7143313589004437,69.21493902604699,68.34069887713703,67.84663352193635,0.69214939026047,0.11289255471536089,0.1949580550241691,40.11343322,284.7783439420854,49073.20860545738,1084.3638758223399,0.4885039439118864,25.87343918698254,2026-05-25 04:50:00,97,69.24932266662927,68.79501077188314,70.27804856385265,69.74649379494983,67.89673691771856,67.87168521982746
AP0103,2,0.0,0.0,False,0,1.382755768994064,0.0,1.382755768994064,1.992564880658647,-0.2521668758139964,0.0,1.382755768994064,1.382755768994064,0.0,1.382755768994064,1.992564880658647,-0.2521668758139964,0.0,1.382755768994064,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,70.27804856385265,69.24932266662927,67.89673691771856,0.7027804856385265,0.1135559599709368,0.1836635543905367,40.11343322,284.7783439420854,47429.083431543004,1072.8079606860722,0.39982465623897395,19.655904746965497,2026-05-25 12:39:00,98,62.10984481094542,65.67958373878734,63.119763101629005,66.69890583274082,63.69402157005183,65.7953792438852
AP0104,4,31.432425180460044,100.0,False,2,1.6124261989442459,0.12083943380570032,1.733265632749946,2.8088644527776188,-0.3685686000113158,0.0,1.733265632749946,1.6389839936937884,0.17466047515618077,1.8136444688499693,2.8377673064633515,-0.3685686000113158,0.0,1.8136444688499693,0.08037883610002328,41.19415350126193,0.47499999999999976,0.3999999999999999,0.024999999999999814,0.7749999999999999,0.30953805953039293,0.30953805953039293,0.2857427857274526,0.3333333333333332,0.39226902976519634,0.39226902976519634,63.119763101629005,62.10984481094542,63.69402157005183,0.63119763101629,0.19647689080209443,0.17232547818161556,40.11343322,284.0350818309193,47838.33592056732,1082.37598355357,0.4121257684841228,19.795446828118976,2026-05-25 20:20:00,99,68.07043434810971,65.09013957952757,69.0643554002944,66.09205925096171,69.54700039798003,66.62051098401594
AP0105,4,15.417182288290292,50.0,False,3,2.94142496574341,-0.06822000186965407,2.8732049638737562,3.108950087333954,-0.35004970666416646,0.0,2.8732049638737562,3.0357244437845314,-0.06822000186965407,2.9675044419148775,3.1301946196475074,-0.3479141339919122,0.0,2.9675044419148775,0.09429947804112127,48.32848249607465,0.35066239748131534,0.35066239748131534,0.7013247949626307,0.0,0.08449349487243071,-0.08449349487243071,-0.16898698974486143,0.0,0.21757794617687304,0.21757794617687304,69.0643554002944,68.07043434810971,69.54700039798003,0.6906435540029441,0.12760228788210942,0.1817541581149464,39.4006275,283.14316729751994,45903.460706160426,1090.0051924843685,0.3938059925573944,19.056804340963552,2026-05-26 03:48:00,100,67.17760387452252,67.62401911131612,67.6954478007303,68.37990160051235,73.32948553261873,71.43824296529938
AP0106,4,68.28499407420367,75.0,False,1,3.267272212016276,0.7168472243712188,3.9841194363874943,4.01576651105497,-0.4356062992406542,0.0,3.9841194363874943,3.3299131509712847,0.8082361843469322,4.138149335318217,3.938420667094069,-0.4132231020706269,0.0,4.138149335318217,0.15402989893072272,78.9403232019954,0.07262497375427998,0.07126431835427655,-0.001360655400003424,0.14388929210855653,0.5159937540071191,-0.5159937540071191,-0.5319875080142382,-0.5,0.29430936388069956,0.29430936388069956,67.6954478007303,67.17760387452252,73.32948553261873,0.6769544780073031,0.12178926482728442,0.20125625716541246,39.4006275,283.14316729751994,46018.7600593342,1094.1079152411723,0.40087325673488367,18.911860551082718,2026-05-26 11:34:00,101,67.5915418532535,67.38457286388801,68.37984972223518,68.03764876148274,74.73721283681844,74.03334918471859
AP0107,4,67.45593055298619,50.0,False,4,1.7541765296415583,0.3036328322161144,2.057809361857673,2.974431314216981,-0.3768091550517606,0.0,2.057809361857673,1.7541765296415583,0.4130309405052456,2.167207470146804,3.0137690014838383,-0.3768091550517606,0.0,2.167207470146804,0.1093981082891311,56.06653049817969,0.5000000000000002,-0.5000000000000002,0.0,-1.0000000000000004,0.42503592853373007,0.42503592853373007,0.0,0.8500718570674601,0.46251796426686514,0.46251796426686514,68.37984972223518,67.5915418532535,74.73721283681844,0.6837984972223518,0.13869490189926387,0.1775066008783845,39.4006275,282.27078980022185,45243.753033484754,1122.6538684297482,0.3919119772531038,18.76389565917063,2026-05-26 19:40:00,102,71.2406149621665,69.41607840771,72.60709805321838,70.49347388772678,76.83114004378601,75.78417644030222
AP0108,4,51.12684648018669,75.0,False,1,2.0297944808478356,0.5180533251745618,2.5478478060223972,3.591391438225572,-0.4511347346565086,0.0,2.5478478060223972,2.1612554964456665,0.5499322359211715,2.7111877323668376,3.598958028869119,-0.4425061256986661,0.0,2.7111877323668376,0.1633399263444404,83.7117122515257,0.5268255081116735,0.22230501064247626,0.7491305187541497,-0.3045204974691972,0.22299560058125123,-0.22299560058125123,-0.29335882191268836,-0.15263237924981407,0.37491055434646237,0.37491055434646237,72.60709805321838,71.2406149621665,76.83114004378601,0.7260709805321838,0.08508845228383212,0.18884056718398418,39.4006275,280.74412917995005,45857.656127347276,1050.4552958176146,0.3842571548501983,18.566964306049005,2026-05-27 02:45:00,103,73.70356116512347,72.47208806364499,75.2440608247891,73.92557943900374,73.69685732994002,75.263998686863
