subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
LOCKBOX,rendimiento_proxy_batch,dist_total,63,-0.3230303740737309,-1.5270223003959202,0.8809615522484583,0.5989873845246665,,-0.1533136742915448,0.23028348140565752,0.04769051999977625
LOCKBOX,rendimiento_proxy_batch,uplift_batch_pp,63,0.4702233541897449,-0.7971023128588344,1.7375490212383242,0.4670930002424958,,0.14576222429506713,0.2543344663966248,0.05483215192762114
LOCKBOX,recuperacion_refinada_pct_next,dist_Reducción_tasa_feed_Carbon_kg_min,62,0.14205536916164152,-0.722897913995994,1.0070086523192772,0.7475328803318515,,-0.014559194513531135,0.9105759485356197,-0.05214113217617533
LOCKBOX,recuperacion_refinada_pct_next,dir_Reducción_tasa_feed_Carbon_kg_min,62,-0.5049129221685578,-1.6294714604195235,0.619645616082408,0.3788594882163836,,-0.06845813132590697,0.5970199786222359,-0.03782100278296907
LOCKBOX,recuperacion_refinada_pct_next,dir_R_temprano_tasa_feed_Carbon_kg_min,60,0.3762344319838994,-0.8264639842367473,1.5789328482045462,0.5397928828803691,,0.1135221896876524,0.3877868052181496,-0.054455667363092486
LOCKBOX,recuperacion_refinada_pct_next,dir_R_tardio_tasa_feed_Carbon_kg_min,60,-0.2292141120588882,-1.2745857850609044,0.816157560943128,0.6673754701447505,,-0.0629915519982296,0.6325493770627089,-0.05691230733838881
LOCKBOX,recuperacion_refinada_pct_next,dist_Reducción_tasa_gn_nm3_min,62,-0.5506900641928307,-2.4667299560766827,1.3653498276910214,0.5732208745022518,,-0.1307419919788353,0.31112291178754337,-0.03566095913977563
LOCKBOX,recuperacion_refinada_pct_next,dir_Reducción_tasa_gn_nm3_min,62,0.08499221590945427,-1.3806945091325349,1.5506789409514434,0.9095117959018111,,-0.12843505608808153,0.3198113757864957,-0.05304203739687385
LOCKBOX,recuperacion_refinada_pct_next,dir_R_temprano_tasa_gn_nm3_min,57,0.4185616105567009,-1.118486961622711,1.955610182736113,0.5935298143696328,,0.09542765815717466,0.48011639573633125,-0.017154958092278294
LOCKBOX,recuperacion_refinada_pct_next,dir_R_tardio_tasa_gn_nm3_min,61,-0.07038489034319859,-1.260858362919095,1.120088582232698,0.9077477903028731,,-0.0011147550749327144,0.9931970033724933,-0.0469613046845343
LOCKBOX,recuperacion_refinada_pct_next,dist_R,62,-0.4685048081995511,-1.6528529068461713,0.7158432904470691,0.4381487072848511,,-0.07892035220042805,0.5420438841760381,-0.03909407305315482
LOCKBOX,recuperacion_refinada_pct_next,dist_total,62,-0.7517296768440209,-1.9017351465380534,0.3982757928500116,0.20013072870405435,,-0.2127766196641307,0.09683766002810693,-0.015716371456624856
LOCKBOX,recuperacion_refinada_pct_next,uplift_batch_pp,62,0.03882650292632242,-1.1791192496219696,1.2567722554746144,0.950179740644659,,0.0540016563189326,0.6767804936461302,-0.05341359230189324
LOCKBOX,recuperacion_refinada_pct_media2,dist_Reducción_tasa_feed_Carbon_kg_min,62,0.1388684706586576,-0.48046359011944995,0.7582005314367651,0.6603217866641096,,0.01753148681906171,0.89241888273382,0.08979202144092935
LOCKBOX,recuperacion_refinada_pct_media2,dir_Reducción_tasa_feed_Carbon_kg_min,62,-0.8702012542590909,-1.5758858345919995,-0.1645166739261823,0.015653679117609436,,-0.2595146498105297,0.041662408546509426,0.17857955676371529
LOCKBOX,recuperacion_refinada_pct_media2,dir_R_temprano_tasa_feed_Carbon_kg_min,60,0.0794054601690165,-0.7485304145650458,0.9073413349030788,0.8508956845715872,,-0.009753355173466734,0.9410409109974295,0.05389097162923484
LOCKBOX,recuperacion_refinada_pct_media2,dir_R_tardio_tasa_feed_Carbon_kg_min,60,-0.018700385679367493,-0.7818986114731821,0.7444978401144471,0.9616968535063981,,0.056345914862257686,0.6689333809160517,0.11498069363774166
LOCKBOX,recuperacion_refinada_pct_media2,dist_Reducción_tasa_gn_nm3_min,62,0.19195192033982633,-1.000910301730899,1.3848141424105516,0.7524642637854906,,-0.06038142364927224,0.6410767776924411,0.09148511376025581
LOCKBOX,recuperacion_refinada_pct_media2,dir_Reducción_tasa_gn_nm3_min,62,-0.08169603714772822,-0.9967032481625059,0.8333111738670494,0.8610839027962339,,-0.12208760871914713,0.3445070331829667,0.0880752270677253
LOCKBOX,recuperacion_refinada_pct_media2,dir_R_temprano_tasa_gn_nm3_min,57,0.3453423663348194,-0.5389535849395221,1.2296383176091608,0.4440209532597851,,0.14122252614807512,0.29470864175821254,0.08728371280674097
LOCKBOX,recuperacion_refinada_pct_media2,dir_R_tardio_tasa_gn_nm3_min,61,-0.018936062167855518,-1.0124271568187562,0.9745550324830451,0.9702002349304801,,0.057309844236925436,0.6608752261861516,0.08623828839239067
LOCKBOX,recuperacion_refinada_pct_media2,dist_R,62,-0.2623213892928159,-1.0020458792724791,0.4774031006868473,0.487028230028716,,-0.0859107299948177,0.5067388218664823,0.09609264769707027
LOCKBOX,recuperacion_refinada_pct_media2,dist_total,62,-0.5205355341581457,-1.371018731789841,0.32994766347354976,0.23029872156803877,,-0.28868175153672376,0.02287565203129321,0.1227597178977351
LOCKBOX,recuperacion_refinada_pct_media2,uplift_batch_pp,62,0.40307483761862645,-0.30852675138317004,1.114676426620423,0.26691764735248336,,0.1904693934090202,0.1381147110320918,0.10682726130515896
LOCKBOX,f_dross,dist_Reducción_tasa_feed_Carbon_kg_min,63,-0.000744974393228316,-0.010504394564861984,0.009014445778405353,0.8810710142341868,,-0.029217584386187143,0.8201811865710869,0.04051525515717247
LOCKBOX,f_dross,dir_Reducción_tasa_feed_Carbon_kg_min,63,0.00729243875696348,-0.004302741637315061,0.01888761915124202,0.21770256863619386,,0.1782746776655146,0.16214237934084022,0.07904641893837949
LOCKBOX,f_dross,dir_R_temprano_tasa_feed_Carbon_kg_min,61,0.0029664759955393165,-0.008467870113229085,0.01440082210430772,0.611113707765176,,0.070639405688717,0.5885253451481031,0.051081412630413436
LOCKBOX,f_dross,dir_R_tardio_tasa_feed_Carbon_kg_min,61,-5.269944667556755e-05,-0.010695820300592535,0.0105904214072414,0.9922568370814213,,-0.04939960593679854,0.7053768267142303,0.021367717364314753
LOCKBOX,f_dross,dist_Reducción_tasa_gn_nm3_min,63,-0.011267627569437855,-0.0194489659150243,-0.0030862892238514086,0.006947893183402711,,-0.13449860915653788,0.29327864194398745,0.13044880603489994
LOCKBOX,f_dross,dir_Reducción_tasa_gn_nm3_min,63,-0.0010145501729609415,-0.013475433697227665,0.01144633335130578,0.8732135780701391,,0.1342009651093702,0.29435798791150564,0.04085892324225082
LOCKBOX,f_dross,dir_R_temprano_tasa_gn_nm3_min,58,-0.004816929508135754,-0.017058175752744063,0.007424316736472556,0.4405613195384023,,-0.16050219130149262,0.22875944080069835,0.0038437049449991934
LOCKBOX,f_dross,dir_R_tardio_tasa_gn_nm3_min,62,-0.0018096348394841945,-0.01488518971107321,0.011265920032104821,0.7861943569157024,,-0.0892312185533949,0.49039152666989716,0.028002800912980574
LOCKBOX,f_dross,dist_R,63,0.00010178714447932596,-0.00927943129508239,0.009483005584041044,0.9830336234267467,,-0.022420185152434654,0.8615408645890661,0.04007682348231134
LOCKBOX,f_dross,dist_total,63,-0.0004339470220892697,-0.009676509099339455,0.008808615055160915,0.9266804324515661,,0.06642390092443086,0.6049903269873178,0.04021862641426477
LOCKBOX,f_dross,uplift_batch_pp,63,-0.007768495543125661,-0.017387918394265036,0.001850927308013714,0.11345878527849843,,-0.21502393126912978,0.09057316756264193,0.08616018437950679
LOCKBOX,f_polvo,dist_Reducción_tasa_feed_Carbon_kg_min,63,-7.66535166950035e-05,-0.007392043741817043,0.007238736708427037,0.9836147825090074,,0.038796726678782596,0.7627384569948561,0.012790912521456144
LOCKBOX,f_polvo,dir_Reducción_tasa_feed_Carbon_kg_min,63,0.005855471557513288,-0.0032423330978170947,0.014953276212843671,0.20714329320279734,,0.2402183899105247,0.057912021552571025,0.05422294784648973
