Batch,fase,orden_escalon_fase,estado_recomendacion,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_dT_hist,pred_dT_rec,dT_sd_rep_hist,dT_sd_rep_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__m8_dosis,rec_derivada__m8_dosis,hist_derivada__m8_exceso_C_pos,rec_derivada__m8_exceso_C_pos,hist_derivada__Cx_sn_v6,rec_derivada__Cx_sn_v6,hist_derivada__Cx_sn_F6,rec_derivada__Cx_sn_F6,sd_orden__tasa_feed_Carbon_kg_min,pred_sn_dep_hist,pred_sn_dep_rec,pred_feo_ret_hist,pred_feo_ret_rec,sn_dep_sd_rep_hist,sn_dep_sd_rep_rec,feo_ret_sd_rep_hist,feo_ret_sd_rep_rec,sd_orden__tasa_gn_nm3_min,fold,es_lockbox
AP0007,Fusión,1,sin_recomendacion:orden,0.6848847565026721,21.4004,0.5548771882140003,,1230.3118980188292,1233.8755195657084,1233.8755195657084,0.23905740533984385,0.23905740533984385,-96.66504778261539,-96.66504778261539,0.0,1.5397416554388546,1.5397416554388546,0.25159574508201393,0.25159574508201393,0.0,0.0,-0.0,-0.0,-96.66504778261539,-96.66504778261539,0.0,0.0,-0.0,-0.0,35.0,35.0,292.2298158998843,292.2298158998843,1.278554116600844e-22,1.278554116600844e-22,55.16607010452829,55.16607010452829,2.6015134870283592e-23,2.6015134870283592e-23,0.004872745165118464,0.004872745165118464,50.77022117332176,50.77022117332176,33.441975120261866,33.441975120261866,25.104977794828873,25.104977794828873,33.661041821676584,33.661041821676584,122.47715750558037,122.47715750558037,18.26587815202095,18.26587815202095,0.17309558644344056,0.17309558644344056,0.0,0.0,46.33041949366117,46.33041949366117,,,5.676698342278991,,,,,,,,,,1,False
AP0007,Fusión,2,sin_recomendacion:receta,0.6027506365556934,24.6101,0.49764573497149106,,1227.395208797906,1234.0497797416388,1234.0497797416388,0.2939288409607966,0.2939288409607966,-120.25166807552017,-120.25166807552017,0.0,3.737881722809652,3.737881722809652,0.08880354331930933,0.08880354331930933,0.0,0.0,-0.0,-0.0,-120.25166807552017,-120.25166807552017,0.0,0.0,-0.0,-0.0,40.0,40.0,292.4856294461382,292.4856294461382,1.278554116600844e-22,1.278554116600844e-22,55.149918024326745,55.149918024326745,2.601513487028359e-23,2.601513487028359e-23,0.005646661093564537,0.005646661093564537,50.85531035632622,50.85531035632622,37.78863793349847,37.78863793349847,25.59228071424696,25.59228071424696,34.909138378567164,34.909138378567164,122.9395784166124,122.9395784166124,18.64212206036404,18.64212206036404,0.15068939094918646,0.15068939094918646,0.0,0.0,146.70844255850338,146.70844255850338,,,7.333012552389768,,,,,,,,,,1,False
AP0007,Fusión,3,sin_recomendacion:soporte,0.6169747831887098,23.9874,0.4022464129664625,,1215.276891449091,1222.0433837043304,1222.0433837043304,0.2687236146275403,0.2687236146275403,-147.44996230780538,-147.44996230780538,0.0,-5.351825093575667,-5.351825093575667,0.1649401350239301,0.1649401350239301,0.0,0.0,-0.0,-0.0,-147.44996230780538,-147.44996230780538,0.0,0.0,-0.0,-0.0,45.0,45.0,292.6270875792573,292.6270875792573,1.278554116600844e-22,1.278554116600844e-22,47.64421194113689,47.64421194113689,0.17233765868042256,0.17233765868042256,0.0007344095173470702,0.0007344095173470702,50.89063844542572,50.89063844542572,42.701589744678444,42.701589744678444,25.981009852753253,25.981009852753253,36.21560462458217,36.21560462458217,123.19701380014716,123.19701380014716,19.48530460226434,19.48530460226434,0.14990159915747864,0.14990159915747864,0.0,0.0,260.4100849405032,260.4100849405032,,,8.048263064173536,,,,,,,,,,1,False
AP0007,Fusión,4,sin_recomendacion:soporte,0.6213481344529537,23.794,0.41412707127960824,,1202.7180665871617,1207.0470435517993,1207.0470435517993,0.2106811746720371,0.2106811746720371,-167.86706337246116,-167.86706337246116,0.0,-8.229847897291698,-8.229847897291698,0.07462409200237702,0.07462409200237702,0.0,0.0,-0.0,-0.0,-167.86706337246116,-167.86706337246116,0.0,0.0,-0.0,-0.0,50.0,50.0,274.8250789365708,274.8250789365708,1.2785541166008437e-22,1.2785541166008437e-22,50.3694972463682,50.3694972463682,5.492949661964755e-23,5.492949661964755e-23,0.0021763902154977107,0.0021763902154977107,47.81639184847236,47.81639184847236,44.1354297177453,44.1354297177453,26.22049474419488,26.22049474419488,36.39549392361111,36.39549392361111,122.78469479709202,122.78469479709202,18.571904225352032,18.571904225352032,0.1400920877296916,0.1400920877296916,0.0,0.0,378.3940104948005,378.3940104948005,,,7.251547691509291,,,,,,,,,,1,False
AP0007,Fusión,5,sin_recomendacion:soporte,0.6508841279436571,22.4163,0.38979447954687907,,1191.0921081963083,1195.1211025963617,1195.1211025963617,0.19822403969833788,0.19822403969833788,-190.75954948282035,-190.75954948282035,0.0,-7.596963990800063,-7.596963990800063,0.5237992516930685,0.5237992516930685,0.0,0.0,-0.0,-0.0,-190.75954948282035,-190.75954948282035,0.0,0.0,-0.0,-0.0,55.0,55.0,292.2188552129836,292.2188552129836,1.278554116600844e-22,1.278554116600844e-22,54.605794924781456,54.605794924781456,9.217011436665913e-23,9.217011436665913e-23,0.007521881815046073,0.007521881815046073,50.85042397635324,50.85042397635324,45.93490738641649,45.93490738641649,26.609183373108216,26.609183373108216,37.333457462811715,37.333457462811715,122.3930823370423,122.3930823370423,18.44783785679058,18.44783785679058,0.13408840072283584,0.13408840072283584,0.0,0.0,478.22634746584936,478.22634746584936,,,5.040948136870069,,,,,,,,,,1,False
AP0007,Fusión,6,sin_recomendacion:soporte,0.6664344191046682,21.6705,0.6257433777854877,,1174.2077339153514,1190.699911850894,1190.699911850894,0.013983117339826906,0.013983117339826906,-207.90210938025083,-207.90210938025083,0.0,-0.39219634541433024,-0.39219634541433024,2.550501085303375,2.550501085303375,0.0,0.0,-0.0,-0.0,-207.90210938025083,-207.90210938025083,0.0,0.0,-0.0,-0.0,64.0,64.0,257.01049448732323,257.01049448732323,1.278554116600844e-22,1.278554116600844e-22,51.378683268797566,51.378683268797566,9.190474523283662e-23,9.190474523283662e-23,0.0028314833068544295,0.0028314833068544295,41.16548617217368,41.16548617217368,48.06979458684222,48.06979458684222,17.901718727068342,17.901718727068342,30.79291679122578,30.79291679122578,120.59202249641093,120.59202249641093,56.7370216542947,56.7370216542947,0.1429987240460521,0.1429987240460521,0.0,0.0,613.3395897609873,613.3395897609873,,,6.108703409970663,,,,,,,,,,1,False
AP0007,Reducción,0,sin_recomendacion:soporte,0.7438460075779266,17.6383,1.675483612652539,-0.15555272018540628,1167.4799583187819,1162.562393508642,1162.562393508642,0.008597142483477137,0.008597142483477137,1175.466889409033,1175.466889409033,0.0,-11.645340406709451,-11.645340406709451,2.288482772454291,2.288482772454291,2007.0803313754056,2007.0803313754056,-661.0173038484451,-661.0173038484451,-70.51867857994893,-70.51867857994893,-100.07745953797843,-100.07745953797843,-0.0,-0.0,30.0,30.0,,,,,,,2.3765913919606245e-23,2.3765913919606245e-23,4.312302015962139e-05,4.312302015962139e-05,,,38.302771783644154,38.302771783644154,8.672174584424052,8.672174584424052,17.531879261670156,17.531879261670156,90.75695643720805,90.75695643720805,110.96692506170278,110.96692506170278,0.09169683830789184,0.09169683830789184,0.0,0.0,479.98459490516416,479.98459490516416,479.98459490516416,479.98459490516416,6.822757597691399,1.4082180169445317,1.4082180169445317,-0.07821017838874716,-0.07821017838874716,0.08438892239223011,0.08438892239223011,0.018929232150053012,0.018929232150053012,2.306969751778345,1,False
AP0007,Reducción,1,sin_recomendacion:soporte,0.9516786521244128,4.2122,0.4215931534281776,-0.000795000216738847,1170.3022616733442,1170.4818216875465,1170.4818216875465,0.24950483633059253,0.24950483633059253,634.588788143815,634.588788143815,0.0,3.001863368764635,3.001863368764635,2.0524327613740487,2.0524327613740487,644.5660743186412,644.5660743186412,107.01207595532978,107.01207595532978,-96.56886706618789,-96.56886706618789,-20.420495063968126,-20.420495063968126,-0.0,-0.0,25.0,25.0,,,,,,,1.8528169194075503e-23,1.8528169194075503e-23,8.285359824525547e-22,8.285359824525547e-22,,,58.04535435267857,58.04535435267857,24.86888135827106,24.86888135827106,21.44205242654552,21.44205242654552,118.26853628849638,118.26853628849638,-6.955113138335515,-6.955113138335515,0.6122563518307624,0.6122563518307624,971.5152403937773,971.5152403937773,137.57567201439747,137.57567201439747,727.3853718073253,727.3853718073253,6.481559778256561,0.45224376163593805,0.45224376163593805,0.012661443961435852,0.012661443961435852,0.012396763681517344,0.012396763681517344,0.0043566146927153035,0.0043566146927153035,2.9658406637196224,1,False
AP0007,Reducción,2,sin_recomendacion:estado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
AP0007,Reducción,3,sin_recomendacion:estado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
