Batch,fase,orden_escalon_fase,estado_recomendacion,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_dT_hist,pred_dT_rec,dT_sd_rep_hist,dT_sd_rep_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__m8_dosis,rec_derivada__m8_dosis,hist_derivada__m8_exceso_C_pos,rec_derivada__m8_exceso_C_pos,hist_derivada__Cx_sn_v6,rec_derivada__Cx_sn_v6,hist_derivada__Cx_sn_F6,rec_derivada__Cx_sn_F6,sd_orden__tasa_feed_Carbon_kg_min,pred_sn_dep_hist,pred_sn_dep_rec,pred_feo_ret_hist,pred_feo_ret_rec,sn_dep_sd_rep_hist,sn_dep_sd_rep_rec,feo_ret_sd_rep_hist,feo_ret_sd_rep_rec,sd_orden__tasa_gn_nm3_min,fold,es_lockbox
AP0004,Fusión,1,sin_recomendacion:orden,0.8126769141484678,13.6815,0.8698416536381474,,1229.2992881681967,1220.1129835345246,1220.1129835345246,0.19399605488337232,0.19399605488337232,-102.09062609698066,-102.09062609698066,0.0,-10.986761598940692,-10.986761598940692,0.28871104551215204,0.28871104551215204,0.0,0.0,-0.0,-0.0,-102.09062609698066,-102.09062609698066,0.0,0.0,-0.0,-0.0,35.0,35.0,290.13779025607636,290.13779025607636,0.0,0.0,54.603364054362004,54.603364054362004,4.2885252968664235e-25,4.2885252968664235e-25,0.003029914302923889,0.003029914302923889,50.694746568467885,50.694746568467885,36.401029403121385,36.401029403121385,25.24515177408854,25.24515177408854,33.94690079635791,33.94690079635791,122.8275496031746,122.8275496031746,18.321107251852663,18.321107251852663,0.210257828259592,0.210257828259592,47.86403336216199,47.86403336216199,26.382312712431794,26.382312712431794,,,5.658843815048383,,,,,,,,,,4,False
AP0004,Fusión,2,sin_recomendacion:soporte,0.7241334274533415,18.3199,0.5970745727657593,,1226.0448253418967,1222.3601365419697,1222.3601365419697,0.28444322152156987,0.28444322152156987,-121.6584094137383,-121.6584094137383,0.0,-6.939151626227035,-6.939151626227035,0.19364638180645477,0.19364638180645477,0.0,0.0,-0.0,-0.0,-121.6584094137383,-121.6584094137383,0.0,0.0,-0.0,-0.0,40.0,40.0,288.6054036458333,288.6054036458333,0.0,0.0,54.47370148945625,54.47370148945625,4.288525296866423e-25,4.288525296866423e-25,0.006271694679328097,0.006271694679328097,52.02833837493648,52.02833837493648,38.74927442597179,38.74927442597179,25.360810707939994,25.360810707939994,34.31721928066678,34.31721928066678,123.18253248426649,123.18253248426649,18.658570886142396,18.658570886142396,0.1800771323371524,0.1800771323371524,0.0,0.0,98.38427282512005,98.38427282512005,,,7.303939522390511,,,,,,,,,,4,False
AP0004,Fusión,3,sin_recomendacion:receta,0.6897844653413213,19.7822,0.5903585885417088,,1218.65041424143,1209.7245967350116,1209.7245967350116,0.3213990643523648,0.3213990643523648,-144.42146756187844,-144.42146756187844,0.0,-16.320228606885234,-16.320228606885234,0.17629038457672985,0.17629038457672985,0.0,0.0,-0.0,-0.0,-144.42146756187844,-144.42146756187844,0.0,0.0,-0.0,-0.0,45.0,45.0,289.236231176404,289.236231176404,0.0,0.0,54.43797802026711,54.43797802026711,1.4134334418011587e-06,1.4134334418011587e-06,0.004914699197895284,0.004914699197895284,51.90305335003397,51.90305335003397,41.89336937061254,41.89336937061254,25.535825896086518,25.535825896086518,34.862270040629824,34.862270040629824,123.01817946445794,123.01817946445794,18.844967018411463,18.844967018411463,0.16286534862928345,0.16286534862928345,0.0,0.0,198.4742176676914,198.4742176676914,,,8.28912595231054,,,,,,,,,,4,False
AP0004,Fusión,4,sin_recomendacion:soporte,0.709892491911939,18.8387,0.46768817839670235,,1207.3160739804116,1206.8794058623705,1206.8794058623705,0.2632425483658647,0.2632425483658647,-155.93015592971898,-155.93015592971898,0.0,-11.771008379059513,-11.771008379059513,0.035188706722889006,0.035188706722889006,0.0,0.0,-0.0,-0.0,-155.93015592971898,-155.93015592971898,0.0,0.0,-0.0,-0.0,50.0,50.0,263.0549083243079,263.0549083243079,0.0,0.0,49.16915608426321,49.16915608426321,7.60680437621947e-24,7.60680437621947e-24,6.820394587550872e-05,6.820394587550872e-05,47.73416593515697,47.73416593515697,39.76317197610851,39.76317197610851,25.869303826226133,25.869303826226133,35.43654050021701,35.43654050021701,123.20363061523437,123.20363061523437,18.498169377216207,18.498169377216207,0.14933133592062298,0.14933133592062298,0.0,0.0,255.04725609684326,255.04725609684326,,,6.844097349332441,,,,,,,,,,4,False
AP0004,Fusión,5,sin_recomendacion:soporte,0.712491718216006,18.7328,0.5755180737981491,,1201.1687548201394,1192.5284099952369,1192.5284099952369,0.1731889574562488,0.1731889574562488,-163.29635395156785,-163.29635395156785,0.0,-14.787663985174744,-14.787663985174744,0.3656762011578634,0.3656762011578634,0.0,0.0,-0.0,-0.0,-163.29635395156785,-163.29635395156785,0.0,0.0,-0.0,-0.0,55.0,55.0,237.94097067433114,237.94097067433114,4.425464726080174e-06,4.425464726080174e-06,42.89197997010891,42.89197997010891,0.03141214460643876,0.03141214460643876,0.002150753200419331,0.002150753200419331,42.31139324623607,42.31139324623607,36.25445400165609,36.25445400165609,26.307687205305005,26.307687205305005,36.70713010592785,36.70713010592785,123.31005679352116,123.31005679352116,18.980892436533544,18.980892436533544,0.13158217229406502,0.13158217229406502,0.0,0.0,302.3758132135263,302.3758132135263,,,4.448500550097039,,,,,,,,,,4,False
AP0004,Fusión,6,sin_recomendacion:soporte,0.7620841689206808,16.3006,0.7014777991372686,,1200.9194444025004,1190.0628435001563,1190.0628435001563,0.23759993455774828,0.23759993455774828,-234.27726246901221,-234.27726246901221,0.0,-11.105911319982965,-11.105911319982965,0.15662003994718812,0.15662003994718812,0.0,0.0,-0.0,-0.0,-234.27726246901221,-234.27726246901221,0.0,0.0,-0.0,-0.0,68.0,68.0,281.4790805686899,281.4790805686899,0.0031764937521848277,0.0031764937521848277,55.71200484023206,55.71200484023206,3.0920574145543745e-27,3.0920574145543745e-27,0.003642625855924535,0.003642625855924535,49.56499055837727,49.56499055837727,45.433297901711065,45.433297901711065,26.625223330643035,26.625223330643035,37.48322648335705,37.48322648335705,122.83561725070251,122.83561725070251,18.832254137708883,18.832254137708883,0.1653203463334258,0.1653203463334258,0.0,0.0,387.2192552169142,387.2192552169142,,,6.110212090743268,,,,,,,,,,4,False
AP0004,Reducción,0,sin_recomendacion:soporte,0.7731464909946499,15.8259,2.100812136720415,-0.20969864467278806,1206.7795011608696,1207.7337324097298,1207.7337324097298,0.26539908712192395,0.26539908712192395,1477.2542734563267,1477.2542734563267,0.0,6.814288007229418,6.814288007229418,0.4462481166461486,0.4462481166461486,2474.6211610373557,2474.6211610373557,-865.678849449377,-865.678849449377,-122.79353471992522,-122.79353471992522,-8.894503411726552,-8.894503411726552,-0.0,-0.0,30.0,30.0,,,,,,,0.015831814987973664,0.015831814987973664,2.0685068003693408e-05,2.0685068003693408e-05,,,62.50077783728159,62.50077783728159,25.017625291612415,25.017625291612415,21.7550173385055,21.7550173385055,119.7388439489294,119.7388439489294,-6.265734614898169,-6.265734614898169,0.16424670390043575,0.16424670390043575,0.0,0.0,713.5023968517276,713.5023968517276,713.5023968517276,713.5023968517276,6.362832659718799,1.7362564166512173,1.7362564166512173,-0.10242530240679484,-0.10242530240679484,0.012481214389246265,0.012481214389246265,1.3877787807814457e-17,1.3877787807814457e-17,2.4141228291136017,4,False
AP0004,Reducción,1,recomendar,0.9720852943721642,2.4745,0.10558680133654313,0.059225219858391694,1205.6414387750349,1212.5836197097246,1212.5836197097246,0.32693584037554935,0.32719621673141513,183.22065290649252,200.18058354565932,16.9599306391668,5.80411854885501,5.80411854885501,0.1640448455756364,0.1640448455756364,612.7674562683521,636.7051999726909,-353.97533994252484,-353.97533994252484,-68.04606322395091,-69.88740486912633,-7.52540019538388,-12.661871615380457,-0.0,-0.0,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.6305731877459474e-19,3.6305731877459474e-19,,,36.87400184044472,37.19214792129372,23.13112353515625,25.056002260641815,18.42087308811128,18.42087308811128,119.52274712456598,119.52274712456598,-5.926208214390227,-13.153244616694602,0.6551468460058532,0.6607994031201918,637.1133215249884,645.0669735462134,51.88500944553784,52.33266935729186,420.94978022783323,424.5817028868716,6.769352298270707,0.4299330518191225,0.4467283745785011,-0.04188161840990119,-0.04188161840990119,0.010560019919676382,0.017767774870075453,6.938893903907228e-18,6.938893903907228e-18,2.887318088228349,4,False
AP0004,Reducción,2,recomendar,0.9748765023802011,2.2298,0.9466435209232136,-0.10870668392457775,1203.4357425040255,1213.2397195821657,1213.2397195821657,0.4305283721261986,0.4280411648222295,-18.59394821485364,-8.911864646481899,9.682083568371741,7.598280807130777,7.598280807130777,0.15350244688271408,0.15350244688271408,707.9453863199496,720.567382542309,-690.2498687463205,-690.2498687463205,-32.470767046731616,-27.727884400756885,-3.818698741751127,-6.527079433775252,-0.0,-4.974414607938238,20.0,20.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745948e-19,3.630573187745948e-19,,,18.502420431470114,13.15056279683324,19.473116641574435,20.48807495601135,11.4223831515842,11.4223831515842,119.71105801052518,119.71105801052518,-6.122615072986058,-10.77320487089731,0.2922045087885795,0.20768384096419035,113.78093610805865,6.743783415321161,23.431504410534455,16.653900570268537,211.22171246863456,150.1254608369491,5.351857634636874,0.4967122802430778,0.5055681900999353,-0.08166891404076825,-0.08166891404076825,0.005358590072707487,0.009159126032959194,2.7755575615628914e-17,2.7755575615628914e-17,3.0448749433107367,4,False
AP0004,Reducción,3,mantener,0.9902491268502789,0.9044,,,1206.9221527932623,1205.193920117103,1205.193920117103,0.45866772367813696,0.45866772367813696,-152.9890505160691,-152.9890505160691,0.0,1.7581776130775635,1.7581776130775635,0.44066643851849846,0.44066643851849846,370.92368027775893,370.92368027775893,-506.1208126768732,-506.1208126768732,-12.951715178092321,-12.951715178092321,-4.840202938862534,-4.840202938862534,-0.0,-0.0,15.0,15.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,3.630573187745947e-19,3.630573187745947e-19,,,4.420470531781515,4.420470531781515,18.36236572265625,18.36236572265625,9.15531802707248,9.15531802707248,119.56973560474538,119.56973560474538,-6.69785412837226,-6.69785412837226,0.13490328398818965,0.13490328398818965,0.0,0.0,2.1727298785468547,2.1727298785468547,50.463633074293945,50.463633074293945,3.4148455659849577,0.2602493788181187,0.2602493788181187,-0.05988315103895,-0.05988315103895,0.00679201612174955,0.00679201612174955,2.0816681711721685e-17,2.0816681711721685e-17,2.376564487959464,4,False
