Batch,fase,orden_escalon_fase,estado_recomendacion,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_dT_hist,pred_dT_rec,dT_sd_rep_hist,dT_sd_rep_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__m8_dosis,rec_derivada__m8_dosis,hist_derivada__m8_exceso_C_pos,rec_derivada__m8_exceso_C_pos,hist_derivada__Cx_sn_v6,rec_derivada__Cx_sn_v6,hist_derivada__Cx_sn_F6,rec_derivada__Cx_sn_F6,sd_orden__tasa_feed_Carbon_kg_min,pred_sn_dep_hist,pred_sn_dep_rec,pred_feo_ret_hist,pred_feo_ret_rec,sn_dep_sd_rep_hist,sn_dep_sd_rep_rec,feo_ret_sd_rep_hist,feo_ret_sd_rep_rec,sd_orden__tasa_gn_nm3_min,fold,es_lockbox
AP0005,Fusión,1,sin_recomendacion:orden,0.678070123292378,21.6502,0.7837106843822434,,1258.1090970113253,1247.7851723427495,1247.7851723427495,0.30641205108375996,0.30641205108375996,-99.34628982487432,-99.34628982487432,0.0,-9.440168252157788,-9.440168252157788,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-0.0,-0.0,-99.34628982487432,-99.34628982487432,0.0,0.0,-0.0,-0.0,35.0,35.0,289.56549207899303,289.56549207899303,4.9987696894892935,4.9987696894892935,54.38705206977,54.38705206977,7.590149847180055e-21,7.590149847180055e-21,0.00033260675408888096,0.00033260675408888096,46.39459963198061,46.39459963198061,34.51754348189743,34.51754348189743,25.531316082666788,25.531316082666788,34.66487669929625,34.66487669929625,122.38737002418155,122.38737002418155,18.21996212204081,18.21996212204081,0.18286895308340242,0.18286895308340242,0.0,0.0,44.34058016676814,44.34058016676814,,,5.645780657771845,,,,,,,,,,3,False
AP0005,Fusión,2,sin_recomendacion:soporte,0.6759900807583333,20.6548,0.5777020960509502,,1264.4014744246679,1252.0107074546333,1252.0107074546333,0.2799087922055783,0.2799087922055783,-122.03762639115494,-122.03762639115494,0.0,-6.098389556691943,-6.098389556691943,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,-0.0,-0.0,-122.03762639115494,-122.03762639115494,0.0,0.0,-0.0,-0.0,40.0,40.0,289.6813555957825,289.6813555957825,5.001399776799891,5.001399776799891,54.41070844448675,54.41070844448675,7.590149847180055e-21,7.590149847180055e-21,0.006677797856334465,0.006677797856334465,46.400282845846036,46.400282845846036,38.57951054766895,38.57951054766895,25.70231424119737,25.70231424119737,35.08957051595051,35.08957051595051,122.97846452501085,122.97846452501085,18.501095844054607,18.501095844054607,0.16954618964914864,0.16954618964914864,0.0,0.0,116.40280190825231,116.40280190825231,,,7.761951770987344,,,,,,,,,,3,False
AP0005,Fusión,3,sin_recomendacion:receta,0.6682526877335919,20.8182,0.4362014057673992,,1252.8913989130644,1249.1561643657612,1249.1561643657612,0.3123942548401525,0.3123942548401525,-154.51391133625307,-154.51391133625307,0.0,-15.245310058906618,-15.245310058906618,5.329070518200751e-15,5.329070518200751e-15,0.0,0.0,-0.0,-0.0,-154.51391133625307,-154.51391133625307,0.0,0.0,-0.0,-0.0,45.0,45.0,286.62085350147186,286.62085350147186,4.952606610284335,4.952606610284335,53.82176721545222,53.82176721545222,7.590149847180055e-21,7.590149847180055e-21,0.006561709762267445,0.006561709762267445,45.901908940854284,45.901908940854284,45.97237473639889,45.97237473639889,25.91922071668837,25.91922071668837,35.744711581836185,35.744711581836185,123.21817810812115,123.21817810812115,18.870334988247897,18.870334988247897,0.17413314653261205,0.17413314653261205,0.0,0.0,234.81875250996825,234.81875250996825,,,7.873374494151987,,,,,,,,,,3,False
AP0005,Fusión,4,sin_recomendacion:soporte,0.6535522781810541,21.6596,0.596132074483956,,1243.9066645626826,1239.1723459547234,1239.1723459547234,0.16751650021059097,0.16751650021059097,-137.46071646181667,-137.46071646181667,0.0,-13.719052958341022,-13.719052958341022,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-0.0,-0.0,-137.46071646181667,-137.46071646181667,0.0,0.0,-0.0,-0.0,50.0,50.0,213.05469100251602,213.05469100251602,4.1137941487689655,4.1137941487689655,40.3653534568992,40.3653534568992,7.590149847180055e-21,7.590149847180055e-21,0.0014395180086548007,0.0014395180086548007,34.09704505463481,34.09704505463481,32.128655636772436,32.128655636772436,26.0468738538954,26.0468738538954,36.137533178084944,36.137533178084944,123.49118231879339,123.49118231879339,19.151883280128594,19.151883280128594,0.12092440247297875,0.12092440247297875,0.0,0.0,246.76337098025652,246.76337098025652,,,7.07135173679256,,,,,,,,,,3,False
AP0005,Fusión,5,sin_recomendacion:soporte,0.7364739871794796,17.8486,0.4658300650455735,,1239.6264231935913,1231.3338608471793,1231.3338608471793,0.20781428391636317,0.20781428391636317,-202.81393050638835,-202.81393050638835,0.0,-12.572803715503342,-12.572803715503342,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-0.0,-0.0,-202.81393050638835,-202.81393050638835,0.0,0.0,-0.0,-0.0,55.0,55.0,289.51173502604166,289.51173502604166,4.997791926066081,4.997791926066081,54.36287151518327,54.36287151518327,7.590149847180055e-21,7.590149847180055e-21,0.00034851021919166667,0.00034851021919166667,46.37223474411738,46.37223474411738,50.60420277913412,50.60420277913412,26.353455465297507,26.353455465297507,36.671220629142994,36.671220629142994,123.37662595190183,123.37662595190183,18.732649996219187,18.732649996219187,0.17750286411153596,0.17750286411153596,0.0,0.0,370.37215192303375,370.37215192303375,,,5.036110519912747,,,,,,,,,,3,False
AP0005,Fusión,6,sin_recomendacion:soporte,0.7276563938724978,18.3332,0.7644347252137994,,1229.9961626630097,1221.1084402723172,1221.1084402723172,0.26533049019556976,0.26533049019556976,-247.1208914361379,-247.1208914361379,0.0,-18.517982921274,-18.517982921274,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,-0.0,-0.0,-247.1208914361379,-247.1208914361379,0.0,0.0,-0.0,-0.0,67.0,67.0,288.05323215060764,288.05323215060764,4.61476432671401,4.61476432671401,53.45535338956217,53.45535338956217,7.590149847180055e-21,7.590149847180055e-21,0.0015300615054521978,0.0015300615054521978,44.436005668142364,44.436005668142364,50.43796413361081,50.43796413361081,26.520027514027465,26.520027514027465,37.08724818708427,37.08724818708427,122.77139734066473,122.77139734066473,18.531629719030086,18.531629719030086,0.16939311086913447,0.16939311086913447,0.0,0.0,496.3568657531846,496.3568657531846,,,6.187151337937205,,,,,,,,,,3,False
AP0005,Reducción,0,sin_recomendacion:soporte,0.7860024837518499,15.2977,1.4270485475542916,-0.20083256827180418,1222.769520265375,1231.1158432078805,1231.1158432078805,0.002730853697108002,0.002730853697108002,653.428281836786,653.428281836786,0.0,1.1196805448708895,1.1196805448708895,5.485844670663548,5.485844670663548,1990.6850616381828,1990.6850616381828,-1223.6617357835262,-1223.6617357835262,-36.75313114102643,-36.75313114102643,-76.84191287684413,-76.84191287684413,-0.0,-0.0,30.0,30.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,2.6987195381098677e-05,2.6987195381098677e-05,,,15.050070617019488,15.050070617019488,11.192540230598622,11.192540230598622,13.682463359861455,13.682463359861455,25.458645749771804,25.458645749771804,-14.993475228742602,-14.993475228742602,0.04336157195731023,0.04336157195731023,0.0,0.0,156.7087737042389,156.7087737042389,156.7087737042389,156.7087737042389,6.923616426410905,1.39671468353246,1.39671468353246,-0.14478108528465372,-0.14478108528465372,0.08457001531966782,0.08457001531966782,0.011280703892589894,0.011280703892589894,2.493416230773203,3,False
AP0005,Reducción,1,sin_recomendacion:soporte,0.9483836654457195,4.5169,0.03272516462688685,0.05901069077619848,1222.2840040143824,1209.0928431304646,1209.0928431304646,0.04210188423000498,0.04210188423000498,418.7360305861565,418.7360305861565,0.0,-13.676677134910241,-13.676677134910241,2.5185025913613766,2.5185025913613766,639.0978457202579,639.0978457202579,-145.2298459221509,-145.2298459221509,-48.06473575509416,-48.06473575509416,-27.067233456856293,-27.067233456856293,-0.0,-0.0,25.0,25.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,8.93081471569668e-20,8.93081471569668e-20,,,24.628783397185497,24.628783397185497,17.290835565760517,17.290835565760517,17.242519337167604,17.242519337167604,73.90679738356008,73.90679738356008,-5.259214735137692,-5.259214735137692,0.24483072400352376,0.24483072400352376,106.81201765216332,106.81201765216332,61.93840398241335,61.93840398241335,256.4470654134779,256.4470654134779,7.006428113734344,0.4484071149842628,0.4484071149842628,-0.017183290196508834,-0.017183290196508834,0.023831749149353428,0.023831749149353428,0.0049873731062592295,0.0049873731062592295,2.806965303797143,3,False
AP0005,Reducción,2,sin_recomendacion:soporte,0.9500397790709982,4.3718,0.37662999104210904,-0.022532860630847213,1217.8252944929257,1215.3192608148945,1215.3192608148945,0.2191661932771039,0.2191661932771039,742.9569925686003,742.9569925686003,0.0,-6.964743199487918,-6.964743199487918,1.723468500235927,1.723468500235927,822.5134192122907,822.5134192122907,2.644610725504237,2.644610725504237,-75.18378108390573,-75.18378108390573,-7.017256285288927,-7.017256285288927,-0.0,-0.0,20.0,20.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,8.93081471569668e-20,8.93081471569668e-20,,,56.33337881905692,56.33337881905692,24.442741139729815,24.442741139729815,20.9237879050546,20.9237879050546,118.91245008680555,118.91245008680555,-6.116498634671789,-6.116498634671789,0.4628484979984062,0.4628484979984062,634.0852844331733,634.0852844331733,137.12692524206045,137.12692524206045,586.5709828210121,586.5709828210121,5.029808617203065,0.5770960922723293,0.5770960922723293,0.000312904783893377,0.000312904783893377,0.008999959761548564,0.008999959761548564,0.0006737660055568867,0.0006737660055568867,2.8655104679257954,3,False
AP0005,Reducción,3,sin_recomendacion:soporte,0.9657161940348424,3.0893,0.6266964910544396,-0.148317489520107,1215.042651278873,1221.8836915464103,1221.8836915464103,0.26590062247545243,0.26590062247545243,245.8589403815509,245.8589403815509,0.0,4.058397053484641,4.058397053484641,0.11961114396699948,0.11961114396699948,878.1936122629963,878.1936122629963,-575.8309437011569,-575.8309437011569,-30.030885516104046,-30.030885516104046,-26.47284266418449,-26.47284266418449,-0.0,-0.0,15.0,15.0,,,,,,,7.590149847180055e-21,7.590149847180055e-21,8.93081471569668e-20,8.93081471569668e-20,,,28.74533235806945,28.74533235806945,16.792186759174733,16.792186759174733,6.102681372822195,6.102681372822195,119.62390685150588,119.62390685150588,-7.029077691210288,-7.029077691210288,0.25812807458479914,0.25812807458479914,93.15779693720191,93.15779693720191,48.016520502756705,48.016520502756705,299.3106077827787,299.3106077827787,3.1390777604535227,0.6161627154738136,0.6161627154738136,-0.06813110725911302,-0.06813110725911302,0.02445388269233901,0.02445388269233901,0.00471567693904159,0.00471567693904159,2.4188491405758374,3,False
