fase,orden,palanca,n,hist_P50,delta_P5,delta_P50,delta_P95,delta_medio,pct_cambia,pct_sube,pct_baja,pct_abs_delta_mayor_1sd,pct_rec_mayor_P95,pct_rec_menor_P5,pct_rec_en_borde_caja,pct_rec_mayor_P90
Reducción,0,tasa_feed_Carbon_kg_min,280,62.63391434864331,-5.40840776076098,0.7063461992817466,6.993088163222424,1.4141557840490808,72.5,56.07142857142857,16.428571428571427,0.0,2.857142857142857,0.35714285714285715,3.571428571428571,18.21428571428571
Reducción,0,tasa_gn_nm3_min,280,28.33299963491934,-2.1034134555223014,0.0,1.8067700828377433,0.011173726566470827,73.57142857142858,40.0,33.57142857142857,0.0,11.071428571428571,0.0,2.5,
Reducción,1,tasa_feed_Carbon_kg_min,279,29.70976398174579,-6.769352298270707,0.0,6.836201839730126,-0.19228199331330803,52.32974910394266,26.16487455197133,26.16487455197133,0.0,3.942652329749104,1.7921146953405016,1.7921146953405016,
Reducción,1,tasa_gn_nm3_min,279,25.00298251003689,-1.9841617062363355,0.0,2.8767307199560896,0.11725453970598246,47.67025089605735,26.523297491039425,21.14695340501792,0.0,4.659498207885305,0.35842293906810035,0.35842293906810035,
Reducción,2,tasa_feed_Carbon_kg_min,299,11.149837070041231,-5.675999580863037,0.0,4.428159215581623,-0.4466360800086465,48.16053511705686,20.735785953177256,27.424749163879596,0.0,2.341137123745819,1.0033444816053512,2.0066889632107023,
Reducción,2,tasa_gn_nm3_min,299,18.78632486131456,-1.986317538562383,0.0,2.7217079333836383,0.1329450803600773,46.82274247491639,26.755852842809364,20.066889632107024,0.0,2.0066889632107023,0.33444816053511706,0.33444816053511706,
Reducción,3,tasa_feed_Carbon_kg_min,316,5.626487787739101,-3.5119237809244197,0.0,3.1390777604535227,-0.1878451897098387,43.35443037974683,18.037974683544302,25.31645569620253,0.0,5.063291139240507,5.063291139240507,2.5316455696202533,
Reducción,3,tasa_gn_nm3_min,316,16.741227094862193,-1.6518630305506283,0.0,2.376564487959465,0.09871959023894931,38.607594936708864,21.835443037974684,16.77215189873418,0.0,3.79746835443038,0.949367088607595,0.6329113924050633,
