id,fase,variante,palanca,role,theta_1sd,theta_significativo,sign_theta,rho_target_rendimiento,rho_p,sign_rho,sign_chain,exp19_variable,exp19_coef_por_sd,exp19_p,exp19_sig,sign_exp19,estado_cadena,valor_heatmap
R06_frac_sn,Reducción,primitiva,tasa_o2_nm3_min,o2,0.0203518818131014,False,1.0,-0.03181084023823789,0.5882392574332078,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R06_frac_sn,Reducción,primitiva,tasa_aire_nm3_min,aire,0.007334151395128902,False,1.0,-0.03181084023823789,0.5882392574332078,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R06_frac_sn,Reducción,cinetica,Cx_sn_v4,carbon,0.018974596626700903,False,1.0,-0.03181084023823789,0.5882392574332078,-1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R06_frac_sn,Reducción,cinetica,tasa_gn_nm3_min,gn,0.02292369483882822,False,1.0,-0.03181084023823789,0.5882392574332078,-1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R06_frac_sn,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.0028792628197371567,False,-1.0,-0.03181084023823789,0.5882392574332078,-1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R06_frac_sn,Reducción,cinetica,tasa_aire_nm3_min,aire,0.0062230230441259055,False,1.0,-0.03181084023823789,0.5882392574332078,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R07_kapp_sn,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,0.002608497294413237,False,1.0,-0.11052080140655238,0.06195564442028204,-1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R07_kapp_sn,Reducción,primitiva,tasa_gn_nm3_min,gn,0.003309924771879265,True,1.0,-0.11052080140655238,0.06195564442028204,-1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,coherente,1
R07_kapp_sn,Reducción,primitiva,tasa_o2_nm3_min,o2,-0.0011564973998572157,False,-1.0,-0.11052080140655238,0.06195564442028204,-1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R07_kapp_sn,Reducción,primitiva,tasa_aire_nm3_min,aire,0.0004290640274791269,False,1.0,-0.11052080140655238,0.06195564442028204,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R07_kapp_sn,Reducción,cinetica,Cx_sn_v4,carbon,0.005222022866284134,False,1.0,-0.11052080140655238,0.06195564442028204,-1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R07_kapp_sn,Reducción,cinetica,tasa_gn_nm3_min,gn,0.0020101825949137017,False,1.0,-0.11052080140655238,0.06195564442028204,-1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R07_kapp_sn,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.00040631234566309465,False,-1.0,-0.11052080140655238,0.06195564442028204,-1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R07_kapp_sn,Reducción,cinetica,tasa_aire_nm3_min,aire,0.0005049467359801663,False,1.0,-0.11052080140655238,0.06195564442028204,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R08_feo_ret_frac,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,0.0032845642858542255,False,1.0,0.3116152140542384,7.391037542132601e-08,1.0,1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R08_feo_ret_frac,Reducción,primitiva,tasa_gn_nm3_min,gn,-0.01853522660919857,True,-1.0,0.3116152140542384,7.391037542132601e-08,1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,coherente,1
R08_feo_ret_frac,Reducción,primitiva,tasa_o2_nm3_min,o2,0.00568372265948978,False,1.0,0.3116152140542384,7.391037542132601e-08,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R08_feo_ret_frac,Reducción,primitiva,tasa_aire_nm3_min,aire,0.0009565637331152438,False,1.0,0.3116152140542384,7.391037542132601e-08,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R08_feo_ret_frac,Reducción,cinetica,Cx_sn_v4,carbon,-0.0008103577908219818,False,-1.0,0.3116152140542384,7.391037542132601e-08,1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R08_feo_ret_frac,Reducción,cinetica,tasa_gn_nm3_min,gn,-0.014262974614432421,True,-1.0,0.3116152140542384,7.391037542132601e-08,1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,coherente,1
R08_feo_ret_frac,Reducción,cinetica,exceso_o2_combustion_pct,o2,0.0019654202658530144,False,1.0,0.3116152140542384,7.391037542132601e-08,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R08_feo_ret_frac,Reducción,cinetica,tasa_aire_nm3_min,aire,0.00016125030126337052,False,1.0,0.3116152140542384,7.391037542132601e-08,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R09_selectividad,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.9417838052242715,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R09_selectividad,Reducción,primitiva,tasa_gn_nm3_min,gn,-0.6112447057522131,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R09_selectividad,Reducción,primitiva,tasa_o2_nm3_min,o2,-0.17722200748724487,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R09_selectividad,Reducción,primitiva,tasa_aire_nm3_min,aire,0.5413569429499011,True,1.0,0.019421793921423278,0.7445082503050275,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,incoherente,-1
R09_selectividad,Reducción,cinetica,Cx_sn_v4,carbon,-1.3699707095217823,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R09_selectividad,Reducción,cinetica,tasa_gn_nm3_min,gn,-0.8394516310886264,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R09_selectividad,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.0759995849601777,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R09_selectividad,Reducción,cinetica,tasa_aire_nm3_min,aire,0.5609673117990411,False,1.0,0.019421793921423278,0.7445082503050275,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R10_log_selectividad,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,0.06397212483093945,False,1.0,0.019421793921423278,0.7445082503050275,1.0,1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R10_log_selectividad,Reducción,primitiva,tasa_gn_nm3_min,gn,-0.010667888448861441,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R10_log_selectividad,Reducción,primitiva,tasa_o2_nm3_min,o2,-0.0669895833381104,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R10_log_selectividad,Reducción,primitiva,tasa_aire_nm3_min,aire,0.027049833341533772,False,1.0,0.019421793921423278,0.7445082503050275,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R10_log_selectividad,Reducción,cinetica,Cx_sn_v4,carbon,-0.17239335657732885,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R10_log_selectividad,Reducción,cinetica,tasa_gn_nm3_min,gn,-0.0675089561915389,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R10_log_selectividad,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.0226712314870291,False,-1.0,0.019421793921423278,0.7445082503050275,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R10_log_selectividad,Reducción,cinetica,tasa_aire_nm3_min,aire,0.048491917167726516,False,1.0,0.019421793921423278,0.7445082503050275,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R11_util_carbon,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.52906471156276,True,-1.0,0.0118118423487551,0.839361493493122,1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,incoherente,-1
R11_util_carbon,Reducción,primitiva,tasa_gn_nm3_min,gn,0.08228536985743092,True,1.0,0.0118118423487551,0.839361493493122,1.0,1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,incoherente,-1
R11_util_carbon,Reducción,primitiva,tasa_o2_nm3_min,o2,-0.031619054329537155,False,-1.0,0.0118118423487551,0.839361493493122,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R11_util_carbon,Reducción,primitiva,tasa_aire_nm3_min,aire,-0.03431936279260934,False,-1.0,0.0118118423487551,0.839361493493122,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R11_util_carbon,Reducción,cinetica,Cx_sn_v4,carbon,-0.6205402191950803,True,-1.0,0.0118118423487551,0.839361493493122,1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,incoherente,-1
R11_util_carbon,Reducción,cinetica,tasa_gn_nm3_min,gn,0.0032890371196217893,False,1.0,0.0118118423487551,0.839361493493122,1.0,1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R11_util_carbon,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.038046775203133876,True,-1.0,0.0118118423487551,0.839361493493122,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,coherente,1
R11_util_carbon,Reducción,cinetica,tasa_aire_nm3_min,aire,-0.039609181737720746,False,-1.0,0.0118118423487551,0.839361493493122,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R12_d_avance,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,0.003225346832665199,False,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R12_d_avance,Reducción,primitiva,tasa_gn_nm3_min,gn,0.0011529472470608634,True,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,incoherente,-1
R12_d_avance,Reducción,primitiva,tasa_o2_nm3_min,o2,0.0004366439595571729,False,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R12_d_avance,Reducción,primitiva,tasa_aire_nm3_min,aire,0.00011714397179009443,False,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R12_d_avance,Reducción,cinetica,Cx_sn_v4,carbon,0.007395757526435864,False,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R12_d_avance,Reducción,cinetica,tasa_gn_nm3_min,gn,0.0012847202362599372,False,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R12_d_avance,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.0001190274699905838,False,-1.0,0.03147385960341898,0.588387861302268,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R12_d_avance,Reducción,cinetica,tasa_aire_nm3_min,aire,0.00012601387162215131,False,1.0,0.03147385960341898,0.588387861302268,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R13_sn_residual,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,142.0963101994723,False,1.0,-0.10478462885232655,0.07040596185552662,-1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R13_sn_residual,Reducción,primitiva,tasa_gn_nm3_min,gn,44.93506450246769,False,1.0,-0.10478462885232655,0.07040596185552662,-1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R13_sn_residual,Reducción,primitiva,tasa_o2_nm3_min,o2,-3.6993955848633995,False,-1.0,-0.10478462885232655,0.07040596185552662,-1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R13_sn_residual,Reducción,primitiva,tasa_aire_nm3_min,aire,0.7591489386243572,False,1.0,-0.10478462885232655,0.07040596185552662,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
