termino,coef_std,ic_lo,ic_hi,p_full,familia,agg,teoria,r2_ols_dev,r2_oof_5x5,rho_oof_5x5,r2_lockbox,rho_lockbox
const,69.0800760217339,68.5369949756695,69.64368617667203,0.0,,const,,0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
heel_irf_F0,2.0032493023890936,1.4506612750027217,2.5824070103049266,3.810213890393707e-17,heel,heel_terminal,,0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
st_R02_feo_ret,0.9285112784001516,0.5108504291262033,1.6255534210786535,0.0011731017768023678,sobre-reduccion,sum,FeO reducido a Fe0 (FeO + C -> Fe + CO): sobre-reduccion -> hardhead/dross que arrastra Sn. Minimizar.,0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
st_R22_sdi,0.8224809326920709,0.3434049806450558,1.220737411966787,0.0034142901220116507,selectividad,sum,"GANADOR Reduccion: indice de agotamiento selectivo SDI = ln(Sn_inv[t-1]/Sn_inv[t]) + w*ln(FeO_inv[t]/FeO_inv[t-1]), w=10 (DEV); suma telescopica = ln(Sn_ini/Sn_fin) + w*ln(FeO_fin/FeO_ini). Agotar Sn (cinetica 1er orden) sin metalizar Fe.",0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
st_F11_log_sn_feo_next,0.7149615925910674,0.15996317158459844,1.3155997315138654,0.019110732406220736,conservacion,last,Reserva de SnO2 relativa al FeO al fin de Fusion: alta = la Reduccion arranca con fuerza impulsora de Sn y ventana selectiva amplia.,0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
st_F12_d_log_sn_feo,-0.5688324459485958,-1.1159393015021355,0.14163576954471885,0.07297068731731612,conservacion,sum,Enriquecimiento del log-ratio Sn/FeO durante el escalon (suma telescopica).,0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
st_F15_dT,-0.40574330576813444,-0.7954059746324577,0.11361911193877289,0.10245061812300525,termico,sum,Cambio de temperatura (exploratorio).,0.24550797792829737,0.20810610969709203,0.46017274584184414,0.11149010609312893,0.34571812596006146
