r2,rho,p,mae,n,kpi,modelo
0.0582591912335908,0.26671706339439544,2.9452944856479e-05,3.5646511851485068,239,rendimiento_proxy_batch,Ridge
-0.09137128004766337,0.08767315101959393,0.1767304457472262,3.8642947191267143,239,rendimiento_proxy_batch,Lasso
-0.08523437087198849,0.09781220180982532,0.13159804708478956,3.855874735034937,239,rendimiento_proxy_batch,ElasticNet
-0.12306618086145837,0.19749305579972573,0.002159081385412472,3.8992555887493894,239,rendimiento_proxy_batch,HGB
0.08627435889937818,0.3070918744066664,1.2977650546081232e-06,3.4487286708691576,239,rendimiento_proxy_batch,OLS_ganadores
