Batch,idx_cronologico,es_lockbox,M_t,D_t,P_t,Sn_cargado_t,Sn_escoria_final_t,K0,K1,K2,K3,K3b,K4,K5_k1,K5_k2,K5_k3,K6,K7
AP0017,17,False,33.22788,3.24224,10.877186948,43.68661241311744,7.780119365717526e-06,70.17902842181307,76.05963970331315,76.05965324872554,71.10441748329784,69.735047301526,71.83976750864343,71.37188480181693,70.40493594900575,73.21596989731741,93.15221876597786,0.9110987295901412
AP0018,18,False,31.31884,6.19208,7.13601942,44.10479893395347,2.2898355415160283e-25,70.14778707534529,71.01005050924203,71.01005050924203,69.735047301526,70.14346873086326,70.7233092746698,69.1573598396087,72.03983271428756,72.38589966458993,86.13100902225295,0.8349259362340354
AP0019,19,False,30.8798,4.2323200000000005,9.735184176,43.65052199010718,2.133797063613621e-25,68.85542078251675,70.74325481605581,70.74325481605581,70.14346873086326,70.59485723425767,70.41582697822915,71.75458705405848,72.10281734601455,59.333706885502316,90.56282182895417,0.8794627040463522
AP0020,20,False,30.48584,3.2735199999999995,8.881977487999999,42.74406317196997,4.791954341423837e-25,71.49362988104966,71.32181111876965,71.32181111876965,70.59485723425767,66.40119260914052,67.63807783981589,71.84381500194654,59.02352694623469,72.75603621321811,92.32313010603568,0.9030337068001288
AP0021,21,False,30.033079999999998,4.37784,7.569812708,43.96599252446615,0.9564868272833783,71.54015202378017,68.30979644844187,69.82893551824112,66.40119260914052,67.14464906421702,68.32021814784174,58.661155999783254,72.45843996480887,69.85434854162615,89.57178753774886,0.8727775950192556
AP0022,22,False,28.94332,7.7791999999999994,13.38527908,45.032553548281115,0.4668854833927471,57.762105962367876,64.27199374552181,64.94532957041737,67.14464906421702,66.6894701301235,68.5350210970161,71.71477098077045,69.07037928685267,69.51038562529386,84.47507146027296,0.7881626860030302
AP0023,23,False,32.02248,3.24904,8.166578059999999,43.299888152326496,0.4010548154746145,73.71980227073506,73.9551102010859,74.64650553210117,66.6894701301235,71.78210091956612,68.5929412401815,71.18755028308439,71.60981752574217,75.08943222033892,92.52029866613364,0.9078848884312329
AP0024,24,False,30.20948,4.25136,8.709418832,44.94130047933872,1.0361827887858135,69.97752808840514,67.2198616368222,68.80628407129903,71.78210091956612,72.17461380597327,69.24931640352986,70.41015786341181,73.98338823688303,68.94791867260881,90.15210907920552,0.8766321424550302
AP0025,25,False,32.07344,3.60264,9.092882512,47.04411865805386,0.7619800831322702,71.64213374701936,68.17736396153973,69.29982275576887,72.17461380597327,72.10327099694604,72.00485600617233,75.1191638180949,70.21502130454944,67.21367095977602,91.95281776066545,0.8990180535529688
AP0026,26,False,31.8206,2.86416,7.7591479,44.534069452384585,0.6823288307787333,74.97094771520791,71.45226203507472,72.56405230200126,72.10327099694604,70.24398112817515,70.47418072224283,70.04923901515667,67.03902525805543,67.60274302301265,93.2518937541093,0.9174230987903621
AP0027,27,False,31.54228,5.25912,8.34632666,44.76858694228547,0.9161271462651908,69.86460301210657,70.45627783754603,71.9281886277735,70.24398112817515,67.70403880391066,69.85843073061868,66.84461561191837,67.41004193304218,69.57984324901759,88.35130716634846,0.8570945670545143
AP0028,28,False,30.766119999999997,4.59544,11.049745604,46.868476285607244,0.4335796202417651,66.29014116195945,65.64352511167066,66.25646272396597,67.70403880391066,68.2112641650363,69.79590861746665,66.86033542288183,69.04993188909054,63.74753944346399,90.09844704820382,0.8700441948828049
AP0029,29,False,30.979759999999995,6.28592,8.96346352,47.03396086615212,0.7721097086317034,67.01348465735106,65.86678950590893,66.96610538673583,68.2112641650363,67.59182529667335,67.77127455419833,69.19762400486364,63.907308450485026,72.12419133542797,86.40268990213816,0.8313214732697752
AP0030,30,False,34.13732,5.42232,8.367896492,46.21017038676963,0.8693033694028813,71.22694488104591,73.87404052890878,75.29039968936745,67.59182529667335,69.22481905833969,68.20242870953359,66.11449028231168,74.03305691013695,71.28479912930304,88.68642038193411,0.8629330297242341
AP0031,31,False,31.940160000000002,8.060719999999998,9.435603176,45.071247001063455,0.37200764363746486,64.60847930118547,70.86593366109079,71.45571257845958,69.22481905833969,68.85828461556378,68.97951693108296,72.73383919166622,69.90397512552072,74.57701042427645,83.69479485160214,0.7984864332984675
AP0032,32,False,31.230639999999998,5.563759999999999,6.409835076,46.085838637959235,0.3182523419836804,72.28606164433323,67.76623996221792,68.23746351409879,68.85828461556378,71.90153652152944,70.17588308901664,69.42925743599557,74.14874385428405,69.24208319589623,87.12218839145547,0.8487878590220251
AP0033,33,False,32.396840000000005,5.2564,8.494918836,43.99628338187651,1.1594531067317866,70.20180396607145,73.63540169701088,75.62847155569696,71.90153652152944,71.93978101607703,70.42830719453106,74.84523596078459,70.01731712102098,67.81766093433508,88.60972976477774,0.8603997956085585
AP0034,34,False,30.06248,5.0728,5.8154663719999995,45.1199770174786,0.49788948493152013,73.4113115470715,66.62787081729759,67.37129897401732,71.93978101607703,70.14800850967221,70.57185184645027,68.42428767211929,66.16423802960975,68.94290788282677,87.61243579318857,0.8556209029784307
AP0035,35,False,36.27764,3.82976,10.043153444000001,48.80254447751715,0.6881909098321676,72.33746690454569,74.33555030458042,75.3987891554364,70.14800850967221,68.83322227554876,69.95018151601296,70.23566795785433,72.81734782896622,72.45047493972396,92.36347410547233,0.9045123842482933
AP0036,36,False,27.97116,6.5552,8.818466316,47.91350394456723,0.480861006289601,64.53171549490077,58.37844803076976,58.97027504117333,68.83322227554876,68.1210995116453,70.02305572715797,67.37835161974371,66.97136735022741,64.09791256500579,84.87662644623343,0.8101392675045964
AP0037,37,False,30.2526,5.1421600000000005,8.40025124,37.92434090018513,0.3748147600164103,69.07773087261799,79.77093149653741,80.5671951413448,68.1210995116453,69.14337189547857,68.97286034576254,68.68209338567245,65.88164825809815,69.49804735710826,88.25857134315922,0.8547197381759333
AP0038,38,False,33.04364,4.22008,9.57460876,47.38620083151031,0.7534266823833518,70.54828998984121,69.73262135424675,70.85926283160796,69.14337189547857,69.7473354468131,68.62921092377235,67.83657335976235,71.33591424209581,70.36010942900576,90.99011405461596,0.8867509738694902
AP0039,39,False,33.06716,7.47048,8.19653616,49.84898993603703,0.627935908160526,67.8520960145846,66.33466403718435,67.18092623793125,69.7473354468131,70.56996273029371,70.28908071532614,71.35046130445156,70.3749460530348,70.17777496324956,84.6709627849796,0.8157149750207461
AP0040,40,False,32.424279999999996,5.00072,8.276823868000001,46.957081529894815,1.635353947927092,70.94745298054326,69.05088421936394,71.54246258896082,70.56996273029371,72.76160398854809,71.37329154000307,69.96399196495607,69.76526082371343,71.72652524295967,89.05794216343855,0.8663802271209085
AP0041,41,False,37.29292,5.08232,8.8376395,48.00629427480492,0.7560054987118294,72.81941645167599,77.68339665320178,78.9263324436418,72.76160398854809,73.64361978553111,72.01563381505915,72.63218776333804,74.4755206029392,69.32222097542954,90.0760901366618,0.8800639241217276
AP0042,42,False,40.47204,5.39648,8.655494252,47.8960318414069,0.8415282775276021,74.22791691922325,84.49977679572875,86.01098074503493,73.64361978553111,72.14578193252915,72.06551593151633,75.99928644266872,71.03397702311723,74.40271417038636,90.10256292748649,0.8823489399701581
AP0043,43,False,36.10516,4.33296,8.4481842,48.45680248908197,0.940083062662823,73.85536826897214,74.50999270563719,75.98411766601386,72.14578193252915,70.89404512331363,71.99707937105825,68.62960131919392,72.16840629279953,70.98853522419341,91.13665867995806,0.8928496181325937
AP0044,44,False,35.67004,3.78216,12.721407584000001,49.04160794245892,0.7045440693034678,68.36797693655916,72.73423832646773,73.79438704345831,70.89404512331363,70.35375238788212,71.84863422686126,71.92422145437548,70.73819589421672,68.53531324040819,92.75081755864653,0.904133102843441
AP0045,45,False,33.46896,4.57096,9.352918820000001,49.67302338899185,1.521335539127679,70.620289548631,67.37854416048518,69.5073454213182,70.35375238788212,70.44152022004918,70.67311367517657,69.40261395791093,67.14588404944114,65.71339958437305,90.35516733369634,0.8798378124875131
AP0046,46,False,38.08476,5.22512,9.530270772,49.80912058602306,1.0244317427847067,72.0754188691322,76.46141821401072,78.06703476654154,70.44152022004918,68.90378101885469,69.1124893745177,69.93041233752967,68.56249366605304,71.18579867544234,90.11145894994532,0.8793550109120597
AP0047,47,False,35.818999999999996,5.69432,10.681860136000001,49.716450753376655,0.6036355728480365,68.62511041569327,72.04657504149617,72.93208476919254,68.90378101885469,67.7829325536039,69.21028169872372,67.22564116963413,69.91154488577746,67.26729822988163,89.09033365693375,0.8628314960114007
AP0048,48,False,33.772760000000005,7.1332,10.32955288,50.22525068178796,0.7280530219267556,65.9167013299936,67.24259120969654,68.23166077417626,67.7829325536039,67.12521232090376,68.44215502095616,68.65986619535734,65.95917964637142,68.19875270692069,86.07762546125605,0.8256195429712443
AP0049,49,False,34.03736,5.67936,9.736382500000001,48.65922290100346,0.4592201505141012,68.82755232596378,69.9504800338644,70.61692543088999,67.12521232090376,67.53758897807239,67.43375169662423,66.13418849932646,68.36776937512553,73.63814711667814,88.51566491707977,0.8570032973518457
AP0050,50,False,34.91152,4.386,13.043756740000001,47.94941052964603,0.4631243798595003,66.69978681150528,72.80907025627563,73.51916275338569,67.53758897807239,70.35969552559273,69.16392320349927,68.91359877040682,74.12744930807767,65.67411965366456,91.62038017951488,0.8883899034850036
AP0051,51,False,32.149879999999996,7.3984000000000005,8.349921632000001,50.2292406262066,1.7364578000136806,67.12126740583344,64.00630309992407,66.29827806589508,70.35969552559273,69.83255742325211,68.99421103231222,72.5158397467776,63.79314305443093,66.74415197123174,84.55390860633638,0.8129273890040224
AP0052,52,False,40.621,2.44392,9.741175796,45.03389922475585,0.5391170726327064,76.92483109701323,90.20093906874045,91.29385072865607,69.83255742325211,70.84940137815198,69.32480859801757,69.00330135636783,71.7179250364886,69.88226727422804,95.37189795390039,0.9432503299669429
AP0053,53,False,34.12948,7.492240000000001,10.7549579,52.24310950698167,0.3463156058114455,65.16159742922527,65.32819413331246,65.76413962102275,70.84940137815198,67.01114634040128,69.06349636582401,68.05692030814346,66.095975980698,64.96049634549577,85.69546542393442,0.8199920618369447
AP0054,54,False,38.14748,6.519839999999999,9.499114348,50.82833309744241,0.606687735100125,70.42641897917086,75.05160542421862,75.95824414905398,67.01114634040128,66.95682532576058,68.60475105969125,68.54370245425338,67.4498286481712,70.21809892744119,87.96332068285618,0.854035567837963
AP0055,55,False,32.89075999999999,8.50136,9.00540486,51.179562288028855,0.4090374555557904,65.26264948798122,64.26541871322979,64.7831790365163,66.95682532576058,66.376156872436,66.97189507180084,64.1144135565249,67.02768121115628,67.78049673233562,83.13139380631083,0.7946140473114206
AP0056,56,False,34.20004,7.41472,10.994622700000003,51.46005880806053,0.5075226098569184,65.00749152489105,66.45938771185979,67.12136932097555,66.376156872436,67.91278536872149,67.92272185948505,67.88457403773626,68.6269825067643,69.14504540017934,85.90608819289567,0.8218247564085435
AP0057,57,False,35.75039999999999,6.722479999999999,9.457173008000002,50.26577445305768,0.6266890035943417,68.84337282400334,71.12274781200608,72.02066612689073,67.91278536872149,69.96611253298302,68.04920790281682,69.57355114690904,70.08279738007518,71.3483093816842,87.05474073179866,0.8417230006535935
AP0058,58,False,36.3482,6.542960000000001,9.091684188,44.65167313623236,0.845613952583247,69.92345372358601,81.40389250163494,82.97527939597724,69.96611253298302,71.65138830342327,69.77624657505146,70.42933274189656,71.68610830322869,73.10370320674045,87.4132319956621,0.8474520157533627
AP0059,59,False,37.56732,6.154000000000001,9.107262400000002,50.879874551361524,0.22920884350990411,71.1117321217387,73.83532355622665,74.16944965083944,71.65138830342327,73.01877836114164,71.58389286471314,72.3508909771914,73.74739117581936,63.2161125674756,88.35100296009458,0.8592448718382701
AP0060,60,False,40.460280000000004,4.9639999999999995,9.392463512,50.84188927252469,0.7297457837994775,73.81007591438333,79.58059894887703,80.73947187891336,73.01877836114164,69.3855227738442,69.83215106396268,75.15818084928611,64.9236656051216,74.02503176266622,90.94437268256674,0.8907192364964288
AP0061,61,False,38.318000000000005,4.29352,9.079700948000001,50.63162821647117,0.7088442874901657,74.12864176403744,75.6799679365923,76.75453367045857,69.3855227738442,68.64874213921466,70.2055741039268,63.67497065491169,72.96542302697044,67.75474067069034,91.69390871165693,0.8992403932082216
AP0062,62,False,33.61204,10.914000000000001,10.945491416000003,48.178289777221124,0.5026918952339089,60.59331542143988,69.76594676860427,70.5015594837444,68.64874213921466,66.80815212159253,69.63037608473375,70.30435978627868,64.82801538127151,62.685002259005756,80.32504291588386,0.754885006616353
AP0063,63,False,36.30508,5.44952,8.7477652,49.47845324586278,0.681490378887384,71.88788060959965,73.3755354469083,74.40028613864901,66.80815212159253,67.52163443716468,67.36230648787812,66.56468070891009,64.46948785113871,76.64444873838566,89.20937667291668,0.8694869547307362
AP0064,64,False,39.36268,7.0652,11.170776327999999,54.27884610426013,0.5372638764753908,68.33958031216245,72.51937508839299,73.24436380224257,67.52163443716468,68.02868139623544,67.19257895254027,66.2992996275512,78.0606278108277,71.9945713778245,87.73374163493214,0.8478241952895545
AP0065,65,False,33.35724,7.84312,12.165385248000002,52.38185539217349,0.4246207445480197,62.506838131807285,63.6809058217972,64.20133832416056,68.02868139623544,67.71661519282652,68.69581831180696,75.0945184785633,68.53888757132339,62.92414017397314,85.30308166118239,0.8096346730950895
AP0066,66,False,32.19692,4.35608,6.707019428,50.243683030045894,0.5054969133110583,74.42650379199918,64.08152837988834,64.7327989091405,67.71661519282652,68.35894406079426,67.13675087515617,67.77050370431024,62.0944659885213,65.12137340487286,89.93047146626908,0.8808283861789731
AP0067,67,False,31.738280000000003,5.410080000000001,9.901751212,52.63791106846469,0.5813344200708608,67.45633364604086,60.2954778329233,60.96881901084302,68.35894406079426,64.42366041088951,65.78131622486224,61.75618962526263,64.79479457070828,66.00993128903137,88.50145119610222,0.8543655763000035
AP0068,68,False,35.50932,6.751040000000001,12.903552832000003,53.162806413939784,0.3390545210702915,64.37056071084467,66.79353930925875,67.22226030444703,64.42366041088951,64.84016114808321,67.06486783654312,67.31139494640078,68.48192159893236,60.37167984412877,87.76185434749691,0.840251242535558
AP0069,69,False,27.298880000000004,9.5812,7.663281980000001,52.72057609686577,0.5614246655637265,61.28607897234433,51.780314292929205,52.33766127494407,64.84016114808321,62.19437922567175,63.64910117224501,62.552329467471836,53.942463479753314,62.15096585626383,78.49017322872493,0.7402066372957976
AP0070,70,False,35.378,6.0384,10.304388076,52.28937686626337,0.6819492190351651,68.40189663779786,67.65810212365633,68.55214765175403,62.19437922567175,64.65502628568218,64.01485780298042,60.28300546511742,68.03118658141267,68.8534100472242,88.32500388213923,0.854202682995142
AP0071,71,False,30.922919999999998,10.2408,13.06772322,54.062091668547666,0.9199706521413982,57.02027857631483,57.19889676039003,58.18909634873878,64.65502628568218,64.16665753736989,64.52621069497499,65.03579252282047,65.89643646122003,61.51725209416087,81.11649000662534,0.7512178199637933
AP0072,72,False,36.6422,6.88704,9.737580824000002,52.89856557515207,0.8362240468649847,68.78991355814203,69.26879699212839,70.3813907027043,64.16665753736989,65.93655528474687,64.55939753993555,69.60134248157101,65.44845338775554,66.70424607282831,87.07067571621064,0.8417835919028221
AP0073,73,False,32.60068,6.411040000000001,9.592583620000001,52.92085546776329,0.45178944760569234,67.07364898153848,61.602707877348436,62.13314334102202,65.93655528474687,65.35531530742396,64.32958437226688,62.76020188289877,64.06004681874467,71.54753932412856,86.80972769382103,0.8356637441261241
AP0074,74,False,31.36,7.32496,12.01918972,51.94190725371177,0.27321560272514883,61.8489811448908,60.37514149571205,60.69439538324594,65.35531530742396,67.19850318047362,67.50577464114679,63.1619630372127,70.75112890519331,57.215190500811616,85.55352956227425,0.8106509609936265
AP0075,75,False,37.224320000000006,8.891680000000001,9.398455132,53.27953314474897,0.4900021804881475,67.05338260366518,69.86607765287579,70.51458749501174,67.19850318047362,65.66761262795654,65.18324409101048,74.16872561561522,61.35040379848183,70.22508281075305,83.98312659494229,0.8071888281724348
AP0076,76,False,35.0742,5.4005600000000005,7.563821088000001,52.66401748193454,0.755567618487629,73.0125644963346,66.59993232007334,67.56934582378788,65.66761262795654,66.4338731015269,65.67704629129204,59.93047168434339,68.96626695080285,69.41583976574927,88.75786945058407,0.8665696844156704
AP0077,77,False,32.33608,10.68008,12.770538868000001,52.20553715350701,0.6117476838434946,57.96378107353545,61.93994308480698,62.674365136550406,66.4338731015269,65.45113302004128,67.17808700609983,67.20034846842356,67.66350861617265,62.84785309004821,80.85550818256745,0.751719353842835
AP0078,78,False,35.899359999999994,6.428720000000001,9.354117144,52.90241716415153,0.6292265411030505,69.46175275786955,67.85958359635525,68.67642776748951,65.45113302004128,68.27725137008244,66.9522549226187,69.90727967707299,65.25418499469731,69.75651797304735,87.5610551500202,0.8481216251717536
AP0079,79,False,35.366240000000005,5.9159999999999995,9.537460716000002,52.72559036596878,0.8089401141089182,69.59159440477647,67.07604363369406,68.12119007761494,68.27725137008244,68.22279244282832,66.3064277083302,64.91418555508054,69.43994252535762,65.83035578353277,88.35884525754908,0.8566938228158163
AP0080,80,False,37.106719999999996,7.90976,11.205527724000001,52.34613536699652,0.5237952730714661,66.00034666524354,70.88721973426762,71.60371363536684,68.22279244282832,67.50402539696059,68.28407705359756,70.44977715678618,66.90261558259691,64.60492316669452,85.93120324192286,0.8242919037650212
AP0081,81,False,35.15848,6.4464,9.118047316,52.94955176052669,0.5822220911645994,69.31476919887791,66.39995775414715,67.13819517241824,67.50402539696059,67.71023620899379,67.70833345376371,65.69770113429568,63.36216891097632,64.56118384440522,87.2909543255668,0.8450566375867447
AP0082,82,False,37.90836,8.819600000000001,9.537460716,56.02653004617035,0.5892277052127414,67.37416963669861,67.66144533448792,68.38060006392654,67.71023620899379,65.97264421703515,66.58947178663797,65.09213266157653,66.26467556770855,67.12868333409696,84.32500834834778,0.81125647257017
AP0083,83,False,40.69548,8.23616,12.093485808,55.38482566603666,0.2701093510161009,66.68643359792155,73.47767102380801,73.83777459253501,65.97264421703515,66.13428914521727,66.96309145710639,67.83188955361916,68.67473347691647,70.97185371685224,86.50365748378303,0.8316802788543364
AP0084,84,False,33.8198,8.841360000000002,10.457773548,55.28407517588542,0.35899154011403744,63.66807038669051,61.1745785606485,61.574416935387205,66.13428914521727,66.90028198992364,66.94856231670333,64.56301653606081,67.01684106658787,63.924731376827424,83.35553933512114,0.7927538772972886
AP0085,85,False,39.12356,8.79648,9.7663406,53.16964295489542,0.698427091900079,67.82113835722257,73.5825140544748,74.56194669121702,66.90028198992364,66.78675123710285,66.1679668284319,70.15364962700559,67.2117349589097,70.01278376299693,84.75120139536021,0.8164342099881385
AP0086,86,False,37.224320000000006,2.9947199999999996,13.650108684000001,49.58809382592366,0.6461612717223071,69.10137046783555,75.06705164081117,76.05813268361537,66.78675123710285,67.34231342568972,66.7252451757292,66.1058463559501,68.9577357601968,71.53857525299824,94.44075120331449,0.9255397443598853
AP0087,87,False,32.828039999999994,9.88992,9.195938376,49.87991365067619,0.5419474025913962,63.23555160938662,65.81414761441746,66.53707579864891,67.34231342568972,67.92628956317593,68.13867879720335,66.20548649983728,68.91198815077449,70.43408217922357,80.94937904996141,0.7684833264509823
AP0088,88,False,38.1808,7.31544,9.441594796,49.648873586157364,1.7141309909926308,69.49818852850008,76.90164396931094,79.6516220446991,67.92628956317593,70.57527487153126,68.80366262314134,72.05230579936683,73.47981766286398,72.8750537514981,86.68414940784554,0.8392078114587052
AP0089,89,False,36.26392,4.27992,10.529672988,50.511577652184926,0.6263176413897164,71.00337900884242,71.79328321460846,72.69465968936007,70.57527487153126,70.7902652721534,68.96227924918314,72.46399255587096,71.84493984562546,66.13664321429351,91.62007907894335,0.8944372314018604
AP0090,90,False,34.31960000000001,5.811279999999999,7.968854600000001,49.14705772891909,0.8348679396208165,71.35091344142262,69.83042645054556,71.03714435151149,70.7902652721534,68.4165653614783,69.17235950123315,70.71694918960029,64.89171366419161,72.07061188771763,87.91827013532004,0.8551918123898605
AP0091,91,False,33.14556,6.474959999999999,7.736379744,49.24246711087103,0.8342783111333276,69.99098374086337,67.31092478646873,68.47097737352156,68.4165653614783,68.71033288313603,69.70094272235717,64.09465737149876,71.36461645738063,71.01301487758847,86.32731442513747,0.8365755926474464
AP0092,92,False,33.39252,7.50856,11.059332196,49.739551028040225,0.32101945749731553,64.26531004804194,67.13474349853955,67.57084627723825,68.71033288313603,68.88335805803602,69.59245962693618,71.51607161830786,71.16557831042508,61.71831287148542,85.54946028588661,0.8164214734672042
AP0093,93,False,34.648880000000005,4.06912,9.230689772,49.77384237005595,0.6790945266312963,72.26241251796098,69.61262854170334,70.57553307026627,68.88335805803602,67.98647566000133,67.58931250429177,71.91749670195978,62.58707448087892,70.0917344790663,91.51359501302538,0.8949036623792552
AP0094,94,False,32.45564,5.3584000000000005,8.171371356000002,46.533764057071394,0.7428895857192885,70.57812258923136,69.74643177413016,70.87796504149544,67.98647566000133,66.57747560846221,67.19566791154723,61.043744421102524,68.70317647874944,63.2591684011209,88.34760885682311,0.8582960191505589
AP0095,95,False,33.858999999999995,6.726559999999999,13.985639404,47.00199788624153,0.32594822143700525,62.04554851238651,72.03736335197623,72.54041471622423,66.57747560846221,62.75960838235375,66.1580507694476,69.60608222598272,64.23737762035576,67.82713142353607,87.67379116921707,0.8342622351397886
AP0096,96,False,31.34628,6.560639999999999,8.224097612000001,48.218051224505444,0.4591652499249917,67.9505495925716,65.00942946460091,65.63444552849072,62.75960838235375,63.11907830894546,64.32783542190164,62.447182802559,66.12186221921236,66.39694805218419,85.77824565852762,0.8269276427628518
AP0097,97,False,26.383560000000003,5.085039999999999,13.765147788000002,41.70487943017638,1.0998544686476048,58.327159013340165,63.26252553774238,64.97609600042631,63.11907830894546,63.3592877896894,63.944831318942896,62.16070707120523,62.44969112870785,65.22394065036384,88.75830491907857,0.8384090807980018
AP0098,98,False,27.320439999999998,7.3032,8.757351792000001,41.78663818036409,0.6284275469115228,62.977905463743305,65.38080398350426,66.37907620258518,63.3592877896894,66.9416341558024,65.452954853159,63.264336795604706,66.01115679156605,62.59685514751002,83.16497687508657,0.7890689713733161
AP0099,99,False,34.09616,6.1852800000000006,9.678862948,42.31273831689406,0.5080506942178713,68.24650370012404,80.5813127589205,81.56061422524579,66.9416341558024,68.00566754926732,65.19292228211691,70.79277977406016,67.62321920591592,69.71956382402968,87.61961070084422,0.8464483891340528
AP0100,100,False,31.714760000000002,6.552479999999999,7.5146898040000005,48.28747297043742,0.7218426599927673,69.27353245216207,65.67906342793384,66.67579046678993,68.00566754926732,68.32894404413477,67.32812810949257,66.01824318560956,68.1695922164067,69.95807862180611,85.68762822351036,0.8287705097101333
AP0101,101,False,32.508559999999996,8.365359999999999,7.9592680080000004,48.6955661504188,0.6486083973381215,66.5706281446838,66.75876793296183,67.65997582420421,68.32894404413477,68.65163476762484,68.68614708724472,68.70358447467238,70.47506194471515,64.6139737646958,82.86951898649426,0.7953374670205353
AP0102,102,False,33.29452,5.43048,9.378083624,49.07320860545738,0.5361394617884884,69.21493902604699,67.84663352193634,68.59606603243552,68.65163476762484,67.48832559727693,67.64421232990432,70.96970243648173,65.15826203210955,69.95486287326317,88.7107445284639,0.859768108457069
AP0103,103,False,32.202799999999996,5.20336,8.415829452,47.429083431543006,0.6033551449012672,70.27804856385265,67.89673691771856,68.77159454493031,67.48832559727693,67.41560147061567,67.60649623883747,64.39760798895452,69.24950664431633,66.66389472759823,88.64440400290631,0.8608956385793141
AP0104,104,False,30.47016,9.48464,8.318765208,47.83833592056732,0.7427676796482869,63.119763101629005,63.69402157005183,64.69857172999555,67.41560147061567,66.60357622848596,67.83740441200153,68.05943251807436,65.42371770735446,66.08666964631323,80.35231091979055,0.7626157558040586
AP0105,105,False,31.92448,5.89832,8.401449564,45.90346070616042,0.6027039851382336,69.0643554002944,69.54700039798003,70.47228856816244,66.60357622848596,68.36283658634905,67.67281090367611,66.47071311783402,67.12367818315175,70.60278947734899,87.23977121178905,0.8440538511162579
AP0106,106,False,33.74532,6.07104,10.032368528000001,46.0187600593342,0.36676728062752334,67.6954478007303,73.32948553261873,73.91861328721609,68.36283658634905,69.53671448991783,68.16827360227762,68.3359235295198,71.740758183398,75.46433303191142,87.82107351727156,0.8475239826041355
AP0107,107,False,33.813919999999996,6.858480000000001,8.7777233,45.24375303348475,0.5740662564237877,68.37984972223518,74.73721283681844,75.6976877155188,69.53671448991783,71.95935546200472,70.50626567189084,71.78191143157913,75.50191542515937,67.60814881836349,86.13050981007362,0.8313726261543455
AP0108,108,False,35.23296,4.12896,9.163583628000001,45.857656127347276,0.8810211992022581,72.60709805321838,76.83114004378601,78.33614065678417,71.95935546200472,71.64625587824251,70.1650665275539,76.25430366020083,68.5018317428102,64.05126455580583,91.49115477161679,0.8951026779181503
AP0109,109,False,33.34744,2.55816,8.413432804000001,45.24947359790917,0.8252394161490639,75.2440608247891,73.69685732994002,75.06587477357557,71.64625587824251,67.30154443169604,68.5881374862306,67.30318947569509,62.775292951484445,68.01093356809521,94.22785237368917,0.9287531749922018
AP0110,110,False,33.66888,6.707520000000001,9.493122728000001,50.56749874231786,0.5578523807654737,67.51394069607987,66.58205534659736,67.32477121830793,67.30154443169604,66.020156794878,68.99483905831681,62.999184378879406,68.21927705490738,72.77410433181522,86.54986125176217,0.8338752340476119
AP0111,111,False,29.61168,8.6768,11.097678564,52.40962358101534,0.7046032628043888,59.95947216997236,56.50046303848369,57.27041555686328,66.020156794878,68.58426898282711,69.56251628510346,65.37269610812734,70.15702603334417,60.196651314521056,82.43070477175168,0.7733835346819722
AP0112,112,False,37.09104,7.4405600000000005,8.24446912,53.45024063676684,0.46298785853175445,70.280035285811,69.39358842565466,69.99993027612751,68.58426898282711,69.8836973049257,67.52756157240499,74.64926733359744,65.44984824331517,68.20723747509096,85.90164041379822,0.8329150535799298
AP0113,113,False,38.20824,5.759600000000001,6.83643842,53.124690932794714,0.5694096940140178,75.2067368896212,71.92181136326094,72.70104754345037,69.8836973049257,68.28713103707146,67.1013627032969,66.11779557398732,68.84725042339622,73.11299273281669,88.66315952293374,0.8690042540183917
AP0114,114,False,35.7602,8.69312,10.886773540000002,53.71682960369027,0.6037089727431979,64.61897281426242,66.57168761416128,67.32837305583554,68.28713103707146,66.91631719919965,69.2414854556226,67.40965377617489,71.79159177304366,63.26692369349939,84.2914613186973,0.8044438525626432
AP0115,115,False,32.54384,8.93656,8.352318280000002,54.2848320969154,0.5884736823800265,65.30617057079391,59.95015318809327,60.607163988220336,66.91631719919965,65.7582627238312,67.37253638285686,69.84441177167768,61.05055122450524,63.41720392074719,82.06688234467309,0.7845594545857802
AP0116,116,False,34.68808,6.64768,7.4032456720000015,51.65971124349173,0.6138842000878982,71.17108673377778,67.14725879225685,67.95478104508919,65.7582627238312,65.7357955321103,65.41765540554276,62.556701437984515,64.88447660727545,68.60536837356403,86.36065732498311,0.8391784740379759
AP0117,117,False,32.826080000000005,9.88176,10.880781920000002,52.245001442813766,0.5301267455910639,61.25568977870816,62.831044297952054,63.47512237472925,65.7357955321103,64.5400676564897,65.95813010796587,63.61730605028281,67.40501734370073,66.36195163523705,81.55996619067379,0.7686195321514738
AP0118,118,False,35.29176,8.42928,10.343932768,51.41235596637179,0.5730500010809051,65.27657038031192,68.64451032565773,69.41825685837344,64.5400676564897,67.01555999350393,66.60391584653917,68.97578074840828,67.95908698283233,68.43746286301398,84.40898132665087,0.8072031223410971
AP0119,119,False,32.732,8.4932,7.380477516,52.03523682408122,0.377679844914418,67.34192726605917,62.903528450651855,63.36343008478049,67.01555999350393,67.78061126347588,65.90844512149822,66.29785208013043,66.78890966611092,68.7348618811207,82.52632113356673,0.7939803809320513
