id,fase,familia,quintil,n,mean_rendimiento,sem_rendimiento,rho_trend,p_trend,monotonia
R01_sn_ext,Reducción,extraccion,1,60,69.01507743038447,0.5579083691647957,0.04009400637998924,0.49050973226087063,3
R01_sn_ext,Reducción,extraccion,2,59,69.09074281410267,0.5563038699402152,0.04009400637998924,0.49050973226087063,3
R01_sn_ext,Reducción,extraccion,3,60,68.52093977931122,0.6928694272927273,0.04009400637998924,0.49050973226087063,3
R01_sn_ext,Reducción,extraccion,4,59,69.04704899295916,0.6367329090215529,0.04009400637998924,0.49050973226087063,3
R01_sn_ext,Reducción,extraccion,5,60,69.6115363174081,0.5665674961308986,0.04009400637998924,0.49050973226087063,3
R02_feo_ret,Reducción,sobre-reduccion,1,60,67.4481899859127,0.6154499028320037,0.27336109826968746,1.7308141585124843e-06,4
R02_feo_ret,Reducción,sobre-reduccion,2,59,68.09173377945628,0.5819525252430272,0.27336109826968746,1.7308141585124843e-06,4
R02_feo_ret,Reducción,sobre-reduccion,3,59,69.19425266717363,0.5891662868990075,0.27336109826968746,1.7308141585124843e-06,4
R02_feo_ret,Reducción,sobre-reduccion,4,59,69.53697772288166,0.6228147723383983,0.27336109826968746,1.7308141585124843e-06,4
R02_feo_ret,Reducción,sobre-reduccion,5,60,71.05697145294656,0.5129088492491793,0.27336109826968746,1.7308141585124843e-06,4
R03_sn_net_l03,Reducción,metal-equivalente,1,60,69.01888232398785,0.5583597873990145,0.047137446411143445,0.41829865863989074,2
R03_sn_net_l03,Reducción,metal-equivalente,2,59,68.86283726487854,0.5726090388297849,0.047137446411143445,0.41829865863989074,2
R03_sn_net_l03,Reducción,metal-equivalente,3,59,69.09353107409778,0.7085544161864908,0.047137446411143445,0.41829865863989074,2
R03_sn_net_l03,Reducción,metal-equivalente,4,59,68.49975589735737,0.6215298738794632,0.047137446411143445,0.41829865863989074,2
R03_sn_net_l03,Reducción,metal-equivalente,5,60,69.84700504916297,0.5542667224545508,0.047137446411143445,0.41829865863989074,2
R04_sn_net_l06,Reducción,metal-equivalente,1,60,68.99661562216357,0.5574990655172276,0.05355644003349619,0.35770701596366367,2
R04_sn_net_l06,Reducción,metal-equivalente,2,59,68.30257006388989,0.6418346440630308,0.05355644003349619,0.35770701596366367,2
R04_sn_net_l06,Reducción,metal-equivalente,3,59,69.57423588041547,0.6317285063612114,0.05355644003349619,0.35770701596366367,2
R04_sn_net_l06,Reducción,metal-equivalente,4,59,68.95021059469856,0.6216035050030261,0.05355644003349619,0.35770701596366367,2
R04_sn_net_l06,Reducción,metal-equivalente,5,60,69.50456098669488,0.570252754019993,0.05355644003349619,0.35770701596366367,2
R05_sn_net_l10,Reducción,metal-equivalente,1,60,68.86704600181119,0.5451312760922392,0.07631358515171463,0.1896781365156197,3
R05_sn_net_l10,Reducción,metal-equivalente,2,59,68.50976019082344,0.6705257183201221,0.07631358515171463,0.1896781365156197,3
R05_sn_net_l10,Reducción,metal-equivalente,3,59,69.03281584803689,0.6510925394942216,0.07631358515171463,0.1896781365156197,3
R05_sn_net_l10,Reducción,metal-equivalente,4,59,69.17637116883749,0.5507003082392384,0.07631358515171463,0.1896781365156197,3
R05_sn_net_l10,Reducción,metal-equivalente,5,60,69.74039878283156,0.6021547332308548,0.07631358515171463,0.1896781365156197,3
R06_frac_sn,Reducción,extraccion,1,59,69.29750434057371,0.6607345729333095,-0.058074558889457256,0.3226842681227825,2
R06_frac_sn,Reducción,extraccion,2,58,68.97976208406956,0.6107079564026309,-0.058074558889457256,0.3226842681227825,2
R06_frac_sn,Reducción,extraccion,3,58,69.01422017786889,0.6398088271862074,-0.058074558889457256,0.3226842681227825,2
R06_frac_sn,Reducción,extraccion,4,58,69.31444525561797,0.599402075206579,-0.058074558889457256,0.3226842681227825,2
R06_frac_sn,Reducción,extraccion,5,59,68.60800893920384,0.5633000808334016,-0.058074558889457256,0.3226842681227825,2
R07_kapp_sn,Reducción,extraccion,1,58,69.48292420842652,0.5537423548619084,-0.11237828750202535,0.057671957261081236,1
R07_kapp_sn,Reducción,extraccion,2,57,69.4588033659973,0.6147139373205364,-0.11237828750202535,0.057671957261081236,1
R07_kapp_sn,Reducción,extraccion,3,57,68.40184304621818,0.7416301915982461,-0.11237828750202535,0.057671957261081236,1
R07_kapp_sn,Reducción,extraccion,4,57,68.98503470293214,0.6042577446803434,-0.11237828750202535,0.057671957261081236,1
R07_kapp_sn,Reducción,extraccion,5,57,68.51300017013486,0.5556707003203945,-0.11237828750202535,0.057671957261081236,1
R08_feo_ret_frac,Reducción,sobre-reduccion,1,58,66.72360215560128,0.6061399797151249,0.31805542187511254,3.826162257260622e-08,3
R08_feo_ret_frac,Reducción,sobre-reduccion,2,57,68.542090748444,0.5023646445661232,0.31805542187511254,3.826162257260622e-08,3
R08_feo_ret_frac,Reducción,sobre-reduccion,3,57,68.46783842814585,0.6934287438074118,0.31805542187511254,3.826162257260622e-08,3
R08_feo_ret_frac,Reducción,sobre-reduccion,4,57,70.50284232188805,0.5945677092429676,0.31805542187511254,3.826162257260622e-08,3
R08_feo_ret_frac,Reducción,sobre-reduccion,5,57,70.65364099845131,0.5278433525651075,0.31805542187511254,3.826162257260622e-08,3
R09_selectividad,Reducción,selectividad,1,57,70.03148997741884,0.5816278871385473,-0.0030573051937226457,0.959090045966123,2
R09_selectividad,Reducción,selectividad,2,57,68.15862871747582,0.6677191272974499,-0.0030573051937226457,0.959090045966123,2
R09_selectividad,Reducción,selectividad,3,56,67.9116721611192,0.5673154578302134,-0.0030573051937226457,0.959090045966123,2
R09_selectividad,Reducción,selectividad,4,57,68.99244740919121,0.5983934947933354,-0.0030573051937226457,0.959090045966123,2
R09_selectividad,Reducción,selectividad,5,57,69.96623842607009,0.6295533916170786,-0.0030573051937226457,0.959090045966123,2
R10_log_selectividad,Reducción,selectividad,1,57,70.03148997741884,0.5816278871385473,-0.0030573051937226457,0.959090045966123,2
R10_log_selectividad,Reducción,selectividad,2,57,68.15862871747582,0.6677191272974499,-0.0030573051937226457,0.959090045966123,2
R10_log_selectividad,Reducción,selectividad,3,56,67.9116721611192,0.5673154578302134,-0.0030573051937226457,0.959090045966123,2
R10_log_selectividad,Reducción,selectividad,4,57,68.99244740919121,0.5983934947933354,-0.0030573051937226457,0.959090045966123,2
R10_log_selectividad,Reducción,selectividad,5,57,69.96623842607009,0.6295533916170786,-0.0030573051937226457,0.959090045966123,2
R11_util_carbon,Reducción,selectividad,1,60,69.17709659196322,0.5617663059937099,0.029924604476661395,0.6074955752237422,1
R11_util_carbon,Reducción,selectividad,2,59,68.89413774832313,0.5767962342495329,0.029924604476661395,0.6074955752237422,1
R11_util_carbon,Reducción,selectividad,3,59,68.47791780523714,0.7130556201956972,0.029924604476661395,0.6074955752237422,1
R11_util_carbon,Reducción,selectividad,4,59,69.72292994110467,0.5750426377909463,0.029924604476661395,0.6074955752237422,1
R11_util_carbon,Reducción,selectividad,5,60,69.15788106859772,0.5741055783208091,0.029924604476661395,0.6074955752237422,1
R12_d_avance,Reducción,extraccion,1,60,68.56457536727844,0.5571069697169103,0.055046647495603375,0.3436505009956268,2
R12_d_avance,Reducción,extraccion,2,59,69.36476245240341,0.5351934379278773,0.055046647495603375,0.3436505009956268,2
R12_d_avance,Reducción,extraccion,3,60,68.39805091260298,0.7027450096603353,0.055046647495603375,0.3436505009956268,2
R12_d_avance,Reducción,extraccion,4,59,69.9081472431849,0.6405952568286889,0.055046647495603375,0.3436505009956268,2
R12_d_avance,Reducción,extraccion,5,60,69.06872799017133,0.5573356906005188,0.055046647495603375,0.3436505009956268,2
R13_sn_residual,Reducción,extraccion,1,60,69.04649188055679,0.6818506436921941,-0.09723188649971691,0.09330167562620102,2
R13_sn_residual,Reducción,extraccion,2,60,70.21468602242521,0.622834969835956,-0.09723188649971691,0.09330167562620102,2
R13_sn_residual,Reducción,extraccion,3,59,68.6191523095948,0.5390755393125869,-0.09723188649971691,0.09330167562620102,2
R13_sn_residual,Reducción,extraccion,4,60,68.9517230561481,0.6269880930710946,-0.09723188649971691,0.09330167562620102,2
R13_sn_residual,Reducción,extraccion,5,60,68.56064477807567,0.5194653970010633,-0.09723188649971691,0.09330167562620102,2
R14_log_sn_feo_next,Reducción,selectividad,1,60,68.23674924077288,0.6298769504655232,0.07778628810501306,0.17977438286135985,3
R14_log_sn_feo_next,Reducción,selectividad,2,60,69.10834512685328,0.6122770575603982,0.07778628810501306,0.17977438286135985,3
R14_log_sn_feo_next,Reducción,selectividad,3,59,69.0445129406308,0.6156296272953176,0.07778628810501306,0.17977438286135985,3
R14_log_sn_feo_next,Reducción,selectividad,4,60,69.36463765907732,0.620403207207237,0.07778628810501306,0.17977438286135985,3
R14_log_sn_feo_next,Reducción,selectividad,5,60,69.64554242331691,0.5340165021562737,0.07778628810501306,0.17977438286135985,3
R15_d_log_sn_feo,Reducción,selectividad,1,60,68.04261820945463,0.5985094623169039,0.058130801832525614,0.3172515838046675,3
R15_d_log_sn_feo,Reducción,selectividad,2,59,69.05958688179504,0.6330351897735758,0.058130801832525614,0.3172515838046675,3
R15_d_log_sn_feo,Reducción,selectividad,3,60,69.36943326589135,0.5923697839982596,0.058130801832525614,0.3172515838046675,3
R15_d_log_sn_feo,Reducción,selectividad,4,59,70.14787784421948,0.6181320081537983,0.058130801832525614,0.3172515838046675,3
R15_d_log_sn_feo,Reducción,selectividad,5,60,68.68365701478766,0.5535351362869234,0.058130801832525614,0.3172515838046675,3
R16_feo_por_sn_disp,Reducción,sobre-reduccion,1,58,69.34760928893053,0.576420031404626,0.09528223645078299,0.10660680399591921,3
R16_feo_por_sn_disp,Reducción,sobre-reduccion,2,57,67.69978415107359,0.6767732725418294,0.09528223645078299,0.10660680399591921,3
R16_feo_por_sn_disp,Reducción,sobre-reduccion,3,58,67.99943760579481,0.5465608979770702,0.09528223645078299,0.10660680399591921,3
R16_feo_por_sn_disp,Reducción,sobre-reduccion,4,57,69.34536174040367,0.6195873508517379,0.09528223645078299,0.10660680399591921,3
R16_feo_por_sn_disp,Reducción,sobre-reduccion,5,58,70.53674509587847,0.5909291088769537,0.09528223645078299,0.10660680399591921,3
R17_dT,Reducción,termico,1,60,69.32458033592617,0.5546361858219391,-0.043109885020581225,0.4576860179620161,2
R17_dT,Reducción,termico,2,60,69.11760511960121,0.6732725422377471,-0.043109885020581225,0.4576860179620161,2
R17_dT,Reducción,termico,3,59,69.52191433134794,0.5749831466165682,-0.043109885020581225,0.4576860179620161,2
R17_dT,Reducción,termico,4,60,68.57828763136062,0.5936165219705509,-0.043109885020581225,0.4576860179620161,2
R17_dT,Reducción,termico,5,60,68.86535666226051,0.620262987629651,-0.043109885020581225,0.4576860179620161,2
R18_T_ventana,Reducción,termico,1,60,69.9907162853427,0.7010759211233167,-0.0747380195411252,0.1974915984072754,2
R18_T_ventana,Reducción,termico,2,60,68.69708674205353,0.5520726212521044,-0.0747380195411252,0.1974915984072754,2
R18_T_ventana,Reducción,termico,3,59,69.41170831571469,0.5137712949728178,-0.0747380195411252,0.1974915984072754,2
R18_T_ventana,Reducción,termico,4,60,68.4546255870478,0.6191511175707267,-0.0747380195411252,0.1974915984072754,2
R18_T_ventana,Reducción,termico,5,60,68.8517703834105,0.6051934365014936,-0.0747380195411252,0.1974915984072754,2
R19_T_gas_bhf,Reducción,polvo,1,60,68.05739303966268,0.5974324064352694,0.12071610856139649,0.03695430871003318,4
R19_T_gas_bhf,Reducción,polvo,2,60,68.8130750512548,0.6864436377572154,0.12071610856139649,0.03695430871003318,4
R19_T_gas_bhf,Reducción,polvo,3,59,69.21966824911271,0.6664131694037655,0.12071610856139649,0.03695430871003318,4
R19_T_gas_bhf,Reducción,polvo,4,60,69.58548962462656,0.5416782591672683,0.12071610856139649,0.03695430871003318,4
R19_T_gas_bhf,Reducción,polvo,5,60,69.72708068113579,0.4953948812140094,0.12071610856139649,0.03695430871003318,4
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,1,60,67.54710608794663,0.6670934819833041,0.2032701572030627,0.00042317027007673794,3
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,2,59,68.65971851502664,0.5691995675318138,0.2032701572030627,0.00042317027007673794,3
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,3,59,68.66729670853579,0.5741778785538482,0.2032701572030627,0.00042317027007673794,3
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,4,59,70.30017591434145,0.5570475698222086,0.2032701572030627,0.00042317027007673794,3
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,5,60,70.16723216532688,0.5863370121710293,0.2032701572030627,0.00042317027007673794,3
F01_sn_ext,Fusión,conservacion,1,60,69.1118595564491,0.5640833610231297,0.0708529384723299,0.22265291281273566,2
F01_sn_ext,Fusión,conservacion,2,59,68.49104606865326,0.4989213098687781,0.0708529384723299,0.22265291281273566,2
F01_sn_ext,Fusión,conservacion,3,60,69.69066045017998,0.6871241747769918,0.0708529384723299,0.22265291281273566,2
F01_sn_ext,Fusión,conservacion,4,59,68.31836148253474,0.6320399411838254,0.0708529384723299,0.22265291281273566,2
F01_sn_ext,Fusión,conservacion,5,60,69.91260600261027,0.5953353031197235,0.0708529384723299,0.22265291281273566,2
