id,fase,familia,grupo_mecanistico,variante,palanca,role,theta_unidad,theta_1sd,ci_lo_1sd,ci_hi_1sd,significativo,signo_teorico,concuerda_teoria,theta_1sd_rel,sd_target,r2_oof_interno,n_obs,n_batches
R14_log_sn_feo_next,Reducción,selectividad,selectividad,cinetica,tasa_gn_nm3_min,gn,0.006795611178340681,0.03352810301870853,-0.01296650370312636,0.07920962299045357,False,-1,False,0.06573840577015277,0.5100230622558131,0.6646689527814567,1059,290
R14_log_sn_feo_next,Reducción,selectividad,selectividad,cinetica,exceso_o2_combustion_pct,o2,-0.0011502818069397626,-0.012386612068110384,-0.031035568339579184,0.003261814889881308,False,0,,-0.02428637641075456,0.5100230622558131,0.6646689527814567,1059,290
R14_log_sn_feo_next,Reducción,selectividad,selectividad,cinetica,tasa_aire_nm3_min,aire,0.0011164884432739684,0.010331698734179613,-0.009282311073126789,0.027710947172942636,False,0,,0.020257316774035458,0.5100230622558131,0.6646689527814567,1059,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,primitiva,tasa_feed_Carbon_kg_min,carbon,0.003456700441991455,0.07615745190202113,-0.008975724345649739,0.16606018098564027,False,1,True,0.12552154767573948,0.6067281141143918,0.7627683216364908,1060,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,primitiva,tasa_gn_nm3_min,gn,0.008595114049281862,0.04279373360559803,0.0052960718174602265,0.09367631274957403,True,-1,False,0.07053197735539539,0.6067281141143918,0.7627683216364908,1060,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,primitiva,tasa_o2_nm3_min,o2,-0.0007550863003032706,-0.006515861767282669,-0.056292322666341,0.04379293227355629,False,0,,-0.010739343728604897,0.6067281141143918,0.7627683216364908,1060,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,primitiva,tasa_aire_nm3_min,aire,0.0009123443511379198,0.009073578031083976,-0.006806377570501146,0.023766229582265753,False,0,,0.014954932563703905,0.6067281141143918,0.7627683216364908,1060,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,cinetica,Cx_sn_v4,carbon,0.00048540972978765865,0.1388886351717039,0.016116774814795093,0.23844982277962778,True,1,True,0.22898225558953256,0.6065475895244562,0.7656380067840163,1059,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,cinetica,tasa_gn_nm3_min,gn,0.005533949389969213,0.02730333157355715,-0.02064324294109063,0.07937911990425509,False,-1,False,0.045014327062058615,0.6065475895244562,0.7656380067840163,1059,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,cinetica,exceso_o2_combustion_pct,o2,-0.000856201037894548,-0.009219853817325152,-0.025542375659992678,0.00524985202039836,False,0,,-0.015200544815541476,0.6065475895244562,0.7656380067840163,1059,290
R15_d_log_sn_feo,Reducción,selectividad,selectividad,cinetica,tasa_aire_nm3_min,aire,0.0012547991518719864,0.011611590686088495,-0.00422977522479505,0.026629065206448744,False,0,,0.019143742200331194,0.6065475895244562,0.7656380067840163,1059,290
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_feed_Carbon_kg_min,carbon,0.0031022913419589114,0.07099015118195419,-0.013721748585474052,0.14662384723966454,False,-1,False,0.18781795864199746,0.37797318049478723,0.31984105849563593,804,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_gn_nm3_min,gn,-0.016422379527479266,-0.08309557898204036,-0.14365244741481784,-0.008493395841672814,True,-1,True,-0.219845172277207,0.37797318049478723,0.31984105849563593,804,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_o2_nm3_min,o2,-0.0009179327381434758,-0.008194357894619291,-0.09492134754433953,0.06960862825006775,False,1,False,-0.02167973368875653,0.37797318049478723,0.31984105849563593,804,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_aire_nm3_min,aire,0.0007856338230639096,0.007074600732448434,-0.02169363251769789,0.04016333563483577,False,1,True,0.01871720295918192,0.37797318049478723,0.31984105849563593,804,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,cinetica,Cx_sn_v4,carbon,8.01977684152143e-05,0.02426286022993874,-0.0343723816041168,0.07555588584597983,False,-1,False,0.06418935620550391,0.37798883902590574,0.3386860821111083,803,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,cinetica,tasa_gn_nm3_min,gn,-0.018698867734673573,-0.09352577164597084,-0.15936269358478541,-0.03589595993391796,True,-1,True,-0.24742998202537134,0.37798883902590574,0.3386860821111083,803,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,cinetica,exceso_o2_combustion_pct,o2,-0.0003668973648336682,-0.0036226341874448726,-0.029619371872045178,0.016327362515916592,False,1,False,-0.009583971306614671,0.37798883902590574,0.3386860821111083,803,280
R16_feo_por_sn_disp,Reducción,sobre-reduccion,sobre-reduccion,cinetica,tasa_aire_nm3_min,aire,0.0015294781224018013,0.012184763540363526,-0.019471030549631313,0.04928001604893543,False,1,True,0.03223577598683657,0.37798883902590574,0.3386860821111083,803,280
R17_dT,Reducción,termico,explor,primitiva,tasa_feed_Carbon_kg_min,carbon,0.13983385674756876,3.081814937617593,-1.3796006440334556,6.354188830712469,False,0,,0.1763709567858128,17.473483127724876,0.5342847977202647,1153,291
R17_dT,Reducción,termico,explor,primitiva,tasa_gn_nm3_min,gn,0.3338759934094217,1.6729760304980386,-0.17118625588628283,3.4940535103122543,False,0,,0.09574370594970594,17.473483127724876,0.5342847977202647,1153,291
R17_dT,Reducción,termico,explor,primitiva,tasa_o2_nm3_min,o2,-0.2579245165217776,-2.2787994723427034,-5.1969176263177825,0.07640778878858573,False,0,,-0.13041472359491801,17.473483127724876,0.5342847977202647,1153,291
R17_dT,Reducción,termico,explor,primitiva,tasa_aire_nm3_min,aire,-0.09388629128548043,-0.9147979676860105,-1.7533912571678962,-0.21912644023124705,True,0,,-0.05235349821207177,17.473483127724876,0.5342847977202647,1153,291
R17_dT,Reducción,termico,explor,cinetica,Cx_sn_v4,carbon,0.0026514492093371077,0.7398549364186103,-3.6403620703545134,5.850756165125665,False,0,,0.04233412026561525,17.476563390866957,0.534082249953864,1152,291
R17_dT,Reducción,termico,explor,cinetica,tasa_gn_nm3_min,gn,-0.2703053369806484,-1.3437578092395126,-3.59719693388058,0.7858349120918232,False,0,,-0.07688913313138808,17.476563390866957,0.534082249953864,1152,291
R17_dT,Reducción,termico,explor,cinetica,exceso_o2_combustion_pct,o2,-0.09041307432064265,-0.9499082126834325,-1.7483861050946785,-0.3046855770135148,True,0,,-0.05435326107533493,17.476563390866957,0.534082249953864,1152,291
R17_dT,Reducción,termico,explor,cinetica,tasa_aire_nm3_min,aire,-0.0446327376975551,-0.40595525020849055,-1.1883193391655462,0.26853596671750873,False,0,,-0.02322855135355947,17.476563390866957,0.534082249953864,1152,291
R18_T_ventana,Reducción,termico,termico_ventana,primitiva,tasa_feed_Carbon_kg_min,carbon,0.03620232552991141,0.7978673419269438,-3.0387767218453203,4.063753135579587,False,0,,0.021454563536800527,37.18870069569954,0.8727153491585853,1153,291
R18_T_ventana,Reducción,termico,termico_ventana,primitiva,tasa_gn_nm3_min,gn,-0.1352586979808975,-0.6777503148030452,-3.1745847382962555,1.246547865911512,False,0,,-0.018224630119476573,37.18870069569954,0.8727153491585853,1153,291
R18_T_ventana,Reducción,termico,termico_ventana,primitiva,tasa_o2_nm3_min,o2,-0.23638941618626416,-2.0885338243027207,-4.799689363831293,1.1092188031469763,False,0,,-0.05616044081218026,37.18870069569954,0.8727153491585853,1153,291
R18_T_ventana,Reducción,termico,termico_ventana,primitiva,tasa_aire_nm3_min,aire,-0.0610676618373753,-0.5950237481455076,-1.4668658947252313,0.2888255452448663,False,0,,-0.016000121999807205,37.18870069569954,0.8727153491585853,1153,291
R18_T_ventana,Reducción,termico,termico_ventana,cinetica,Cx_sn_v4,carbon,0.015137995083588523,4.224075026831733,0.28180197357411213,8.33015482931995,True,0,,0.11357272986382776,37.19268729294739,0.8765062296258215,1152,291
R18_T_ventana,Reducción,termico,termico_ventana,cinetica,tasa_gn_nm3_min,gn,-0.5676141608125878,-2.8217569425255293,-4.9672866038803605,-0.33679680713781635,True,0,,-0.07586859535854515,37.19268729294739,0.8765062296258215,1152,291
R18_T_ventana,Reducción,termico,termico_ventana,cinetica,exceso_o2_combustion_pct,o2,-0.08225278389762708,-0.8641736333767464,-1.6678456508367618,0.06394059986975345,False,0,,-0.023235041516900933,37.19268729294739,0.8765062296258215,1152,291
R18_T_ventana,Reducción,termico,termico_ventana,cinetica,tasa_aire_nm3_min,aire,-0.030738882283399938,-0.2795842534474535,-1.3159681615271417,0.5909764377001581,False,0,,-0.0075171834518252,37.19268729294739,0.8765062296258215,1152,291
R19_T_gas_bhf,Reducción,polvo,polvo,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.1175467846532725,-2.590627514961051,-4.98393829184193,-0.8513539583053084,True,0,,-0.32387593562042905,7.998826803844955,0.5476860230987259,1153,291
R19_T_gas_bhf,Reducción,polvo,polvo,primitiva,tasa_gn_nm3_min,gn,-0.8284477742532188,-4.151161797205076,-5.355982363381632,-2.8412784793128463,True,-1,True,-0.5189713315469782,7.998826803844955,0.5476860230987259,1153,291
R19_T_gas_bhf,Reducción,polvo,polvo,primitiva,tasa_o2_nm3_min,o2,0.4277591550199416,3.779312451156225,2.4157625555041817,4.974491418375888,True,-1,False,0.47248334585011237,7.998826803844955,0.5476860230987259,1153,291
R19_T_gas_bhf,Reducción,polvo,polvo,primitiva,tasa_aire_nm3_min,aire,-0.30090311164051275,-2.9319035956179875,-3.8600797384845813,-2.2187668654547217,True,0,,-0.36654170261677016,7.998826803844955,0.5476860230987259,1153,291
R19_T_gas_bhf,Reducción,polvo,polvo,cinetica,Cx_sn_v4,carbon,-0.010270540976255585,-2.8658706394274365,-5.326857146134305,-0.5265699007354413,True,0,,-0.36328799740174283,7.888701691011848,0.5283480399300118,1152,291
R19_T_gas_bhf,Reducción,polvo,polvo,cinetica,tasa_gn_nm3_min,gn,-0.16472663795883008,-0.8188987632263984,-1.7265223571844766,0.10419780379343015,False,-1,True,-0.10380653183519759,7.888701691011848,0.5283480399300118,1152,291
R19_T_gas_bhf,Reducción,polvo,polvo,cinetica,exceso_o2_combustion_pct,o2,0.08516132884634074,0.8947317219552167,0.4664448866777203,1.4889590226101008,True,-1,False,0.11341938851289654,7.888701691011848,0.5283480399300118,1152,291
R19_T_gas_bhf,Reducción,polvo,polvo,cinetica,tasa_aire_nm3_min,aire,-0.3779565055966495,-3.4376880225704687,-4.33763130453733,-2.720472584961797,True,0,,-0.4357736110730703,7.888701691011848,0.5283480399300118,1152,291
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_feed_Carbon_kg_min,carbon,-3.531799230749138e-05,-0.0007769538270058366,-0.003601983213208595,0.001219321183024202,False,-1,True,-0.06748569741678109,0.011512866529443883,0.3702955157382303,1046,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_gn_nm3_min,gn,-0.0005118810289878466,-0.002539689712673766,-0.003998596699265634,-0.0012090030843407008,True,-1,True,-0.22059577483840098,0.011512866529443883,0.3702955157382303,1046,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_o2_nm3_min,o2,0.00015466210826551154,0.0013293226712962577,-0.00022443125193053287,0.0030067301327640207,False,1,True,0.11546409123188794,0.011512866529443883,0.3702955157382303,1046,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,primitiva,tasa_aire_nm3_min,aire,3.532588148808121e-05,0.0003535171058983079,-0.0002341621530218976,0.0010732748386935412,False,1,True,0.030706262857664188,0.011512866529443883,0.3702955157382303,1046,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,cinetica,Cx_sn_v4,carbon,-2.589116651459724e-06,-0.0007356305642593654,-0.004952900941859939,0.004298757549132128,False,-1,True,-0.06388908017669523,0.011514183053267698,0.37871871997461015,1045,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,cinetica,tasa_gn_nm3_min,gn,-0.0001972514399123404,-0.0009696504339709345,-0.0023515956342493247,0.0003695736056734578,False,-1,True,-0.08421356769169568,0.011514183053267698,0.37871871997461015,1045,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,cinetica,exceso_o2_combustion_pct,o2,3.5367397163610934e-05,0.00038294663350634537,-0.00018690925409591303,0.000961473013973079,False,1,True,0.03325868902159463,0.011514183053267698,0.37871871997461015,1045,289
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sobre-reduccion,cinetica,tasa_aire_nm3_min,aire,-1.3752830166889184e-05,-0.0001280539874600379,-0.0007505773475295207,0.0005063347348991926,False,1,False,-0.01112141320557662,0.011514183053267698,0.37871871997461015,1045,289
F01_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_feed_Carbon_kg_min,carbon,-1.7730451467481547,-15.167361772587729,-147.02527370504345,130.34457889168272,False,-1,True,-0.005063840898306837,2995.2287358908015,0.7312481422024455,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_gn_nm3_min,gn,-18.431277410882654,-27.205344208676596,-237.09242742809295,182.2143047067736,False,-1,True,-0.00908289369779485,2995.2287358908015,0.7312481422024455,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_o2_nm3_min,o2,-47.235168150219494,-158.08645669012185,-346.68609006918496,62.60151455091598,False,1,False,-0.05277942709210349,2995.2287358908015,0.7312481422024455,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_aire_nm3_min,aire,-10.15184604786672,-55.73852756214323,-167.51714732166562,60.24576156323243,False,1,False,-0.01860910550645015,2995.2287358908015,0.7312481422024455,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,cinetica,relacion_C_Sn_carga,carbon,-323.1348502525275,-16.68102468041684,-136.55462724474765,101.98666113467883,False,-1,True,-0.005569198933134497,2995.2287358908015,0.7311236346056433,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,cinetica,tasa_gn_nm3_min,gn,-124.16884976958846,-183.27846858745403,-314.13180184518967,-82.89464382877833,True,-1,True,-0.06119014097030081,2995.2287358908015,0.7311236346056433,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,cinetica,exceso_o2_combustion_pct,o2,-21.832583840245462,-59.42326301453275,-143.73458349559263,54.503241727075974,False,1,False,-0.01983930719630328,2995.2287358908015,0.7311236346056433,1749,298
F01_sn_ext,Fusión,conservacion,conservacion,cinetica,tasa_aire_nm3_min,aire,-2.218620108089752,-12.181293674234938,-102.0665317301686,81.90580625060313,False,1,False,-0.0040668993083134725,2995.2287358908015,0.7311236346056433,1749,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_feed_Carbon_kg_min,carbon,2.791596436914465e-05,0.00023848559529690783,-0.01388617743439517,0.016968570389106916,False,-1,False,0.001147641716696414,0.2078049201482578,0.3175768286802445,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_gn_nm3_min,gn,-0.00257548376761519,-0.003795077401129151,-0.029919940867154333,0.025127691721346133,False,-1,True,-0.018262692714020267,0.2078049201482578,0.3175768286802445,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_o2_nm3_min,o2,-0.005523814652752237,-0.01850025470087217,-0.043830569599310844,0.01277805152348517,False,1,False,-0.08902702923334645,0.2078049201482578,0.3175768286802445,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,primitiva,tasa_aire_nm3_min,aire,-0.0012113535786862622,-0.00647568024956285,-0.022789837648630677,0.003034060726215573,False,1,False,-0.03116230474688855,0.2078049201482578,0.3175768286802445,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,cinetica,relacion_C_Sn_carga,carbon,0.02149512164749806,0.0011092161363913178,-0.011466698389244329,0.01602586938878739,False,-1,False,0.0053377761007773585,0.2078049201482578,0.31695541270694416,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,cinetica,tasa_gn_nm3_min,gn,-0.014118670696277159,-0.02080442081102317,-0.032907011732646554,-0.0062677637726315984,True,-1,True,-0.1001151502870111,0.2078049201482578,0.31695541270694416,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,cinetica,exceso_o2_combustion_pct,o2,-0.0019365730080128578,-0.005265849593494383,-0.01629849946210162,0.007379175069419243,False,1,False,-0.025340350891294963,0.2078049201482578,0.31695541270694416,1746,298
F02_frac_sn_ext,Fusión,conservacion,conservacion,cinetica,tasa_aire_nm3_min,aire,-0.0003340380913221738,-0.0017857080778368813,-0.01384808503404734,0.008433169320683548,False,1,False,-0.008593194408307914,0.2078049201482578,0.31695541270694416,1746,298
F03_feo_formado,Fusión,matriz,matriz,primitiva,tasa_feed_Carbon_kg_min,carbon,12.250667112645173,105.1432392777381,43.88189139131325,152.02782607247593,True,-1,False,0.1303718109729139,806.4875258930224,0.3528402333934627,1770,298
F03_feo_formado,Fusión,matriz,matriz,primitiva,tasa_gn_nm3_min,gn,5.85792183444233,8.629247086218252,-71.06727294341901,92.95185993040867,False,-1,False,0.010699789902718086,806.4875258930224,0.3528402333934627,1770,298
F03_feo_formado,Fusión,matriz,matriz,primitiva,tasa_o2_nm3_min,o2,1.7306717632160677,5.793452307433561,-90.48017571621645,95.6603813988975,False,1,True,0.007183560962109712,806.4875258930224,0.3528402333934627,1770,298
F03_feo_formado,Fusión,matriz,matriz,primitiva,tasa_aire_nm3_min,aire,0.8474612189859556,4.685335340637549,-41.42047650234791,38.12141862782811,False,1,True,0.00580955711056967,806.4875258930224,0.3528402333934627,1770,298
F03_feo_formado,Fusión,matriz,matriz,cinetica,relacion_C_Sn_carga,carbon,1742.1190981471043,90.29039563220819,37.791219073175014,142.5028539892034,True,-1,False,0.11195510498718474,806.4875258930224,0.3519321328963684,1770,298
F03_feo_formado,Fusión,matriz,matriz,cinetica,tasa_gn_nm3_min,gn,9.341910041485123,13.761475875492437,-31.730960913054524,56.409301742011614,False,-1,False,0.017063470213323356,806.4875258930224,0.3519321328963684,1770,298
F03_feo_formado,Fusión,matriz,matriz,cinetica,exceso_o2_combustion_pct,o2,0.6408509200688316,1.7916904490897145,-45.52322440987939,43.855149426999176,False,1,True,0.0022215972244651627,806.4875258930224,0.3519321328963684,1770,298
F03_feo_formado,Fusión,matriz,matriz,cinetica,tasa_aire_nm3_min,aire,1.0830254952905758,5.987693022659144,-41.28000909069946,39.976971021041784,False,1,True,0.007424408723531069,806.4875258930224,0.3519321328963684,1770,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,primitiva,tasa_feed_Carbon_kg_min,carbon,0.005139597322914651,0.04409601680435803,0.014143641464211746,0.08405255150732419,True,-1,False,0.21440232498180095,0.2056694898625797,0.24358591601478985,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,primitiva,tasa_gn_nm3_min,gn,0.008278684107767185,0.012022854292469737,-0.0005440903547055346,0.02565605264301812,False,-1,False,0.058457160080004754,0.2056694898625797,0.24358591601478985,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,primitiva,tasa_o2_nm3_min,o2,-0.008248470796797731,-0.02696559880592168,-0.045305773446036444,-0.006900606888174081,True,1,False,-0.1311113224617761,0.2056694898625797,0.24358591601478985,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,primitiva,tasa_aire_nm3_min,aire,0.0005354442343229356,0.0029629545601582413,-0.005700302994147179,0.012117399686587182,False,1,True,0.014406388434852303,0.2056694898625797,0.24358591601478985,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,cinetica,relacion_C_Sn_carga,carbon,0.6705405666025321,0.03458996525192311,0.008339702046766286,0.07187149832672239,True,-1,False,0.16818228739243127,0.2056694898625797,0.23865582867805502,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,cinetica,tasa_gn_nm3_min,gn,-0.011154696531096924,-0.016199590336376128,-0.03364448429909732,0.001799454682519768,False,-1,True,-0.07876516029285656,0.2056694898625797,0.23865582867805502,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,cinetica,exceso_o2_combustion_pct,o2,-0.004390785090516866,-0.012192667455798624,-0.022497509523628507,-0.00014228199724009724,True,1,False,-0.05928282052892379,0.2056694898625797,0.23865582867805502,1744,298
F04_feo_ret_por_fe,Fusión,matriz,matriz,cinetica,tasa_aire_nm3_min,aire,0.0023068449951415843,0.012765245117590755,0.0006631629638323531,0.02542979887661595,True,1,True,0.062066790393266354,0.2056694898625797,0.23865582867805502,1744,298
F05_ley_feo_next,Fusión,matriz,matriz,primitiva,tasa_feed_Carbon_kg_min,carbon,0.010439238068069581,0.08959637022014505,0.008116624098223993,0.16285444622981796,True,-1,False,0.05166187488363192,1.7342841393573183,0.7227246143988304,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,primitiva,tasa_gn_nm3_min,gn,-0.0385226545404776,-0.05674734382632043,-0.20148436598354175,0.11560047320790116,False,-1,True,-0.032720903419753096,1.7342841393573183,0.7227246143988304,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,primitiva,tasa_o2_nm3_min,o2,0.027320386578843805,0.09145544523766459,-0.09829364421112073,0.2890753927836317,False,1,True,0.05273383015055172,1.7342841393573183,0.7227246143988304,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,primitiva,tasa_aire_nm3_min,aire,0.01719774463308364,0.09508069384586418,-0.013529977383609004,0.19164633102171727,False,1,True,0.05482417309143972,1.7342841393573183,0.7227246143988304,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,cinetica,relacion_C_Sn_carga,carbon,1.3476416114205818,0.06984545109172342,-0.0029949577994913654,0.13028312928052518,False,-1,False,0.040273360925509226,1.7342841393573183,0.7224666747792079,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,cinetica,tasa_gn_nm3_min,gn,0.026337237789155234,0.038797126160824064,-0.03861400815193143,0.13163549816220885,False,-1,False,0.02237068614096955,1.7342841393573183,0.7224666747792079,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,cinetica,exceso_o2_combustion_pct,o2,0.016191390410344928,0.04526787533141396,-0.04019934562399337,0.12104148233785085,False,1,True,0.026101764009782782,1.7342841393573183,0.7224666747792079,1770,298
F05_ley_feo_next,Fusión,matriz,matriz,cinetica,tasa_aire_nm3_min,aire,0.01200749686254133,0.06638551492654406,-0.02983951999222416,0.14407482288456422,False,1,True,0.03827833826073324,1.7342841393573183,0.7224666747792079,1770,298
F06_B2_ventana,Fusión,matriz,termico_ventana,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.0005493786474047041,-0.004713827239853781,-0.0074991605459721776,-0.0014328522941822065,True,0,,-0.09166185084587107,0.05142627163158703,0.2610103574253265,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,primitiva,tasa_gn_nm3_min,gn,-0.0017378725044947746,-0.002559763715236395,-0.007444197996344487,0.0025776557191984264,False,0,,-0.04977540922224153,0.05142627163158703,0.2610103574253265,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,primitiva,tasa_o2_nm3_min,o2,0.0003083550552454309,0.001032133140414212,-0.006165990302546032,0.006764043440028254,False,0,,0.020070153010669656,0.05142627163158703,0.2610103574253265,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,primitiva,tasa_aire_nm3_min,aire,0.0003325603242537627,0.001838107783439508,-0.0016589869584032304,0.005950372117923935,False,0,,0.035742583024636496,0.05142627163158703,0.2610103574253265,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,cinetica,relacion_C_Sn_carga,carbon,-0.060437306397743355,-0.0031315134180489555,-0.005648884657842779,-0.00010446757698238052,True,0,,-0.06089326172589028,0.05142627163158703,0.25988755184162515,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,cinetica,tasa_gn_nm3_min,gn,-0.0008573296837614945,-0.0012627862002602764,-0.005350800920014204,0.002434512285344007,False,0,,-0.024555274185668326,0.05142627163158703,0.25988755184162515,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,cinetica,exceso_o2_combustion_pct,o2,0.00031728794110836634,0.0008868244131626996,-0.0018364030369195,0.0032654335033845345,False,0,,0.01724457918154803,0.05142627163158703,0.25988755184162515,1771,298
F06_B2_ventana,Fusión,matriz,termico_ventana,cinetica,tasa_aire_nm3_min,aire,0.0001994107499627397,0.0011021713201371896,-0.002054369766532385,0.004675219382916951,False,0,,0.021432067407745233,0.05142627163158703,0.25988755184162515,1771,298
F07_T_media,Fusión,termico,termico_nivel,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.17282895692635555,-1.480887983501846,-2.7853671725050044,-0.14550428193187293,True,0,,-0.019398423225220392,76.34063688106903,0.9532454867066876,1777,298
F07_T_media,Fusión,termico,termico_nivel,primitiva,tasa_gn_nm3_min,gn,0.6097571632137486,0.8973228268931612,-0.966713331505857,2.3942701878770896,False,-1,False,0.011754196238775152,76.34063688106903,0.9532454867066876,1777,298
F07_T_media,Fusión,termico,termico_nivel,primitiva,tasa_o2_nm3_min,o2,1.0307683141771353,3.4476296116272875,1.602617020976912,5.368255444996212,True,-1,False,0.04516113242542559,76.34063688106903,0.9532454867066876,1777,298
F07_T_media,Fusión,termico,termico_nivel,primitiva,tasa_aire_nm3_min,aire,0.1497174016830205,0.8261949263558848,-0.4908897688744711,2.3148142990599365,False,1,True,0.010822478827927683,76.34063688106903,0.9532454867066876,1777,298
F07_T_media,Fusión,termico,termico_nivel,cinetica,relacion_C_Sn_carga,carbon,-8.117458661185765,-0.4199786911006317,-1.666787880315307,0.9546561013102777,False,0,,-0.005501377880235869,76.34063688106903,0.953140500820099,1777,298
F07_T_media,Fusión,termico,termico_nivel,cinetica,tasa_gn_nm3_min,gn,2.953872586286136,4.346939174012355,3.0402453960600586,6.027753423856627,True,-1,False,0.0569413532766886,76.34063688106903,0.953140500820099,1777,298
F07_T_media,Fusión,termico,termico_nivel,cinetica,exceso_o2_combustion_pct,o2,0.5670001685184165,1.5821368758844923,0.7433938483743031,2.8671894198353898,True,-1,False,0.02072470103110747,76.34063688106903,0.953140500820099,1777,298
F07_T_media,Fusión,termico,termico_nivel,cinetica,tasa_aire_nm3_min,aire,-0.08290086709081113,-0.45747705350873336,-2.0756218973343166,1.2759164952766353,False,1,False,-0.005992575804960027,76.34063688106903,0.953140500820099,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.027630235834814484,-0.23675016592580722,-1.6835490218721498,1.0684892478586887,False,0,,-0.004883169520279735,48.48288902168706,0.8901916530802906,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,primitiva,tasa_gn_nm3_min,gn,0.8166008690927775,1.2017154442856104,-0.3200330963912514,3.0114994224252687,False,0,,0.024786382753471368,48.48288902168706,0.8901916530802906,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,primitiva,tasa_o2_nm3_min,o2,0.22615650033072707,0.7564297783296243,-1.4562916125233083,3.1358427163827094,False,0,,0.015601994715934996,48.48288902168706,0.8901916530802906,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,primitiva,tasa_aire_nm3_min,aire,0.16736049798363928,0.923555931054864,-1.0779628834355115,2.2763733194708387,False,0,,0.019049110927398423,48.48288902168706,0.8901916530802906,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,cinetica,relacion_C_Sn_carga,carbon,5.170968865380991,0.26753406779746935,-1.0695695808563441,1.7847313976529813,False,0,,0.005518113156948995,48.48288902168706,0.8902314624383566,1777,298
