target,especificacion,variable,theta,se,ci_lo,ci_hi,t,p,theta_por_sd,sd_usada,n,n_clusters,r2_within
feo_ret,2_within_carbon_cinetico,temperatura_horno_celsius_prev,0.0004999565755322945,0.00012252149528120993,0.00025981885744912894,0.0007400942936154601,4.080562144502072,4.492691547258341e-05,0.006959702043174429,13.920613076774844,1326,361,0.3831142760159667
feo_ret,3_within_nivel,tasa_gn_nm3_min,-0.0039899196955147645,0.0007307150565030877,-0.0054220948892219675,-0.002557744501807562,-5.460294898819981,4.753443472560311e-08,-0.008433058905055687,2.113591136818027,1326,361,0.39070286632038487
feo_ret,3_within_nivel,tasa_feed_Carbon_kg_min,0.0010886939420961638,0.00028305583631696424,0.0005339146973010493,0.0016434731868912784,3.8462161962880383,0.00011995592767438558,0.0059264420201282815,5.443625422143482,1326,361,0.39070286632038487
feo_ret,3_within_nivel,ley_sn_escoria_pct_prev,-0.011826435876664824,0.005330658436414709,-0.022274334425922252,-0.0013785373274073955,-2.2185694352270375,0.026516030866900825,-0.020408200813140057,1.7256425372760216,1326,361,0.39070286632038487
feo_ret,3_within_nivel,ley_feo_escoria_pct_prev,-0.040477661843185325,0.01082452892897564,-0.0616933486935895,-0.019261974992781147,-3.73943864982731,0.00018443165194894563,-0.02578094445484098,0.6369178277816303,1326,361,0.39070286632038487
feo_ret,3_within_nivel,m6_sn_inv_kg_prev,-1.3115283115126914e-06,4.7946491774424474e-06,-1.0708868017804483e-05,8.0858113947791e-06,-0.2735399948932832,0.7844381526747645,-0.0021684088953223273,1653.3450908286732,1326,361,0.39070286632038487
feo_ret,3_within_nivel,m6_feo_inv_kg_prev,-2.218211499892049e-05,1.4457031296792227e-05,-5.051737566400165e-05,6.153145666160669e-06,-1.534347857698996,0.12494409796381788,-0.011006520545698744,496.18895881814626,1326,361,0.39070286632038487
feo_ret,3_within_nivel,temperatura_horno_celsius_prev,0.0005055260207141689,0.00011981244204010585,0.0002706979494157688,0.0007403540920125691,4.2193115515077295,2.4504945091283717e-05,0.00703723213460361,13.920613076774844,1326,361,0.39070286632038487
dT,0_sin_FE,dev__gn,0.045014186610375914,0.1685299787218085,-0.2852985019996704,0.37532687522042224,0.26709898708692403,0.7893929474588668,0.12147267455476175,2.698542030897475,1432,362,0.12292333714873005
dT,0_sin_FE,dev__carbon,-0.21218380592002406,0.06538860930972272,-0.3403431251662411,-0.08402448667380705,-3.2449658764722216,0.0011746469877763103,-1.6299393181450743,7.681732878141643,1432,362,0.12292333714873005
dT,0_sin_FE,ley_sn_escoria_pct_prev,1.0072950481958456,0.9557028417495762,-0.8658481015559065,2.8804381979475977,1.0539835231124992,0.29189046087302795,6.33487487896763,6.288996347509055,1432,362,0.12292333714873005
dT,0_sin_FE,ley_feo_escoria_pct_prev,-1.7312011749103107,0.9909392640719811,-3.6734064433580196,0.21100409353739824,-1.7470305574495406,0.08063203769050002,-2.7132969398471842,1.567291530972854,1432,362,0.12292333714873005
dT,0_sin_FE,m6_sn_inv_kg_prev,-0.0010769638769146936,0.001414343280270026,-0.0038490257680201838,0.0016950980141907967,-0.7614586161211726,0.446383188047751,-5.52403443915933,5129.2662247731905,1432,362,0.12292333714873005
dT,0_sin_FE,m6_feo_inv_kg_prev,-0.001735915725925664,0.0013272905658872614,-0.0043373574320844845,0.0008655259802331562,-1.307864133551832,0.1909193966079843,-3.4226654863472494,1971.6772163707076,1432,362,0.12292333714873005
dT,0_sin_FE,temperatura_horno_celsius_prev,-0.041383087230257264,0.008486298204082175,-0.058015926072325266,-0.02475024838818926,-4.8764592328785605,1.0800699706005798e-06,-3.0456839198844627,73.59731048914131,1432,362,0.12292333714873005
dT,1_within_dev,dev__gn,0.339618066278021,0.1500051942617825,0.045613288030992905,0.6336228445250491,2.2640420416731333,0.023571529134439852,0.7044494089830536,2.074240091828246,1432,362,0.18860275877321386
dT,1_within_dev,dev__carbon,-0.0191155241446044,0.055024040861250845,-0.12696066251651636,0.08872961422730755,-0.34740313225643116,0.7282884805119944,-0.11066134318917234,5.78908233705995,1432,362,0.18860275877321386
dT,1_within_dev,ley_sn_escoria_pct_prev,0.04411776528300493,0.7895484453253533,-1.5033687516042795,1.5916042821702894,0.05587721126450334,0.9554396252366314,0.0749417438543012,1.698674975343103,1432,362,0.18860275877321386
dT,1_within_dev,ley_feo_escoria_pct_prev,-13.449302404590027,2.8161039640853076,-18.968764750917707,-7.929840058262346,-4.775854363373429,1.7894586940588627e-06,-9.026028401668126,0.6711149864983101,1432,362,0.18860275877321386
dT,1_within_dev,m6_sn_inv_kg_prev,-0.004453598990071375,0.001176446545970178,-0.006759391849909469,-0.002147806130233281,-3.785636504545673,0.00015331564570113135,-7.223147357843324,1621.8674770553519,1432,362,0.18860275877321386
