t_P5,t_P50,t_P95,pct_t_gt_1.645,pend_P50,regla,n_batches_con_senal
0.7214648972420884,1.1965428160208624,1.5323590154316966,1.3333333333333335,0.3979808830941378,A1_T1000,280
1.318513011313382,1.7388735723806374,2.0464914158624756,65.33333333333333,0.6295345544925787,A2_T1020,248
,,,,,A3_espesorP20,10
1.5796883632086796,2.129160953970581,2.4713108452857284,92.0,0.5237152771680128,A4_recetaR0,220
