param,beta,se,t,y,wald_asimetria_t,wald_asimetria_p
const,2.0189209475513725,1.4710571454118608,1.3724286332779567,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
x_plus,0.1003172362497827,0.05140542384673597,1.9514912774355506,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
x_minus,-0.11579829520463691,0.048451565096432246,-2.3899804882291362,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
x_carbon,0.01971409693601067,0.02697551045844164,0.730814601873137,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
feed_sn_total_t,0.04736094504039038,0.04035986077736342,1.1734665117317165,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
ley_sn_conc_batch_pct,-0.07264250736852845,0.04577256493478745,-1.5870316088255667,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
frac_carga_secundaria_F,-1.1449380264545277,0.8109319627935281,-1.4118792685275388,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
feed_dross_Fe_total_t,0.014799828241183454,0.016786539712358432,0.8816485407226399,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
idx_cronologico,-0.0003983047197695033,0.0008003659149294007,-0.4976532762575694,sn_perdido_escoria_frac,2.6604803398140797,0.007802928252989641
