Batch,orden_escalon_fase,inicio_bloque,receta__gn,hist__gn,rec__gn,z_hist__gn,z_rec__gn,dev_hist__gn,dev_rec__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,receta__carbon,hist__carbon,rec__carbon,z_hist__carbon,z_rec__carbon,dev_hist__carbon,dev_rec__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,presion_punta_lanza_kpa,tiro_horno_pct,d_temperatura_horno_celsius,desvio_duracion_min,duracion_plan_min,temperatura_horno_celsius,plan__o2,tasa_o2_nm3_min,tasa_gn_nm3_min,tasa_feed_Carbon_kg_min,twin_gn,rec_o2_acompanado,rec_o2_sin_piso
AP0297,3,290,16.666666666666668,23.30052480340303,14.947306657581386,2.759677300561803,-0.7152517721611562,6.633858136736361,-1.7193600090852819,-0.6275548984341908,-1.4305035443223129,recomendar,-1.7318490080652043,0.4488597532334693,13.333333333333334,5.406894503565932,13.991169165293384,-2.0934432378210865,0.1737403143567294,-7.9264388297674016,0.6578358319600497,1.6913279589797112,1.488707363949726,recomendar,-3.540699078663817,0.29385185127346053,29.113184928894,70.23851165771484,14.227785567005753,6.0,13.0,1022.034004312139,5.885714285714285,18.526618387634606,23.30052480340303,5.406894503565932,False,2.4469942675437215,2.4469942675437215
AP0298,0,290,28.833333333333332,28.989063008626303,27.19690836896806,0.06806662612519027,-0.7152517721611557,0.15572967529297088,-1.636424964365272,-0.6275548984341908,-1.4305035443223129,recomendar,-0.04271554464475181,0.448859753233469,55.0,61.1388442829091,60.34639773421081,0.8546822687385103,0.7443536819748633,6.138844282909098,5.346397734210811,1.6913279589797112,1.488707363949726,recomendar,1.4455480171616535,1.2589461936935786,24.5343133290609,92.1968250889932,-22.15598201089142,0.0,30.0,1066.8277785163368,28.692999999999998,29.946001089590563,28.989063008626303,61.1388442829091,False,25.420150071269454,25.420150071269454
AP0298,1,290,26.333333333333332,25.77417614746094,24.241342145368893,-0.19117583783946274,-0.715251772161156,-0.5591571858723938,-2.091991187964439,-0.6275548984341908,-1.4305035443223129,recomendar,0.11997333349841535,0.44885975323346916,26.666666666666668,33.62083951509916,31.190251805443154,1.1443056792383979,0.7443536819748631,6.954172848432496,4.523585138776486,1.6913279589797112,1.488707363949726,recomendar,1.9353961889151714,1.2589461936935782,42.7858438110352,86.33254095224234,-15.285606255117727,0.0,25.0,1051.542172261219,24.006571428571416,23.901645982530383,25.77417614746094,33.62083951509916,False,19.822589052642538,19.822589052642538
AP0298,2,290,18.333333333333332,18.75889404296875,16.22637255561319,0.14446545704483935,-0.7152517721611563,0.42556070963541615,-2.1069607777201433,-0.6275548984341908,-1.4305035443223129,recomendar,-0.0906600052230231,0.4488597532334694,16.666666666666668,12.225975642128594,19.207564869229753,-0.8228456428753813,0.47082019519392404,-4.440691024538074,2.540898202563085,1.6913279589797112,1.488707363949726,recomendar,-1.391701841719767,0.7963113597837689,35.9333011627197,85.0,7.978857628796959,0.0,20.0,1059.521029890016,9.01,10.613367351955839,18.75889404296875,12.225975642128594,False,4.796078444559713,4.796078444559713
AP0298,3,290,16.666666666666668,16.95630804302877,14.947306657581386,0.12049047706094122,-0.7152517721611562,0.28964137636210197,-1.7193600090852819,-0.6275548984341908,-1.4305035443223129,recomendar,-0.07561438909426615,0.4488597532334693,13.333333333333334,5.492651507193724,13.991169165293384,-2.070794047788081,0.1737403143567294,-7.84068182613961,0.6578358319600497,1.6913279589797112,1.488707363949726,recomendar,-3.5023918703127492,0.29385185127346053,13.1282011270523,85.0,0.02301524683707612,-5.0,13.0,1059.5440451368531,5.885714285714285,7.294752511339343,16.95630804302877,5.492651507193724,False,2.4469942675437215,2.4469942675437215
AP0299,0,290,28.666666666666668,28.973646488896122,27.030241702301396,0.13417533137701712,-0.7152517721611557,0.3069798222294544,-1.636424964365272,-0.6275548984341908,-1.4305035443223129,recomendar,-0.08420238645467787,0.448859753233469,55.0,60.84893700384325,60.34639773421081,0.8143198487817702,0.7443536819748633,5.848937003843247,5.346397734210811,1.6913279589797112,1.488707363949726,recomendar,1.3772819277967385,1.2589461936935786,62.850058110555,90.86521271736392,-6.200297986881651,0.0,30.0,1016.5159719023004,29.75,31.94486293086299,28.973646488896122,60.84893700384325,False,26.477150071269456,26.477150071269456
AP0299,1,290,25.833333333333332,18.316672470304702,23.741342145368893,-2.569946295159548,-0.715251772161156,-7.51666086302863,-2.091991187964439,-0.6275548984341908,-1.4305035443223129,recomendar,1.6127823862401751,0.44885975323346916,26.666666666666668,27.338914832090722,31.190251805443154,0.11061810086094338,0.7443536819748631,0.6722481654240546,4.523585138776486,1.6913279589797112,1.488707363949726,recomendar,0.1870914867553512,1.2589461936935782,67.6053563576678,66.72955645047702,-14.110198053257477,0.0,25.0,1002.4057738490429,24.285714285714285,29.093096144922356,18.316672470304702,27.338914832090722,False,20.101731909785407,20.101731909785407
AP0299,2,290,18.333333333333332,19.848075402577713,16.22637255561319,0.5142107821135746,-0.7152517721611563,1.514742069244381,-2.1069607777201433,-0.6275548984341908,-1.4305035443223129,recomendar,-0.3226954951430501,0.4488597532334694,16.666666666666668,11.745064484126981,19.207564869229753,-0.9119569205538242,0.47082019519392404,-4.9216021825396865,2.540898202563085,1.6913279589797112,1.488707363949726,recomendar,-1.5424182371177222,0.7963113597837689,80.9377306938171,76.23739805675689,-7.354989476149399,0.0,20.0,995.0507843728935,9.821428571428573,16.7033942824688,19.848075402577713,11.745064484126981,False,5.607507015988286,5.607507015988286
AP0299,3,290,16.666666666666668,14.207145645529103,14.947306657581386,-1.0231578958104073,-0.7152517721611562,-2.459521021137565,-1.7193600090852819,-0.6275548984341908,-1.4305035443223129,recomendar,0.6420877493874405,0.4488597532334693,13.333333333333334,7.240643731329462,13.991169165293384,-1.6091337006926898,0.1737403143567294,-6.092689602003872,0.6578358319600497,1.6913279589797112,1.488707363949726,recomendar,-2.721572817718037,0.29385185127346053,77.1090380061757,76.98647109321927,0.5405820248747659,9.0,13.0,995.5913663977683,6.607142857142857,7.00893660937142,14.207145645529103,7.240643731329462,False,3.168422838972293,3.168422838972293
AP0300,0,290,28.666666666666668,27.554672828956882,27.030241702301396,-0.48603240623544713,-0.7152517721611557,-1.111993837709786,-1.636424964365272,-0.6275548984341908,-1.4305035443223129,recomendar,0.3050120173308114,0.448859753233469,55.0,62.9648419123824,60.34639773421081,1.1089072864693421,0.7443536819748633,7.964841912382397,5.346397734210811,1.6913279589797112,1.488707363949726,recomendar,1.8755258975219224,1.2589461936935786,57.369153213501,91.65761836882561,-28.587619642439563,0.0,30.0,989.2195439261479,29.75,31.28911656782835,27.554672828956882,62.9648419123824,True,26.477150071269456,26.477150071269456
