target,palanca,tramo,theta,ci_lo,ci_hi,inventario_tipico_kg,kg_por_unidad,kg_ci_lo,kg_ci_hi
sn_dep,gn,R0_R1_temprano,0.0204957259043743,0.0077331878596808,0.0332582639490678,1522.675817692162,31.208346200637564,11.775138147606562,50.64155425366856
sn_dep,gn,R2_R3_tardio,0.0230129443113867,0.0113713406283979,0.0346545479943755,827.3594458900797,19.039976853768163,9.408186081338638,28.671767626197685
sn_dep,carbon,R0_R1_temprano,-0.0016599433188774,-0.0057581394109875,0.0024382527732326,1522.675817692162,-2.527555550394286,-8.767779636010856,3.7126685352221305
sn_dep,carbon,R2_R3_tardio,-0.0065095202143385,-0.0123081639868523,-0.0007108764418248,827.3594458900797,-5.385713037545374,-10.183275736086353,-0.588150339004478
feo_ret,gn,R0_R1_temprano,-0.0027036257721948,-0.0043809394024834,-0.0010263121419061,11421.034004374751,30.878201879340757,11.721545871812253,50.03485788686812
feo_ret,gn,R2_R3_tardio,-0.0038461956015942,-0.0055451389320639,-0.0021472522711244,10216.2128892681,39.29355307965294,21.936786328771294,56.650319830533554
feo_ret,carbon,R0_R1_temprano,0.0009007969090339,0.0002820026342339,0.0015195911838339,11421.034004374751,-10.28803212911184,-17.355302583315055,-3.220761674908627
feo_ret,carbon,R2_R3_tardio,0.0011846869732338,0.0002243363247021,0.0021450376217654,10216.2128892681,-12.10301432569916,-21.914160999444668,-2.2918676519526278
